%time,opos,force
1754204940723681071,0,1.6851522959908065
1754204940725821297,1,1.3326435329622972
1754204940727706634,1,1.3229409372809018
1754204940729771836,1,1.6526858941178442
1754204940731597010,1,1.6851522959908065
1754204940733741682,1,1.6851522959908065
1754204940735656032,1,1.6851522959908065
1754204940737623053,2,1.6851522959908065
1754204940739562524,2,2.067793844120225
1754204940741644214,2,2.637621423288749
1754204940743621274,2,2.7967629247993515
1754204940745656552,2,1.846092622621807
1754204940747636585,2,1.5018671848048384
1754204940749771569,2,1.6613122064358468
1754204940751602667,2,1.6851522959908065
1754204940753807372,2,1.6851522959908065
1754204940755567935,2,1.6851522959908065
1754204940757517453,2,1.6851522959908065
1754204940759509402,2,1.6851522959908065
1754204940761513753,2,1.6851522959908065
1754204940763602929,2,2.067793844120225
1754204940765544233,2,2.067793844120225
1754204940767512886,2,2.4607655357944007
1754204940769525180,2,2.4607655357944007
1754204940771452590,2,1.6851522959908065
1754204940773529875,2,1.6851522959908065
1754204940775517865,2,1.6851522959908065
1754204940777542223,2,1.6851522959908065
1754204940779438198,2,1.5018671848048384
1754204940781411625,2,1.5018671848048384
1754204940783416676,2,1.5018671848048384
1754204940785410232,2,1.5018671848048384
1754204940787475456,2,1.5018671848048384
1754204940789459310,2,1.5018671848048384
1754204940791457209,2,1.3229409372809018
1754204940793443082,2,1.3229409372809018
1754204940795448196,2,1.0386948942894838
1754204940797483925,2,1.0386948942894838
1754204940799417315,2,1.6851522959908065
1754204940801437528,2,1.6851522959908065
1754204940803465460,2,1.8233493236589036
1754204940805450899,2,2.067793844120225
1754204940807486247,3,1.9143080123363863
1754204940809443720,3,1.6851522959908065
1754204940811500541,3,1.6851522959908065
1754204940813496477,3,1.6851522959908065
1754204940815373594,3,1.7346975766010164
1754204940817463073,4,2.4607655357944007
1754204940819474543,4,2.4607655357944007
1754204940821461669,4,2.4607655357944007
1754204940823416338,4,2.4607655357944007
1754204940825390999,4,2.4607655357944007
1754204940827443945,4,2.2565380130421677
1754204940829463960,4,1.6851522959908065
1754204940831436690,4,1.8150127520885895
1754204940833441094,4,2.4607655357944007
1754204940835375667,3,2.4512732042220864
1754204940837423790,3,2.067793844120225
1754204940839527925,3,1.9344946585829847
1754204940841389423,3,1.6851522959908065
1754204940843350659,3,1.6851522959908065
1754204940845311709,3,1.3229409372809018
1754204940847338286,3,1.3229409372809018
1754204940849351389,3,1.5018671848048384
1754204940851371347,3,1.5018671848048384
1754204940853380775,3,0.0
1754204940855327257,3,0.0
1754204940857354176,3,1.5018671848048384
1754204940859341971,3,1.5018671848048384
1754204940861411456,3,1.6851522959908065
1754204940863368964,3,1.6851522959908065
1754204940865379797,3,1.5018671848048384
1754204940867377475,4,1.5018671848048384
1754204940869365012,4,1.5018671848048384
1754204940871353204,4,1.5018671848048384
1754204940873340025,4,1.6851522959908065
1754204940875277103,4,1.6851522959908065
1754204940877309755,5,2.067793844120225
1754204940879348556,5,2.067793844120225
1754204940881308788,5,2.067793844120225
1754204940883301050,5,2.067793844120225
1754204940885310874,5,2.067793844120225
1754204940887255187,6,2.067793844120225
1754204940889253486,6,2.067793844120225
1754204940891270209,6,2.4607655357944007
1754204940893282373,6,2.4607655357944007
1754204940895266638,6,2.067793844120225
1754204940897328497,6,2.0959964343331468
1754204940899241882,6,2.4607655357944007
1754204940901279263,6,2.4607655357944007
1754204940903309558,6,6.719989773889423
1754204940905282966,6,6.719989773889423
1754204940907233316,6,1.5018671848048384
1754204940909193454,6,1.5018671848048384
1754204940911207781,6,2.4607655357944007
1754204940913190478,6,2.4607655357944007
1754204940915202805,6,2.067793844120225
1754204940917259406,6,2.067793844120225
1754204940919238336,6,2.067793844120225
1754204940921213877,6,2.067793844120225
1754204940923236966,6,2.067793844120225
1754204940925201426,6,2.067793844120225
1754204940927134820,5,2.067793844120225
1754204940929149378,6,2.067793844120225
1754204940931139777,6,2.067793844120225
1754204940933167860,5,2.067793844120225
1754204940935185971,6,2.4607655357944007
1754204940937202299,6,2.4607655357944007
1754204940939243575,6,0.8609891630120539
1754204940941222976,6,0.8609891630120539
1754204940943089612,6,1.6851522959908065
1754204940945201554,6,1.6851522959908065
1754204940947134320,6,1.5018671848048384
1754204940949133332,6,1.5018671848048384
1754204940951083440,6,1.5018671848048384
1754204940953109526,6,1.5018671848048384
1754204940955125824,6,1.5018671848048384
1754204940957114278,6,1.5018671848048384
1754204940959212002,6,2.7967629247993515
1754204940961116059,6,2.7967629247993515
1754204940963113756,6,1.6851522959908065
1754204940965140026,6,1.6851522959908065
1754204940967132435,6,1.5018671848048384
1754204940969117747,6,1.5018671848048384
1754204940971092715,7,1.5018671848048384
1754204940973076923,7,1.5018671848048384
1754204940975129615,7,1.5018671848048384
1754204940977088101,7,1.6851522959908065
1754204940979076503,7,1.6851522959908065
1754204940981090755,7,2.067793844120225
1754204940983050131,7,2.067793844120225
1754204940985059701,7,2.067793844120225
1754204940987033640,7,2.067793844120225
1754204940989133808,7,2.067793844120225
1754204940991039649,7,2.067793844120225
1754204940993049735,7,1.6851522959908065
1754204940995106543,7,1.6851522959908065
1754204940997046754,7,1.6851522959908065
1754204940999068613,7,1.6851522959908065
1754204941001056763,7,2.4607655357944007
1754204941003112560,7,2.4607655357944007
1754204941005050253,7,2.067793844120225
1754204941007057623,7,2.067793844120225
1754204941009042569,7,1.6851522959908065
1754204941011038728,7,1.6851522959908065
1754204941013066784,7,2.067793844120225
1754204941015017070,7,2.067793844120225
1754204941017012336,7,2.067793844120225
1754204941018954939,7,2.067793844120225
1754204941020981285,7,2.067793844120225
1754204941022996728,7,2.067793844120225
1754204941025006915,7,2.067793844120225
1754204941027018916,8,2.067793844120225
1754204941029005171,7,0.8609891630120539
1754204941030982716,8,0.8609891630120539
1754204941032980787,7,2.067793844120225
1754204941035002481,8,2.067793844120225
1754204941036966203,8,2.067793844120225
1754204941039005812,7,2.067793844120225
1754204941040886087,8,2.067793844120225
1754204941042884744,7,2.067793844120225
1754204941044833668,8,1.6851522959908065
1754204941046912673,8,1.6851522959908065
1754204941048846628,8,1.6851522959908065
1754204941050890486,8,1.6851522959908065
1754204941052850849,8,2.4607655357944007
1754204941054881034,8,2.4607655357944007
1754204941056849810,9,2.4607655357944007
1754204941058871257,9,2.067793844120225
1754204941060835870,9,2.067793844120225
1754204941062873602,9,1.6851522959908065
1754204941064838948,9,1.6851522959908065
1754204941066834082,9,2.067793844120225
1754204941068791852,9,2.067793844120225
1754204941070867100,9,2.7967629247993515
1754204941072813489,9,2.7967629247993515
1754204941074844934,9,1.6851522959908065
1754204941076810481,9,1.6851522959908065
1754204941078896120,9,1.6851522959908065
1754204941080924618,9,1.6851522959908065
1754204941082869655,9,1.5018671848048384
1754204941084883371,9,1.5018671848048384
1754204941086818791,9,1.6851522959908065
1754204941088833326,9,1.6851522959908065
1754204941090800569,9,1.6851522959908065
1754204941092797469,9,1.6851522959908065
1754204941094764408,9,1.5018671848048384
1754204941096827723,9,1.5018671848048384
1754204941098865254,9,1.5018671848048384
1754204941100774859,9,1.5018671848048384
1754204941102767639,9,1.6851522959908065
1754204941104821648,9,1.6851522959908065
1754204941106763555,9,1.5018671848048384
1754204941108846858,9,1.5018671848048384
1754204941110742824,9,1.5018671848048384
1754204941112793042,10,1.5018671848048384
1754204941114795652,9,0.0
1754204941116843437,10,0.0
1754204941118829294,10,1.3229409372809018
1754204941120908211,10,1.3229409372809018
1754204941122798871,10,1.6851522959908065
1754204941124811058,10,1.6851522959908065
1754204941126946999,10,1.6851522959908065
1754204941128870900,11,1.6851522959908065
1754204941130853244,11,1.6851522959908065
1754204941132882819,11,1.6851522959908065
1754204941134860953,12,1.6851522959908065
1754204941136896737,12,1.6851522959908065
1754204941138810492,12,2.067793844120225
1754204941140853218,13,2.067793844120225
1754204941142761649,13,2.067793844120225
1754204941144837291,13,2.067793844120225
1754204941146773175,14,2.067793844120225
1754204941148883862,14,2.067793844120225
1754204941150881556,14,2.067793844120225
1754204941152940108,14,2.7967629247993515
1754204941154844147,14,2.7967629247993515
1754204941156800333,14,2.4607655357944007
1754204941158791203,14,2.4607655357944007
1754204941160795817,14,1.5018671848048384
1754204941162784345,14,1.5018671848048384
1754204941164815469,14,1.6851522959908065
1754204941166797801,14,1.6851522959908065
1754204941168948563,14,2.067793844120225
1754204941170964119,14,2.067793844120225
1754204941172836785,14,1.6851522959908065
1754204941174672940,13,1.6851522959908065
1754204941176866524,13,1.5018671848048384
1754204941178765704,14,1.5018671848048384
1754204941180762553,14,1.5018671848048384
1754204941182711425,14,1.5018671848048384
1754204941184867251,14,2.363325963596604
1754204941186776747,14,2.4607655357944007
1754204941188632780,14,1.9308903377881537
1754204941190596405,14,1.6851522959908065
1754204941192598328,14,1.5641031338237272
1754204941194599733,14,1.5018671848048384
1754204941196635856,14,1.3717979520702044
1754204941198609994,15,1.3229409372809018
1754204941200868912,14,1.3229409372809018
1754204941202791206,15,1.3229409372809018
1754204941204668918,15,1.3229409372809018
1754204941206669148,15,1.3229409372809018
1754204941208706369,15,1.3229409372809018
1754204941210794172,16,1.3229409372809018
1754204941212673344,16,1.1123470997927005
1754204941214646897,16,1.0386948942894838
1754204941216603104,16,1.1993614037694968
1754204941218617514,16,1.3229409372809018
1754204941220665171,17,1.1039888847131472
1754204941222598422,17,1.0386948942894838
1754204941224648968,17,1.0386948942894838
1754204941226597134,17,0.1917177167358722
1754204941228576903,18,0.1917177167358722
1754204941230587822,18,1.3229409372809018
1754204941232613696,18,1.3229409372809018
1754204941234571294,19,1.3229409372809018
1754204941236560644,19,1.3229409372809018
1754204941238545879,20,1.3229409372809018
1754204941240574112,20,1.3229409372809018
1754204941242582798,20,1.0386948942894838
1754204941244592018,21,1.0386948942894838
1754204941246549495,21,1.3229409372809018
1754204941248526814,22,1.3229409372809018
1754204941250586660,22,1.6851522959908065
1754204941252532812,22,1.6851522959908065
1754204941254617591,23,1.5018671848048384
1754204941256563463,23,1.5018671848048384
1754204941258530423,23,1.6851522959908065
1754204941260550199,24,1.6851522959908065
1754204941262573369,24,2.067793844120225
1754204941264560019,24,2.067793844120225
1754204941266570659,25,1.6851522959908065
1754204941268545390,25,1.6851522959908065
1754204941270859108,26,1.5104127996715242
1754204941272568797,26,1.5018671848048384
1754204941274606605,27,1.6255102798990468
1754204941276502649,28,1.6851522959908065
1754204941278665104,29,1.9731401267414617
1754204941280539276,30,2.067793844120225
1754204941282743052,31,3.806349618917632
1754204941284515916,32,4.1813239840675
1754204941286592880,33,2.9759129095754657
1754204941288483036,35,2.4607655357944007
1754204941290555003,36,2.6651301759069357
1754204941292525342,37,2.7967629247993515
1754204941294471844,38,3.0789800774971567
1754204941296502459,40,3.3765374298551216
1754204941298497648,41,3.3765374298551216
1754204941300469280,43,3.3765374298551216
1754204941302527383,44,4.2811988690943386
1754204941304548714,44,5.0158065345814125
1754204941306565081,46,5.0158065345814125
1754204941308471220,47,5.0158065345814125
1754204941310651641,48,5.0158065345814125
1754204941312484421,49,5.0158065345814125
1754204941314543805,50,5.0158065345814125
1754204941316453301,51,5.391283066228308
1754204941318488608,52,5.391283066228308
1754204941320414797,52,5.391283066228308
1754204941322407579,53,5.391283066228308
1754204941324423089,54,5.448778875936552
1754204941326455375,55,5.448778875936552
1754204941328503046,55,5.448778875936552
1754204941330553541,56,5.448778875936552
1754204941332468160,56,5.391283066228308
1754204941334411498,57,5.391283066228308
1754204941336397853,58,4.717999377167247
1754204941338429109,58,4.717999377167247
1754204941340365068,58,5.0158065345814125
1754204941342381473,59,5.0158065345814125
1754204941344385896,59,4.1813239840675
1754204941346395762,60,4.1813239840675
1754204941348337724,60,5.0158065345814125
1754204941350414504,60,5.0158065345814125
1754204941352382426,61,4.717999377167247
1754204941354358696,61,4.717999377167247
1754204941356341671,62,4.6926692701004065
1754204941358325418,62,4.1813239840675
1754204941360364464,63,4.160941775433531
1754204941362347019,63,3.977944497896814
1754204941364310583,64,3.983565424770278
1754204941366311878,64,4.1813239840675
1754204941368332410,65,4.175464106467695
1754204941370399312,65,3.977944497896814
1754204941372381671,66,3.8858476489120735
1754204941374355306,66,3.2770031217157656
1754204941376309922,67,3.2770031217157656
1754204941378314415,68,3.2770031217157656
1754204941380308607,68,3.2912056001074044
1754204941382385669,69,3.6226474484967865
1754204941384323999,70,3.6114865749328673
1754204941386413030,70,3.2770031217157656
1754204941388354834,71,3.269071131490316
1754204941390404103,71,2.7967629247993515
1754204941392335057,72,2.8378951214073838
1754204941394361041,73,3.2770031217157656
1754204941396377353,73,3.2770031217157656
1754204941398312974,74,2.7967629247993515
1754204941400319994,74,2.7967629247993515
1754204941402345634,75,3.2770031217157656
1754204941404323261,76,3.2770031217157656
1754204941406344165,76,3.3765374298551216
1754204941408311715,77,3.3765374298551216
1754204941410338735,77,3.6226474484967865
1754204941412304553,77,3.6226474484967865
1754204941414274595,77,3.977944497896814
1754204941416327305,78,3.977944497896814
1754204941418300685,78,4.1813239840675
1754204941420401240,78,4.1813239840675
1754204941422274426,78,5.0158065345814125
1754204941424299198,77,5.0158065345814125
1754204941426266967,77,3.977944497896814
1754204941428275867,77,3.977944497896814
1754204941430329003,77,4.1813239840675
1754204941432323767,77,4.1813239840675
1754204941434252018,76,3.977944497896814
1754204941436221354,76,3.977944497896814
1754204941438249023,75,3.977944497896814
1754204941440222749,75,4.1813239840675
1754204941442185791,74,4.1813239840675
1754204941444276978,74,3.6226474484967865
1754204941446186674,73,3.6226474484967865
1754204941448205914,73,3.6226474484967865
1754204941450203837,72,3.6226474484967865
1754204941452250203,72,3.2770031217157656
1754204941454232700,71,3.2770031217157656
1754204941456199580,70,2.7967629247993515
1754204941458189586,70,2.7967629247993515
1754204941460184355,69,1.6851522959908065
1754204941462196937,68,1.6851522959908065
1754204941464187776,68,1.5018671848048384
1754204941466200067,67,1.5018671848048384
1754204941468164263,66,1.5018671848048384
1754204941470221301,66,1.5018671848048384
1754204941472132147,65,1.3229409372809018
1754204941474176944,65,1.3229409372809018
1754204941476178993,64,0.8609891630120539
1754204941478182493,63,0.8609891630120539
1754204941480186751,63,0.8609891630120539
1754204941482198120,62,0.8609891630120539
1754204941484179692,61,0.0
1754204941486162993,61,0.0
1754204941488111430,60,0.0
1754204941490151537,60,0.0
1754204941492151340,59,0.0
1754204941494166640,59,0.0
1754204941496151279,58,0.0
1754204941498119351,58,0.0
1754204941500144778,58,1.0386948942894838
1754204941502159141,58,1.0386948942894838
1754204941504114270,58,0.0
1754204941506080048,58,0.0
1754204941508067399,58,0.0
1754204941510078898,58,0.0
1754204941512115904,58,2.7967629247993515
1754204941514065614,58,2.7967629247993515
1754204941516068015,59,0.0
1754204941518083453,59,0.0
1754204941520085347,59,0.8609891630120539
1754204941522032240,60,0.8609891630120539
1754204941524088616,60,0.8609891630120539
1754204941526104462,60,0.39614410071975686
1754204941528037860,61,0.39614410071975686
1754204941530134380,61,0.39614410071975686
1754204941532128314,61,0.39614410071975686
1754204941534098762,62,1.0386948942894838
1754204941536099056,62,1.0386948942894838
1754204941538100506,63,1.3229409372809018
1754204941540075955,63,1.3229409372809018
1754204941542157995,63,1.3229409372809018
1754204941544090791,64,1.3229409372809018
1754204941546146575,64,1.6851522959908065
1754204941548082075,64,1.6851522959908065
1754204941550117811,65,1.6851522959908065
1754204941552093070,65,1.6851522959908065
1754204941554181382,65,2.7967629247993515
1754204941556078267,65,2.7967629247993515
1754204941558048830,65,3.2770031217157656
1754204941560048543,64,3.2770031217157656
1754204941562037837,64,2.7967629247993515
1754204941564049795,64,2.7967629247993515
1754204941566089070,64,2.7967629247993515
1754204941568044752,63,2.7967629247993515
1754204941570019254,63,1.6851522959908065
1754204941571992033,62,1.6851522959908065
1754204941573972357,61,2.7967629247993515
1754204941575958612,60,2.7967629247993515
1754204941577963380,60,2.7967629247993515
1754204941579977173,59,2.7967629247993515
1754204941581928792,58,2.4607655357944007
