%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1753064419321485731,0,874,-1903,2789,10067,284,-101,4115,-8559
1753064419323467811,0,874,-1905,2789,10068,283,-101,4115,-8561
1753064419325485513,0,874,-1905,2789,10067,283,-101,4115,-8561
1753064419327404787,0,874,-1904,2788,10067,283,-101,4115,-8559
1753064419329377966,0,874,-1904,2788,10067,283,-101,4115,-8559
1753064419331413306,0,874,-1900,2790,10067,283,-101,4115,-8561
1753064419333397535,0,874,-1900,2790,10067,283,-101,4115,-8561
1753064419335447386,0,874,-1904,2789,10067,283,-101,4115,-8559
1753064419337430530,0,874,-1905,2789,10067,282,-101,4115,-8559
1753064419339554154,0,874,-1905,2789,10067,282,-101,4115,-8550
1753064419341433335,0,874,-1905,2789,10067,282,-101,4115,-8550
1753064419343476619,0,874,-1905,2792,10067,282,-101,4115,-8554
1753064419345603234,0,874,-1905,2792,10067,282,-101,4115,-8554
1753064419347445912,0,874,-1906,2789,10067,281,-101,4115,-8559
1753064419349471960,0,874,-1906,2789,10067,281,-101,4115,-8559
1753064419351426662,0,874,-1906,2789,10067,281,-101,4115,-8561
1753064419353404496,0,874,-1906,2789,10067,281,-101,4115,-8561
1753064419355437802,0,874,-1909,2794,10067,281,-101,4115,-8561
1753064419357446956,0,874,-1909,2794,10067,281,-101,4115,-8561
1753064419359449796,0,874,-1906,2788,10067,281,-101,4115,-8557
1753064419361415445,0,874,-1906,2788,10067,281,-101,4115,-8557
1753064419363435230,0,874,-1906,2790,10067,281,-101,4115,-8561
1753064419365411966,0,874,-1906,2790,10067,281,-101,4115,-8560
1753064419367413581,0,874,-1907,2789,10067,280,-101,4115,-8558
1753064419369414413,0,874,-1907,2789,10067,280,-101,4115,-8558
1753064419371422115,0,874,-1907,2790,10067,280,-101,4115,-8560
1753064419373461709,0,874,-1907,2790,10067,280,-101,4115,-8560
1753064419375492717,0,874,-1907,2786,10067,280,-101,4115,-8560
1753064419377397366,0,874,-1907,2786,10067,280,-101,4115,-8560
1753064419379390641,0,874,-1907,2789,10067,280,-101,4115,-8559
1753064419381380610,0,874,-1907,2789,10067,280,-101,4115,-8559
1753064419383394058,0,874,-1907,2792,10067,280,-101,4115,-8559
1753064419385401946,0,874,-1907,2792,10067,280,-101,4115,-8559
1753064419387410167,0,874,-1908,2792,10067,280,-101,4115,-8559
1753064419389469032,0,874,-1908,2790,10068,280,-101,4115,-8559
1753064419391422419,0,874,-1908,2790,10068,280,-101,4115,-8559
1753064419393442315,0,874,-1903,2790,10067,279,-101,4115,-8559
1753064419395437323,0,874,-1903,2790,10067,279,-101,4115,-8559
1753064419397422103,0,874,-1907,2789,10067,279,-101,4115,-8559
1753064419399465641,0,874,-1907,2789,10068,279,-101,4115,-8559
1753064419401428411,0,874,-1909,2790,10067,279,-101,4115,-8559
1753064419403400096,0,874,-1909,2790,10067,279,-101,4115,-8559
1753064419405445640,0,874,-1905,2792,10067,279,-101,4115,-8559
1753064419407370072,0,874,-1906,2792,10067,278,-101,4115,-8559
1753064419409365991,0,874,-1910,2790,10067,278,-101,4115,-8559
1753064419411371064,0,874,-1910,2790,10067,278,-101,4115,-8559
1753064419413407025,0,874,-1908,2793,10067,278,-101,4115,-8559
1753064419415369968,0,874,-1909,2793,10067,277,-101,4115,-8559
1753064419417406701,0,874,-1909,2792,10067,277,-101,4115,-8557
1753064419419382972,0,874,-1909,2792,10067,277,-101,4115,-8557
1753064419421387869,0,874,-1909,2794,10067,277,-101,4115,-8559
1753064419423363492,0,874,-1909,2794,10067,277,-101,4115,-8559
1753064419425454749,0,874,-1911,2796,10067,277,-101,4115,-8559
1753064419427383204,0,874,-1912,2796,10067,276,-101,4115,-8559
1753064419429418699,0,874,-1910,2793,10067,276,-101,4115,-8559
1753064419431418086,0,874,-1910,2793,10067,276,-101,4115,-8559
1753064419433363915,0,874,-1908,2793,10067,276,-101,4115,-8559
1753064419435361225,0,874,-1908,2793,10067,276,-101,4115,-8559
1753064419437367535,0,874,-1910,2792,10067,276,-101,4115,-8559
1753064419439360271,0,874,-1910,2792,10067,276,-101,4115,-8559
1753064419441445852,0,874,-1906,2793,10067,276,-101,4115,-8591
1753064419443494994,0,874,-1906,2793,10067,276,-101,4115,-8592
1753064419445462872,0,874,-1908,2792,10067,276,-101,4115,-8559
1753064419447386623,0,874,-1908,2792,10067,276,-101,4115,-8559
1753064419449431567,0,874,-1912,2799,10067,276,-101,4115,-8559
1753064419451373265,0,874,-1913,2799,10067,275,-101,4115,-8559
1753064419453445007,0,874,-1913,2790,10067,275,-101,4115,-8557
1753064419455414482,0,874,-1912,2790,10067,276,-101,4115,-8557
1753064419457451009,0,874,-1911,2792,10067,275,-101,4115,-8559
1753064419459410216,0,874,-1910,2792,10067,276,-101,4115,-8559
1753064419461467246,0,874,-1913,2792,10067,276,-101,4115,-8559
1753064419463463882,0,874,-1913,2792,10067,276,-101,4115,-8559
1753064419465414017,0,874,-1909,2789,10067,275,-101,4115,-8557
1753064419467462858,0,874,-1909,2789,10067,275,-101,4115,-8557
1753064419469452953,0,874,-1911,2792,10068,275,-101,4115,-8559
1753064419471491145,0,874,-1911,2792,10067,275,-101,4115,-8559
1753064419473455103,0,874,-1911,2796,10067,275,-101,4115,-8559
1753064419475520487,0,874,-1911,2796,10067,275,-101,4115,-8559
1753064419477429394,0,874,-1911,2796,10067,275,-101,4115,-8559
1753064419479505925,0,874,-1911,2794,10067,275,-101,4115,-8557
1753064419481355117,0,874,-1911,2794,10067,275,-101,4115,-8557
1753064419483438281,0,874,-1913,2798,10067,275,-101,4115,-8557
1753064419485365120,0,874,-1913,2798,10067,275,-101,4115,-8557
1753064419487435695,0,874,-1911,2796,10067,275,-101,4115,-8559
1753064419489398417,0,874,-1911,2796,10067,275,-101,4115,-8559
1753064419491406516,0,874,-1911,2798,10067,275,-101,4115,-8557
1753064419493374694,0,874,-1911,2798,10067,275,-101,4115,-8557
1753064419495464698,0,874,-1911,2794,10067,275,-101,4115,-8557
1753064419497409964,0,874,-1912,2794,10067,274,-101,4115,-8557
1753064419499490630,0,874,-1908,2798,10067,274,-101,4115,-8559
1753064419501399594,0,874,-1908,2798,10067,274,-101,4115,-8559
1753064419503479287,0,874,-1913,2795,10067,274,-101,4115,-8559
1753064419505398386,0,874,-1913,2795,10067,274,-101,4115,-8559
1753064419507434101,0,874,-1915,2804,10067,274,-101,4115,-8548
1753064419509492811,0,874,-1916,2804,10067,273,-101,4115,-8548
1753064419511489983,0,874,-1912,2796,10067,273,-101,4115,-8559
1753064419513435202,0,874,-1912,2796,10067,273,-101,4115,-8559
1753064419515457658,0,874,-1912,2794,10067,273,-101,4115,-8559
1753064419517491798,0,874,-1912,2794,10067,273,-101,4115,-8559
1753064419519458290,0,874,-1912,2796,10067,273,-101,4115,-8559
1753064419521423631,0,874,-1913,2796,10067,272,-101,4115,-8559
1753064419523463314,0,874,-1910,2793,10067,272,-101,4115,-8559
1753064419525469775,0,874,-1910,2793,10067,272,-101,4115,-8559
1753064419527466133,0,874,-1913,2793,10067,272,-101,4115,-8563
1753064419529477274,0,874,-1913,2793,10067,272,-101,4115,-8563
1753064419531480700,0,874,-1909,2794,10067,272,-101,4115,-8559
1753064419533487755,0,874,-1910,2794,10067,271,-101,4115,-8559
1753064419535490324,0,874,-1912,2793,10067,271,-101,4115,-8562
1753064419537438467,0,874,-1912,2793,10067,271,-101,4115,-8562
1753064419539377876,0,874,-1920,2798,10067,271,-101,4115,-8562
1753064419541386949,0,874,-1920,2798,10067,271,-101,4115,-8562
1753064419543425703,0,874,-1912,2790,10067,271,-101,4115,-8559
1753064419545364703,0,874,-1912,2790,10067,271,-101,4115,-8559
1753064419547390984,0,874,-1910,2798,10067,271,-101,4115,-8560
1753064419549408267,0,874,-1910,2798,10067,271,-101,4115,-8560
1753064419551426123,0,874,-1914,2796,10067,271,-101,4115,-8559
1753064419553433505,0,874,-1914,2796,10067,271,-101,4115,-8559
1753064419555509298,0,874,-1912,2794,10067,271,-101,4115,-8559
1753064419557435461,0,874,-1912,2794,10067,271,-101,4115,-8559
1753064419559374150,0,874,-1912,2794,10067,271,-101,4115,-8559
1753064419561449894,0,874,-1914,2790,10067,271,-101,4115,-8560
1753064419563375683,0,874,-1914,2790,10067,271,-101,4115,-8560
1753064419565435891,0,874,-1914,2797,10067,271,-101,4115,-8559
1753064419567373596,0,874,-1914,2797,10067,271,-101,4115,-8559
1753064419569414387,0,874,-1914,2794,10067,271,-101,4115,-8559
1753064419571373468,0,874,-1915,2794,10067,270,-101,4115,-8559
1753064419573427701,0,874,-1913,2794,10067,270,-101,4115,-8560
1753064419575407030,0,874,-1913,2794,10067,270,-101,4115,-8560
1753064419577444864,0,874,-1914,2799,10067,271,-101,4115,-8548
1753064419579378987,0,874,-1914,2799,10067,271,-101,4115,-8548
1753064419581377924,0,874,-1910,2797,10067,271,-101,4115,-8559
1753064419583373380,0,874,-1911,2797,10067,270,-101,4115,-8559
1753064419585525247,0,874,-1913,2797,10067,270,-101,4115,-8559
1753064419587375294,0,874,-1912,2797,10067,271,-101,4115,-8559
1753064419589380546,0,874,-1921,2798,10067,270,-101,4115,-8559
1753064419591444264,0,874,-1920,2798,10067,271,-101,4115,-8559
1753064419593376732,0,874,-1919,2801,10067,270,-101,4115,-8557
1753064419595384526,0,874,-1919,2801,10067,270,-101,4115,-8557
1753064419597392358,0,874,-1909,2794,10067,270,-101,4115,-8559
1753064419599370814,0,874,-1909,2794,10067,270,-101,4115,-8559
