%time,field.layout.data_offset,field.data0,field.data1
1748219411950151098,0,284,-4283
1748219411970378514,0,284,-4283
1748219411990480931,0,284,-4283
1748219412010340962,0,284,-4283
1748219412030504999,0,284,-4283
1748219412050609862,0,284,-4283
1748219412070394405,0,284,-4283
1748219412090938926,0,284,-4283
1748219412110488253,0,284,-4283
1748219412130301639,0,284,-4283
1748219412150596719,0,284,-4283
1748219412170529373,0,284,-4283
1748219412190517284,0,284,-4283
1748219412210346565,0,284,-4283
1748219412230427180,0,284,-4283
1748219412250582521,0,284,-4283
1748219412270384758,0,284,-4283
1748219412290263346,0,284,-4283
1748219412310239729,0,284,-4283
1748219412330211738,0,284,-4283
1748219412350241692,0,284,-4283
1748219412370826950,0,284,-4283
1748219412390667879,0,284,-4283
1748219412410394518,0,284,-4283
1748219412430563842,0,284,-4283
1748219412450286872,0,284,-4283
1748219412470296054,0,284,-4283
1748219412490637538,0,284,-4283
1748219412510462582,0,284,-4283
1748219412530682085,0,284,-4283
1748219412550666931,0,284,-4283
1748219412570532598,0,284,-4283
1748219412590412549,0,284,-4283
1748219412610290621,0,284,-4283
1748219412630284230,0,284,-4283
1748219412650409657,0,284,-4283
1748219412670207603,0,284,-4283
1748219412690306844,0,284,-4283
1748219412710285560,0,284,-4283
1748219412730261830,0,284,-4283
1748219412750365481,0,284,-4283
1748219412770313768,0,284,-4283
1748219412790569371,0,284,-4283
1748219412810362811,0,284,-4283
1748219412830384967,0,284,-4283
1748219412850757439,0,284,-4283
1748219412870562886,0,284,-4283
1748219412890635025,0,284,-4283
1748219412910831378,0,284,-4283
1748219412930781232,0,284,-4283
1748219412950602711,0,284,-4283
1748219412970907761,0,284,-4283
1748219412990772602,0,284,-4283
1748219413010757258,0,284,-4283
1748219413031005058,0,284,-4283
1748219413051068375,0,284,-4283
1748219413071081649,0,284,-4283
1748219413090861249,0,284,-4283
1748219413111098219,0,284,-4283
1748219413131156863,0,284,-4283
1748219413150700911,0,284,-4283
1748219413170953877,0,284,-4283
1748219413190661082,0,284,-4283
1748219413210848985,0,284,-4283
1748219413230883388,0,284,-4283
1748219413251007289,0,284,-4283
1748219413270746795,0,284,-4283
1748219413290739474,0,284,-4283
1748219413310567443,0,284,-4283
1748219413330577994,0,284,-4283
1748219413350729473,0,284,-4283
1748219413371060696,0,284,-4283
1748219413390649025,0,284,-4283
1748219413410707321,0,284,-4283
1748219413430865715,0,284,-4283
1748219413450853164,0,284,-4283
1748219413470973566,0,284,-4283
1748219413491099455,0,284,-4283
1748219413510594985,0,284,-4283
1748219413530490653,0,284,-4283
1748219413550534324,0,284,-4283
1748219413570582810,0,284,-4283
1748219413590575732,0,284,-4283
1748219413610911937,0,284,-4283
1748219413631025614,0,284,-4283
1748219413650916266,0,284,-4283
1748219413670633624,0,284,-4283
1748219413690080833,0,284,-4283
1748219413710588576,0,284,-4283
1748219413730384245,0,284,-4283
1748219413750717003,0,284,-4283
1748219413770513092,0,284,-4283
1748219413790406178,0,284,-4283
1748219413810475850,0,284,-4283
1748219413830369813,0,284,-4283
1748219413850526052,0,284,-4283
1748219413870364815,0,284,-4283
1748219413890201962,0,284,-4283
1748219413910386386,0,284,-4283
1748219413930470923,0,284,-4283
1748219413950553869,0,284,-4283
1748219413970530702,0,284,-4283
1748219413990625544,0,284,-4283
1748219414010653450,0,284,-4283
1748219414030410371,0,284,-4283
1748219414050520759,0,284,-4283
1748219414070737529,0,284,-4283
1748219414090590941,0,284,-4283
1748219414110441875,0,284,-4283
1748219414130507927,0,284,-4283
1748219414150523197,0,284,-4283
1748219414170926887,0,284,-4283
1748219414190568583,0,284,-4283
1748219414210404489,0,284,-4283
1748219414230380638,0,284,-4283
1748219414250656153,0,284,-4283
1748219414270379734,0,284,-4283
1748219414290249570,0,284,-4283
1748219414310525750,0,284,-4283
1748219414330472156,0,284,-4283
1748219414350477625,0,284,-4283
1748219414370409308,0,284,-4283
1748219414390682506,0,284,-4283
1748219414410466557,0,284,-4283
1748219414430432964,0,284,-4283
1748219414450605467,0,284,-4283
1748219414470196802,0,284,-4283
1748219414490188507,0,284,-4283
1748219414510526978,0,284,-4283
1748219414530397735,0,284,-4283
1748219414550557421,0,284,-4283
1748219414570586697,0,284,-4283
1748219414590639491,0,284,-4283
1748219414610547291,0,284,-4283
1748219414630657832,0,284,-4283
1748219414650609455,0,284,-4283
1748219414670561835,0,284,-4283
1748219414690498753,0,284,-4283
1748219414710416652,0,284,-4283
1748219414730275009,0,284,-4283
1748219414750375960,0,284,-4283
1748219414770671302,0,284,-4283
1748219414790688724,0,284,-4283
1748219414810486513,0,284,-4283
1748219414830555499,0,284,-4283
1748219414850576666,0,284,-4283
1748219414870241864,0,284,-4283
1748219414890567817,0,284,-4283
1748219414910384840,0,284,-4283
1748219414930195820,0,284,-4283
1748219414950476983,0,284,-4283
1748219414970856129,0,284,-4283
1748219414990644761,0,284,-4283
1748219415010651489,0,284,-4283
1748219415030497906,0,284,-4283
1748219415050573798,0,284,-4283
1748219415070451232,0,284,-4283
1748219415090647102,0,284,-4283
1748219415110568782,0,284,-4283
1748219415130408548,0,284,-4283
1748219415150698945,0,284,-4283
1748219415170707102,0,284,-4283
1748219415190576494,0,284,-4283
1748219415210394620,0,284,-4283
1748219415230398130,0,284,-4283
1748219415250543230,0,284,-4283
1748219415270705547,0,284,-4283
1748219415290371763,0,284,-4283
1748219415310586823,0,284,-4283
1748219415330757299,0,284,-4283
1748219415350668399,0,284,-4283
1748219415370671062,0,284,-4283
1748219415390396794,0,284,-4283
1748219415410391777,0,284,-4283
1748219415430390124,0,284,-4283
1748219415450386497,0,284,-4283
1748219415470460014,0,284,-4283
1748219415490482752,0,284,-4283
1748219415510251841,0,284,-4283
1748219415530159941,0,284,-4283
1748219415550293453,0,284,-4283
1748219415570471569,0,284,-4283
1748219415590494847,0,284,-4283
1748219415610648520,0,284,-4283
1748219415630722138,0,284,-4283
1748219415650434089,0,284,-4283
1748219415670380896,0,284,-4283
1748219415690623537,0,284,-4283
1748219415710255138,0,284,-4283
1748219415730202690,0,284,-4283
1748219415750533327,0,284,-4283
1748219415770374394,0,283,-4283
1748219415790404206,0,281,-4283
1748219415810280922,0,278,-4283
1748219415830431162,0,274,-4283
1748219415850373683,0,270,-4283
1748219415870298916,0,266,-4283
1748219415890385540,0,262,-4283
1748219415910479598,0,258,-4283
1748219415930310262,0,254,-4283
1748219415950474304,0,250,-4283
1748219415970632139,0,246,-4283
1748219415990566275,0,242,-4283
1748219416010387362,0,238,-4283
1748219416030681841,0,234,-4283
1748219416050528201,0,230,-4283
1748219416070378906,0,226,-4283
1748219416090377401,0,222,-4283
1748219416110395124,0,218,-4283
1748219416130468189,0,214,-4283
1748219416150491292,0,210,-4283
1748219416170502871,0,206,-4283
1748219416190606733,0,202,-4283
1748219416210597497,0,198,-4283
1748219416230331912,0,194,-4283
1748219416250582916,0,190,-4283
1748219416270518420,0,186,-4283
1748219416290588445,0,182,-4283
1748219416310350989,0,178,-4283
1748219416330495686,0,174,-4283
1748219416350659119,0,170,-4283
1748219416370534720,0,166,-4283
1748219416390599682,0,162,-4283
1748219416410744228,0,158,-4283
1748219416430571743,0,154,-4283
1748219416450647513,0,150,-4283
1748219416470666922,0,146,-4283
1748219416490306449,0,142,-4283
1748219416510154314,0,138,-4283
1748219416530359704,0,134,-4283
1748219416550426441,0,130,-4283
1748219416570368834,0,126,-4283
1748219416590395298,0,122,-4283
1748219416610396945,0,118,-4283
1748219416630446677,0,114,-4283
1748219416650398715,0,110,-4283
1748219416670448334,0,106,-4283
1748219416690786802,0,102,-4283
1748219416710287878,0,98,-4283
1748219416730350507,0,94,-4283
1748219416750310863,0,90,-4283
1748219416770574255,0,86,-4283
1748219416790420008,0,82,-4283
1748219416810457374,0,78,-4283
1748219416830387611,0,74,-4283
1748219416850450819,0,70,-4283
1748219416870419361,0,66,-4283
1748219416890676468,0,62,-4283
1748219416910645361,0,58,-4283
1748219416930361301,0,54,-4283
1748219416950619529,0,50,-4283
1748219416970688640,0,46,-4283
1748219416990401591,0,42,-4283
1748219417010540347,0,38,-4283
1748219417030487518,0,34,-4283
1748219417050663848,0,30,-4283
1748219417070670657,0,26,-4283
1748219417090465439,0,22,-4283
1748219417110680688,0,18,-4283
1748219417130584317,0,14,-4283
1748219417150701770,0,10,-4283
1748219417170455746,0,6,-4283
1748219417190374466,0,2,-4283
1748219417210438394,0,-1,-4283
1748219417230677192,0,-5,-4283
1748219417250512787,0,-9,-4283
1748219417270446839,0,-13,-4283
1748219417290466900,0,-17,-4283
1748219417310349913,0,-21,-4283
1748219417330325202,0,-25,-4283
1748219417350434564,0,-29,-4283
1748219417370583709,0,-33,-4283
1748219417390659026,0,-37,-4283
1748219417410263037,0,-41,-4283
1748219417430379608,0,-45,-4283
1748219417450517405,0,-49,-4283
1748219417470636866,0,-53,-4283
1748219417490546321,0,-57,-4283
1748219417510280504,0,-61,-4283
1748219417530295160,0,-65,-4283
1748219417550331380,0,-69,-4283
1748219417570617955,0,-73,-4283
1748219417590531073,0,-77,-4283
1748219417610289345,0,-81,-4283
1748219417630320929,0,-85,-4283
1748219417650412562,0,-89,-4283
1748219417670539448,0,-93,-4283
1748219417690468359,0,-97,-4283
1748219417710447926,0,-101,-4283
1748219417730411915,0,-105,-4283
1748219417750292051,0,-109,-4283
1748219417770699548,0,-113,-4283
1748219417790902083,0,-117,-4283
1748219417810619400,0,-121,-4283
1748219417830890834,0,-125,-4283
1748219417850510940,0,-129,-4283
1748219417870917953,0,-133,-4283
1748219417890718137,0,-137,-4283
1748219417910533743,0,-141,-4283
1748219417930651894,0,-145,-4283
1748219417950882371,0,-149,-4283
1748219417970790732,0,-153,-4283
1748219417990830136,0,-157,-4283
1748219418010593689,0,-161,-4283
1748219418030532757,0,-165,-4283
1748219418050794559,0,-169,-4283
1748219418070785237,0,-173,-4283
1748219418090791091,0,-177,-4283
1748219418110629613,0,-181,-4283
1748219418130403062,0,-185,-4283
1748219418150802092,0,-189,-4283
1748219418170638203,0,-193,-4283
1748219418190371263,0,-197,-4283
1748219418210218698,0,-201,-4283
1748219418230575401,0,-205,-4283
1748219418250336230,0,-209,-4283
1748219418270449536,0,-213,-4283
1748219418290274055,0,-217,-4283
1748219418310338856,0,-221,-4283
1748219418330427480,0,-225,-4283
1748219418350450724,0,-229,-4283
1748219418370197403,0,-233,-4283
1748219418390525361,0,-237,-4283
1748219418410349298,0,-241,-4283
1748219418430175124,0,-245,-4283
1748219418450433825,0,-249,-4283
1748219418470393594,0,-253,-4283
1748219418490307899,0,-257,-4283
1748219418510565449,0,-261,-4283
1748219418530128046,0,-265,-4283
1748219418550416319,0,-269,-4283
1748219418570629314,0,-273,-4283
1748219418590702054,0,-277,-4283
1748219418610571010,0,-281,-4283
1748219418630411620,0,-285,-4283
