%time,field.layout.data_offset,field.data2,field.data1,field.data0,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1748219412001192553,0,221,1,446,230,221,0,307,493,600,674,674,483
1748219412099846376,0,221,0,441,230,221,0,308,493,601,674,673,484
1748219412201563488,0,221,0,445,230,221,0,304,492,601,676,675,483
1748219412299668486,0,222,0,445,230,221,0,307,492,601,675,674,483
1748219412402655629,0,222,0,443,230,221,0,305,493,601,675,674,482
1748219412500957027,0,222,0,444,231,216,0,307,492,599,674,673,484
1748219412603273384,0,223,0,446,234,220,0,306,495,602,674,674,483
1748219412701741302,0,222,0,444,231,221,0,308,495,601,675,676,484
1748219412799409114,0,224,0,447,236,220,0,307,494,600,675,676,484
1748219412903279312,0,219,0,443,230,221,0,310,495,602,676,675,484
1748219413000855215,0,222,0,442,230,221,0,308,494,602,676,674,483
1748219413103547176,0,224,0,445,231,220,0,306,493,603,674,674,485
1748219413202135415,0,223,1,447,231,220,0,308,497,603,673,675,482
1748219413299957555,0,222,0,446,230,220,0,305,493,603,673,675,484
1748219413402077363,0,222,0,446,229,223,0,310,494,601,676,676,485
1748219413500793688,0,223,0,445,232,220,0,308,492,603,675,674,485
1748219413602368388,0,222,0,444,232,221,0,302,490,601,675,674,485
1748219413700313405,0,222,0,444,231,220,0,306,493,602,675,675,483
1748219413803115037,0,222,0,445,230,220,0,307,492,602,675,675,485
1748219413901495542,0,223,0,445,231,221,0,306,493,603,676,677,484
1748219414000036841,0,222,0,446,231,214,0,307,493,603,675,675,485
1748219414102058662,0,222,0,445,230,221,0,307,493,603,675,676,485
1748219414200469785,0,222,0,445,232,220,0,307,493,603,677,676,485
1748219414302772034,0,222,0,444,231,220,0,305,493,603,676,676,485
1748219414401482254,0,222,0,445,229,220,0,309,495,604,676,676,486
1748219414499384897,0,222,1,445,230,226,0,308,494,603,677,675,486
1748219414602104428,0,227,0,446,230,220,0,304,493,602,677,676,485
1748219414700089984,0,222,0,445,231,220,0,306,494,604,677,677,485
1748219414802707865,0,223,0,445,231,220,0,308,494,603,677,677,485
1748219414901126388,0,222,0,445,231,222,1,308,495,603,677,677,485
1748219414999670298,0,223,0,445,231,220,0,312,497,604,679,677,486
1748219415101844851,0,222,0,444,231,220,0,309,496,604,678,676,486
1748219415200188008,0,222,0,445,230,220,0,309,495,604,677,678,486
1748219415302235903,0,222,0,445,235,221,0,309,495,605,678,678,486
1748219415400540725,0,223,0,444,226,220,0,309,495,605,678,678,486
1748219415502754417,0,222,0,450,231,220,0,308,496,605,678,678,486
1748219415601157996,0,222,0,446,230,221,1,309,496,605,679,678,486
1748219415699656825,0,221,0,444,230,216,0,309,495,605,679,678,486
1748219415802090169,0,222,0,444,231,220,0,309,496,605,679,680,485
1748219415900515514,0,222,0,446,230,220,0,310,497,604,680,679,485
1748219416002470991,0,222,1,446,225,222,0,309,497,605,680,681,486
1748219416101343911,0,223,0,446,230,221,0,309,495,605,679,679,487
1748219416199422135,0,222,0,446,228,221,0,309,495,606,679,679,486
1748219416301855182,0,222,0,446,231,222,0,309,495,606,681,679,486
1748219416400070707,0,222,0,447,231,220,0,309,496,606,680,679,486
1748219416502283573,0,222,0,446,229,222,0,310,496,604,681,679,487
1748219416600884520,0,222,2,447,230,221,0,311,499,606,681,680,488
1748219416702986426,0,222,1,448,230,227,0,311,498,607,680,681,487
1748219416801054318,0,222,0,447,230,221,0,309,497,607,679,682,487
1748219416900095647,0,222,0,449,231,221,0,309,497,608,681,681,487
1748219417002242408,0,224,0,448,231,220,0,310,497,607,681,681,488
1748219417100627200,0,222,0,449,230,216,0,309,498,607,681,682,488
1748219417202825453,0,222,0,450,231,221,0,309,497,607,681,681,489
1748219417301151336,0,222,0,450,228,219,1,310,497,607,682,680,489
1748219417399822356,0,222,0,452,230,221,0,310,499,608,682,680,488
1748219417501896487,0,221,0,453,232,221,0,309,498,609,683,682,488
1748219417600572734,0,222,0,451,230,219,0,310,498,608,683,682,489
1748219417702428857,0,223,0,452,231,222,0,311,499,609,683,684,489
1748219417801137500,0,223,0,452,231,219,0,310,498,609,683,682,490
1748219417903251713,0,222,0,453,230,221,0,310,499,609,682,683,490
1748219418001701379,0,223,0,453,231,220,0,311,499,611,683,684,491
1748219418100266313,0,222,0,450,232,221,0,311,498,609,684,682,491
1748219418202364982,0,222,0,454,230,224,0,310,499,610,685,684,490
1748219418300597311,0,219,0,454,231,221,0,309,499,610,684,684,490
1748219418402665985,0,222,0,454,232,222,0,310,500,611,685,684,491
1748219418501641347,0,225,0,455,231,218,0,311,501,612,686,685,491
1748219418599961713,0,223,0,455,230,220,0,311,501,611,685,686,490
1748219418702136928,0,219,0,457,235,221,0,312,503,613,686,687,492
1748219418800340296,0,222,0,457,227,221,0,312,501,612,685,687,492
1748219418902930391,0,222,0,457,231,219,0,310,499,612,686,686,493
1748219419001434304,0,222,0,455,231,220,0,311,499,612,686,687,493
1748219419099484171,0,222,0,458,231,224,0,313,500,612,685,687,493
1748219419201780746,0,222,0,457,230,221,0,314,502,612,687,687,493
1748219419300559546,0,222,0,460,229,220,0,313,501,612,687,686,493
1748219419402272736,0,222,0,460,224,221,0,313,501,612,686,686,493
1748219419500469992,0,222,0,459,228,220,0,313,502,613,688,687,494
1748219419603391999,0,221,0,458,232,220,0,312,502,614,689,687,493
1748219419701359305,0,222,0,459,230,221,0,312,502,614,688,688,494
1748219419799906221,0,221,0,458,228,221,0,312,502,614,688,688,493
1748219419902356225,0,222,0,458,231,220,0,313,502,614,689,688,494
1748219420000581395,0,222,0,458,231,220,0,313,503,614,690,689,494
1748219420102869423,0,222,0,460,232,220,0,314,502,614,689,689,495
1748219420201151308,0,222,0,461,227,221,0,314,503,614,689,690,494
1748219420299767310,0,222,0,463,231,220,0,314,503,614,691,690,495
1748219420401515660,0,222,0,462,230,220,0,314,504,615,691,690,496
1748219420500313440,0,221,0,460,229,221,0,313,504,616,691,690,496
1748219420602651988,0,222,0,463,232,220,0,314,504,616,691,690,496
1748219420700912446,0,223,0,461,230,221,0,314,504,615,691,690,496
1748219420803446657,0,222,0,463,230,224,0,312,504,615,690,690,495
1748219420901682436,0,222,0,464,230,220,0,318,507,616,691,691,497
1748219421000263060,0,222,0,464,231,222,0,314,505,615,690,691,497
1748219421102165318,0,222,0,464,231,221,0,311,503,615,691,691,496
1748219421200367797,0,221,0,464,230,221,0,312,503,615,690,690,497
1748219421302547601,0,220,0,463,230,221,0,313,503,615,691,691,496
1748219421401531948,0,221,0,465,231,216,0,314,503,615,690,690,496
1748219421499917451,0,210,0,467,231,221,0,313,503,616,690,690,496
