%time,field.layout.data_offset,field.data0,field.data1
1747538171888706844,0,7,0
1747538171909935588,0,8,0
1747538171930789185,0,8,0
1747538171951810645,0,7,0
1747538171972568924,0,8,0
1747538171993748350,0,7,0
1747538172019817607,0,8,0
1747538172040518105,0,7,0
1747538172061127680,0,7,0
1747538172082600046,0,7,0
1747538172103421226,0,8,0
1747538172124473071,0,7,0
1747538172145437434,0,8,0
1747538172166277474,0,7,0
1747538172187430336,0,8,0
1747538172208479327,0,8,0
1747538172228974360,0,8,0
1747538172250090628,0,8,0
1747538172271135361,0,8,0
1747538172291983114,0,7,0
1747538172312878581,0,7,0
1747538172333951587,0,8,0
1747538172359662757,0,8,0
1747538172381154936,0,8,0
1747538172401985858,0,8,0
1747538172423031452,0,8,0
1747538172443996581,0,8,0
1747538172464857573,0,8,0
1747538172485847128,0,8,0
1747538172506720345,0,7,0
1747538172527974781,0,7,0
1747538172548751898,0,8,0
1747538172569642195,0,8,0
1747538172590723666,0,8,0
1747538172611696355,0,8,0
1747538172632690878,0,8,0
1747538172653257752,0,7,0
1747538172678517167,0,7,0
1747538172699564519,0,8,0
1747538172720416683,0,8,0
1747538172741487972,0,7,0
1747538172762345940,0,8,0
1747538172783363350,0,8,0
1747538172804277882,0,8,0
1747538172825443558,0,7,0
1747538172846324051,0,7,0
1747538172867033042,0,8,0
1747538172888175852,0,8,0
1747538172909242219,0,8,0
1747538172930117791,0,8,0
1747538172951060595,0,7,0
1747538172971987415,0,8,0
1747538172992888637,0,7,0
1747538173013961450,0,8,0
1747538173039968751,0,8,0
1747538173060775619,0,7,0
1747538173081806419,0,7,0
1747538173102866111,0,8,0
1747538173123757758,0,8,0
1747538173144827187,0,8,0
1747538173165709758,0,7,0
1747538173186613320,0,7,0
1747538173207649797,0,7,0
1747538173228605552,0,7,0
1747538173249455905,0,7,0
1747538173270463260,0,7,0
1747538173291506890,0,7,0
1747538173312387682,0,7,0
1747538173333264965,0,7,0
1747538173359132407,0,8,0
1747538173380329203,0,8,0
1747538173401224568,0,8,0
1747538173422189162,0,8,0
1747538173443227343,0,8,0
1747538173463894314,0,8,0
1747538173485102320,0,8,0
1747538173506066249,0,8,0
1747538173527049554,0,8,0
1747538173547816891,0,8,0
1747538173568979180,0,7,0
1747538173589991840,0,8,0
1747538173610904470,0,8,0
1747538173631888761,0,8,0
1747538173652621550,0,8,0
1747538173673682672,0,7,0
1747538173699731858,0,7,0
1747538173720547714,0,8,0
1747538173741692010,0,8,0
1747538173762558690,0,7,0
1747538173783555621,0,7,0
1747538173804418960,0,7,0
1747538173825569172,0,8,0
1747538173846496476,0,8,0
1747538173867487089,0,8,0
1747538173888188751,0,8,0
1747538173909344342,0,8,0
1747538173930162128,0,8,0
1747538173951196413,0,8,0
1747538173971939383,0,8,0
1747538173992844164,0,7,0
1747538174017918153,0,8,0
1747538174038889189,0,8,0
1747538174059659814,0,7,0
1747538174080499974,0,8,0
1747538174102000984,0,7,0
1747538174122920289,0,8,0
1747538174143844647,0,8,0
1747538174164710639,0,7,0
1747538174185555708,0,8,0
1747538174206475613,0,8,0
1747538174227465676,0,8,0
1747538174248681997,0,8,0
1747538174269542931,0,8,0
1747538174290419362,0,8,0
1747538174311303890,0,8,0
1747538174332556234,0,8,0
1747538174353349588,0,8,0
1747538174378364023,0,8,0
1747538174399221845,0,7,0
1747538174420234060,0,7,0
1747538174441255054,0,8,0
1747538174461956738,0,7,0
1747538174483268716,0,8,0
1747538174504220784,0,7,0
1747538174525152555,0,7,0
1747538174546157409,0,8,0
1747538174566919552,0,7,0
1747538174587936799,0,7,0
1747538174608962518,0,8,0
1747538174629934123,0,7,0
1747538174650788092,0,8,0
1747538174671753901,0,8,0
1747538174692748172,0,7,0
1747538174713828747,0,7,0
1747538174739625260,0,8,0
1747538174760586970,0,8,0
1747538174781736475,0,8,0
1747538174802400663,0,8,0
1747538174823447836,0,8,0
1747538174844594649,0,8,0
1747538174865438819,0,8,0
1747538174886500553,0,7,0
1747538174907380243,0,7,0
1747538174928192463,0,8,0
1747538174949322040,0,8,0
1747538174970133080,0,7,0
1747538174991221188,0,8,0
1747538175011991864,0,8,0
1747538175032899841,0,7,0
1747538175058043605,0,8,0
1747538175079184955,0,8,0
1747538175100057349,0,8,0
1747538175120999355,0,8,0
1747538175141927484,0,7,0
1747538175162840607,0,8,0
1747538175183831664,0,8,0
1747538175204761063,0,8,0
1747538175225657242,0,7,0
1747538175246788166,0,8,0
1747538175267612605,0,7,0
1747538175288758785,0,8,0
1747538175309761934,0,7,0
1747538175330575868,0,7,0
1747538175351727156,0,8,0
1747538175372591394,0,7,0
1747538175393377929,0,7,0
1747538175418590392,0,8,0
1747538175439461215,0,8,0
1747538175460479695,0,8,0
1747538175481469861,0,7,0
1747538175502391708,0,7,0
1747538175523485756,0,8,0
1747538175544191193,0,7,0
1747538175565198565,0,8,0
1747538175586141423,0,7,0
1747538175607177680,0,7,0
1747538175628298636,0,7,0
1747538175649125774,0,7,0
1747538175670115297,0,8,0
1747538175691195324,0,7,0
1747538175712008322,0,8,0
1747538175733165469,0,8,0
1747538175753840623,0,8,0
1747538175778939160,0,7,0
1747538175799818374,0,8,0
1747538175820546481,0,8,0
1747538175841638152,0,8,0
1747538175862552315,0,7,0
1747538175883680435,0,8,0
1747538175904735041,0,8,0
1747538175925658403,0,7,0
1747538175946565490,0,8,0
1747538175967577453,0,8,0
1747538175988434819,0,7,0
1747538176009445278,0,7,0
1747538176030430221,0,8,0
1747538176051410794,0,7,0
1747538176072398402,0,7,0
1747538176092683854,0,8,0
1747538176118096294,0,7,0
1747538176138974873,0,8,0
1747538176159877099,0,8,0
1747538176181026322,0,7,0
1747538176202017320,0,8,0
1747538176222863925,0,8,0
1747538176243985689,0,8,0
1747538176264572245,0,7,0
1747538176285609066,0,8,0
1747538176306736660,0,8,0
1747538176327709494,0,7,0
1747538176348573815,0,8,0
1747538176369557973,0,7,0
1747538176390550099,0,8,0
1747538176411512899,0,8,0
1747538176432418868,0,8,0
1747538176453567030,0,8,0
1747538176478626868,0,8,0
1747538176499588380,0,8,0
1747538176520439652,0,7,0
1747538176541608922,0,8,0
1747538176562414574,0,8,0
1747538176583451092,0,8,0
1747538176604388091,0,7,0
1747538176625317105,0,8,0
1747538176646342331,0,7,0
1747538176667206562,0,8,0
1747538176688168535,0,7,0
1747538176709237347,0,8,0
1747538176730203476,0,8,0
1747538176751133448,0,8,0
1747538176772089518,0,8,0
1747538176792891079,0,8,0
1747538176819029561,0,7,0
1747538176839942400,0,7,0
1747538176860575033,0,7,0
1747538176881780599,0,7,0
1747538176902871055,0,8,0
1747538176923844925,0,8,0
1747538176944717655,0,7,0
1747538176965532696,0,7,0
1747538176986734767,0,7,0
1747538177007567263,0,7,0
1747538177028729307,0,7,0
1747538177049687095,0,7,0
1747538177070550131,0,7,0
1747538177091539818,0,7,0
1747538177112428746,0,8,0
1747538177133398269,0,8,0
1747538177159349216,0,8,0
1747538177180206108,0,8,0
1747538177201075905,0,7,0
1747538177222273100,0,7,0
1747538177243165194,0,8,0
1747538177264128501,0,8,0
1747538177284999249,0,8,0
1747538177305928771,0,8,0
1747538177327105471,0,7,0
1747538177347799932,0,7,0
1747538177368569677,0,7,0
1747538177389659428,0,7,0
1747538177410653351,0,8,0
1747538177431591706,0,7,0
1747538177452794217,0,7,0
1747538177473503703,0,8,0
1747538177498663625,0,7,0
1747538177519653257,0,8,0
1747538177540537550,0,8,0
1747538177561269162,0,7,0
1747538177582176806,0,8,0
1747538177603367239,0,7,0
1747538177624233278,0,7,0
1747538177645460236,0,0,0
1747538177666184538,0,0,0
1747538177687452913,0,-8,0
1747538177708496471,0,-8,0
1747538177729254598,0,-8,0
1747538177750228097,0,-8,0
1747538177771037543,0,-8,0
1747538177791956013,0,-8,0
1747538177812812140,0,-9,0
1747538177839104542,0,-9,0
1747538177860220948,0,-9,0
1747538177880807671,0,-8,0
1747538177902058555,0,-8,0
1747538177922845535,0,-8,0
1747538177943854905,0,-8,0
1747538177964712089,0,-8,0
1747538177985779444,0,-8,0
1747538178006669260,0,-8,0
1747538178027680502,0,-9,0
1747538178048613032,0,-8,0
1747538178069636687,0,-9,0
1747538178090637930,0,-8,0
1747538178111191422,0,-8,0
1747538178132387848,0,-8,0
1747538178153126208,0,-8,0
1747538178178223713,0,-9,0
1747538178199290185,0,-8,0
1747538178220420406,0,-8,0
1747538178241258411,0,-8,0
1747538178262476449,0,-8,0
1747538178283019976,0,-9,0
1747538178304275791,0,-8,0
1747538178325382403,0,-8,0
1747538178346402628,0,-9,0
1747538178367037175,0,-8,0
1747538178388298924,0,-8,0
1747538178409150691,0,-9,0
1747538178430009970,0,-8,0
1747538178451040173,0,-9,0
1747538178472120648,0,-9,0
1747538178492788450,0,-9,0
1747538178513742713,0,-9,0
1747538178539886328,0,-9,0
1747538178560620943,0,-9,0
1747538178581743217,0,-9,0
1747538178602714878,0,-9,0
1747538178623670566,0,-9,0
1747538178644648466,0,-9,0
1747538178665417078,0,-8,0
1747538178686534667,0,-8,0
1747538178707474130,0,-8,0
1747538178728268156,0,-9,0
