%time,field.layout.data_offset,field.data3,field.data1,field.data2,field.data0,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1747549269140335283,0,511,0,658,529,274,0,294,476,583,657,657,479
1747549269239030326,0,510,0,657,527,274,0,293,477,582,657,658,478
1747549269341091257,0,510,0,659,527,274,0,294,477,582,657,658,478
1747549269439846735,0,510,0,659,528,272,0,294,477,584,657,657,478
1747549269541906437,0,511,0,658,528,275,0,294,477,583,657,658,478
1747549269639889505,0,513,0,658,530,274,0,293,476,583,657,658,478
1747549269738312068,0,512,0,659,528,273,0,294,476,583,655,659,479
1747549269840806545,0,510,1,659,528,273,0,294,476,584,658,657,478
1747549269939493278,0,511,0,659,528,273,0,293,475,584,658,659,479
1747549270041365342,0,511,0,659,528,273,0,292,476,583,656,658,479
1747549270140172964,0,512,0,659,529,275,0,292,475,582,656,658,478
1747549270241840168,0,512,0,659,527,276,0,294,476,584,658,658,478
1747549270341033671,0,510,1,659,528,273,0,294,476,582,657,659,479
1747549270439054107,0,511,0,658,528,273,0,297,478,583,657,658,478
1747549270541497690,0,511,0,659,527,275,1,294,477,583,658,659,478
1747549270639655399,0,511,0,659,526,274,0,293,476,583,656,658,479
1747549270741786928,0,512,0,656,528,275,0,296,476,583,657,658,479
1747549270840105845,0,508,0,658,528,274,0,294,476,584,656,658,478
1747549270938151260,0,511,0,658,528,275,0,294,475,584,657,658,478
1747549271040998002,0,512,2,659,527,274,0,294,476,582,656,658,479
1747549271139541832,0,510,0,659,529,273,0,292,475,583,656,657,477
1747549271241610638,0,511,1,658,528,274,0,292,475,582,656,658,478
1747549271340211350,0,513,0,659,528,273,0,293,475,582,656,658,478
1747549271438794829,0,513,0,658,529,274,0,294,476,582,656,657,478
1747549271540691569,0,511,1,659,526,274,0,293,475,583,656,657,477
1747549271639345188,0,522,0,656,528,274,2,294,475,582,656,658,478
1747549271741595997,0,512,0,656,529,273,0,296,476,582,656,657,478
1747549271840010251,0,511,1,659,528,269,0,294,476,583,655,657,478
1747549271942027793,0,513,0,659,528,274,0,293,475,582,656,658,477
1747549272040855125,0,511,0,658,528,274,0,293,476,582,656,658,479
1747549272139116252,0,512,0,659,529,273,0,294,476,582,656,657,477
1747549272241270917,0,511,0,662,528,275,0,292,475,582,655,657,478
1747549272339665608,0,512,0,659,528,274,0,292,475,582,655,657,478
1747549272441582898,0,510,0,660,527,270,0,294,476,582,655,657,477
1747549272539997825,0,511,0,656,528,273,0,293,476,583,656,657,478
1747549272638649687,0,511,0,658,529,274,0,292,474,582,655,657,478
1747549272741024514,0,511,0,659,528,273,0,293,476,582,655,657,477
1747549272839198660,0,511,0,659,528,278,0,293,476,583,656,658,477
1747549272941137458,0,512,1,658,527,274,0,293,475,582,656,657,478
1747549273040248481,0,512,0,659,528,273,0,292,475,582,654,656,478
1747549273142075443,0,511,0,658,530,274,0,293,476,582,655,656,477
1747549273240716093,0,513,0,667,529,274,0,294,475,583,657,657,478
1747549273339013474,0,511,0,660,528,272,0,294,476,582,655,657,478
1747549273441144807,0,510,0,659,529,274,0,294,476,583,656,656,477
1747549273539727072,0,511,0,658,528,274,0,293,476,583,656,657,477
1747549273641949498,0,511,0,658,526,273,0,293,475,582,656,656,479
1747549273740326083,0,511,0,658,529,275,0,294,476,582,655,656,477
1747549273838595603,0,507,0,658,528,275,0,294,475,583,656,656,477
1747549273940838577,0,511,0,659,527,273,0,294,476,581,656,656,478
1747549274039478268,0,510,0,658,526,274,0,293,476,582,656,657,477
1747549274141563795,0,512,0,659,531,273,0,291,474,581,655,658,477
1747549274240099440,0,510,0,661,527,275,0,293,475,582,655,656,477
1747549274342212888,0,512,0,660,527,274,0,293,475,583,656,658,478
1747549274440698056,0,511,0,658,526,273,0,291,474,581,655,657,477
