%time,field.layout.data_offset,field.data1,field.data0
1747549269117805337,0,-753,1355
1747549269137772489,0,-753,1355
1747549269157786598,0,-753,1355
1747549269177775802,0,-753,1355
1747549269197689512,0,-753,1355
1747549269217760694,0,-753,1355
1747549269237983590,0,-753,1355
1747549269257850703,0,-753,1355
1747549269277906830,0,-753,1355
1747549269297812990,0,-753,1355
1747549269317757910,0,-753,1355
1747549269337872417,0,-753,1355
1747549269357892762,0,-753,1355
1747549269378061582,0,-753,1355
1747549269397943998,0,-753,1355
1747549269417918074,0,-753,1355
1747549269437982963,0,-753,1355
1747549269457943431,0,-753,1355
1747549269477790208,0,-753,1355
1747549269497816524,0,-753,1355
1747549269517742788,0,-753,1355
1747549269537771456,0,-753,1355
1747549269558024439,0,-753,1355
1747549269577907552,0,-753,1355
1747549269597896573,0,-753,1355
1747549269617672870,0,-753,1355
1747549269637699649,0,-753,1355
1747549269657764004,0,-753,1355
1747549269677773937,0,-753,1355
1747549269697835024,0,-753,1355
1747549269717811383,0,-753,1355
1747549269737924392,0,-753,1355
1747549269757846947,0,-753,1355
1747549269777760497,0,-753,1355
1747549269797808492,0,-753,1355
1747549269817788846,0,-753,1355
1747549269838151126,0,-753,1355
1747549269858176656,0,-753,1355
1747549269878100594,0,-753,1355
1747549269897704163,0,-753,1355
1747549269918091510,0,-753,1355
1747549269937929902,0,-753,1355
1747549269957951641,0,-753,1355
1747549269977924844,0,-753,1355
1747549269997978020,0,-753,1355
1747549270017966683,0,-753,1355
1747549270038094303,0,-753,1355
1747549270058005959,0,-753,1355
1747549270077975275,0,-753,1355
1747549270098058438,0,-753,1355
1747549270118068603,0,-753,1355
1747549270137969057,0,-753,1355
1747549270158040522,0,-753,1355
1747549270177809981,0,-753,1355
1747549270198384223,0,-753,1355
1747549270218064423,0,-753,1355
1747549270238137093,0,-753,1355
1747549270257974608,0,-753,1355
1747549270278109184,0,-753,1355
1747549270298126595,0,-753,1355
1747549270318164038,0,-753,1355
1747549270338303278,0,-753,1355
1747549270358405039,0,-753,1355
1747549270378419783,0,-753,1355
1747549270398169947,0,-753,1355
1747549270418070061,0,-753,1355
1747549270438032220,0,-753,1355
1747549270457887214,0,-753,1355
1747549270477924911,0,-753,1355
1747549270498080019,0,-753,1355
1747549270517818548,0,-753,1355
1747549270538020347,0,-753,1355
1747549270557777848,0,-753,1355
1747549270577984335,0,-753,1355
1747549270598354022,0,-753,1355
1747549270618298510,0,-753,1355
1747549270638275456,0,-753,1355
1747549270658172540,0,-753,1355
1747549270678354220,0,-753,1355
1747549270698294250,0,-753,1355
1747549270718340559,0,-753,1355
1747549270738098303,0,-753,1355
1747549270758144614,0,-753,1355
1747549270778085674,0,-753,1355
1747549270798099617,0,-753,1355
1747549270818015615,0,-753,1355
1747549270838076510,0,-753,1355
1747549270858094752,0,-753,1355
1747549270878132325,0,-753,1355
1747549270897781502,0,-753,1355
1747549270917985250,0,-753,1355
1747549270937666050,0,-753,1355
1747549270957787768,0,-753,1355
1747549270977715471,0,-753,1355
1747549270997963266,0,-753,1355
1747549271017892557,0,-753,1355
1747549271037850283,0,-753,1355
1747549271057831567,0,-753,1355
1747549271078025492,0,-753,1355
1747549271097973635,0,-753,1355
1747549271118108766,0,-753,1355
1747549271138030909,0,-753,1355
1747549271158107858,0,-753,1355
1747549271177990739,0,-753,1355
1747549271197977495,0,-753,1355
1747549271217944350,0,-753,1355
1747549271237895057,0,-753,1355
1747549271258035552,0,-753,1355
1747549271277886877,0,-753,1355
1747549271297826224,0,-753,1355
1747549271317826993,0,-753,1355
1747549271337862328,0,-753,1355
1747549271357761600,0,-753,1355
1747549271377758308,0,-753,1355
1747549271397764137,0,-753,1355
1747549271417876408,0,-753,1355
1747549271437800698,0,-753,1355
1747549271457861648,0,-753,1355
1747549271477896980,0,-753,1355
1747549271497788780,0,-753,1355
1747549271517836486,0,-753,1355
1747549271537721584,0,-753,1355
1747549271557539190,0,-753,1355
1747549271577745819,0,-753,1355
1747549271597919569,0,-753,1355
1747549271617935211,0,-753,1355
1747549271637853611,0,-753,1355
1747549271658043792,0,-753,1355
1747549271677899055,0,-753,1355
1747549271698047144,0,-753,1355
1747549271718070410,0,-753,1355
1747549271737816591,0,-753,1355
1747549271758026253,0,-753,1355
1747549271778173293,0,-753,1355
1747549271797937829,0,-753,1355
1747549271817971031,0,-753,1355
1747549271838215842,0,-753,1355
1747549271857902702,0,-753,1355
1747549271877803627,0,-753,1355
1747549271897855871,0,-753,1355
1747549271917962095,0,-753,1355
1747549271938060433,0,-753,1355
1747549271958047847,0,-753,1355
1747549271978164724,0,-753,1355
1747549271998074176,0,-753,1355
1747549272017879677,0,-753,1355
1747549272037900145,0,-753,1355
1747549272057787794,0,-753,1355
1747549272078032136,0,-753,1355
1747549272098052299,0,-753,1355
1747549272117986153,0,-753,1355
1747549272137925996,0,-753,1355
1747549272157989858,0,-753,1355
1747549272177869368,0,-753,1355
1747549272197873479,0,-753,1355
1747549272217920741,0,-753,1355
1747549272237904110,0,-753,1355
1747549272257720309,0,-753,1355
1747549272277915564,0,-753,1355
1747549272297876174,0,-753,1355
1747549272317860104,0,-753,1355
1747549272337898226,0,-753,1355
1747549272357859732,0,-753,1355
1747549272377812486,0,-753,1355
1747549272397751918,0,-753,1355
1747549272417841002,0,-753,1355
1747549272437732117,0,-753,1355
1747549272457860312,0,-753,1355
1747549272477870758,0,-753,1355
1747549272497830853,0,-753,1355
1747549272517680411,0,-753,1355
1747549272537931984,0,-753,1355
1747549272557851540,0,-753,1355
1747549272577840455,0,-753,1355
1747549272597760355,0,-753,1355
1747549272617814411,0,-753,1355
1747549272637808333,0,-753,1355
1747549272657919965,0,-753,1355
1747549272677813629,0,-753,1355
1747549272697879100,0,-753,1355
1747549272717764515,0,-753,1355
1747549272737894583,0,-753,1355
1747549272757826709,0,-753,1355
1747549272777898185,0,-753,1355
1747549272797966018,0,-753,1355
1747549272817846836,0,-753,1355
1747549272837988592,0,-753,1355
1747549272857701146,0,-753,1355
1747549272877785731,0,-753,1355
1747549272897853706,0,-753,1355
1747549272918042589,0,-753,1355
1747549272937926005,0,-753,1355
1747549272957527394,0,-753,1355
1747549272977846408,0,-753,1355
1747549272997890559,0,-753,1355
1747549273017968196,0,-753,1355
1747549273038047043,0,-753,1355
1747549273058040249,0,-753,1355
1747549273078230870,0,-753,1355
1747549273097807424,0,-753,1355
1747549273117902705,0,-753,1355
1747549273137973795,0,-753,1355
1747549273157931048,0,-753,1355
1747549273177977890,0,-753,1355
1747549273198008904,0,-753,1355
1747549273218106604,0,-753,1355
1747549273238005316,0,-753,1355
1747549273257964872,0,-753,1355
1747549273277978721,0,-753,1355
1747549273297892480,0,-753,1355
1747549273317914659,0,-753,1355
1747549273337925393,0,-753,1355
1747549273357852355,0,-753,1355
1747549273377952396,0,-753,1355
1747549273398001675,0,-753,1355
1747549273418077649,0,-753,1355
1747549273438035700,0,-753,1355
1747549273458003918,0,-753,1355
1747549273478080354,0,-753,1355
1747549273497830554,0,-753,1355
1747549273517974179,0,-753,1355
1747549273537948195,0,-753,1355
1747549273557888274,0,-753,1355
1747549273577946031,0,-753,1355
1747549273597924856,0,-753,1355
1747549273617911504,0,-753,1355
1747549273638023157,0,-753,1355
1747549273657849621,0,-753,1355
1747549273677917377,0,-753,1355
1747549273697836876,0,-753,1355
1747549273717988847,0,-753,1355
1747549273737913053,0,-753,1355
1747549273757868007,0,-753,1355
1747549273777987497,0,-753,1355
1747549273797797306,0,-753,1355
1747549273817852617,0,-753,1355
1747549273837986159,0,-753,1355
1747549273857806034,0,-753,1355
1747549273877878834,0,-753,1355
1747549273897715891,0,-753,1355
1747549273918040884,0,-753,1355
1747549273937853653,0,-753,1355
1747549273958103508,0,-753,1355
1747549273978241368,0,-753,1355
1747549273997768376,0,-753,1355
1747549274017738039,0,-753,1355
1747549274037972853,0,-753,1355
1747549274057793749,0,-753,1355
1747549274077928016,0,-753,1355
1747549274097774262,0,-753,1355
1747549274117902992,0,-753,1355
1747549274138059945,0,-753,1355
1747549274157848309,0,-753,1355
1747549274178024163,0,-753,1355
1747549274197936292,0,-753,1355
1747549274217803389,0,-753,1355
1747549274237855617,0,-753,1355
1747549274257856437,0,-753,1355
1747549274277879534,0,-753,1355
1747549274298186371,0,-753,1355
1747549274318172285,0,-753,1355
1747549274338005691,0,-753,1355
1747549274357886019,0,-753,1355
1747549274378055664,0,-753,1355
1747549274397996105,0,-753,1355
1747549274418182307,0,-753,1355
1747549274437960960,0,-753,1355
1747549274457994826,0,-753,1355
1747549274478032050,0,-753,1355
1747549274498094539,0,-753,1355
1747549274518083670,0,-753,1355
1747549274537861543,0,-753,1355
1747549274558178020,0,-753,1355
1747549274577949651,0,-753,1355
1747549274598076175,0,-753,1355
1747549274617835505,0,-753,1355
1747549274638051951,0,-753,1355
1747549274657988340,0,-753,1355
1747549274677955589,0,-753,1355
1747549274697705370,0,-753,1355
1747549274717901059,0,-753,1355
1747549274738211390,0,-753,1355
1747549274758042626,0,-753,1355
1747549274778089676,0,-753,1355
1747549274798207814,0,-753,1355
1747549274818088285,0,-753,1355
1747549274838209225,0,-753,1355
1747549274858273066,0,-753,1355
1747549274878133353,0,-753,1355
1747549274897849320,0,-753,1355
1747549274918121095,0,-753,1355
1747549274938102523,0,-753,1355
1747549274958142042,0,-753,1355
1747549274977771659,0,-753,1355
1747549274997966862,0,-753,1355
1747549275017824837,0,-753,1355
1747549275037895041,0,-753,1355
1747549275057957914,0,-753,1355
1747549275077978623,0,-753,1355
1747549275098029196,0,-753,1355
1747549275117952235,0,-753,1355
1747549275137744289,0,-753,1355
1747549275158053473,0,-753,1355
1747549275177929144,0,-753,1355
1747549275197998074,0,-753,1355
1747549275217874353,0,-753,1355
1747549275237919527,0,-753,1355
1747549275257923078,0,-753,1355
1747549275278122608,0,-753,1355
1747549275297851141,0,-753,1355
1747549275318199197,0,-753,1355
1747549275338167846,0,-753,1355
1747549275357774926,0,-753,1355
1747549275378086541,0,-753,1355
1747549275398253329,0,-753,1355
1747549275417956520,0,-753,1355
1747549275438018287,0,-753,1354
1747549275457993913,0,-753,1351
1747549275478061439,0,-753,1347
