%time,field.layout.data_offset,field.data1,field.data0
1747549110618943546,0,0,8
1747549110644642220,0,0,8
1747549110665933571,0,0,9
1747549110686921537,0,0,8
1747549110707771394,0,0,8
1747549110728623873,0,0,8
1747549110749558606,0,0,8
1747549110770765364,0,0,8
1747549110791559141,0,0,9
1747549110812637805,0,0,8
1747549110833671976,0,0,8
1747549110854582607,0,0,8
1747549110875493512,0,0,8
1747549110896487548,0,0,8
1747549110917364066,0,0,8
1747549110938094172,0,0,8
1747549110963080750,0,0,8
1747549110984029132,0,0,8
1747549111004871339,0,0,8
1747549111026067333,0,0,8
1747549111047183042,0,0,8
1747549111068081995,0,0,8
1747549111089094833,0,0,8
1747549111110019175,0,0,8
1747549111131110270,0,0,8
1747549111151678288,0,0,9
1747549111172904584,0,0,8
1747549111193924874,0,0,8
1747549111214966059,0,0,8
1747549111235853857,0,0,8
1747549111256700989,0,0,8
1747549111277616472,0,0,8
1747549111298367485,0,0,8
1747549111323321498,0,0,8
1747549111344497477,0,0,8
1747549111365452929,0,0,9
1747549111386071950,0,0,8
1747549111407036974,0,0,9
1747549111428181148,0,0,8
1747549111449266658,0,0,8
1747549111470114550,0,0,8
1747549111491118136,0,0,9
1747549111512042616,0,0,8
1747549111533212182,0,0,8
1747549111554140666,0,0,9
1747549111574936861,0,0,8
1747549111596094415,0,0,8
1747549111617105919,0,0,8
1747549111637997417,0,0,8
1747549111658751312,0,0,8
1747549111683859412,0,0,8
1747549111704651374,0,0,8
1747549111725829029,0,0,9
1747549111746934619,0,0,8
1747549111767856377,0,0,8
1747549111788555269,0,0,8
1747549111809790106,0,0,8
1747549111830920648,0,0,8
1747549111851604525,0,0,8
1747549111872602967,0,0,8
1747549111893677912,0,0,8
1747549111914719502,0,0,8
1747549111935403619,0,0,8
1747549111956295022,0,0,8
1747549111977347592,0,0,8
1747549111998218727,0,0,8
1747549112023399921,0,0,8
1747549112044394502,0,0,8
1747549112065266861,0,0,8
1747549112086127956,0,0,7
1747549112107478633,0,0,8
1747549112128250848,0,0,8
1747549112149314000,0,0,8
1747549112170048617,0,0,8
1747549112191292147,0,0,8
1747549112213238947,0,0,8
1747549112233949885,0,0,8
1747549112255218836,0,0,8
1747549112276317937,0,0,8
1747549112297077607,0,0,8
1747549112317922066,0,0,8
1747549112338711666,0,0,8
1747549112363905752,0,0,8
1747549112384856157,0,0,8
1747549112405791051,0,0,8
1747549112426636258,0,0,8
1747549112447607038,0,0,8
1747549112468656575,0,0,8
1747549112489597252,0,0,8
1747549112510632761,0,0,8
1747549112531640528,0,0,8
1747549112552326065,0,0,8
1747549112574504954,0,0,8
1747549112595417813,0,0,8
1747549112616352381,0,0,8
1747549112637429204,0,0,8
1747549112658132011,0,0,8
1747549112684248263,0,0,8
1747549112705232160,0,0,8
1747549112726165790,0,0,8
1747549112747187511,0,0,8
1747549112768198206,0,0,8
1747549112789053242,0,0,8
1747549112810036660,0,0,8
1747549112830982323,0,0,8
1747549112851981780,0,0,8
1747549112873030024,0,0,8
1747549112893897576,0,0,8
1747549112914823029,0,0,8
1747549112935847647,0,0,9
1747549112956588358,0,0,9
1747549112977556921,0,0,8
1747549112998565343,0,0,9
1747549113024372375,0,0,8
1747549113045565656,0,0,8
1747549113066380804,0,0,8
1747549113087520707,0,0,8
1747549113108765722,0,0,8
1747549113129261697,0,0,8
1747549113150104870,0,0,9
1747549113171047846,0,0,8
1747549113192352581,0,0,8
1747549113213103874,0,0,8
1747549113234150382,0,0,8
1747549113255045821,0,0,8
1747549113276072648,0,0,8
1747549113296913373,0,0,8
1747549113317881967,0,0,8
1747549113338719329,0,0,8
1747549113363969597,0,0,8
1747549113384882838,0,0,8
1747549113405827335,0,0,8
1747549113426610672,0,0,8
1747549113447847368,0,0,9
1747549113468593203,0,0,8
1747549113489671671,0,0,8
1747549113510796341,0,0,8
1747549113531399861,0,0,8
1747549113552469268,0,0,8
1747549113573469965,0,0,8
1747549113594611523,0,0,8
1747549113615382077,0,0,8
1747549113636311322,0,0,8
1747549113657496811,0,0,8
1747549113678142628,0,0,8
1747549113703334754,0,0,8
1747549113724340969,0,0,9
1747549113745171844,0,0,8
1747549113766081372,0,0,8
1747549113787216580,0,0,9
1747549113808064563,0,0,8
1747549113829157444,0,0,9
1747549113851104944,0,0,8
1747549113872181572,0,0,8
1747549113893117225,0,0,8
1747549113913867045,0,0,8
1747549113934910724,0,0,8
1747549113955983312,0,0,8
1747549113976924368,0,0,8
1747549113997644868,0,0,9
1747549114018651702,0,0,8
1747549114043770811,0,0,8
1747549114064694474,0,0,8
1747549114085513506,0,0,8
1747549114106562064,0,0,8
1747549114127464561,0,0,8
1747549114148466339,0,0,8
1747549114169531913,0,0,8
1747549114190402301,0,0,8
1747549114211416461,0,0,9
1747549114232385445,0,0,8
1747549114253511818,0,0,8
1747549114274295396,0,0,8
1747549114295108141,0,0,8
1747549114316411078,0,0,9
1747549114337125436,0,0,9
1747549114358098019,0,0,8
1747549114379050047,0,0,8
1747549114404766121,0,0,8
1747549114426012830,0,0,8
1747549114446932547,0,0,8
1747549114467895693,0,0,8
1747549114488831605,0,0,8
1747549114509814481,0,0,8
1747549114530612840,0,0,8
1747549114551596012,0,0,8
1747549114572621138,0,0,8
1747549114593651875,0,0,8
1747549114614650422,0,0,8
1747549114635585548,0,0,8
1747549114656595881,0,0,9
1747549114677554444,0,0,8
1747549114698531054,0,0,9
1747549114723366647,0,0,8
1747549114744194788,0,0,8
1747549114765395986,0,0,8
1747549114786392397,0,0,8
1747549114807245264,0,0,8
1747549114828325380,0,0,8
1747549114849477398,0,0,9
1747549114870280956,0,0,9
1747549114891227854,0,0,9
1747549114912357992,0,0,8
1747549114933142083,0,0,8
1747549114954252416,0,0,8
1747549114975105140,0,0,8
1747549114995977547,0,0,8
1747549115016685717,0,0,8
1747549115037993870,0,0,9
1747549115060004540,0,0,9
1747549115085832553,0,0,8
1747549115106817498,0,0,9
1747549115127772134,0,0,8
1747549115148477469,0,0,8
1747549115169680668,0,0,9
1747549115190605116,0,0,9
1747549115211779716,0,0,8
1747549115232630711,0,0,8
1747549115253679435,0,0,8
1747549115274626167,0,0,9
1747549115295561940,0,0,8
1747549115316483989,0,0,9
1747549115337154575,0,0,8
1747549115358086754,0,0,8
1747549115379222766,0,0,8
1747549115404220167,0,0,8
1747549115424981574,0,0,9
1747549115445891480,0,0,8
1747549115467014192,0,0,8
1747549115488004348,0,0,8
1747549115508984858,0,0,8
1747549115529870287,0,0,8
1747549115550758333,0,0,8
1747549115571749678,0,0,8
1747549115592781030,0,0,8
1747549115613524027,0,0,8
1747549115634822899,0,0,8
1747549115655912025,0,0,8
1747549115676670424,0,0,9
1747549115697760509,0,0,9
1747549115718568133,0,0,8
1747549115744575779,0,0,8
1747549115765482638,0,0,8
1747549115786591524,0,0,8
1747549115807469217,0,0,8
1747549115828536096,0,0,8
1747549115849151106,0,0,8
1747549115870333067,0,0,8
1747549115891106696,0,0,8
1747549115912058423,0,0,8
1747549115933300240,0,0,8
1747549115954191740,0,0,8
1747549115975168132,0,0,8
1747549115995962613,0,0,8
1747549116017041152,0,0,8
1747549116038007478,0,0,8
1747549116058861701,0,0,8
1747549116083942477,0,0,8
1747549116104819005,0,0,9
1747549116125912753,0,0,8
1747549116147043905,0,0,8
1747549116167771143,0,0,8
1747549116188836636,0,0,8
1747549116209576486,0,0,8
1747549116230719092,0,0,8
1747549116251852762,0,0,8
1747549116272782160,0,0,8
1747549116293749243,0,0,8
1747549116314614690,0,0,8
1747549116335586800,0,0,8
1747549116356599436,0,0,8
1747549116377556024,0,0,8
1747549116398393184,0,0,8
1747549116423449634,0,0,8
1747549116444340471,0,0,8
1747549116465311399,0,0,8
1747549116486285032,0,0,8
1747549116507240221,0,0,8
1747549116528146938,0,0,9
1747549116549171817,0,0,8
1747549116570128414,0,0,8
1747549116590974502,0,0,8
1747549116611897623,0,0,8
1747549116633024399,0,0,8
1747549116654075589,0,0,8
1747549116674904755,0,0,8
1747549116695960213,0,0,8
1747549116716979031,0,0,8
1747549116737871699,0,0,8
1747549116758815611,0,0,9
1747549116784695879,0,0,8
1747549116805551677,0,0,8
1747549116826704021,0,0,8
1747549116847526477,0,0,9
1747549116868393050,0,0,8
1747549116889397946,0,0,8
1747549116910466592,0,0,8
1747549116931547017,0,0,8
1747549116952424421,0,0,8
1747549116973400066,0,0,8
1747549116994435230,0,0,8
1747549117015416579,0,0,8
1747549117036283339,0,0,8
1747549117057378345,0,0,9
1747549117078275884,0,0,9
1747549117099219284,0,0,9
1747549117123899428,0,0,8
1747549117145034645,0,0,8
1747549117165983814,0,0,8
1747549117186922145,0,0,8
1747549117207789327,0,0,8
1747549117228953315,0,0,8
1747549117249695088,0,0,8
1747549117270836878,0,0,8
1747549117291817169,0,0,9
1747549117312772484,0,0,8
1747549117333695581,0,0,8
1747549117354818958,0,0,8
1747549117375694031,0,0,8
1747549117396634634,0,0,8
1747549117417577059,0,0,8
1747549117438278809,0,0,8
1747549117464035109,0,0,8
1747549117485524114,0,0,8
1747549117506267549,0,0,8
1747549117527541366,0,0,8
1747549117548010114,0,0,8
1747549117569141469,0,0,8
1747549117590087992,0,0,0
1747549117611252126,0,0,-9
1747549117632075592,0,0,-9
1747549117652969932,0,0,-10
1747549117674069313,0,0,-10
1747549117695022224,0,0,-10
1747549117715947461,0,0,-11
1747549117736861450,0,0,-10
1747549117757785101,0,0,-10
1747549117778853724,0,0,-10
1747549117803705787,0,0,-10
1747549117824743739,0,0,-11
1747549117845770219,0,0,-9
1747549117866589247,0,0,-10
1747549117887616468,0,0,-10
1747549117908459318,0,0,-10
1747549117929702543,0,0,-10
1747549117950744096,0,0,-9
1747549117971721459,0,0,-10
1747549117992657676,0,0,-9
1747549118013393757,0,0,-9
1747549118034554288,0,0,-10
1747549118055411133,0,0,-9
1747549118076389469,0,0,-9
1747549118097407536,0,0,-10
1747549118118097399,0,0,-10
1747549118142876669,0,0,-11
1747549118164090259,0,0,-10
1747549118184887752,0,0,-10
1747549118205834989,0,0,-10
1747549118227107079,0,0,-9
1747549118248014284,0,0,-9
1747549118268968434,0,0,-9
1747549118289853090,0,0,-10
1747549118310842444,0,0,-10
1747549118331914128,0,0,-9
1747549118352773919,0,0,-9
1747549118373700157,0,0,-10
1747549118394705949,0,0,-10
1747549118415786636,0,0,-9
1747549118436543545,0,0,-9
1747549118457620164,0,0,-10
1747549118478401801,0,0,-10
1747549118503509340,0,0,-11
1747549118524337060,0,0,-10
1747549118545419905,0,0,-11
1747549118566397897,0,0,-10
1747549118587283716,0,0,-10
1747549118608154353,0,0,-10
1747549118629332975,0,0,-10
1747549118650410967,0,0,-10
1747549118671273017,0,0,-9
1747549118692247170,0,0,-9
1747549118713268323,0,0,-10
1747549118734318773,0,0,-9
1747549118754880252,0,0,-10
1747549118776032964,0,0,-10
1747549118797111954,0,0,-9
1747549118818132089,0,0,-10
1747549118838990359,0,0,-10
1747549118863851964,0,0,-10
1747549118885131365,0,0,-10
1747549118905872689,0,0,-10
1747549118926945138,0,0,-9
1747549118947899651,0,0,-10
1747549118968842677,0,0,-10
1747549118989672626,0,0,-10
1747549119010787391,0,0,-10
1747549119031838279,0,0,-9
1747549119053562785,0,0,-10
1747549119074763127,0,0,-10
1747549119095475948,0,0,-10
1747549119116425150,0,0,-9
1747549119137466803,0,0,-10
1747549119158301530,0,0,-10
1747549119183427146,0,0,-10
1747549119204375964,0,0,-11
1747549119225051388,0,0,-11
1747549119246050658,0,0,-13
1747549119267084112,0,0,-9
1747549119288116851,0,0,-9
1747549119309190780,0,0,-10
1747549119329965099,0,0,-10
1747549119350913641,0,0,-10
1747549119372126470,0,0,-9
1747549119392968388,0,0,-10
1747549119413838202,0,0,-10
1747549119434921652,0,0,-10
1747549119455909951,0,0,-10
1747549119476462243,0,0,-10
1747549119497747160,0,0,-11
1747549119518580084,0,0,-10
1747549119543675317,0,0,-11
1747549119564608469,0,0,-11
1747549119585650866,0,0,-11
1747549119606546452,0,0,-11
1747549119627437454,0,0,-9
1747549119648396018,0,0,-9
1747549119669200014,0,0,-10
1747549119690229203,0,0,-11
1747549119711222983,0,0,-9
1747549119732298372,0,0,-10
1747549119753307404,0,0,-10
1747549119774185436,0,0,-9
1747549119794952016,0,0,-9
1747549119815935681,0,0,-10
1747549119837179239,0,0,-10
1747549119858036442,0,0,-10
1747549119878952724,0,0,-10
1747549119903881217,0,0,-9
1747549119924807901,0,0,-11
1747549119945710519,0,0,-10
1747549119966789912,0,0,-11
1747549119987680860,0,0,-10
1747549120008665590,0,0,-10
1747549120029615068,0,0,-10
1747549120050729864,0,0,-10
1747549120071604726,0,0,-11
1747549120092712160,0,0,-10
1747549120113399829,0,0,-11
1747549120134529782,0,0,-11
1747549120155681275,0,0,-10
1747549120176320591,0,0,-10
1747549120197379120,0,0,-10
1747549120218445212,0,0,-10
1747549120244322885,0,0,-11
1747549120265379188,0,0,-10
1747549120286345100,0,0,-10
1747549120307301686,0,0,-10
1747549120328178307,0,0,-9
1747549120349270877,0,0,-10
1747549120370344847,0,0,-10
1747549120391299657,0,0,-10
1747549120412118733,0,0,-9
1747549120433109346,0,0,-10
1747549120454076676,0,0,-10
1747549120475132567,0,0,-10
1747549120495961066,0,0,-10
1747549120516984066,0,0,-10
1747549120538081387,0,0,-11
1747549120558824742,0,0,-10
1747549120584728597,0,0,-11
1747549120605661565,0,0,-11
1747549120626905934,0,0,-10
1747549120647649761,0,0,-10
1747549120668580166,0,0,-10
1747549120689549647,0,0,-9
1747549120710793365,0,0,-10
1747549120731695675,0,0,-10
1747549120752672658,0,0,-10
1747549120773618467,0,0,-10
1747549120794434642,0,0,-10
1747549120815571168,0,0,-10
1747549120836416255,0,0,-10
1747549120857459945,0,0,-10
1747549120878232943,0,0,-11
1747549120904245353,0,0,-11
1747549120925297960,0,0,-12
1747549120946169701,0,0,-11
1747549120967072578,0,0,-10
1747549120988100037,0,0,-10
1747549121008812035,0,0,-11
1747549121029893042,0,0,-10
1747549121050934759,0,0,-11
1747549121071915105,0,0,-10
1747549121092805328,0,0,-11
1747549121113722062,0,0,-12
1747549121134664620,0,0,-11
1747549121155793582,0,0,-10
1747549121176624623,0,0,-11
1747549121197854272,0,0,-11
1747549121218453132,0,0,-10
1747549121243642263,0,0,-12
1747549121264340694,0,0,-11
1747549121285753777,0,0,-11
1747549121306543249,0,0,-12
1747549121327355015,0,0,-11
1747549121348491141,0,0,-10
1747549121369498468,0,0,-11
1747549121390322699,0,0,-11
1747549121411296982,0,0,-11
1747549121432400553,0,0,-10
1747549121453287164,0,0,-11
1747549121474326127,0,0,-10
1747549121494741369,0,0,-10
1747549121515960173,0,0,-10
1747549121536932923,0,0,-11
1747549121558037000,0,0,-11
1747549121578861168,0,0,-11
1747549121603885108,0,0,-11
1747549121624905505,0,0,-11
1747549121645680348,0,0,-10
1747549121666580913,0,0,-11
1747549121687912953,0,0,-10
1747549121708630014,0,0,-11
1747549121729715446,0,0,-11
1747549121750742019,0,0,-9
1747549121771875144,0,0,-10
1747549121792493029,0,0,-11
1747549121813654743,0,0,-10
1747549121834806833,0,0,-10
1747549121855586316,0,0,-11
1747549121876619712,0,0,-10
1747549121897418726,0,0,-10
1747549121918433563,0,0,-11
1747549121944031689,0,0,-11
1747549121965363159,0,0,-11
1747549121986336179,0,0,-11
1747549122007296818,0,0,-10
1747549122028047623,0,0,-10
1747549122048913158,0,0,-10
1747549122069797435,0,0,-10
1747549122091009524,0,0,-11
1747549122111980210,0,0,-11
1747549122132995152,0,0,-10
1747549122153860420,0,0,-11
1747549122174820153,0,0,-11
1747549122195747054,0,0,-10
1747549122216722318,0,0,-10
1747549122237820514,0,0,-11
1747549122258697644,0,0,-11
1747549122284518732,0,0,-11
1747549122305473504,0,0,-11
1747549122326301136,0,0,-11
1747549122347366880,0,0,-10
1747549122368226989,0,0,-10
1747549122389367169,0,0,-11
1747549122410229689,0,0,-11
1747549122431206889,0,0,-11
1747549122452162625,0,0,-11
1747549122473110414,0,0,-10
1747549122494395136,0,0,-11
1747549122515423734,0,0,-11
1747549122536279150,0,0,-11
1747549122557282850,0,0,-11
1747549122578241167,0,0,-11
1747549122599194060,0,0,-11
1747549122624180652,0,0,-12
1747549122644934014,0,0,-12
1747549122666100279,0,0,-11
1747549122687142760,0,0,-11
1747549122708019946,0,0,-11
1747549122729113919,0,0,-11
1747549122750001717,0,0,-11
1747549122770876435,0,0,-10
1747549122791837434,0,0,-11
1747549122812911440,0,0,-10
1747549122833820165,0,0,-11
1747549122854692196,0,0,-11
1747549122875693688,0,0,-10
1747549122896463395,0,0,-11
1747549122917369676,0,0,-10
1747549122938047826,0,0,-10
1747549122963343634,0,0,-12
1747549122984344648,0,0,-11
1747549123005377489,0,0,-11
1747549123026332320,0,0,-11
1747549123047331548,0,0,-11
1747549123068174774,0,0,-11
1747549123089246945,0,0,-10
1747549123110283979,0,0,-11
1747549123131316689,0,0,-11
1747549123152190579,0,0,-11
1747549123173213721,0,0,-11
1747549123194213623,0,0,-10
1747549123214987067,0,0,-11
1747549123236166035,0,0,-10
1747549123257089682,0,0,-10
1747549123277879082,0,0,-12
1747549123303050757,0,0,-12
1747549123323882560,0,0,-12
1747549123344369918,0,0,-10
1747549123365629934,0,0,-11
1747549123386730841,0,0,-12
1747549123407359486,0,0,-11
1747549123428547327,0,0,-12
1747549123449487114,0,0,-10
1747549123470346622,0,0,-11
1747549123491323667,0,0,-11
1747549123512390410,0,0,-11
1747549123533348030,0,0,-11
1747549123554373975,0,0,-11
1747549123575444784,0,0,-12
1747549123596078224,0,0,-11
1747549123617368677,0,0,-11
1747549123638151980,0,0,-11
1747549123664041189,0,0,-12
1747549123685079501,0,0,-12
1747549123706120926,0,0,-10
1747549123727137381,0,0,-11
1747549123747972839,0,0,-11
1747549123769021535,0,0,-12
1747549123789868485,0,0,-11
1747549123810981714,0,0,-12
1747549123831951889,0,0,-12
1747549123852841459,0,0,-11
1747549123873834879,0,0,-12
1747549123894737555,0,0,-11
1747549123915757159,0,0,-11
1747549123936718073,0,0,-12
1747549123957742700,0,0,-11
1747549123978529730,0,0,-10
1747549124004548637,0,0,-12
1747549124025458618,0,0,-12
1747549124046355225,0,0,-11
1747549124067418380,0,0,-11
