%time,field.layout.data_offset,field.data3,field.data1,field.data2,field.data0,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1747549110635398140,0,513,0,659,528,271,0,306,490,601,674,674,484
1747549110733747040,0,512,0,659,527,272,0,306,493,600,673,674,483
1747549110836094729,0,511,0,659,527,273,0,304,491,600,674,675,484
1747549110934579622,0,511,0,658,525,272,0,306,492,601,674,673,483
1747549111037214435,0,512,0,659,527,272,0,306,492,600,675,674,482
1747549111135498507,0,510,0,659,528,272,0,306,492,600,673,674,484
1747549111233852168,0,512,0,659,527,273,0,306,492,601,674,673,483
1747549111335547165,0,513,0,658,528,271,0,314,496,602,675,674,483
1747549111434100002,0,512,1,659,527,271,0,309,493,601,674,675,484
1747549111536397572,0,512,0,660,521,272,0,308,493,602,674,675,483
1747549111635098867,0,511,0,660,527,272,0,306,493,602,674,675,484
1747549111737287944,0,513,0,659,527,272,0,307,493,600,675,673,484
1747549111835601014,0,512,0,659,527,273,0,307,492,601,674,673,483
1747549111933973208,0,512,0,657,528,273,0,306,493,601,674,675,483
1747549112036980109,0,513,0,659,527,271,0,306,492,600,673,673,484
1747549112134663030,0,510,0,659,528,272,0,306,492,601,674,673,482
1747549112236975685,0,513,0,662,530,272,0,306,492,601,674,674,483
1747549112335659435,0,511,0,660,528,274,0,307,492,599,675,674,485
1747549112433916649,0,511,0,659,527,273,0,306,493,602,675,674,484
1747549112535983090,0,510,2,661,536,272,0,306,490,601,674,674,484
1747549112634914339,0,513,1,659,527,273,0,307,492,599,674,674,484
1747549112736777888,0,512,1,659,528,274,0,307,492,601,674,674,483
1747549112835088656,0,510,0,660,527,271,0,306,489,601,675,675,484
1747549112937408840,0,511,0,660,527,272,0,306,493,600,674,674,482
1747549113035990922,0,507,0,659,529,273,0,305,492,602,674,675,485
1747549113134045038,0,509,0,660,527,272,0,306,492,602,674,674,484
1747549113236440541,0,511,0,660,526,274,0,308,493,602,675,674,483
1747549113334952191,0,514,0,659,528,273,0,306,491,603,675,674,484
1747549113437280308,0,510,1,660,529,273,0,309,492,600,674,674,484
1747549113535539246,0,512,0,660,528,272,0,305,492,602,676,674,483
1747549113633972411,0,511,0,659,527,273,0,307,493,602,675,674,484
1747549113736263741,0,511,0,660,527,273,0,306,493,601,674,674,483
1747549113834797666,0,512,0,659,525,272,0,300,488,600,674,674,483
1747549113936970674,0,511,0,658,528,272,0,305,492,600,674,674,484
1747549114035280843,0,512,0,660,527,275,0,306,493,601,675,674,483
1747549114133858118,0,511,0,659,528,272,0,307,492,600,675,675,484
1747549114235890866,0,512,0,659,527,272,0,306,493,602,675,674,483
1747549114334340895,0,510,0,659,527,272,0,306,493,601,675,676,484
1747549114436726643,0,512,1,659,527,272,0,307,493,601,674,674,483
1747549114534740255,0,511,0,660,527,272,0,306,493,602,675,675,483
1747549114637342082,0,525,0,659,527,272,0,306,493,601,674,675,485
1747549114735715267,0,512,0,659,528,272,0,306,493,601,675,676,484
1747549114834135625,0,511,0,658,528,272,0,306,493,602,674,674,484
1747549114936357217,0,511,0,660,528,273,0,307,493,602,675,675,484
1747549115034981110,0,508,0,659,528,272,0,306,493,601,675,675,484
1747549115137116950,0,511,0,659,528,272,0,307,494,603,675,675,482
1747549115235501126,0,511,0,660,527,272,0,307,493,602,675,676,484
1747549115333520151,0,510,0,659,522,272,0,307,493,601,675,675,483
1747549115435657756,0,510,0,660,526,273,0,307,493,602,675,674,484
1747549115534296044,0,511,0,659,528,272,0,307,493,602,675,675,483
1747549115636771475,0,511,0,661,526,273,0,305,492,602,675,676,484
1747549115735263049,0,511,0,660,529,272,0,306,492,601,675,674,484
1747549115837487877,0,510,0,659,527,273,0,307,493,602,674,675,485
1747549115935672537,0,511,0,660,527,272,0,307,493,602,674,675,485
1747549116034099346,0,511,0,659,527,272,0,307,493,602,675,675,483
1747549116136280290,0,510,0,659,527,273,0,307,493,601,674,675,485
1747549116234979843,0,510,0,661,525,272,0,307,493,601,675,676,483
1747549116337031492,0,512,1,659,528,275,0,307,490,601,674,674,484
1747549116435603066,0,512,0,660,526,272,0,306,493,602,675,675,484
1747549116533962496,0,512,0,659,528,272,0,306,491,601,674,675,485
1747549116636207999,0,512,0,659,528,272,7,306,493,601,675,674,482
1747549116734843628,0,509,1,659,527,272,0,306,492,601,673,675,484
1747549116836982604,0,509,0,659,528,274,0,306,492,601,675,674,484
1747549116935239031,0,512,0,660,529,273,0,306,492,600,674,673,483
1747549117037579888,0,512,0,659,527,271,0,306,492,601,674,674,484
1747549117135972707,0,508,1,659,527,270,0,307,492,600,674,675,484
1747549117234142155,0,512,0,659,527,272,0,307,492,601,674,674,484
1747549117336619468,0,512,0,661,529,272,0,306,493,601,673,674,483
1747549117435051505,0,512,0,659,529,276,0,305,492,600,675,674,484
1747549117537189315,0,511,0,660,528,272,0,306,492,600,675,674,482
1747549117635631022,0,511,0,658,527,272,0,305,492,600,673,674,483
1747549117733895305,0,512,0,659,528,271,0,306,492,601,675,675,483
1747549117835882359,0,510,0,660,527,273,0,306,492,600,673,675,485
1747549117934696397,0,510,0,660,527,272,0,306,492,600,674,675,483
1747549118037035920,0,510,0,658,528,273,0,306,492,600,673,673,483
1747549118135313093,0,512,0,659,528,273,0,305,491,600,675,674,484
1747549118233764375,0,511,0,659,529,268,0,306,492,601,673,674,484
1747549118335883753,0,512,0,660,527,269,0,305,492,600,674,674,484
1747549118434284454,0,512,0,659,528,272,0,305,491,600,673,674,483
1747549118536546365,0,513,0,659,529,273,0,305,491,599,674,672,483
1747549118634967061,0,512,1,659,529,272,0,305,491,600,674,674,484
1747549118737080315,0,511,0,659,530,272,0,307,493,600,673,673,483
1747549118835965563,0,511,0,659,531,273,0,305,492,600,673,673,484
1747549118934360198,0,509,1,660,532,272,0,306,492,600,674,673,483
1747549119036355474,0,512,1,659,531,275,0,304,491,600,672,674,484
