%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1752040967816591111,0,-1420,-5345,12593,4253,-3363,-2461,676,10266
1752040967818407686,0,-1420,-5345,12593,4253,-3363,-2461,676,10267
1752040967820384465,0,-1420,-5345,12593,4253,-3363,-2461,676,10266
1752040967822444259,0,-1420,-5345,12593,4253,-3363,-2461,676,10266
1752040967824408936,0,-1420,-5346,12593,4253,-3363,-2461,676,10266
1752040967826446194,0,-1420,-5346,12593,4253,-3363,-2461,676,10266
1752040967828373439,0,-1420,-5346,12593,4253,-3363,-2461,676,10266
1752040967830432337,0,-1421,-5346,12593,4253,-3363,-2461,676,10266
1752040967832400885,0,-1420,-5346,12594,4253,-3363,-2461,676,10266
1752040967834363707,0,-1420,-5346,12594,4253,-3363,-2461,676,10266
1752040967836348928,0,-1420,-5346,12594,4253,-3363,-2461,676,10266
1752040967838366646,0,-1421,-5346,12594,4253,-3363,-2461,676,10266
1752040967840363555,0,-1420,-5346,12595,4253,-3363,-2461,676,10266
1752040967842376053,0,-1420,-5345,12595,4253,-3363,-2461,676,10266
1752040967844354836,0,-1420,-5345,12596,4253,-3363,-2461,676,10266
1752040967846371054,0,-1420,-5345,12596,4253,-3363,-2461,676,10266
1752040967848415032,0,-1420,-5345,12596,4253,-3363,-2461,676,10266
1752040967850505920,0,-1420,-5344,12597,4253,-3363,-2461,676,10266
1752040967852415633,0,-1420,-5344,12597,4253,-3363,-2461,676,10267
1752040967854440432,0,-1421,-5343,12598,4253,-3363,-2461,676,10267
1752040967856406007,0,-1420,-5343,12598,4253,-3363,-2461,676,10266
1752040967858426682,0,-1420,-5343,12598,4253,-3363,-2461,676,10266
1752040967860427517,0,-1420,-5342,12599,4253,-3363,-2461,676,10266
1752040967862415340,0,-1420,-5342,12599,4253,-3364,-2461,676,10266
1752040967864426633,0,-1420,-5342,12599,4253,-3363,-2461,676,10266
1752040967866471874,0,-1420,-5341,12600,4253,-3363,-2461,676,10266
1752040967868384354,0,-1420,-5341,12600,4253,-3363,-2461,676,10267
1752040967870366754,0,-1421,-5341,12601,4253,-3363,-2461,676,10267
1752040967872401234,0,-1420,-5340,12601,4253,-3363,-2461,676,10266
1752040967874394232,0,-1420,-5340,12601,4253,-3363,-2461,676,10267
1752040967876406675,0,-1420,-5340,12602,4253,-3363,-2461,676,10266
1752040967878324192,0,-1420,-5340,12602,4253,-3363,-2461,676,10267
1752040967880393172,0,-1420,-5340,12602,4253,-3363,-2461,676,10266
1752040967882318636,0,-1420,-5340,12601,4253,-3363,-2461,676,10266
1752040967884376637,0,-1420,-5340,12601,4253,-3363,-2461,676,10266
1752040967886322956,0,-1421,-5340,12601,4253,-3363,-2461,676,10266
1752040967888420399,0,-1420,-5340,12601,4253,-3363,-2461,676,10266
1752040967890375928,0,-1420,-5340,12601,4253,-3363,-2461,676,10266
1752040967892453017,0,-1420,-5340,12601,4253,-3363,-2461,676,10267
1752040967894375940,0,-1420,-5340,12601,4253,-3363,-2461,676,10267
1752040967896362798,0,-1420,-5340,12601,4253,-3363,-2461,676,10266
1752040967898384159,0,-1420,-5341,12600,4253,-3363,-2461,676,10266
1752040967900389224,0,-1420,-5341,12600,4253,-3363,-2461,676,10266
1752040967902441472,0,-1421,-5341,12600,4253,-3363,-2461,676,10267
1752040967904365756,0,-1420,-5342,12599,4253,-3363,-2461,676,10267
1752040967906376364,0,-1420,-5342,12599,4253,-3363,-2461,676,10267
1752040967908324588,0,-1420,-5342,12599,4253,-3363,-2461,676,10266
1752040967910327382,0,-1420,-5343,12599,4253,-3363,-2461,676,10267
1752040967912306823,0,-1420,-5343,12598,4253,-3363,-2461,676,10266
1752040967914295549,0,-1420,-5343,12598,4253,-3363,-2461,676,10267
1752040967916262694,0,-1420,-5344,12597,4253,-3363,-2461,676,10267
1752040967918365466,0,-1420,-5344,12597,4253,-3363,-2461,676,10266
1752040967920304838,0,-1421,-5345,12596,4253,-3363,-2461,676,10266
1752040967922263608,0,-1420,-5345,12596,4253,-3363,-2461,676,10266
1752040967924276855,0,-1420,-5346,12595,4253,-3363,-2461,676,10267
1752040967926287394,0,-1420,-5346,12595,4253,-3363,-2461,676,10266
1752040967928355550,0,-1420,-5346,12594,4253,-3363,-2461,676,10266
1752040967930255594,0,-1421,-5347,12594,4253,-3363,-2461,676,10266
