%time,field.layout.data_offset,field.data0,field.data1
1748214070680996348,0,0,0
1748214070702082917,0,0,0
1748214070723096892,0,0,0
1748214070744203694,0,0,0
1748214070764993791,0,0,0
1748214070786086504,0,0,0
1748214070806836850,0,0,0
1748214070832963338,0,0,0
1748214070853924994,0,0,0
1748214070874992242,0,0,0
1748214070895824894,0,0,0
1748214070916917860,0,0,0
1748214070937880499,0,0,0
1748214070958719407,0,0,0
1748214070979816166,0,0,0
1748214071000629245,0,0,0
1748214071021682424,0,0,0
1748214071042683599,0,0,0
1748214071063547378,0,0,0
1748214071084394647,0,0,0
1748214071105595268,0,0,0
1748214071126503532,0,0,0
1748214071147428561,0,0,0
1748214071173407668,0,0,0
1748214071194241832,0,0,0
1748214071215114609,0,0,0
1748214071236358208,0,0,0
1748214071257062084,0,0,0
1748214071277977753,0,0,0
1748214071299100416,0,0,0
1748214071319972257,0,0,0
1748214071341129411,0,0,0
1748214071361980006,0,0,0
1748214071383178710,0,0,0
1748214071403986890,0,0,0
1748214071425091372,0,0,0
1748214071445797072,0,0,0
1748214071466834542,0,0,0
1748214071492939998,0,0,0
1748214071513693024,0,0,0
1748214071534737785,0,0,0
1748214071555576331,0,0,0
1748214071576376867,0,0,0
1748214071597514814,0,0,0
1748214071618384173,0,0,0
1748214071639555042,0,0,0
1748214071660377543,0,0,0
1748214071681418608,0,0,0
1748214071702415525,0,0,0
1748214071723478284,0,0,0
1748214071744260470,0,0,0
1748214071765352350,0,0,0
1748214071786242183,0,0,0
1748214071807144702,0,0,0
1748214071832179089,0,0,0
1748214071853097890,0,0,0
1748214071874062746,0,0,0
1748214071895136951,0,0,0
1748214071915896936,0,0,0
1748214071937035597,0,0,0
1748214071958023028,0,0,0
1748214071978920810,0,0,0
1748214071999880692,0,0,0
1748214072020864275,0,0,0
1748214072041984382,0,0,0
1748214072062692134,0,0,0
1748214072083663045,0,0,0
1748214072104909049,0,0,0
1748214072125922622,0,0,0
1748214072146490451,0,0,0
1748214072167573089,0,0,0
1748214072193489878,0,0,0
1748214072214277552,0,0,0
1748214072235527821,0,0,0
1748214072256598283,0,0,0
1748214072277347720,0,0,0
1748214072298264757,0,0,0
1748214072319383132,0,0,0
1748214072340031435,0,0,0
1748214072361049666,0,0,0
1748214072381873395,0,0,0
1748214072402998970,0,0,0
1748214072424016356,0,0,0
1748214072445064804,0,0,0
1748214072466111465,0,0,0
1748214072486880223,0,0,0
1748214072512647056,0,0,0
1748214072534140143,0,0,0
1748214072554865728,0,0,0
1748214072575692031,0,0,0
1748214072596796377,0,0,0
1748214072617582350,0,0,0
1748214072638629308,0,0,0
1748214072659629446,0,0,0
1748214072680425907,0,0,0
1748214072701483313,0,0,0
1748214072722616928,0,0,0
1748214072743412080,0,0,0
1748214072764217225,0,-8,0
1748214072785274177,0,-8,0
1748214072806626377,0,-9,0
1748214072827602993,0,-9,0
1748214072853318753,0,-11,0
1748214072874427077,0,-10,0
1748214072895179880,0,-9,0
1748214072916421602,0,-10,0
1748214072937281336,0,-10,0
