%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1751424114049196134,0,-3305,-1341,4322,9828,537,-4015,5614,2221
1751424114051252060,0,-3305,-1341,4322,9828,537,-4015,5614,2221
1751424114053202883,0,-3304,-1341,4322,9828,537,-4015,5614,2221
1751424114055255198,0,-3304,-1341,4322,9828,537,-4015,5614,2221
1751424114057237960,0,-3305,-1341,4322,9828,537,-4015,5614,2221
1751424114059251928,0,-3305,-1341,4322,9828,537,-4015,5614,2221
1751424114061329610,0,-3305,-1341,4322,9828,537,-4015,5614,2221
1751424114063239980,0,-3304,-1341,4322,9828,537,-4015,5614,2221
1751424114065351847,0,-3304,-1341,4322,9828,537,-4015,5614,2221
1751424114067358272,0,-3304,-1340,4322,9828,537,-4015,5614,2221
1751424114069177762,0,-3304,-1340,4322,9828,537,-4015,5614,2221
1751424114071173790,0,-3304,-1340,4322,9828,537,-4015,5614,2221
1751424114073321701,0,-3304,-1340,4322,9828,537,-4015,5614,2221
1751424114075322560,0,-3304,-1340,4322,9828,537,-4015,5614,2221
1751424114077347803,0,-3304,-1340,4322,9829,537,-4015,5614,2221
1751424114079380214,0,-3303,-1340,4322,9829,537,-4015,5614,2220
1751424114081406388,0,-3303,-1340,4322,9829,537,-4015,5614,2221
1751424114083344058,0,-3303,-1340,4322,9829,537,-4015,5614,2221
1751424114085366694,0,-3303,-1340,4322,9829,537,-4015,5614,2221
1751424114087300959,0,-3303,-1340,4322,9829,537,-4015,5614,2220
1751424114089288256,0,-3303,-1340,4322,9829,537,-4015,5614,2220
1751424114091292697,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114093287352,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114095380112,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114097279866,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114099317729,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114101228472,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114103202851,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114105176618,0,-3302,-1340,4322,9830,537,-4015,5614,2220
1751424114107194975,0,-3302,-1340,4322,9831,537,-4015,5614,2220
1751424114109172611,0,-3302,-1340,4322,9831,537,-4015,5614,2220
1751424114111200672,0,-3302,-1340,4322,9831,537,-4015,5614,2220
