%time,field.layout.data_offset,field.data0
1749437731092825440,0,292
1749437731092832482,0,291
1749437731092839018,0,292
1749437731092852977,0,292
1749437731092858111,0,292
1749437731092862393,0,292
1749437731092868082,0,293
1749437731092876433,0,291
1749437731092883731,0,291
1749437731092888204,0,291
1749437731092896091,0,292
1749437731092899935,0,292
1749437731092903028,0,292
1749437731092909879,0,295
1749437731092914773,0,291
1749437731092921605,0,292
1749437731092928309,0,292
1749437731092934136,0,290
1749437731092942556,0,292
1749437731092946553,0,292
1749437731092949285,0,293
1749437731092953780,0,290
1749437731092957232,0,291
1749437731092963285,0,292
1749437731092972982,0,292
1749437731092980946,0,292
1749437731092984075,0,292
1749437731092991447,0,292
1749437731093001784,0,292
1749437731093005316,0,291
1749437731093013765,0,291
1749437731093022738,0,292
1749437731093028532,0,292
1749437731093033011,0,292
1749437731093038468,0,291
1749437731093045258,0,291
1749437731093050354,0,292
1749437731093057006,0,291
1749437731093061644,0,292
1749437731093066555,0,291
1749437731093071653,0,292
1749437731093076785,0,291
1749437731191001674,0,292
1749437731191025319,0,292
1749437731191041413,0,290
1749437731191082642,0,292
1749437731191255316,0,291
1749437731191270716,0,292
1749437731191284951,0,292
1749437731191301645,0,292
1749437731191331001,0,292
1749437731191467895,0,293
1749437731191508638,0,292
1749437731191522275,0,292
1749437731191528359,0,292
1749437731191691648,0,293
1749437731191780878,0,292
1749437731191790867,0,292
1749437731191800730,0,291
1749437731191809572,0,292
1749437731191869697,0,291
1749437731192124272,0,291
1749437731192142799,0,292
1749437731192152877,0,292
1749437731192181971,0,292
1749437731192358609,0,292
1749437731192376609,0,292
1749437731192388837,0,292
1749437731192395108,0,292
1749437731192401540,0,291
1749437731192408222,0,292
1749437731192415070,0,292
1749437731192442383,0,291
1749437731192553928,0,291
1749437731192588501,0,291
1749437731192616106,0,292
1749437731192632128,0,292
1749437731192641405,0,292
1749437731192647698,0,292
1749437731192653532,0,292
1749437731192671589,0,291
1749437731192684292,0,292
1749437731192695387,0,292
1749437731192702566,0,292
1749437731192712453,0,293
1749437731192721998,0,292
1749437731192731009,0,291
1749437731192757675,0,292
1749437731192770065,0,292
1749437731192785655,0,291
1749437731192801190,0,291
1749437731192813423,0,291
1749437731192824868,0,292
1749437731192837137,0,291
1749437731192849388,0,292
1749437731192865318,0,292
1749437731192877771,0,291
1749437731192889881,0,292
1749437731192903870,0,292
1749437731192930051,0,291
1749437731192948260,0,293
1749437731192968453,0,292
1749437731192981265,0,291
1749437731192997205,0,293
1749437731193008860,0,291
1749437731193070581,0,292
1749437731193086101,0,292
1749437731193099469,0,292
1749437731193109873,0,293
1749437731193119646,0,292
1749437731193137814,0,293
1749437731193155210,0,292
1749437731193167083,0,294
1749437731193177887,0,292
1749437731193188216,0,291
1749437731193209625,0,292
1749437731193217524,0,292
1749437731193223776,0,292
1749437731193232198,0,292
1749437731193239621,0,292
1749437731193267055,0,292
1749437731193280707,0,293
1749437731193289781,0,292
1749437731193326731,0,291
1749437731193335742,0,292
1749437731193341649,0,290
1749437731193347745,0,292
1749437731193356238,0,292
1749437731193362409,0,292
1749437731193371953,0,292
1749437731193390010,0,292
1749437731193407066,0,292
1749437731193418595,0,293
1749437731193431286,0,291
1749437731193445149,0,292
1749437731193457804,0,291
1749437731193468721,0,292
1749437731193480823,0,292
1749437731193491707,0,292
1749437731193518838,0,292
1749437731193538936,0,292
1749437731193549025,0,292
1749437731193562766,0,290
1749437731193571243,0,292
1749437731193591859,0,292
1749437731193609628,0,293
1749437731193616836,0,291
1749437731193626041,0,291
1749437731193636874,0,290
1749437731193662289,0,292
1749437731193668348,0,292
1749437731193678481,0,293
1749437731193686809,0,292
1749437731193703889,0,292
1749437731193727195,0,293
1749437731193739206,0,291
1749437731193756969,0,292
1749437731193794788,0,290
1749437731193827277,0,292
1749437731193839144,0,292
1749437731193852464,0,292
1749437731193862465,0,291
1749437731193874475,0,292
1749437731193893300,0,291
1749437731193906626,0,290
1749437731193926699,0,292
1749437731193940511,0,292
1749437731193979760,0,292
1749437731193991356,0,291
1749437731194003434,0,291
1749437731194024136,0,292
1749437731194046078,0,292
1749437731194063169,0,292
1749437731194074764,0,291
1749437731194088270,0,292
1749437731194117753,0,292
1749437731194124465,0,292
1749437731194131496,0,292
1749437731194140937,0,292
1749437731194158215,0,291
1749437731194172951,0,292
1749437731194189119,0,292
1749437731194207480,0,292
1749437731194227453,0,292
1749437731194240390,0,292
1749437731194252977,0,292
1749437731194265192,0,291
1749437731194279911,0,292
1749437731194289048,0,291
1749437731194298680,0,295
1749437731194310089,0,292
1749437731194321249,0,292
1749437731194348270,0,292
1749437731194378419,0,293
1749437731194396817,0,292
1749437731194406588,0,293
1749437731194412604,0,291
1749437731194418469,0,292
1749437731194425863,0,291
1749437731194434622,0,291
1749437731194448631,0,291
1749437731194462840,0,292
1749437731194474400,0,292
1749437731194487691,0,292
1749437731194498891,0,292
1749437731194509793,0,293
1749437731194521933,0,292
1749437731194546038,0,293
1749437731194557236,0,291
1749437731194567797,0,291
1749437731194576269,0,293
1749437731194584522,0,291
1749437731194593197,0,291
1749437731194604798,0,293
1749437731194625979,0,292
1749437731194640108,0,292
1749437731194655112,0,291
1749437731194763172,0,291
1749437731194792132,0,292
1749437731194802763,0,292
1749437731194810399,0,291
1749437731194824846,0,292
1749437731194836774,0,291
1749437731194842424,0,293
1749437731194848513,0,291
1749437731194868831,0,292
1749437731194879233,0,292
1749437731194892267,0,292
1749437731194908181,0,292
1749437731194920235,0,293
1749437731194939956,0,292
1749437731194955843,0,294
1749437731194966811,0,292
1749437731194981536,0,292
1749437731194991638,0,292
1749437731195002964,0,294
1749437731195018906,0,287
1749437731195028090,0,294
1749437731195037271,0,292
1749437731195046615,0,291
1749437731195052837,0,292
1749437731195058039,0,291
1749437731195063601,0,292
1749437731195069264,0,291
1749437731195103148,0,292
1749437731195113774,0,291
1749437731195131571,0,292
1749437731195141543,0,292
1749437731195149759,0,291
1749437731195161896,0,292
1749437731195174394,0,292
1749437731195185749,0,292
1749437731195211168,0,292
1749437731195218584,0,291
1749437731195230369,0,293
1749437731195258422,0,292
1749437731195268592,0,292
1749437731195282406,0,292
1749437731195294116,0,293
1749437731195299965,0,292
1749437731195323361,0,292
1749437731195338644,0,292
1749437731195354026,0,292
1749437731195371371,0,292
1749437731195378603,0,293
1749437731195396114,0,292
1749437731195425935,0,291
1749437731195436175,0,291
1749437731195445868,0,292
1749437731195456708,0,290
1749437731195469771,0,292
1749437731195480291,0,292
1749437731195486852,0,293
1749437731195492643,0,292
1749437731195499915,0,293
1749437731195509685,0,293
1749437731195526397,0,293
1749437731195551027,0,292
1749437731195569599,0,292
1749437731195581784,0,292
1749437731195589381,0,292
1749437731195600663,0,292
1749437731195613854,0,292
1749437731195623569,0,293
1749437731195669588,0,294
1749437731195688482,0,292
1749437731195700228,0,294
1749437731195709526,0,292
1749437731195719889,0,292
1749437731195728733,0,292
1749437731195736173,0,292
1749437731195770399,0,292
1749437731195785309,0,292
1749437731195793660,0,292
1749437731195821273,0,292
1749437731195829502,0,292
1749437731195836224,0,292
1749437731195854894,0,291
1749437731195861849,0,292
1749437731195880185,0,292
1749437731195891721,0,291
1749437731195904859,0,292
1749437731195926342,0,292
1749437731195941469,0,292
1749437731195948751,0,292
1749437731195983520,0,292
1749437731195996798,0,293
1749437731196002957,0,293
1749437731196010157,0,293
1749437731196044520,0,295
1749437731196053894,0,292
1749437731196074800,0,291
1749437731196082665,0,293
1749437731196097339,0,292
1749437731196109359,0,292
1749437731196120171,0,292
1749437731196132676,0,292
1749437731196151825,0,292
1749437731196163141,0,292
1749437731196180625,0,293
1749437731196193202,0,293
1749437731196207698,0,292
1749437731196216732,0,292
1749437731196237872,0,292
1749437731196246727,0,293
1749437731196257154,0,292
1749437731196276936,0,292
1749437731196288174,0,293
1749437731196306205,0,292
1749437731196317485,0,291
1749437731196326626,0,292
1749437731196334386,0,292
1749437731196361641,0,292
1749437731196367307,0,293
1749437731196376057,0,292
1749437731196382875,0,292
1749437731196393094,0,292
1749437731196405388,0,291
1749437731196442660,0,292
1749437731196451886,0,292
1749437731196475743,0,292
1749437731196490593,0,292
1749437731196497335,0,291
1749437731196503060,0,293
1749437731196512762,0,292
1749437731196523631,0,294
1749437731196531303,0,291
1749437731196553639,0,292
1749437731196583635,0,294
1749437731196594643,0,292
1749437731196607581,0,292
1749437731196621571,0,294
1749437731196626576,0,292
1749437731196634625,0,293
1749437731196649191,0,292
1749437731196661884,0,292
1749437731196675335,0,292
1749437731196686962,0,292
1749437731196704700,0,292
1749437731196719336,0,292
1749437731196725205,0,292
1749437731196739345,0,292
1749437731196750593,0,292
1749437731196766506,0,292
1749437731196777882,0,292
1749437731196811855,0,291
1749437731196818818,0,292
1749437731196831552,0,292
1749437731196842864,0,292
1749437731196855110,0,292
1749437731196864868,0,291
1749437731196876980,0,292
1749437731196886127,0,292
1749437731196901086,0,292
1749437731196923899,0,292
1749437731196938269,0,290
1749437731196953912,0,292
1749437731196966152,0,292
1749437731196978784,0,292
1749437731196988451,0,292
1749437731196999809,0,291
1749437731197033731,0,294
1749437731197044962,0,289
1749437731197061204,0,293
1749437731197093801,0,291
1749437731197107223,0,292
1749437731197118358,0,292
1749437731197129424,0,292
1749437731197140093,0,293
1749437731197154836,0,292
1749437731197167355,0,291
1749437731197179409,0,291
1749437731197199672,0,292
1749437731197210587,0,292
1749437731197231370,0,291
1749437731197244264,0,292
1749437731197258902,0,292
1749437731197270890,0,292
1749437731197286934,0,291
1749437731197299327,0,292
1749437731197308184,0,292
1749437731197320791,0,292
1749437731197330119,0,293
1749437731197337268,0,291
1749437731197345646,0,292
1749437731197369954,0,292
1749437731197387323,0,294
1749437731197410478,0,292
1749437731197419088,0,291
1749437731197431289,0,292
1749437731197439851,0,290
1749437731197454909,0,291
1749437731197461729,0,292
1749437731197468768,0,292
1749437731197473316,0,292
1749437731197484564,0,291
1749437731197492608,0,292
1749437731197505111,0,291
1749437731197521995,0,290
1749437731197542221,0,293
1749437731197572021,0,292
1749437731197577531,0,292
1749437731197584901,0,293
1749437731197592271,0,287
1749437731291060548,0,291
1749437731291113222,0,291
1749437731291180959,0,292
1749437731291286114,0,291
1749437731291316178,0,292
1749437731291334482,0,292
1749437731291382188,0,292
1749437731291440693,0,292
1749437731291522354,0,293
1749437731291770345,0,292
1749437731291822540,0,291
1749437731291886963,0,292
1749437731292062729,0,292
1749437731292121988,0,292
1749437731292147676,0,292
1749437731292168703,0,292
1749437731292215216,0,291
1749437731292516277,0,293
1749437731292561848,0,292
1749437731292892890,0,292
1749437731292966209,0,292
1749437731292986161,0,291
1749437731293010385,0,292
1749437731293037805,0,292
1749437731293062627,0,291
1749437731293122039,0,293
1749437731293141867,0,293
1749437731293178761,0,292
1749437731293196840,0,292
1749437731293258231,0,292
1749437731293276683,0,292
1749437731293392608,0,292
1749437731293463876,0,292
1749437731293507287,0,292
1749437731293629238,0,293
1749437731293650042,0,292
1749437731293734433,0,292
1749437731293756516,0,292
1749437731293770829,0,292
1749437731293783407,0,292
1749437731293809068,0,291
1749437731293831712,0,290
1749437731293867055,0,293
1749437731293902738,0,292
1749437731293939044,0,292
1749437731294008920,0,292
1749437731294032346,0,292
1749437731294050322,0,292
1749437731294073742,0,292
1749437731294187708,0,291
1749437731294213672,0,291
1749437731294230746,0,291
1749437731294246306,0,292
1749437731294307431,0,292
1749437731294333397,0,292
1749437731294348331,0,292
1749437731294381159,0,291
1749437731294395737,0,296
1749437731294413250,0,292
1749437731294461662,0,297
1749437731294539469,0,292
1749437731294558714,0,292
1749437731294616887,0,292
1749437731294632463,0,292
1749437731294679135,0,291
1749437731294697420,0,293
1749437731294709587,0,292
1749437731294728326,0,293
1749437731294740258,0,292
1749437731294751154,0,292
1749437731294768611,0,293
1749437731294787023,0,293
1749437731294803700,0,291
1749437731294827778,0,292
1749437731294855430,0,291
1749437731294866006,0,292
1749437731294892054,0,290
1749437731294923757,0,291
1749437731294932782,0,292
1749437731294990561,0,292
1749437731295011108,0,292
1749437731295028738,0,292
1749437731295044451,0,293
1749437731295073941,0,292
1749437731295118421,0,292
1749437731295132544,0,292
1749437731295150165,0,292
1749437731295169298,0,292
1749437731295194539,0,292
1749437731295215346,0,291
1749437731295230267,0,292
1749437731295246945,0,292
1749437731295263853,0,290
1749437731295280624,0,292
1749437731295294533,0,291
1749437731295308038,0,290
1749437731295324943,0,292
1749437731295338396,0,292
1749437731295357349,0,292
1749437731295375988,0,293
1749437731295389410,0,291
1749437731295407456,0,292
1749437731295420791,0,293
1749437731295433959,0,291
1749437731295449534,0,291
1749437731295465755,0,292
1749437731295478498,0,292
1749437731295494128,0,293
1749437731295518659,0,292
1749437731295533002,0,292
1749437731295540692,0,292
1749437731295566728,0,292
1749437731295591738,0,293
1749437731295603081,0,290
1749437731295616013,0,292
1749437731295639790,0,292
1749437731295648220,0,292
1749437731295655699,0,292
1749437731295666873,0,292
1749437731295682202,0,292
1749437731295696339,0,292
1749437731295709101,0,292
1749437731295742521,0,293
1749437731295776373,0,292
1749437731295791097,0,292
1749437731295811938,0,292
1749437731295830744,0,292
1749437731295849627,0,292
1749437731295863522,0,292
1749437731295890955,0,292
1749437731295907073,0,291
1749437731295920527,0,292
1749437731295934389,0,291
1749437731295956086,0,293
1749437731295972614,0,293
1749437731295986372,0,292
1749437731296025869,0,291
1749437731296034927,0,292
1749437731296052045,0,291
1749437731296071554,0,292
1749437731296097941,0,292
1749437731296104378,0,293
1749437731296111649,0,292
1749437731296120737,0,292
1749437731296128782,0,293
1749437731296185096,0,292
1749437731296231566,0,293
1749437731296249159,0,292
1749437731296277349,0,292
1749437731296287561,0,293
1749437731296295625,0,292
1749437731296302988,0,292
1749437731296313084,0,290
1749437731296329939,0,291
1749437731296346546,0,291
1749437731296361241,0,292
1749437731296383110,0,293
1749437731296396611,0,292
1749437731296421387,0,290
1749437731296438549,0,291
1749437731296449833,0,291
1749437731296462092,0,292
1749437731296475021,0,291
1749437731296490205,0,291
1749437731296547705,0,292
1749437731296560780,0,292
1749437731296580648,0,292
1749437731296593974,0,291
1749437731296606151,0,292
1749437731296620441,0,292
1749437731296649342,0,292
1749437731296669923,0,291
1749437731296705368,0,292
1749437731296720935,0,291
1749437731296745297,0,293
1749437731296763276,0,292
1749437731296776763,0,292
1749437731296792627,0,292
1749437731296815288,0,292
1749437731296832241,0,291
1749437731296846552,0,293
1749437731296859028,0,293
1749437731296889605,0,292
1749437731296903742,0,292
1749437731296917829,0,292
1749437731296926909,0,292
1749437731296950712,0,292
1749437731296959736,0,292
1749437731296981722,0,292
1749437731296992484,0,292
1749437731297000975,0,293
1749437731297012076,0,292
1749437731297018702,0,291
1749437731297036111,0,302
1749437731297058143,0,292
1749437731297070688,0,292
1749437731297086378,0,292
1749437731297098725,0,292
1749437731297109205,0,292
1749437731297119786,0,292
1749437731297132844,0,292
1749437731297147444,0,289
1749437731297158671,0,292
1749437731297173549,0,292
1749437731297190431,0,292
1749437731297201299,0,291
1749437731297207390,0,291
1749437731297217819,0,292
1749437731297255006,0,292
1749437731297269095,0,291
1749437731297283890,0,292
1749437731297328896,0,292
1749437731297342006,0,292
1749437731297370151,0,292
1749437731297380734,0,292
1749437731297386786,0,293
1749437731297394236,0,292
1749437731297408812,0,291
1749437731297414515,0,292
1749437731297432645,0,292
1749437731297439473,0,292
1749437731297478366,0,291
1749437731297497703,0,293
1749437731297511998,0,293
1749437731297559971,0,292
1749437731297570833,0,292
1749437731297587751,0,292
1749437731297597216,0,291
1749437731297605751,0,292
1749437731297630960,0,292
1749437731297648946,0,292
1749437731297672093,0,294
1749437731297684223,0,292
1749437731297693968,0,293
1749437731297705346,0,291
1749437731297721228,0,292
1749437731297728624,0,292
1749437731297736822,0,292
1749437731297747193,0,292
1749437731297760417,0,292
1749437731297770876,0,292
1749437731297807041,0,292
1749437731297821336,0,291
1749437731297833557,0,292
1749437731297848141,0,291
1749437731297864458,0,293
1749437731297879966,0,292
1749437731297907734,0,286
1749437731297915017,0,293
1749437731297930392,0,292
1749437731297948424,0,293
1749437731297961172,0,292
1749437731297979952,0,292
1749437731297995761,0,290
1749437731298004720,0,292
1749437731298026153,0,292
1749437731298039984,0,292
1749437731298055677,0,292
1749437731298069952,0,291
1749437731298078538,0,292
1749437731298089822,0,292
1749437731298103059,0,292
1749437731298116660,0,292
1749437731298132460,0,291
1749437731298144217,0,292
1749437731298158242,0,290
1749437731298170905,0,288
1749437731298183352,0,292
1749437731298197618,0,292
1749437731298207748,0,292
1749437731298217066,0,292
1749437731298230856,0,292
1749437731298245069,0,292
1749437731298257297,0,292
1749437731298275570,0,292
1749437731298288629,0,291
1749437731298300607,0,292
1749437731298313922,0,292
1749437731298327053,0,292
1749437731298340321,0,293
1749437731298350155,0,292
1749437731298359061,0,292
1749437731298370323,0,295
1749437731298379561,0,292
1749437731298389225,0,292
1749437731298398027,0,292
1749437731298411466,0,293
1749437731298418517,0,291
1749437731298426226,0,292
1749437731298433018,0,291
1749437731298441166,0,292
1749437731298448947,0,292
1749437731298455271,0,292
1749437731298460019,0,291
1749437731298501708,0,291
1749437731298518042,0,291
1749437731298541933,0,290
1749437731298553300,0,292
1749437731298578254,0,290
1749437731298588988,0,292
1749437731298612101,0,293
1749437731298623965,0,292
1749437731298634052,0,292
1749437731298644406,0,291
1749437731298669825,0,293
1749437731298682088,0,292
1749437731298698879,0,292
1749437731298723812,0,291
1749437731298742583,0,293
1749437731298753073,0,292
1749437731298758899,0,293
1749437731298767360,0,292
1749437731298773068,0,292
1749437731298789824,0,292
1749437731298798940,0,292
1749437731298811962,0,292
1749437731298824676,0,292
1749437731298832420,0,293
1749437731298837801,0,292
1749437731298859558,0,293
1749437731298866069,0,291
1749437731298882410,0,292
1749437731298897256,0,294
1749437731298909337,0,291
1749437731298920060,0,292
1749437731298925691,0,290
1749437731298940271,0,292
1749437731298950385,0,292
1749437731298971654,0,292
1749437731298986106,0,292
1749437731299006229,0,292
1749437731299012434,0,292
1749437731299022410,0,290
1749437731299027488,0,291
1749437731299033851,0,294
1749437731299041815,0,293
1749437731299081240,0,292
1749437731299086906,0,291
1749437731299097864,0,292
1749437731299123723,0,292
1749437731299130011,0,291
1749437731299136590,0,292
1749437731299162626,0,292
1749437731299178708,0,292
1749437731299185315,0,292
1749437731299204160,0,292
1749437731299244474,0,292
1749437731390700099,0,292
1749437731390730954,0,293
1749437731390761888,0,292
1749437731390798529,0,292
1749437731390833131,0,292
1749437731390862068,0,292
1749437731390890204,0,292
1749437731390902118,0,292
1749437731390914274,0,293
1749437731390926242,0,291
1749437731390941714,0,292
1749437731390952127,0,290
1749437731391047334,0,292
1749437731391229270,0,292
1749437731391303017,0,292
1749437731391474776,0,292
1749437731391507571,0,292
1749437731391526517,0,290
1749437731391551367,0,293
1749437731391619436,0,290
1749437731391662304,0,292
1749437731391712641,0,292
1749437731391735319,0,292
1749437731391790468,0,293
1749437731391826577,0,292
1749437731391846296,0,292
1749437731391967137,0,292
1749437731392003102,0,292
1749437731392042405,0,292
1749437731392103860,0,293
1749437731392198012,0,291
1749437731392250973,0,292
1749437731392281952,0,291
1749437731392307125,0,292
1749437731392450213,0,293
1749437731392498891,0,293
1749437731392537604,0,293
1749437731392677185,0,292
1749437731392697245,0,292
1749437731392716139,0,291
1749437731392754589,0,292
1749437731392807623,0,291
1749437731392824712,0,291
1749437731392831320,0,292
1749437731392836704,0,290
1749437731392851971,0,292
1749437731392936870,0,293
1749437731392985182,0,292
1749437731393019953,0,292
1749437731393101399,0,291
1749437731393137980,0,292
1749437731393161003,0,292
1749437731393175411,0,292
1749437731393191704,0,291
1749437731393251663,0,292
1749437731393271715,0,291
1749437731393296844,0,290
1749437731393319223,0,292
1749437731393334391,0,292
1749437731393346035,0,292
1749437731393393686,0,292
1749437731393495494,0,292
1749437731393573368,0,291
1749437731393602496,0,290
1749437731393624067,0,291
1749437731393681195,0,291
1749437731393764546,0,292
1749437731393793500,0,292
1749437731393812804,0,291
1749437731393844748,0,292
1749437731393867149,0,292
1749437731393886558,0,292
1749437731393901434,0,292
1749437731393920791,0,291
1749437731393961596,0,291
1749437731393992278,0,291
1749437731394011118,0,291
1749437731394024373,0,293
1749437731394045166,0,292
1749437731394113129,0,292
1749437731394130827,0,292
1749437731394148100,0,293
1749437731394220124,0,294
1749437731394246112,0,292
1749437731394261341,0,291
1749437731394290415,0,292
1749437731394322015,0,292
1749437731394340865,0,293
1749437731394381896,0,294
1749437731394409626,0,291
1749437731394434834,0,292
1749437731394499985,0,292
1749437731394513449,0,293
1749437731394526997,0,292
1749437731394537391,0,292
1749437731394560320,0,292
1749437731394616646,0,292
1749437731394671319,0,292
1749437731394713788,0,292
1749437731394726477,0,293
1749437731394752476,0,292
1749437731394775428,0,293
1749437731394856751,0,290
1749437731394955823,0,292
1749437731394983582,0,290
1749437731394996492,0,298
1749437731395021818,0,292
1749437731395042196,0,292
1749437731395053871,0,292
1749437731395071226,0,292
1749437731395119808,0,292
1749437731395135042,0,292
1749437731395255565,0,292
1749437731395280349,0,292
1749437731395305170,0,291
1749437731395325151,0,292
1749437731395341327,0,292
1749437731395352640,0,292
1749437731395403583,0,292
1749437731395420221,0,292
1749437731395436754,0,292
1749437731395456051,0,290
1749437731395476070,0,291
1749437731395486121,0,293
1749437731395507148,0,292
1749437731395525416,0,291
1749437731395535820,0,292
1749437731395564237,0,291
1749437731395578359,0,293
1749437731395662875,0,292
1749437731395675014,0,292
1749437731395723066,0,292
1749437731395753738,0,291
1749437731395771150,0,292
1749437731395782862,0,292
1749437731395824871,0,292
1749437731395863341,0,292
1749437731395917437,0,290
1749437731395929690,0,292
1749437731395969909,0,292
1749437731395994056,0,292
1749437731396021902,0,292
1749437731396041564,0,293
1749437731396068076,0,290
1749437731396087761,0,292
1749437731396110070,0,292
1749437731396118437,0,292
1749437731396133437,0,292
1749437731396148326,0,293
1749437731396194585,0,292
1749437731396214386,0,292
1749437731396234104,0,292
1749437731396256746,0,292
1749437731396295095,0,292
1749437731396347835,0,292
1749437731396364684,0,291
1749437731396386381,0,292
1749437731396463979,0,292
1749437731396475390,0,292
1749437731396486601,0,292
1749437731396525775,0,291
1749437731396567252,0,292
1749437731396600468,0,292
1749437731396633516,0,292
1749437731396648348,0,291
1749437731396658338,0,291
1749437731396671678,0,292
1749437731396694383,0,292
1749437731396715975,0,292
1749437731396751726,0,292
1749437731396771189,0,292
1749437731396784414,0,292
1749437731396789076,0,291
1749437731396792894,0,292
1749437731396796627,0,290
1749437731396800127,0,292
1749437731396803869,0,291
1749437731396815045,0,291
1749437731396817847,0,291
1749437731396827294,0,292
