%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1751438078275102008,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078277112575,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078279054100,0,-3569,-1295,4391,9828,477,-4184,5868,2300
1751438078281112178,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078283023467,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078285073622,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078287087637,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078289050693,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078291064215,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078293044154,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078295018860,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078297029449,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078299005728,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078301054736,0,-3569,-1295,4391,9829,477,-4184,5868,2300
1751438078303025817,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078305038440,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078306966371,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078309003642,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078310965064,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078312978432,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078314935448,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078316937340,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078318964119,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078320967706,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078322987839,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078324957639,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078326934574,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078328966468,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078330934260,0,-3569,-1296,4391,9828,477,-4184,5867,2300
1751438078332980333,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078334957954,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078336915847,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078338929223,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078340888854,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078342878782,0,-3569,-1296,4391,9829,477,-4184,5868,2300
1751438078344919209,0,-3569,-1296,4391,9828,477,-4184,5868,2300
1751438078346848560,0,-3569,-1296,4391,9829,477,-4184,5867,2300
1751438078348849516,0,-3569,-1296,4391,9829,477,-4184,5867,2300
1751438078350952818,0,-3569,-1296,4391,9829,477,-4184,5867,2300
