%time,field.layout.data_offset,field.data0
1749437657713221918,0,293
1749437657713248718,0,292
1749437657713354702,0,292
1749437657713388344,0,291
1749437657713407543,0,292
1749437657717020790,0,292
1749437657717034002,0,292
1749437657717043504,0,292
1749437657717053282,0,292
1749437657717063426,0,294
1749437657717076186,0,291
1749437657717209387,0,292
1749437657717217913,0,292
1749437657717373753,0,292
1749437657717396909,0,292
1749437657717419056,0,292
1749437657717441753,0,292
1749437657717454460,0,293
1749437657717467945,0,292
1749437657717476459,0,292
1749437657717518626,0,291
1749437657721255376,0,292
1749437657721299758,0,291
1749437657721324643,0,292
1749437657721342848,0,293
1749437657721356795,0,293
1749437657721390787,0,291
1749437657721423494,0,292
1749437657721443524,0,292
1749437657721474990,0,291
1749437657721501829,0,292
1749437657721517682,0,292
1749437657721550393,0,292
1749437657721564121,0,291
1749437657721576260,0,292
1749437657721606784,0,291
1749437657721624502,0,292
1749437657725092666,0,293
1749437657725102320,0,292
1749437657725235804,0,293
1749437657725246979,0,292
1749437657725254069,0,293
1749437657725294926,0,292
1749437657725333320,0,292
1749437657725357291,0,290
1749437657725384045,0,291
1749437657725433128,0,292
1749437657725464394,0,292
1749437657725506934,0,292
1749437657725525717,0,291
1749437657725565526,0,292
1749437657725578611,0,292
1749437657725590813,0,292
1749437657729202414,0,292
1749437657729215238,0,293
1749437657729237993,0,292
1749437657729355146,0,291
1749437657729375053,0,292
1749437657729398763,0,291
1749437657729593670,0,292
1749437657729650771,0,292
1749437657729678725,0,292
1749437657729700978,0,292
1749437657729719650,0,293
1749437657729866027,0,292
1749437657729884090,0,292
1749437657729904275,0,292
1749437657729941203,0,292
1749437657729964414,0,292
1749437657733364647,0,292
1749437657733523959,0,292
1749437657733552751,0,292
1749437657733589851,0,292
1749437657733599018,0,292
1749437657733610271,0,292
1749437657733620751,0,299
1749437657733707654,0,292
1749437657733747993,0,293
1749437657733764584,0,292
1749437657733776054,0,292
1749437657733801455,0,294
1749437657733866982,0,291
1749437657733921156,0,291
1749437657733941621,0,292
1749437657733991494,0,292
1749437657737731958,0,291
1749437657737744139,0,293
1749437657737775510,0,292
1749437657737823405,0,292
1749437657737859828,0,292
1749437657737883090,0,293
1749437657737900408,0,293
1749437657737930438,0,291
1749437657737956671,0,292
1749437657738315066,0,292
1749437657738336673,0,291
1749437657738347970,0,294
1749437657738358898,0,292
1749437657738406863,0,291
1749437657738453732,0,292
1749437657738494188,0,292
1749437657741625091,0,292
1749437657741633748,0,293
1749437657741639326,0,292
1749437657741647164,0,292
1749437657741672213,0,292
1749437657741700168,0,292
1749437657741815952,0,293
1749437657741823808,0,294
1749437657741832257,0,292
1749437657741869615,0,293
1749437657742094981,0,292
1749437657742113413,0,292
1749437657742129363,0,292
1749437657742149000,0,290
1749437657742345860,0,292
1749437657742407803,0,290
1749437657745895649,0,292
1749437657745918461,0,292
1749437657745942124,0,293
1749437657745964987,0,291
1749437657745985367,0,292
1749437657746120386,0,291
1749437657746159264,0,292
1749437657746173175,0,291
1749437657746184576,0,293
1749437657746197095,0,292
1749437657746210044,0,292
1749437657749892595,0,292
1749437657749911084,0,292
1749437657749931674,0,291
1749437657750021748,0,292
1749437657750034843,0,293
1749437657750048448,0,292
1749437657750133424,0,293
1749437657750164604,0,292
1749437657750198962,0,292
1749437657750221722,0,292
1749437657750245864,0,292
1749437657754184349,0,292
1749437657754204999,0,292
1749437657754227902,0,292
1749437657754247972,0,292
1749437657754255931,0,293
1749437657754359804,0,292
1749437657754368011,0,292
1749437657754385580,0,290
1749437657754407188,0,292
1749437657754420869,0,292
1749437657754474730,0,293
1749437657758463041,0,293
1749437657758649066,0,292
1749437657758669604,0,292
1749437657758811172,0,291
1749437657758829575,0,294
1749437657758843020,0,291
1749437657758855141,0,292
1749437657758882460,0,292
1749437657758897402,0,292
1749437657758903805,0,293
1749437657758935954,0,292
1749437657762580323,0,293
1749437657762591625,0,293
1749437657762599572,0,292
1749437657762614419,0,292
1749437657762622131,0,291
1749437657762632231,0,291
1749437657762660534,0,294
1749437657762879571,0,294
1749437657762915854,0,291
1749437657762967307,0,294
1749437657763064657,0,292
1749437657766414044,0,291
1749437657766429471,0,292
1749437657766444558,0,292
1749437657766451093,0,293
1749437657766578982,0,293
1749437657766584389,0,292
1749437657766589003,0,292
1749437657766601174,0,292
1749437657766607734,0,292
1749437657766822792,0,292
1749437657766855113,0,292
1749437657770442513,0,292
1749437657770454289,0,291
1749437657770463226,0,292
1749437657770469063,0,292
1749437657770484760,0,292
1749437657770492993,0,293
1749437657770499780,0,292
1749437657770505465,0,292
1749437657770650161,0,293
1749437657770657852,0,292
1749437657770683268,0,292
1749437657770695479,0,292
1749437657770889576,0,293
1749437657770909839,0,292
1749437657770941972,0,292
1749437657770952159,0,292
1749437657774694325,0,292
1749437657774704342,0,291
1749437657774714962,0,293
1749437657774725475,0,292
1749437657774731331,0,292
1749437657774743159,0,292
1749437657774762323,0,291
1749437657774996243,0,293
1749437657775598384,0,291
1749437657775611133,0,292
1749437657775617925,0,292
1749437657775624591,0,292
1749437657775766083,0,291
1749437657775775876,0,292
1749437657775811974,0,292
1749437657775909934,0,292
1749437657778536044,0,294
1749437657778545256,0,291
1749437657778603301,0,293
1749437657778613927,0,293
1749437657778625430,0,292
1749437657778633622,0,292
1749437657778642382,0,292
1749437657778648638,0,292
1749437657778667693,0,292
1749437657778739957,0,292
1749437657778746397,0,293
1749437657778765383,0,292
1749437657778771233,0,292
1749437657778779074,0,292
1749437657778796805,0,290
1749437657778814808,0,292
1749437657782539172,0,293
1749437657782550890,0,292
1749437657782557305,0,292
1749437657782562974,0,291
1749437657782569315,0,292
1749437657782575042,0,293
1749437657782580556,0,292
1749437657782586501,0,292
1749437657782755177,0,292
1749437657782761694,0,292
1749437657782778951,0,291
1749437657782785517,0,291
1749437657782794382,0,295
1749437657782801631,0,292
1749437657782848085,0,292
1749437657782915931,0,292
1749437657786630428,0,293
1749437657786644860,0,292
1749437657786652754,0,293
1749437657786659328,0,294
1749437657786667722,0,292
1749437657786677085,0,292
1749437657786700385,0,292
1749437657786706687,0,292
1749437657786828379,0,292
1749437657786941195,0,292
1749437657786965523,0,291
1749437657786992322,0,292
1749437657787075981,0,292
1749437657787097818,0,291
1749437657787144961,0,292
1749437657787617488,0,291
1749437657790741137,0,292
1749437657790749670,0,292
1749437657790756323,0,292
1749437657790878274,0,292
1749437657790883488,0,293
1749437657790888550,0,292
1749437657790893134,0,292
1749437657790899885,0,292
1749437657791089416,0,293
1749437657791099742,0,292
1749437657791125123,0,291
1749437657791141126,0,292
1749437657791248047,0,292
1749437657791260918,0,292
1749437657791276424,0,291
1749437657791299385,0,291
1749437657794906149,0,292
1749437657795031800,0,292
1749437657795081331,0,292
1749437657795100342,0,293
1749437657795272093,0,292
1749437657795283155,0,293
1749437657795292318,0,292
1749437657795296725,0,294
1749437657795304822,0,292
1749437657795363182,0,292
1749437657795391273,0,292
1749437657795405771,0,292
1749437657795415915,0,293
1749437657795480550,0,292
1749437657795498434,0,292
1749437657795523658,0,290
1749437657798994837,0,292
1749437657799003093,0,290
1749437657799055911,0,292
1749437657799085300,0,292
1749437657799115186,0,291
1749437657799338763,0,292
1749437657799356368,0,292
1749437657799375384,0,291
1749437657799467787,0,292
1749437657799589007,0,293
1749437657799598262,0,294
1749437657799610551,0,291
1749437657799616006,0,292
1749437657799792048,0,292
1749437657799834948,0,291
1749437657799850945,0,293
1749437657803121177,0,291
1749437657803276867,0,292
1749437657803290464,0,292
1749437657803296655,0,292
1749437657803384840,0,291
1749437657803394253,0,292
1749437657803404350,0,292
1749437657803415308,0,292
1749437657803424986,0,292
1749437657803545173,0,291
1749437657803557428,0,292
1749437657803706931,0,292
1749437657803719519,0,292
1749437657803742201,0,292
1749437657803774054,0,292
1749437657803824250,0,292
1749437657807162638,0,293
1749437657807183731,0,292
1749437657807190398,0,292
1749437657807370812,0,290
1749437657807381653,0,292
1749437657807419238,0,292
1749437657807483113,0,291
1749437657807492332,0,292
1749437657807501978,0,292
1749437657807509374,0,292
1749437657807635437,0,292
1749437657807660507,0,293
1749437657807674889,0,290
1749437657807691622,0,292
1749437657807705223,0,292
1749437657807942703,0,292
1749437657811295198,0,292
1749437657811335829,0,292
1749437657811411808,0,292
1749437657811418794,0,292
1749437657811425802,0,292
1749437657811434687,0,292
1749437657811441081,0,292
1749437657811679779,0,292
1749437657811691059,0,292
1749437657811705300,0,293
1749437657811714321,0,292
1749437657811739869,0,291
1749437657811813777,0,291
1749437657811988678,0,292
1749437657812053107,0,292
1749437657815378609,0,292
1749437657815390319,0,292
1749437657815401498,0,292
1749437657815424176,0,292
1749437657815434775,0,290
1749437657815454772,0,293
1749437657815463142,0,292
1749437657815510857,0,292
1749437657815568434,0,293
1749437657815582161,0,292
1749437657815593251,0,292
1749437657815600393,0,291
1749437657815611786,0,292
1749437657815833697,0,284
1749437657815899447,0,292
1749437657815923596,0,291
1749437657819363248,0,292
1749437657819392132,0,292
1749437657819409784,0,292
1749437657819427704,0,292
1749437657819448567,0,291
1749437657819473801,0,292
1749437657819499257,0,293
1749437657819533266,0,292
1749437657819576250,0,292
1749437657819602641,0,292
1749437657819619207,0,292
1749437657819632380,0,292
1749437657819650057,0,291
1749437657819664962,0,292
1749437657819703324,0,292
1749437657819772102,0,292
1749437657823680951,0,292
1749437657823804328,0,292
1749437657823812076,0,292
1749437657823838913,0,292
1749437657823845560,0,292
1749437657823852692,0,291
1749437657824208315,0,292
1749437657824263537,0,291
1749437657824306672,0,292
1749437657824320807,0,293
1749437657824332205,0,291
1749437657824347878,0,293
1749437657824359270,0,291
1749437657824372602,0,291
1749437657824401786,0,292
1749437657824430254,0,292
1749437657827664851,0,291
1749437657827863279,0,292
1749437657827873221,0,292
1749437657827881683,0,292
1749437657827891728,0,292
1749437657827906445,0,292
1749437657827917006,0,293
1749437657827968129,0,292
1749437657828005840,0,292
1749437657828017235,0,292
1749437657828023563,0,293
1749437657828094662,0,292
1749437657828279485,0,292
1749437657828296777,0,290
1749437657828311825,0,292
1749437657828389298,0,291
1749437657831612595,0,292
1749437657831626586,0,292
1749437657831719864,0,292
1749437657831731278,0,290
1749437657831904088,0,292
1749437657831972708,0,292
1749437657832015452,0,292
1749437657832031372,0,292
1749437657832046158,0,292
1749437657832111853,0,292
1749437657832268920,0,292
1749437657832288142,0,292
1749437657832370278,0,293
1749437657832392005,0,292
1749437657832406112,0,293
1749437657832430110,0,292
1749437657835882727,0,293
1749437657836000263,0,292
1749437657836005450,0,292
1749437657836016449,0,293
1749437657836022085,0,292
1749437657836116488,0,293
1749437657836153390,0,292
1749437657836171797,0,292
1749437657836249663,0,292
1749437657836267699,0,292
1749437657836426653,0,294
1749437657836433484,0,292
1749437657836437915,0,292
1749437657836442661,0,291
1749437657836454244,0,292
1749437657836618707,0,291
1749437657839918483,0,292
1749437657839935383,0,292
1749437657839942186,0,294
1749437657839979789,0,293
1749437657839989984,0,292
1749437657839998148,0,291
1749437657840159891,0,293
1749437657840178644,0,292
1749437657840196222,0,293
1749437657840211156,0,292
1749437657840229756,0,292
1749437657840239571,0,293
1749437657840556214,0,291
1749437657840576143,0,292
1749437657840585234,0,292
1749437657840594517,0,292
1749437657844113582,0,294
1749437657844124362,0,292
1749437657844143481,0,293
1749437657844153224,0,292
1749437657844296681,0,292
1749437657844310531,0,292
1749437657844318660,0,292
1749437657844609559,0,292
1749437657844657553,0,292
1749437657844719443,0,292
1749437657844733762,0,292
1749437657844741496,0,291
1749437657844761696,0,291
1749437657844904109,0,292
1749437657844921589,0,292
1749437657845054780,0,291
1749437657848198339,0,291
1749437657848211098,0,291
1749437657848219766,0,292
1749437657848245289,0,292
1749437657848276138,0,293
1749437657848298749,0,292
1749437657848305056,0,292
1749437657848472106,0,292
1749437657848488040,0,292
1749437657848505235,0,292
1749437657848515625,0,292
1749437657848525725,0,289
1749437657848559207,0,291
1749437657848586246,0,292
1749437657848826358,0,292
1749437657848856445,0,292
1749437657852656126,0,293
1749437657852683817,0,292
1749437657852695233,0,292
1749437657852735443,0,291
1749437657852775401,0,294
1749437657852827888,0,292
1749437657852972564,0,292
1749437657852991293,0,292
1749437657853009619,0,292
1749437657853025814,0,292
1749437657853049926,0,292
1749437657853083196,0,292
1749437657853101828,0,291
1749437657853131864,0,291
1749437657853244892,0,292
1749437657853264078,0,292
1749437657856411496,0,292
1749437657856434508,0,292
1749437657856449442,0,291
1749437657856506257,0,292
1749437657856518596,0,291
1749437657856534176,0,292
1749437657856584540,0,293
1749437657856738912,0,290
1749437657856766984,0,293
1749437657856788455,0,293
1749437657856994025,0,292
1749437657857023607,0,292
1749437657857161292,0,292
1749437657857438091,0,293
1749437657857541827,0,292
1749437657857685918,0,292
1749437657860239473,0,293
1749437657860249241,0,292
1749437657860257418,0,292
1749437657860477924,0,291
1749437657860486178,0,292
1749437657860492987,0,292
1749437657860525138,0,293
1749437657860539447,0,292
1749437657860558223,0,293
1749437657860702642,0,292
1749437657860739782,0,292
1749437657860762079,0,292
1749437657860778271,0,292
1749437657860793286,0,292
1749437657860816248,0,292
1749437657860845652,0,292
1749437657864695316,0,292
1749437657864702043,0,289
1749437657864707823,0,291
1749437657864716310,0,292
1749437657864738582,0,292
1749437657864774610,0,292
1749437657864896680,0,292
1749437657864906221,0,292
1749437657864928934,0,292
1749437657864935154,0,291
1749437657864941066,0,292
1749437657864946004,0,291
1749437657864952267,0,292
1749437657864956968,0,291
1749437657865013659,0,292
1749437657868607161,0,293
1749437657868626489,0,291
1749437657868633230,0,292
1749437657868685697,0,293
1749437657868708348,0,293
1749437657868853441,0,292
1749437657868862907,0,292
1749437657868871560,0,293
1749437657868882776,0,292
1749437657868905828,0,292
1749437657868927604,0,293
1749437657868969976,0,292
1749437657868996845,0,292
1749437657869028090,0,292
1749437657869040576,0,292
1749437657869298248,0,291
1749437657873037628,0,292
1749437657873072714,0,292
1749437657873097625,0,292
1749437657873355370,0,292
1749437657873453579,0,291
1749437657873481007,0,293
1749437657873506259,0,292
1749437657873592434,0,293
1749437657873612234,0,292
1749437657873643739,0,292
1749437657873661578,0,292
1749437657873673468,0,294
1749437657873709128,0,292
1749437657873733578,0,292
1749437657873750457,0,292
1749437657873892623,0,293
1749437657876729807,0,290
1749437657876738132,0,292
1749437657876744845,0,293
1749437657876750346,0,292
1749437657876845839,0,293
1749437657876950125,0,292
1749437657876973213,0,293
1749437657877067333,0,292
1749437657877076600,0,293
1749437657877081527,0,292
1749437657877093392,0,293
1749437657877104205,0,292
1749437657877117282,0,293
1749437657877127679,0,293
1749437657877136424,0,293
1749437657877173750,0,292
1749437657880801959,0,293
1749437657880813433,0,292
1749437657880832134,0,292
1749437657880840200,0,292
1749437657880861294,0,292
1749437657880890036,0,290
1749437657880920195,0,292
1749437657881053317,0,292
1749437657881062513,0,292
1749437657881067534,0,292
1749437657881074023,0,292
1749437657881082672,0,293
1749437657881176585,0,292
1749437657881192317,0,292
1749437657881199724,0,293
1749437657881410364,0,290
1749437657885010469,0,293
1749437657885025688,0,292
1749437657885030590,0,292
1749437657885047443,0,294
1749437657885162722,0,292
1749437657885174193,0,292
1749437657885381665,0,293
1749437657885441113,0,293
1749437657885458120,0,293
1749437657885472280,0,293
1749437657885493453,0,292
1749437657885510611,0,293
1749437657885519369,0,292
1749437657885545402,0,292
1749437657885557982,0,292
1749437657885572704,0,292
1749437657888975999,0,292
1749437657888999879,0,292
1749437657889017911,0,292
1749437657889153388,0,292
1749437657889160894,0,293
1749437657889192372,0,292
1749437657889201777,0,292
1749437657889255946,0,290
1749437657889269360,0,293
1749437657889296292,0,292
1749437657889328093,0,292
1749437657889334419,0,292
1749437657889345836,0,291
1749437657889361387,0,292
1749437657889387505,0,292
1749437657889408674,0,293
1749437657892951557,0,292
1749437657892966166,0,292
1749437657893007868,0,292
1749437657893015110,0,291
1749437657893023803,0,292
1749437657893037077,0,293
1749437657893107163,0,291
1749437657893114868,0,293
1749437657893129450,0,292
1749437657893239725,0,291
1749437657893257076,0,293
1749437657893279451,0,290
1749437657893334795,0,292
1749437657893347842,0,291
1749437657893360736,0,292
1749437657893370783,0,292
1749437657897230496,0,291
1749437657897342257,0,292
1749437657897374666,0,292
1749437657897382989,0,292
1749437657897404499,0,293
1749437657897420046,0,291
1749437657897460601,0,292
1749437657897509018,0,292
1749437657897602000,0,292
1749437657897721587,0,292
1749437657897731535,0,292
1749437657897737622,0,291
1749437657897743967,0,292
1749437657897752296,0,293
1749437657897758717,0,291
1749437657897769296,0,292
1749437657901466516,0,293
1749437657901500796,0,292
1749437657901513937,0,292
1749437657901539490,0,292
1749437657901556011,0,293
1749437657901595204,0,293
1749437657901606024,0,292
1749437657901708214,0,291
1749437657901759824,0,292
1749437657901777213,0,293
1749437657901785735,0,292
1749437657905882938,0,292
1749437657905905022,0,294
1749437657905914301,0,292
1749437657905929177,0,293
1749437657905957302,0,291
1749437657906010204,0,291
1749437657906097352,0,294
1749437657906112427,0,290
1749437657906123722,0,290
1749437657906136700,0,292
1749437657906159294,0,292
1749437657909801541,0,292
1749437657909818295,0,292
1749437657910075869,0,292
1749437657910121953,0,293
1749437657910358976,0,292
1749437657910389051,0,292
1749437657910409034,0,293
1749437657910420977,0,292
1749437657910432445,0,292
1749437657910446348,0,292
1749437657910689680,0,292
1749437657913932513,0,292
1749437657913947193,0,293
1749437657913960345,0,292
1749437657913979536,0,291
1749437657914011709,0,292
1749437657914045904,0,294
1749437657914231939,0,293
1749437657914243980,0,292
1749437657914252217,0,292
1749437657914258906,0,291
1749437657914266575,0,288
1749437657917954730,0,292
1749437657917976578,0,292
1749437657917991397,0,291
1749437657917998511,0,292
1749437657918115951,0,293
1749437657918126859,0,292
1749437657918135685,0,292
1749437657918143733,0,291
1749437657918168963,0,292
1749437657918203296,0,289
1749437657918222462,0,292
1749437657918237474,0,292
1749437657918268057,0,291
1749437657918535731,0,292
1749437657918617647,0,292
1749437657918624707,0,292
1749437657921918300,0,292
1749437657921960003,0,292
1749437657921976516,0,292
1749437657921991008,0,293
1749437657922026957,0,292
1749437657922071598,0,292
1749437657922133437,0,292
1749437657922139899,0,294
1749437657922144425,0,292
1749437657922150737,0,292
1749437657922209431,0,292
1749437657926013950,0,292
1749437657926035352,0,293
1749437657926055933,0,292
1749437657926081472,0,293
1749437657926112048,0,292
1749437657926258951,0,291
1749437657926275421,0,292
1749437657926287496,0,292
1749437657926420727,0,292
1749437657926437624,0,292
1749437657926450340,0,291
1749437657926461140,0,292
1749437657926472455,0,291
1749437657926482191,0,292
1749437657930162708,0,292
1749437657930187348,0,292
1749437657930194888,0,291
1749437657930223690,0,292
1749437657930470937,0,292
1749437657930499076,0,293
1749437657930732812,0,292
1749437657930750494,0,292
1749437657930758354,0,292
1749437657930814570,0,292
1749437657931028670,0,292
1749437657934264827,0,290
1749437657934273908,0,289
1749437657934280624,0,293
1749437657934289081,0,291
1749437657934301000,0,292
1749437657934306603,0,291
1749437657934458963,0,292
1749437657934739202,0,292
1749437657934771908,0,292
1749437657934833959,0,292
1749437657934898946,0,292
1749437657938551744,0,291
1749437657938573889,0,292
1749437657938748921,0,293
1749437657938765385,0,292
1749437657938894414,0,292
1749437657938903784,0,292
1749437657938913073,0,292
1749437657938941081,0,292
1749437657938950645,0,292
1749437657938959619,0,293
1749437657938968242,0,292
1749437657942470010,0,290
1749437657942484060,0,292
1749437657942493182,0,292
1749437657942503848,0,293
1749437657942511217,0,293
1749437657942643800,0,292
1749437657942659698,0,291
1749437657942671048,0,292
1749437657942682100,0,293
1749437657942795118,0,292
1749437657942855587,0,292
1749437657946694890,0,292
1749437657946704874,0,292
1749437657946716296,0,293
1749437657946732416,0,292
1749437657946749903,0,293
1749437657946759505,0,291
1749437657947053608,0,292
1749437657947073775,0,292
1749437657947090509,0,292
1749437657947120036,0,292
1749437657947309990,0,292
1749437657950791346,0,293
1749437657950801338,0,292
1749437657950815003,0,292
1749437657950832500,0,292
1749437657950841953,0,293
1749437657950893840,0,292
1749437657951092662,0,291
1749437657951104435,0,292
1749437657951128754,0,292
1749437657951159767,0,292
1749437657951196057,0,292
1749437657954911660,0,292
1749437657954932535,0,292
1749437657954972287,0,292
1749437657954990982,0,292
1749437657955021320,0,291
1749437657955202123,0,291
1749437657955218715,0,291
1749437657955362831,0,291
1749437657955382167,0,292
1749437657955395453,0,292
1749437657955429884,0,292
1749437657959148177,0,293
1749437657959159665,0,292
1749437657959167987,0,292
1749437657959177667,0,292
1749437657959190981,0,292
1749437657959206724,0,292
1749437657959325551,0,291
1749437657959732709,0,290
1749437657959787697,0,291
1749437657959807349,0,291
1749437657959819657,0,292
1749437657962901323,0,292
1749437657962921424,0,293
1749437657962926238,0,292
1749437657962931973,0,291
1749437657962938860,0,294
1749437657962950053,0,293
1749437657963030994,0,291
1749437657963038184,0,292
1749437657963048361,0,292
1749437657963055725,0,291
1749437657963061487,0,292
1749437657967026638,0,290
1749437657967037554,0,292
1749437657967045174,0,293
1749437657967050259,0,291
1749437657967055337,0,293
1749437657967180475,0,292
1749437657967188399,0,292
1749437657967195998,0,292
1749437657967203467,0,293
1749437657967212885,0,292
1749437657967222170,0,292
1749437657971102779,0,292
1749437657971118548,0,292
1749437657971129961,0,293
1749437657971151628,0,292
1749437657971270290,0,292
1749437657971282906,0,292
1749437657971293940,0,293
1749437657971304814,0,292
1749437657971319467,0,291
1749437657971331555,0,293
1749437657971342558,0,292
1749437657975293139,0,292
1749437657975307378,0,291
1749437657975317693,0,288
1749437657975324214,0,292
1749437657975331662,0,291
1749437657975466369,0,292
1749437657975477400,0,293
1749437657975970185,0,293
1749437657975995604,0,293
1749437657976005282,0,292
1749437657976076397,0,291
1749437657979369503,0,292
1749437657979401709,0,292
1749437657979448587,0,292
1749437657979467043,0,294
1749437657979479586,0,292
1749437657979490146,0,292
1749437657979583461,0,292
1749437657979750922,0,291
1749437657979773354,0,292
1749437657979925368,0,291
1749437657979944341,0,292
1749437657983474196,0,292
1749437657983559630,0,292
1749437657983569831,0,292
1749437657983576110,0,293
1749437657983624135,0,292
1749437657983690974,0,292
1749437657983731313,0,294
1749437657983842048,0,292
1749437657983860893,0,292
1749437657983871414,0,291
1749437657983884900,0,290
1749437657987557705,0,292
1749437657987580276,0,293
1749437657987600197,0,292
1749437657987634549,0,292
1749437657987718102,0,292
1749437657987732733,0,292
1749437657987744685,0,294
1749437657987839100,0,292
1749437657987848687,0,292
1749437657987858113,0,292
1749437657988145635,0,292
1749437657991726334,0,292
1749437657991746516,0,292
1749437657991756117,0,293
1749437657991823393,0,291
1749437657991847288,0,292
1749437657991893958,0,292
1749437657991918404,0,293
1749437657991940453,0,291
1749437657991960102,0,292
1749437657991981806,0,292
1749437657992025855,0,292
1749437657995931870,0,292
1749437657995954185,0,292
1749437657995976109,0,292
1749437657996123583,0,291
1749437657996141078,0,292
1749437657996167527,0,292
1749437657996187737,0,291
1749437657996202467,0,292
1749437657996222377,0,294
1749437657996240902,0,293
1749437657996252451,0,291
1749437657999853710,0,292
1749437657999873612,0,293
1749437658000124062,0,292
1749437658000141184,0,292
1749437658000174187,0,292
1749437658000282614,0,292
1749437658000293580,0,293
1749437658000301464,0,291
1749437658000373634,0,292
1749437658000380685,0,292
1749437658000387723,0,289
1749437658003879190,0,292
1749437658003897410,0,292
1749437658003920064,0,291
1749437658003955547,0,292
1749437658003995746,0,292
1749437658004032489,0,292
1749437658004099687,0,292
1749437658004110508,0,292
1749437658004119041,0,292
1749437658004125524,0,292
1749437658004133150,0,292
1749437658007966187,0,292
1749437658007985987,0,293
1749437658008003702,0,293
1749437658008191538,0,292
1749437658008211239,0,292
1749437658008235179,0,292
1749437658008250082,0,292
1749437658008326723,0,291
1749437658008338159,0,291
1749437658008346783,0,293
1749437658008359381,0,291
1749437658012198850,0,292
1749437658012227395,0,291
1749437658012248593,0,292
1749437658012285900,0,292
1749437658012300258,0,291
1749437658012331859,0,293
1749437658012408560,0,291
1749437658012424740,0,288
1749437658012441172,0,293
1749437658012518093,0,292
1749437658012529486,0,292
1749437658016165323,0,292
1749437658016193013,0,293
1749437658016203448,0,292
1749437658016214125,0,292
1749437658016247138,0,291
1749437658016272848,0,292
1749437658016311827,0,292
1749437658016415324,0,292
1749437658016433124,0,290
1749437658016486551,0,291
1749437658016671989,0,292
1749437658020499440,0,293
1749437658020514876,0,293
1749437658020563947,0,292
1749437658020599316,0,293
1749437658020740050,0,292
1749437658020754104,0,292
1749437658020763448,0,292
1749437658020775532,0,292
1749437658020794529,0,292
1749437658020804007,0,293
1749437658021021667,0,293
1749437658024320766,0,292
1749437658024337324,0,293
1749437658024354614,0,292
1749437658024372084,0,292
1749437658024471134,0,292
1749437658024480900,0,292
1749437658024488584,0,291
1749437658024495966,0,292
1749437658024505943,0,292
1749437658024698202,0,292
1749437658024729701,0,293
1749437658028509649,0,292
1749437658028547095,0,292
1749437658028562998,0,292
1749437658028573608,0,293
1749437658028801168,0,292
1749437658028819207,0,292
1749437658028830902,0,292
1749437658028847382,0,292
1749437658028856318,0,291
1749437658028868367,0,292
1749437658028905338,0,294
1749437658032707465,0,293
1749437658032721991,0,292
1749437658032747839,0,291
1749437658032929409,0,289
1749437658032947634,0,291
1749437658032959903,0,292
1749437658033087249,0,293
1749437658033101772,0,292
1749437658033117610,0,293
1749437658033130251,0,294
1749437658033145311,0,296
1749437658036675076,0,292
1749437658036694910,0,293
1749437658036705551,0,293
1749437658036728698,0,292
1749437658036754198,0,292
1749437658036864749,0,292
1749437658036882806,0,292
1749437658036898921,0,293
1749437658036925346,0,292
1749437658037061118,0,292
1749437658037078402,0,292
1749437658040757107,0,293
1749437658040770509,0,292
1749437658040784911,0,293
1749437658040798485,0,292
1749437658040813218,0,292
1749437658040823812,0,293
1749437658040923006,0,292
1749437658040936385,0,292
1749437658040944263,0,292
1749437658041046413,0,292
1749437658041128199,0,292
1749437658044939606,0,292
1749437658044954449,0,292
1749437658044974647,0,292
1749437658045060173,0,291
1749437658045089414,0,292
1749437658045102297,0,292
1749437658045110611,0,292
1749437658045132177,0,292
1749437658045159172,0,291
1749437658045192016,0,292
1749437658045232362,0,293
1749437658048913421,0,291
1749437658048930485,0,293
1749437658049009393,0,292
1749437658049019400,0,292
1749437658049030248,0,291
1749437658049039783,0,293
1749437658049163713,0,291
1749437658049201254,0,292
1749437658049311459,0,291
1749437658049324189,0,291
1749437658049424599,0,292
1749437658053203698,0,292
1749437658053218464,0,293
1749437658053225990,0,291
1749437658053303007,0,291
1749437658053312911,0,291
1749437658053317620,0,290
1749437658053328613,0,292
1749437658053344000,0,292
1749437658053369382,0,294
1749437658053508711,0,291
1749437658053544792,0,292
1749437658057181019,0,292
1749437658057259447,0,292
1749437658057274291,0,292
1749437658057313178,0,294
1749437658057392961,0,293
1749437658057406358,0,292
1749437658057426283,0,292
1749437658057445081,0,293
1749437658057461822,0,291
1749437658057475970,0,292
1749437658057511321,0,292
1749437658061159800,0,292
1749437658061179306,0,291
1749437658061248619,0,293
1749437658061265430,0,292
1749437658061272587,0,292
1749437658061292904,0,292
1749437658061324357,0,292
1749437658061348798,0,292
1749437658061379419,0,292
1749437658061395683,0,291
1749437658061406698,0,291
1749437658065166546,0,291
1749437658065177331,0,293
1749437658065193672,0,292
1749437658065217422,0,292
1749437658065339632,0,293
1749437658065366650,0,292
1749437658065380474,0,291
1749437658065394896,0,292
1749437658065425807,0,292
1749437658065447257,0,293
1749437658065460642,0,290
1749437658065492567,0,292
1749437658065504655,0,293
1749437658065537666,0,292
1749437658065554482,0,292
1749437658065575136,0,290
1749437658069235566,0,290
1749437658069258735,0,292
1749437658069295753,0,293
1749437658069312421,0,292
1749437658069328735,0,291
1749437658069370678,0,292
1749437658069391748,0,291
1749437658069430340,0,293
