%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1751094791483387111,0,2509,-3617,1237,4109,3147,5749,4433,13219
1751094791485311988,0,2509,-3617,1237,4109,3147,5749,4433,13219
1751094791487303554,0,-3995,-3617,1237,4112,3147,5750,4433,13219
1751094791489234811,0,2537,-3617,1237,4112,3147,5750,4433,13219
1751094791491243674,0,2537,-3617,-882,4110,3147,5750,4433,13219
1751094791493261963,0,2537,-3617,1246,4110,3147,5750,4433,13219
1751094791495277346,0,2538,-2797,-1109,510,3147,5751,4433,13219
1751094791497235940,0,2538,-3621,1255,4124,3147,5751,4433,13219
1751094791499279793,0,3051,-4442,5731,7725,3147,5751,4433,13219
1751094791501246709,0,2536,-3618,1237,4110,3147,5751,4433,13219
1751094791503262252,0,2536,-3618,1237,4110,3147,5751,4433,13219
1751094791505291899,0,2530,-3618,1237,4105,3147,5751,4433,13219
1751094791507249106,0,2530,-3618,1237,4105,3147,5751,4433,13219
1751094791509312021,0,2538,-3618,1236,4105,3147,5751,4433,13218
1751094791511245927,0,2538,-3618,1237,4105,3147,5751,4433,13219
1751094791513286142,0,2536,-3621,1236,4105,3147,5751,4433,13218
1751094791515259575,0,2536,-3621,1236,4105,3147,5751,4433,13218
1751094791517271879,0,2536,-3613,1297,4107,3147,5751,4433,13219
1751094791519237499,0,2536,-3613,1297,4107,3147,5751,4433,13219
1751094791521271544,0,2530,-3618,1246,4110,3147,5751,4433,13219
1751094791523288093,0,2530,-3618,1245,4110,3147,5751,4433,13218
1751094791525303572,0,2538,-3618,1246,4114,3147,5751,4433,13219
1751094791527250336,0,2538,-3618,1245,4114,3147,5751,4433,13218
1751094791529266890,0,2516,-3618,1246,4107,3147,5751,4433,13219
1751094791531290496,0,2516,-3618,1246,4107,3147,5751,4433,13219
1751094791533281997,0,2530,-3618,1256,4037,3147,5751,4433,13219
1751094791535253381,0,2530,-3618,1256,4037,3147,5751,4433,13219
1751094791537242671,0,2530,-3613,1246,4124,3147,5751,4433,13219
1751094791539255008,0,2530,-3613,1246,4124,3147,5751,4433,13219
1751094791541274641,0,2538,-3621,1246,4112,3147,5751,4433,13219
1751094791543271675,0,2538,-3621,1246,4112,3147,5751,4433,13219
1751094791545278422,0,2530,-3618,1246,4105,3147,5751,4433,13219
1751094791547256617,0,2530,-3618,1246,4105,3147,5751,4433,13219
1751094791549235430,0,6045,-4860,-1467,2809,3147,5751,4432,13219
1751094791551227951,0,2516,-3613,1258,4112,3147,5751,4433,13219
1751094791553266185,0,-2927,-3613,79,5395,3147,5751,4432,13219
1751094791555214076,0,2538,-3613,1262,4093,3147,5751,4432,13219
1751094791557267751,0,4467,-2372,7275,2363,3147,5751,4433,13219
1751094791559217606,0,2530,-3618,1238,4112,3147,5751,4433,13219
1751094791561265293,0,2530,-6656,-4773,4112,3147,5751,4433,13219
1751094791563209788,0,2530,-3606,1263,4111,3147,5751,4432,13219
1751094791565279669,0,1114,-568,7275,4553,3147,5751,4432,13219
1751094791567228133,0,2536,-3618,1238,4107,3147,5751,4433,13219
1751094791569254175,0,3951,-4860,1238,17469,3147,5751,4433,13219
1751094791571260088,0,2530,-3613,1238,4056,3147,5751,4433,13219
1751094791573244829,0,1114,-2372,1238,-9302,3147,5751,4433,13219
1751094791575285012,0,2536,-3618,1238,4110,3147,5751,4433,13219
1751094791577291841,0,2536,-3618,2758,4112,3147,5751,4433,13219
1751094791579205547,0,2536,-3618,1232,4112,3147,5751,4433,13219
1751094791581260564,0,3951,-3618,-2406,4107,3147,5751,4433,13219
1751094791583270383,0,2530,-3618,1249,4107,3147,5751,4433,13221
1751094791585255083,0,1114,-3618,4515,4110,3147,5751,4433,13221
1751094791587247650,0,2536,-3618,1236,4110,3147,5751,4433,13221
1751094791589242236,0,2536,-3618,1236,4110,3147,5751,4433,13221
1751094791591260908,0,2530,-3622,1236,4107,3147,5751,4433,13221
1751094791593300971,0,2529,-3622,1235,4107,3147,5750,4433,13221
1751094791595292896,0,2535,-3614,1235,4105,3147,5750,4433,13221
1751094791597275952,0,2536,-3614,1236,4105,3147,5751,4433,13222
1751094791599252913,0,2544,-3619,1236,4098,3147,5751,4433,13222
1751094791601264280,0,2543,-3619,1236,4098,3147,5750,4433,13222
1751094791603257237,0,2781,-3619,1235,4091,3147,5750,4433,13222
1751094791605256291,0,2782,-3619,1235,4091,3147,5750,4433,13222
1751094791607273492,0,2518,-3619,1235,4114,3147,5750,4433,13222
1751094791609299264,0,2518,-3619,1235,4114,3147,5751,4433,13222
1751094791611296333,0,2537,-3622,1227,4105,3147,5750,4433,13222
1751094791613269661,0,2537,-3622,1227,4105,3147,5750,4433,13222
1751094791615276634,0,2540,-3619,1227,4107,3147,5751,4433,13222
1751094791617288349,0,2540,-3619,1227,4107,3147,5751,4433,13222
1751094791619312504,0,2538,-3622,1227,4102,3147,5751,4433,13222
1751094791621343835,0,2538,-3622,1227,4102,3147,5751,4433,13222
1751094791623327734,0,2514,-3619,1249,4065,3147,5751,4433,13222
1751094791625302182,0,2515,-3619,1249,4065,3147,5752,4433,13222
1751094791627266201,0,2515,-3619,1226,4110,3147,5752,4433,13222
1751094791629301654,0,2515,-3619,1226,4110,3147,5752,4433,13222
1751094791631261088,0,-2062,-3619,-4285,5407,3147,5752,4433,13222
1751094791633241237,0,2533,-3619,1249,4105,3147,5752,4433,13222
1751094791635321261,0,6048,-3619,4888,2805,3147,5752,4433,13222
1751094791637254240,0,2519,-3619,1234,4107,3147,5752,4433,13222
1751094791639275305,0,3582,-47,3107,4110,3147,5752,4433,13222
1751094791641332084,0,2514,-3634,1226,4110,3147,5751,4433,13222
1751094791643355893,0,-2063,-7206,-646,5407,3147,5751,4433,13222
1751094791645326810,0,2532,-3619,1234,4105,3147,5751,4433,13222
1751094791647376060,0,6047,-3619,3946,2808,3147,5751,4433,13222
1751094791649363854,0,2518,-3619,1222,4110,3147,5751,4433,13222
1751094791651322991,0,-34160,-4861,383,4110,3147,5751,4433,13222
1751094791653266849,0,2666,-3615,1226,4111,3147,5751,4433,13222
1751094791655281036,0,35830,-2373,-646,4111,3147,5751,4433,13222
1751094791657259665,0,2533,-3620,1233,4111,3147,5751,4433,13222
1751094791659299869,0,1118,-3620,1233,4111,3147,5751,4433,13222
1751094791661274458,0,2539,-3620,1233,4111,3147,5751,4433,13222
1751094791663285162,0,585,-3620,1232,4113,3147,5751,4433,13221
1751094791665283562,0,2547,-3620,1232,4113,3147,5751,4433,13221
1751094791667249851,0,4501,-2799,859,4111,3147,5751,4433,13221
1751094791669251293,0,2539,-3623,1233,4111,3147,5751,4433,13221
1751094791671275471,0,2026,-5685,1604,3662,3147,5751,4433,13219
1751094791673325235,0,2541,-3615,1230,4110,3147,5751,4433,13219
1751094791675549437,0,2540,-3615,1230,4110,3147,5750,4433,13219
1751094791677370305,0,2532,-3615,1231,4108,3147,5750,4433,13219
1751094791679400463,0,2533,-3615,1230,4108,3147,5751,4433,13218
1751094791681387692,0,2532,-3620,1243,4113,3147,5750,4433,13218
1751094791683255280,0,2532,-3620,1243,4113,3147,5750,4433,13218
1751094791685280146,0,2540,-3620,1243,4108,3147,5750,4433,13218
1751094791687296258,0,2540,-3620,1243,4108,3147,5750,4433,13218
1751094791689283516,0,2533,-3615,1253,4108,3147,5751,4433,13218
1751094791691282194,0,2532,-3615,1253,4108,3147,5750,4433,13218
1751094791693325995,0,2541,-3615,1247,4113,3147,5751,4433,13218
1751094791695276476,0,2540,-3615,1247,4113,3147,5750,4433,13218
1751094791697295647,0,2540,-3615,1247,4111,3147,5750,4433,13218
1751094791699259340,0,2540,-3615,1247,4111,3147,5750,4433,13218
1751094791701297775,0,2538,-3628,1247,4104,3147,5750,4433,13218
