%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1751089077804007060,0,-5273,-7102,9222,7242,-567,-2205,3918,13307
1751089077805936833,0,-5273,-7099,9221,10318,-567,-2205,3919,13306
1751089077807973183,0,-5273,-7099,9221,7233,-567,-2205,3919,13306
1751089077809879283,0,-6937,-7182,-14528,11803,-567,-2205,3919,13305
1751089077811900231,0,-5268,-7099,9299,7219,-567,-2205,3919,13305
1751089077813909600,0,-5268,-7099,9299,7219,-567,-2205,3919,13305
1751089077815941146,0,-5273,-7101,9227,7227,-567,-2205,3919,13305
1751089077817944534,0,-5273,-7101,9226,7227,-567,-2205,3919,13304
1751089077819947751,0,-5273,-7101,9232,7193,-567,-2205,3919,13304
1751089077821934014,0,-5273,-7101,9232,7192,-567,-2205,3918,13304
1751089077823924463,0,-5273,-7118,9233,7226,-567,-2205,3918,13303
1751089077825940032,0,-5273,-7118,9233,7225,-567,-2205,3918,13303
1751089077827926909,0,-5270,-7096,9230,7231,-567,-2205,3919,13303
1751089077829973391,0,-5270,-7096,9230,7231,-567,-2205,3919,13303
1751089077831902196,0,-5270,-7099,9178,7231,-567,-2205,3919,13303
1751089077833955961,0,-5270,-7099,9177,7231,-567,-2205,3919,13303
1751089077835920283,0,-5270,-7099,9246,7248,-567,-2205,3918,13303
1751089077837933007,0,-5270,-7099,9246,7247,-567,-2205,3918,13303
1751089077839968724,0,-5269,-7088,9229,7224,-567,-2206,3917,13303
1751089077841917985,0,-5269,-7088,9229,7224,-567,-2206,3917,13303
1751089077843902143,0,-5270,-7099,9241,7230,-567,-2205,3917,13303
1751089077845909347,0,-5270,-7099,9242,7229,-567,-2205,3917,13303
1751089077847971127,0,-5274,-7101,9229,7238,-567,-2206,3916,13303
1751089077849988010,0,-5274,-7100,9229,7238,-567,-2206,3916,13303
1751089077851942827,0,-5271,-7100,9243,7238,-567,-2206,3916,13303
1751089077853924269,0,-5271,-7100,9243,7238,-567,-2206,3916,13303
1751089077856039070,0,-5271,-7098,9242,7237,-567,-2206,3916,13303
1751089077857934093,0,-5271,-7098,9242,7237,-567,-2206,3915,13303
1751089077859960999,0,-5273,-7098,9250,7228,-567,-2205,3916,13303
1751089077861973639,0,-5274,-7098,9250,7228,-567,-2206,3916,13303
1751089077863926834,0,-5280,-7090,9209,7245,-567,-2205,3916,13303
1751089077865926705,0,-5280,-7090,9209,7245,-567,-2205,3916,13303
1751089077867926325,0,-5273,-7098,9242,7237,-567,-2205,3916,13303
1751089077870029529,0,-5274,-7098,9242,7237,-567,-2206,3916,13303
1751089077871950703,0,-5274,-7098,9242,7228,-567,-2206,3916,13303
1751089077874019116,0,-5274,-7098,9244,7227,-567,-2206,3915,13304
1751089077876034399,0,-5271,-7104,9242,7236,-567,-2206,3915,13303
1751089077877953523,0,-5271,-7104,9242,7236,-567,-2206,3915,13303
1751089077880016827,0,-5302,-7086,9239,7244,-567,-2205,3915,13304
1751089077881970962,0,-5303,-7086,9239,7244,-567,-2206,3915,13304
1751089077884019723,0,-5275,-7095,9232,7237,-567,-2206,3916,13304
1751089077885975214,0,-5275,-7095,9232,7237,-567,-2206,3916,13304
1751089077887944685,0,-5272,-7097,9243,7237,-567,-2206,3916,13303
1751089077890002584,0,-5272,-7097,9244,7237,-567,-2206,3916,13304
1751089077891954768,0,-5275,-7099,9244,7237,-567,-2206,3916,13304
1751089077893917230,0,-5275,-7099,9244,7237,-567,-2206,3916,13304
1751089077895930005,0,-5281,-7089,9239,7237,-567,-2206,3916,13304
1751089077897994555,0,-5281,-7089,9239,7237,-567,-2206,3916,13304
1751089077899940487,0,-5281,-7089,9239,7237,-567,-2206,3916,13304
1751089077901971896,0,-5275,-7099,9247,7249,-567,-2206,3916,13304
1751089077903904770,0,-5275,-7099,9247,7249,-567,-2206,3916,13304
1751089077905908630,0,-5260,-7101,9239,7249,-567,-2206,3917,13304
1751089077907922422,0,-5260,-7101,9239,7249,-567,-2206,3917,13304
1751089077909930602,0,-5276,-7096,9230,7237,-567,-2207,3917,13304
1751089077911938370,0,-5276,-7096,9230,7237,-567,-2207,3917,13304
1751089077913953761,0,-5276,-7101,9234,7228,-567,-2207,3917,13305
1751089077915995273,0,-5276,-7101,9234,7228,-567,-2207,3917,13305
1751089077917916040,0,-5282,-7097,9233,7254,-567,-2207,3917,13304
1751089077919958676,0,-5282,-7097,9234,7254,-567,-2207,3917,13305
1751089077921932545,0,-5273,-7099,9230,7238,-567,-2207,3917,13305
1751089077923936491,0,-5273,-7099,9230,7238,-567,-2207,3917,13305
1751089077925935404,0,-5276,-7099,9230,7228,-567,-2207,3917,13305
1751089077927920079,0,-5276,-7099,9230,7228,-567,-2207,3917,13305
1751089077930040231,0,-5264,-7099,9230,7228,-567,-2207,3917,13305
1751089077932025591,0,-5264,-7099,9229,7228,-567,-2207,3917,13305
1751089077934028260,0,-5276,-7103,9230,7228,-567,-2207,3917,13305
1751089077935959442,0,-5276,-7103,9230,7228,-567,-2207,3917,13305
1751089077937963725,0,-5273,-7072,9229,7228,-567,-2207,3917,13305
1751089077939955530,0,-5273,-7072,9229,7228,-567,-2207,3917,13305
1751089077941929243,0,-5276,-7096,9228,7228,-567,-2207,3917,13305
1751089077943981609,0,-5276,-7096,9228,7228,-567,-2207,3917,13305
1751089077946018012,0,-5276,-7102,9229,7228,-567,-2207,3917,13305
1751089077948005170,0,-5276,-7102,9229,7228,-567,-2207,3917,13305
1751089077950001805,0,-5276,-7095,9233,7228,-567,-2207,3917,13305
1751089077952005246,0,-5276,-7095,9233,7228,-567,-2207,3917,13305
1751089077953964023,0,-5271,-7098,9228,7228,-567,-2207,3917,13305
1751089077955986660,0,-5271,-7098,9228,7228,-567,-2207,3917,13305
1751089077957987590,0,-5276,-7101,9203,7160,-567,-2207,3917,13305
1751089077959934155,0,-5276,-7101,9203,7158,-567,-2207,3916,13305
1751089077961965864,0,-5276,-7098,9270,7225,-567,-2207,3916,13305
1751089077963987354,0,-5276,-7098,9270,7225,-567,-2207,3916,13305
1751089077965985624,0,-5273,-7099,9229,7211,-567,-2206,3916,13305
1751089077967937611,0,-5273,-7099,9228,7211,-567,-2207,3916,13305
1751089077969990627,0,-5273,-7098,9230,7224,-567,-2207,3915,13305
1751089077971940723,0,-5273,-7098,9230,7223,-567,-2207,3915,13305
1751089077973942103,0,-5273,-7698,3557,12164,-567,-2207,3914,13305
1751089077975925670,0,-5273,-7095,9245,7217,-567,-2207,3914,13305
1751089077978057301,0,-7191,-7743,9228,7232,-567,-2207,3914,13305
1751089077979951014,0,-5276,-7098,9228,7231,-567,-2207,3913,13305
1751089077981988916,0,-9151,-7097,9229,1620,-567,-2207,3913,13304
1751089077984000479,0,-5261,-7097,9230,7237,-567,-2207,3912,13305
1751089077986007426,0,-5261,-7097,9229,7237,-567,-2207,3912,13304
1751089077987969309,0,-5270,-7081,9228,7230,-567,-2206,3912,13304
1751089077989950737,0,-5270,-7081,9228,7230,-567,-2207,3912,13304
1751089077992092015,0,-5282,-7097,9227,7220,-567,-2208,3911,13304
1751089077994002095,0,-5282,-7097,9227,7220,-567,-2208,3911,13304
1751089077995982638,0,-5282,-7101,9227,7237,-567,-2208,3911,13304
1751089077997984453,0,-5282,-7101,9228,7237,-567,-2208,3911,13305
1751089077999995111,0,-5272,-7097,9251,7241,-567,-2207,3911,13304
1751089078001928365,0,-5272,-7097,9251,7241,-567,-2207,3911,13304
1751089078003915736,0,-5277,-7095,9230,7242,-567,-2208,3911,13305
1751089078005903902,0,-5277,-7095,9230,7241,-567,-2208,3911,13305
1751089078008078934,0,-5274,-7095,9226,7241,-567,-2208,3910,13304
1751089078009985953,0,-5274,-7095,9226,7241,-567,-2208,3910,13304
1751089078012160205,0,-5277,-7097,9233,7241,-567,-2208,3911,13305
1751089078014014927,0,-5277,-7097,9233,7241,-567,-2208,3911,13305
