%time,field.layout.data_offset,field.data0,field.data1
1748224714732797430,0,180,-4284
1748224714752520643,0,180,-4284
1748224714772813863,0,180,-4284
1748224714792447278,0,180,-4284
1748224714812663156,0,180,-4284
1748224714832619522,0,180,-4284
1748224714852908503,0,180,-4284
1748224714872712393,0,180,-4284
1748224714893030778,0,180,-4284
1748224714912758781,0,180,-4284
1748224714932615695,0,180,-4284
1748224714952771437,0,180,-4284
1748224714972591157,0,180,-4284
1748224714992667848,0,180,-4284
1748224715012591990,0,180,-4284
1748224715032654305,0,180,-4284
1748224715052399356,0,180,-4284
1748224715072489555,0,180,-4284
1748224715092688559,0,180,-4284
1748224715112619136,0,180,-4284
1748224715132588147,0,180,-4284
1748224715152655507,0,180,-4284
1748224715172673125,0,180,-4284
1748224715193043123,0,180,-4284
1748224715213010784,0,180,-4284
1748224715233061875,0,180,-4284
1748224715252912386,0,180,-4284
1748224715272793736,0,180,-4284
1748224715292834991,0,180,-4284
1748224715312904641,0,180,-4284
1748224715332884745,0,180,-4284
1748224715352858098,0,180,-4284
1748224715372840166,0,180,-4284
1748224715392896192,0,180,-4284
1748224715412776819,0,180,-4284
1748224715433094780,0,180,-4284
1748224715453063140,0,180,-4284
1748224715473208630,0,180,-4284
1748224715492983491,0,180,-4284
1748224715512696422,0,180,-4284
1748224715532495248,0,180,-4284
1748224715552739086,0,180,-4284
1748224715572862446,0,180,-4284
1748224715592817450,0,180,-4284
1748224715613086032,0,180,-4284
1748224715633367947,0,180,-4284
1748224715653025769,0,180,-4284
1748224715673227861,0,180,-4284
1748224715693195940,0,180,-4284
1748224715713219667,0,180,-4284
1748224715733273112,0,180,-4284
1748224715753380181,0,180,-4284
1748224715773511488,0,180,-4284
1748224715793451030,0,180,-4284
1748224715813185830,0,180,-4284
1748224715833358602,0,180,-4284
1748224715853271440,0,180,-4284
1748224715872953815,0,180,-4284
1748224715893345929,0,180,-4284
1748224715913246234,0,180,-4284
1748224715933045314,0,180,-4284
1748224715953179816,0,180,-4284
1748224715973351834,0,180,-4284
1748224715993273088,0,180,-4284
1748224716013388136,0,180,-4284
1748224716033178858,0,180,-4284
1748224716052942900,0,180,-4284
1748224716073056122,0,180,-4284
1748224716093535869,0,180,-4284
1748224716113232586,0,180,-4284
1748224716133146714,0,180,-4284
1748224716153378907,0,180,-4284
1748224716173323201,0,180,-4284
1748224716193440099,0,180,-4284
1748224716213343263,0,180,-4284
1748224716233255240,0,180,-4284
1748224716252994601,0,180,-4284
