%time,field.layout.data_offset,field.data2,field.data1,field.data0,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1748224714745599900,0,222,0,449,231,219,0,309,496,605,678,678,485
1748224714844248024,0,223,0,450,230,219,0,308,495,604,678,678,485
1748224714946766706,0,222,0,449,229,219,0,309,496,606,679,679,486
1748224715044789239,0,222,0,450,230,219,0,309,498,606,679,679,486
1748224715143147516,0,221,0,449,230,220,0,314,503,615,690,688,492
1748224715245716154,0,222,0,451,229,221,0,320,508,618,691,691,495
1748224715344049311,0,222,0,447,229,220,0,312,501,611,685,684,491
1748224715446001742,0,222,0,449,227,221,0,309,497,609,681,681,489
1748224715544282472,0,221,1,449,229,220,0,310,497,606,679,679,487
1748224715643733128,0,222,0,449,233,219,0,309,497,607,679,679,486
1748224715745721850,0,222,0,449,230,220,0,309,497,606,680,680,485
1748224715844530982,0,222,0,449,225,220,0,309,497,606,680,680,486
1748224715946506676,0,223,0,450,227,215,0,309,497,606,679,680,485
1748224716044885979,0,222,0,450,227,220,0,310,497,607,679,679,486
1748224716147294469,0,222,0,449,229,220,1,309,496,606,679,678,485
1748224716245956344,0,222,0,449,230,220,0,310,497,607,679,678,485
1748224716344255647,0,222,0,452,229,221,0,309,496,606,679,679,485
1748224716446677744,0,222,0,449,229,220,0,310,497,607,681,680,485
1748224716544534175,0,222,0,448,230,219,0,310,497,607,680,680,485
1748224716646398637,0,222,0,449,230,220,0,310,497,606,679,678,484
1748224716744513917,0,222,0,449,230,218,0,309,496,605,678,678,484
1748224716843342148,0,222,0,448,230,219,0,309,496,605,678,677,485
1748224716945455436,0,222,0,449,228,221,0,309,495,605,678,678,485
1748224717044137376,0,221,0,449,230,221,0,310,496,606,679,677,484
1748224717146498131,0,222,0,449,230,219,0,309,496,605,678,678,484
1748224717244673357,0,223,0,453,231,219,0,309,496,606,678,678,484
1748224717346760360,0,224,0,450,231,219,0,310,496,605,679,678,485
1748224717445068483,0,222,0,449,229,220,0,310,497,606,678,678,484
1748224717543389086,0,222,0,449,225,223,0,309,496,605,678,678,483
1748224717646063007,0,225,0,449,228,220,0,308,496,606,678,677,484
1748224717744549397,0,222,0,447,231,220,0,309,496,605,678,677,484
1748224717846314136,0,222,0,450,230,220,0,309,496,604,678,678,484
1748224717944865496,0,223,0,449,232,220,0,309,496,605,678,677,485
1748224718043365348,0,223,0,449,233,219,0,308,496,606,678,678,483
1748224718145522456,0,223,0,450,230,219,0,308,495,606,677,677,483
1748224718244175314,0,222,0,449,231,221,0,309,495,605,678,677,484
1748224718346300831,0,222,0,450,236,220,0,309,497,606,678,676,484
1748224718444396390,0,222,0,450,230,221,0,309,494,604,677,678,483
1748224718546621298,0,223,0,447,229,220,0,309,495,605,677,677,484
1748224718645624569,0,222,0,449,230,220,0,309,496,605,677,677,484
1748224718743544834,0,222,0,449,230,219,0,309,495,604,678,676,483
1748224718845949286,0,222,0,450,230,220,0,306,493,605,678,677,483
1748224718944445371,0,223,0,450,230,220,0,308,496,603,677,679,483
1748224719046898667,0,222,0,450,230,220,0,309,495,605,678,677,484
1748224719144849325,0,222,0,450,230,220,0,308,497,606,678,677,483
1748224719243524131,0,223,0,451,230,220,1,307,496,605,678,677,484
1748224719345655668,0,222,0,452,230,220,0,306,495,604,677,677,484
1748224719444346524,0,222,0,452,230,220,0,308,495,605,679,678,484
1748224719546451806,0,222,0,453,229,220,0,308,495,605,678,677,484
1748224719644891755,0,223,0,454,230,220,0,308,496,605,678,678,484
1748224719743530202,0,223,0,454,230,220,0,309,496,606,679,678,486
1748224719845725522,0,222,0,453,231,219,0,313,498,606,679,679,485
1748224719943916567,0,223,0,454,230,220,0,309,496,606,679,678,484
1748224720046252290,0,222,0,455,229,220,0,309,496,606,679,678,484
1748224720144594304,0,223,0,456,228,220,0,308,496,606,679,678,484
1748224720246911355,0,222,0,457,229,221,0,308,496,605,678,678,484
1748224720345369532,0,226,0,456,229,215,0,309,495,605,678,678,485
1748224720443663757,0,221,0,456,230,225,0,312,495,605,678,678,484
1748224720545982809,0,223,0,457,231,216,0,308,496,605,679,679,483
1748224720644426314,0,223,0,457,230,220,0,309,496,605,679,679,484
1748224720746440285,0,222,0,457,230,219,0,309,498,605,679,678,484
1748224720844928786,0,223,0,460,230,221,0,309,496,605,678,678,484
