%time,field.layout.data_offset,field.data0,field.data1
1748214796069777927,0,1,7
1748214796090715684,0,2,7
1748214796111990948,0,4,8
1748214796133066193,0,3,7
1748214796153909580,0,1,8
1748214796174723652,0,6,8
1748214796195550909,0,7,8
1748214796216403337,0,0,8
1748214796237469588,0,3,8
1748214796258490418,0,4,7
1748214796283494228,0,3,7
1748214796304231062,0,0,8
1748214796325728635,0,0,7
1748214796346569814,0,0,8
1748214796367322220,0,0,8
1748214796388257148,0,2,8
1748214796409292509,0,4,8
1748214796430267492,0,2,8
1748214796451002862,0,3,7
1748214796472195638,0,0,7
1748214796493485418,0,2,8
1748214796514235921,0,0,8
1748214796535282008,0,0,7
1748214796556016227,0,1,7
1748214796577048356,0,4,7
1748214796597710048,0,6,7
1748214796618813657,0,1,8
1748214796643981032,0,2,8
1748214796665078302,0,0,8
1748214796685858156,0,0,8
1748214796706506186,0,0,8
1748214796727948929,0,3,8
1748214796748871104,0,1,7
1748214796769826893,0,0,8
1748214796790541245,0,0,8
1748214796811644504,0,1,7
1748214796832452048,0,0,8
1748214796853828329,0,1,8
1748214796874463089,0,4,8
1748214796895480356,0,0,7
1748214796916522791,0,2,7
1748214796937419816,0,5,8
1748214796958216535,0,1,8
1748214796979050235,0,1,8
1748214797004115350,0,0,8
1748214797025161459,0,0,8
1748214797046084454,0,3,8
1748214797067086565,0,1,7
1748214797087994172,0,0,8
1748214797109056022,0,2,8
1748214797130094135,0,0,8
1748214797151060456,0,5,7
1748214797172095981,0,1,8
1748214797192753832,0,2,8
1748214797213799383,0,0,8
1748214797234826752,0,3,8
1748214797255835435,0,6,8
1748214797276715010,0,0,8
1748214797297479009,0,0,8
1748214797318386240,0,0,8
1748214797343404960,0,5,8
1748214797364348584,0,2,7
1748214797385332701,0,0,8
1748214797406379394,0,0,7
1748214797427268083,0,0,8
1748214797448528856,0,0,8
1748214797469309315,0,2,8
1748214797490315517,0,2,7
1748214797511500048,0,0,7
1748214797532270413,0,0,8
1748214797552950976,0,2,7
1748214797573746591,0,0,8
1748214797595006718,0,0,8
1748214797616174531,0,0,7
1748214797637413591,0,1,7
1748214797658663346,0,0,8
1748214797679122443,0,3,8
1748214797704006519,0,1,8
1748214797725322030,0,1,7
1748214797746398376,0,0,8
1748214797766958058,0,1,7
1748214797787776945,0,0,7
1748214797809216749,0,1,7
1748214797829744382,0,6,8
1748214797851050136,0,0,7
1748214797871888483,0,0,8
1748214797892788074,0,2,7
1748214797913805882,0,3,8
1748214797934631187,0,7,7
1748214797955681440,0,0,7
1748214797976493531,0,0,8
1748214797997427694,0,0,8
1748214798018346089,0,3,7
1748214798044361425,0,2,8
1748214798065581995,0,4,8
1748214798086428566,0,4,7
1748214798107657762,0,2,8
1748214798129422102,0,1,7
1748214798150388442,0,4,8
1748214798171380102,0,2,8
1748214798192177677,0,2,8
1748214798213447895,0,0,8
1748214798234149000,0,0,7
1748214798254569150,0,3,9
1748214798275675115,0,7,7
1748214798296621387,0,2,7
1748214798317511235,0,1,8
1748214798338700109,0,0,7
1748214798364638722,0,3,7
1748214798385619985,0,1,7
1748214798406439887,0,3,8
1748214798427414295,0,5,8
1748214798448472918,0,2,8
1748214798469441803,0,3,7
1748214798490318874,0,0,7
1748214798511360014,0,2,8
1748214798532472849,0,0,8
1748214798553477713,0,0,8
1748214798574258187,0,0,8
1748214798595192074,0,0,8
1748214798616483545,0,3,8
1748214798637367781,0,3,8
1748214798658211247,0,0,7
1748214798679130941,0,1,8
1748214798704043285,0,4,8
1748214798725030519,0,0,8
1748214798746277294,0,0,7
1748214798767058706,0,0,8
1748214798787971473,0,0,8
1748214798808991826,0,7,8
1748214798829842144,0,4,8
1748214798850935635,0,6,8
1748214798871801960,0,0,8
1748214798892795558,0,1,8
1748214798913827499,0,4,8
1748214798934958056,0,0,7
1748214798956007971,0,1,7
1748214798976624110,0,2,7
1748214798997662167,0,0,8
1748214799018540423,0,0,7
1748214799043504984,0,3,8
1748214799064251544,0,1,8
1748214799085298213,0,0,8
1748214799106276446,0,0,8
1748214799127355094,0,4,8
1748214799148412199,0,3,7
1748214799169423426,0,2,7
1748214799190239286,0,0,8
1748214799211268156,0,3,7
1748214799232353074,0,1,8
1748214799253243420,0,6,8
1748214799273865551,0,0,8
1748214799295244117,0,6,8
1748214799316229746,0,1,8
1748214799337398564,0,0,8
1748214799358252618,0,5,8
1748214799378870234,0,5,8
1748214799404039956,0,2,8
1748214799425246527,0,4,8
1748214799445973663,0,3,7
1748214799466996974,0,2,8
1748214799487971608,0,0,8
1748214799508858945,0,0,8
