%time,field.layout.data_offset,field.data2,field.data1,field.data0,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1748222738220092358,0,221,0,461,229,220,0,315,503,613,686,685,488
1748222738318718050,0,221,0,463,229,220,0,315,502,613,686,685,487
1748222738420435927,0,223,0,464,229,219,0,315,502,613,687,685,488
1748222738518830498,0,220,0,464,230,219,0,314,503,612,686,684,487
1748222738621757352,0,221,0,466,228,219,0,310,500,611,684,685,488
1748222738720357929,0,219,0,466,228,219,0,313,502,611,686,685,488
1748222738818076505,0,220,0,466,225,218,0,313,503,612,686,686,488
1748222738919940934,0,226,0,467,228,220,0,312,503,612,686,686,487
1748222739018924559,0,221,0,466,228,218,0,314,503,613,685,685,488
1748222739121017501,0,221,0,468,232,213,0,314,502,612,686,685,488
1748222739219461203,0,221,0,470,229,219,0,314,503,612,685,685,488
1748222739321544216,0,221,0,469,228,219,0,313,502,612,685,685,488
1748222739419898806,0,221,0,467,229,220,0,314,502,612,685,684,489
1748222739518377929,0,221,0,474,224,220,0,315,503,611,686,683,488
1748222739620896089,0,221,0,466,226,220,0,314,503,612,685,684,488
1748222739719090157,0,221,0,470,229,219,0,312,502,612,686,684,487
1748222739821212535,0,220,0,472,228,218,0,314,503,612,685,683,488
1748222739919740940,0,221,0,471,228,220,0,314,503,612,685,684,486
1748222740018632682,0,221,0,470,235,220,0,314,503,612,685,684,487
1748222740120618144,0,221,0,470,229,219,0,308,499,611,683,684,487
1748222740218967193,0,219,0,472,231,219,0,314,503,612,684,685,487
1748222740320822655,0,221,0,475,229,222,0,325,507,614,686,683,488
1748222740419853097,0,221,0,472,228,220,0,317,505,613,686,684,488
1748222740521606372,0,221,0,473,229,219,0,315,503,613,686,684,487
1748222740620102475,0,221,0,471,228,218,0,314,502,612,685,683,488
1748222740719124576,0,221,0,474,228,219,0,314,502,612,685,684,488
1748222740821112138,0,222,0,473,229,219,0,314,502,612,685,684,487
1748222740919474744,0,221,0,473,228,219,0,313,503,612,686,685,487
1748222741021371660,0,221,0,476,228,219,0,314,502,613,685,683,487
1748222741120266186,0,221,0,475,229,219,0,313,500,612,685,684,488
1748222741218807611,0,221,0,473,229,219,0,313,502,612,684,684,487
1748222741320653787,0,221,0,475,229,220,0,314,503,612,685,684,487
1748222741419018746,0,222,0,485,228,219,0,314,502,612,684,684,487
1748222741521112072,0,221,0,475,229,219,0,312,503,612,685,684,487
1748222741619649805,0,221,0,478,228,219,0,314,503,611,685,685,488
1748222741721923613,0,221,0,477,228,221,0,314,503,612,685,683,488
1748222741820057845,0,220,0,474,228,219,0,313,502,613,685,684,488
1748222741918925895,0,221,0,476,229,219,0,313,502,611,685,684,487
1748222742021544927,0,221,0,478,229,219,2,313,502,612,686,684,487
1748222742119795826,0,219,0,477,234,219,0,309,500,612,684,684,486
1748222742221591435,0,221,0,479,229,222,0,313,502,612,685,684,487
1748222742319972933,0,221,0,479,228,218,0,314,502,612,685,684,487
1748222742418957874,0,221,0,475,229,220,0,312,500,612,685,684,487
1748222742520905918,0,221,0,479,229,215,0,313,501,612,685,684,486
1748222742619574611,0,219,0,478,229,218,0,315,502,611,685,684,488
1748222742721466367,0,220,0,477,228,220,0,314,502,611,685,684,487
1748222742820310958,0,223,0,478,229,219,0,314,503,611,685,685,487
1748222742918272064,0,223,0,476,228,234,1,313,503,611,685,685,487
1748222743020370141,0,222,0,474,225,220,0,314,502,613,685,684,488
1748222743118836714,0,221,0,475,228,219,0,314,502,612,685,684,487
1748222743221226336,0,220,0,475,232,219,0,314,502,612,685,684,486
1748222743319868049,0,222,0,475,229,219,0,314,502,613,685,683,487
1748222743422268565,0,221,0,478,229,219,0,314,502,612,684,684,486
1748222743520104249,0,222,0,477,229,216,2,314,502,611,684,683,487
1748222743618678812,0,220,0,474,228,218,0,314,502,612,685,683,487
1748222743720881318,0,221,0,476,226,220,6,315,502,613,685,685,488
1748222743819429602,0,221,0,476,228,222,0,313,501,611,685,684,486
1748222743921359034,0,221,0,473,227,219,0,314,502,612,686,683,487
1748222744020030412,0,221,0,478,228,219,0,314,502,612,685,684,487
1748222744118081744,0,222,0,475,229,220,0,313,502,611,684,683,486
1748222744220763038,0,221,0,474,229,218,0,315,503,612,685,684,487
1748222744319076911,0,221,0,474,227,220,0,314,501,611,684,683,486
1748222744421186158,0,222,0,475,228,220,0,314,502,611,685,684,487
1748222744520101895,0,221,0,473,229,220,0,313,501,612,685,684,487
1748222744622345466,0,221,0,476,228,215,0,314,502,612,685,685,488
1748222744720488078,0,221,0,475,225,219,0,313,502,612,685,683,488
1748222744818722951,0,221,0,473,227,219,0,314,503,612,685,684,487
1748222744921279349,0,221,0,473,228,220,0,311,501,612,684,684,487
1748222745019820571,0,221,0,472,233,214,0,313,501,611,685,684,487
1748222745122423392,0,220,0,473,229,221,0,312,502,611,686,684,486
1748222745220119053,0,222,0,477,227,219,0,314,503,612,685,684,487
1748222745318728505,0,221,0,476,228,220,0,315,503,612,684,684,487
1748222745421087402,0,221,0,473,229,219,0,313,503,613,685,683,487
1748222745519526025,0,221,0,474,228,221,0,314,501,611,685,685,487
1748222745621408370,0,221,0,474,228,219,0,313,502,612,686,684,488
1748222745719890301,0,221,0,473,234,219,0,314,503,612,686,684,486
1748222745822278561,0,225,0,476,241,219,0,314,503,612,685,685,487
1748222745920876493,0,222,0,475,233,219,0,312,501,610,685,683,488
1748222746019291621,0,223,0,473,229,214,0,313,503,611,686,684,486
1748222746121163301,0,220,0,474,228,223,0,313,502,612,685,684,486
1748222746219774528,0,217,0,473,228,225,0,316,501,612,684,685,487
1748222746322245529,0,221,0,471,229,220,0,316,502,613,686,685,488
1748222746420803945,0,219,0,476,226,219,0,314,502,611,686,685,488
1748222746518538329,0,221,0,475,229,219,0,313,501,613,686,685,488
1748222746620850006,0,220,0,474,229,219,0,315,502,613,686,684,486
1748222746719763484,0,221,0,474,228,219,0,318,505,612,686,685,488
1748222746821819838,0,219,0,474,229,219,0,315,503,613,686,686,489
1748222746920247897,0,221,0,473,227,220,0,315,503,613,686,686,488
1748222747018286813,0,220,0,476,228,218,0,315,504,614,686,684,487
1748222747120517093,0,221,0,475,228,220,0,314,502,612,686,686,486
1748222747219395383,0,221,0,474,228,219,0,315,502,613,686,686,489
1748222747321587112,0,221,0,475,230,219,0,315,506,615,688,686,489
1748222747419673722,0,222,0,473,229,222,0,311,503,613,687,685,487
1748222747521880952,0,221,0,474,229,219,0,312,503,613,686,686,487
1748222747620232506,0,223,0,475,229,219,0,314,503,612,686,686,489
1748222747719147271,0,219,0,476,229,219,0,315,505,613,686,685,489
1748222747821474781,0,226,0,475,228,219,0,315,503,613,686,686,489
1748222747919546762,0,223,0,473,229,220,0,314,503,612,686,686,488
1748222748021824420,0,221,0,472,228,219,0,313,503,613,686,685,487
1748222748120362710,0,220,1,473,228,219,0,314,503,613,685,684,487
1748222748218878535,0,221,0,472,229,220,0,314,503,613,686,685,489
1748222748320962289,0,221,0,473,229,219,0,311,501,612,686,685,489
1748222748418898420,0,223,0,472,231,219,0,312,503,612,686,684,486
1748222748521851863,0,225,0,478,228,220,2,313,502,612,686,685,488
1748222748620058270,0,221,0,473,228,219,0,314,503,612,686,685,488
1748222748722250324,0,221,0,471,229,219,0,314,503,612,685,683,486
1748222748820963240,0,221,0,472,229,225,0,314,501,612,685,684,488
1748222748919176920,0,221,0,472,229,221,0,314,501,612,685,685,488
1748222749021477803,0,221,0,473,229,219,0,312,501,612,684,683,486
1748222749119940591,0,221,0,473,228,220,0,313,500,612,685,684,487
1748222749222115497,0,221,0,469,225,220,0,315,502,611,684,683,487
1748222749320588767,0,221,0,472,223,219,0,313,502,611,684,683,486
1748222749418988015,0,223,0,469,229,221,0,313,502,610,685,684,486
1748222749521035589,0,221,0,469,228,218,0,312,501,612,684,684,487
1748222749619333696,0,221,0,464,229,219,0,313,501,610,684,683,487
1748222749721430009,0,221,0,476,233,219,0,315,500,612,683,683,487
1748222749820135667,0,222,0,474,228,219,0,313,502,611,682,682,486
1748222749922413112,0,220,1,468,228,220,0,310,498,610,683,682,485
1748222750020654083,0,221,0,468,229,220,0,312,501,611,684,682,485
1748222750119387829,0,222,0,471,229,218,0,312,499,611,683,681,487
1748222750221516938,0,221,0,470,229,220,0,313,500,611,683,682,486
1748222750319900761,0,221,0,471,230,221,0,313,501,610,682,682,486
1748222750422118685,0,222,0,465,227,219,0,312,499,609,681,683,486
1748222750520730108,0,220,0,468,229,219,0,313,501,611,683,682,484
1748222750618865089,0,221,0,470,230,220,1,309,501,610,682,682,485
1748222750720958794,0,221,0,467,225,217,0,313,500,611,684,682,486
1748222750820020729,0,221,0,472,229,219,0,313,501,610,682,680,484
1748222750922202670,0,222,0,477,228,219,0,312,501,610,682,682,486
1748222751020303218,0,221,0,473,230,220,0,313,504,611,683,682,486
1748222751119026355,0,221,3,467,229,218,0,314,502,611,682,682,487
1748222751221162086,0,220,0,476,231,219,0,312,501,612,683,682,486
1748222751319392778,0,221,0,470,233,223,0,316,501,611,683,683,485
1748222751421669348,0,221,1,469,229,220,0,313,501,612,683,682,486
1748222751519997597,0,221,0,472,228,220,0,313,503,611,684,681,486
1748222751622296088,0,221,0,468,228,221,0,310,505,611,684,684,486
1748222751720507186,0,221,0,468,228,222,0,312,502,613,685,682,487
1748222751819157113,0,219,0,473,229,219,2,312,502,611,684,683,485
1748222751921444027,0,218,0,468,228,206,0,316,502,613,685,684,487
1748222752019898024,0,218,0,466,221,218,0,318,506,613,686,684,485
1748222752122096165,0,220,0,473,228,220,0,316,503,612,685,684,488
1748222752220134741,0,221,2,471,236,222,0,314,501,613,685,683,489
1748222752318618958,0,223,0,469,229,219,0,314,503,613,684,683,487
1748222752421483938,0,220,0,470,229,220,0,314,503,612,685,684,487
1748222752520158650,0,222,0,471,229,219,0,314,502,612,685,684,487
1748222752622001245,0,220,0,470,228,219,0,314,502,612,685,683,488
1748222752720451585,0,219,0,474,228,219,0,313,503,613,685,684,487
1748222752822355444,0,221,0,471,229,219,0,314,502,612,685,684,488
1748222752920825823,0,221,0,470,237,219,0,312,502,613,685,684,488
1748222753019178939,0,220,0,470,229,220,0,314,502,613,685,684,486
1748222753121384272,0,222,0,471,229,220,0,318,504,613,685,684,488
1748222753220275462,0,221,0,467,228,219,0,315,503,613,686,684,488
1748222753322288039,0,221,0,472,229,225,0,315,503,613,685,684,487
1748222753420471275,0,221,0,472,228,219,0,314,502,612,685,686,488
1748222753519075789,0,220,0,471,229,219,0,314,502,614,686,685,487
1748222753620954350,0,220,0,468,228,219,0,315,503,613,685,685,487
1748222753719804315,0,222,0,468,233,220,0,316,500,613,687,685,489
1748222753822256467,0,221,0,468,228,214,0,318,504,613,686,686,487
1748222753920520151,0,222,0,473,227,219,0,316,503,612,687,687,488
1748222754018691858,0,222,0,473,229,220,0,314,504,614,686,687,489
1748222754121378532,0,221,0,472,229,219,0,315,504,614,685,685,489
1748222754219706030,0,221,0,469,228,220,0,314,503,615,686,686,488
1748222754321811514,0,224,0,471,228,219,0,315,504,614,686,686,489
1748222754420062650,0,221,0,471,228,218,0,315,505,613,688,687,488
1748222754522202948,0,221,0,473,229,219,0,314,504,614,687,686,489
1748222754621366592,0,220,0,471,228,220,0,315,503,614,687,686,489
1748222754719457933,0,221,0,470,230,218,0,315,504,616,687,687,489
1748222754821216524,0,220,0,472,228,219,0,314,505,616,687,687,488
1748222754919849007,0,221,3,471,225,219,0,315,504,615,688,688,489
1748222755022317969,0,221,0,470,231,220,0,315,504,616,688,686,489
1748222755120808551,0,222,0,473,228,219,0,315,504,614,688,688,489
1748222755218874385,0,222,0,472,229,219,0,316,506,615,688,688,490
1748222755321141464,0,221,0,453,228,218,0,315,504,615,689,687,490
1748222755419845702,0,221,0,472,229,219,0,316,504,615,689,688,490
1748222755521952254,0,221,0,470,228,222,0,315,505,616,689,687,490
1748222755620066103,0,221,0,468,228,219,0,315,505,616,689,688,490
1748222755722442769,0,220,0,469,229,220,0,316,506,617,690,688,490
1748222755820877119,0,221,0,470,228,221,0,316,505,616,688,689,492
1748222755919337745,0,221,0,470,229,219,0,315,505,616,689,689,490
1748222756021417406,0,221,0,471,228,219,0,317,505,616,689,688,490
1748222756119775075,0,221,0,471,230,219,0,316,505,616,691,689,491
1748222756222369926,0,221,0,470,229,220,0,316,506,617,690,689,490
1748222756320933165,0,221,0,470,228,221,0,316,506,615,690,690,490
1748222756419398471,0,221,0,469,228,220,0,318,507,617,691,690,491
1748222756521068881,0,221,0,470,226,219,0,315,505,617,690,690,492
1748222756620090703,0,221,0,472,230,219,0,317,507,617,691,690,491
1748222756722279273,0,221,0,471,229,218,0,318,507,617,691,690,492
1748222756820353635,0,221,0,466,229,218,0,317,507,619,692,691,493
1748222756922750982,0,221,0,470,229,220,1,317,506,618,691,690,491
1748222757020952679,0,223,0,470,232,218,0,317,507,619,692,692,492
1748222757119491586,0,222,0,468,228,219,0,318,507,619,692,690,491
1748222757221659029,0,221,0,473,228,221,0,317,507,618,691,692,493
1748222757320035217,0,221,0,471,228,220,0,318,507,618,692,692,493
1748222757422469622,0,221,0,469,229,220,0,317,508,619,692,691,493
1748222757520966490,0,221,0,470,227,222,0,317,506,619,694,691,493
1748222757619723640,0,222,0,470,229,220,0,318,508,620,692,691,491
1748222757721409811,0,219,0,470,226,222,0,317,507,620,693,692,493
1748222757819863008,0,221,0,468,229,223,0,318,507,618,693,691,492
1748222757922415327,0,221,0,470,229,219,0,318,508,619,693,692,494
1748222758020457505,0,221,2,472,228,219,2,318,509,620,693,693,493
1748222758119277539,0,220,0,468,227,219,0,318,508,619,692,693,492
1748222758221035922,0,221,1,466,229,221,0,318,508,619,694,692,493
1748222758319295253,0,221,0,469,228,219,0,319,510,620,694,692,494
1748222758422049447,0,220,0,470,229,219,1,318,508,620,693,693,494
1748222758520264016,0,222,0,471,229,219,0,318,508,620,694,693,493
1748222758622770629,0,221,1,470,230,220,0,314,510,619,693,693,493
1748222758720924901,0,222,0,473,231,218,0,321,509,621,694,693,495
1748222758819800520,0,219,0,471,230,219,0,320,510,621,695,692,493
1748222758921906994,0,221,0,471,229,219,0,322,511,621,695,693,495
1748222759020104278,0,221,0,470,228,221,0,320,510,621,695,694,494
1748222759122362260,0,220,0,469,228,219,0,318,510,621,695,693,493
1748222759220777073,0,221,0,471,228,221,0,318,509,621,695,695,494
1748222759319939062,0,222,0,472,228,219,0,319,510,621,694,693,495
1748222759421287065,0,221,0,472,228,219,0,317,508,620,694,693,495
1748222759519802526,0,221,0,470,229,219,0,318,508,622,695,694,494
1748222759622070805,0,218,0,469,224,220,0,319,509,621,695,693,492
1748222759720485556,0,221,0,469,228,218,0,318,509,620,696,694,494
1748222759823033714,0,221,0,469,228,223,0,319,510,621,695,694,494
1748222759921095177,0,219,0,473,231,219,0,319,510,621,695,695,496
1748222760019165669,0,223,0,470,226,219,0,319,509,621,695,694,496
1748222760121666482,0,222,0,473,227,219,0,318,509,622,695,694,494
1748222760220642284,0,220,0,474,229,219,0,315,510,622,696,694,496
1748222760322159786,0,221,0,475,228,219,0,318,510,622,696,695,494
1748222760420501438,0,221,0,478,229,219,0,319,510,622,696,695,495
1748222760518977236,0,221,0,478,227,219,0,319,510,622,696,695,496
1748222760621204486,0,221,0,478,227,220,0,320,511,624,698,696,496
1748222760720124153,0,221,0,477,229,218,0,319,510,622,696,696,496
1748222760822370509,0,221,0,480,228,223,0,319,509,623,697,696,496
1748222760920741559,0,219,0,480,228,219,0,320,511,622,696,695,495
1748222761022711323,0,220,0,479,228,220,1,320,510,623,697,697,496
1748222761121686510,0,221,0,485,228,219,0,320,511,623,697,696,496
1748222761219658333,0,221,0,482,227,218,0,320,510,622,696,696,495
1748222761321658023,0,221,0,481,233,222,0,319,511,623,698,697,497
1748222761420265847,0,221,0,495,229,219,0,319,511,621,696,695,496
1748222761522537934,0,221,0,480,229,219,0,318,510,622,697,697,496
1748222761621110877,0,222,0,480,229,220,0,319,511,623,697,695,495
1748222761719503867,0,220,0,482,228,220,0,318,510,623,697,696,496
1748222761821544229,0,220,0,478,228,220,0,319,509,623,697,696,496
1748222761920332856,0,222,0,477,233,220,0,319,510,622,696,695,496
1748222762022108651,0,221,0,478,228,219,0,319,510,623,697,696,497
1748222762120814176,0,222,0,479,229,219,0,320,511,621,696,696,496
1748222762219800700,0,222,0,478,242,221,0,319,510,623,698,696,497
1748222762321654530,0,221,0,479,227,221,0,319,511,622,696,695,496
1748222762420386377,0,221,0,478,228,220,0,322,512,622,697,697,496
1748222762522305937,0,219,0,478,227,220,0,320,512,623,698,696,496
1748222762620489243,0,221,0,479,232,220,0,319,510,621,696,696,497
1748222762723027887,0,221,0,477,229,220,0,319,511,623,697,695,495
1748222762821381539,0,221,0,476,229,219,0,319,511,622,697,696,497
1748222762919680438,0,221,0,477,229,220,0,318,510,623,697,697,496
1748222763021756484,0,221,0,478,231,219,0,320,511,622,696,695,495
1748222763120348648,0,220,0,477,228,219,0,319,510,623,698,695,496
1748222763222497984,0,221,0,480,228,219,0,319,511,623,696,695,496
1748222763320743582,0,220,0,477,229,219,0,319,510,622,697,696,497
1748222763419224919,0,221,0,474,227,219,0,319,511,623,696,695,496
1748222763521537701,0,218,0,478,229,220,0,319,510,622,697,696,496
1748222763619792726,0,222,0,477,229,219,0,318,509,622,697,695,496
1748222763722335386,0,221,0,477,228,220,0,318,509,622,697,696,496
1748222763820329321,0,221,0,478,229,219,0,319,511,622,696,695,496
1748222763922937804,0,222,0,476,229,220,0,319,510,622,696,695,496
1748222764021539853,0,221,0,475,230,219,0,318,510,622,698,696,496
1748222764119684169,0,221,0,477,230,219,0,319,510,622,696,695,496
1748222764222018921,0,222,0,476,228,220,0,319,510,622,697,696,496
1748222764320545657,0,221,0,476,207,220,1,318,509,621,696,694,495
1748222764422915974,0,222,0,479,228,219,0,319,510,622,698,696,496
1748222764521204374,0,221,0,476,228,224,0,320,511,622,697,695,495
1748222764619090798,0,220,0,476,229,220,0,318,510,622,696,696,496
1748222764721959125,0,221,0,474,229,219,0,319,510,622,697,696,495
1748222764820402319,0,221,0,476,229,218,0,319,509,621,696,696,497
1748222764922683790,0,221,0,478,230,219,0,318,510,623,697,695,495
1748222765020724722,0,220,0,480,229,215,0,319,510,621,696,697,497
1748222765122898517,0,220,0,477,230,218,0,320,511,622,697,696,496
1748222765221855316,0,220,0,477,230,219,0,317,510,622,696,695,495
1748222765319996927,0,221,0,477,228,221,0,319,509,623,697,696,495
1748222765422311494,0,221,0,475,227,219,0,320,510,622,696,696,496
1748222765520714053,0,221,0,476,229,221,0,319,510,623,697,696,496
1748222765622625056,0,221,0,478,228,219,0,319,510,622,696,695,496
1748222765721390115,0,219,8,480,229,219,0,319,510,621,696,696,497
1748222765820019408,0,222,0,477,231,222,0,320,511,624,697,694,496
1748222765921737336,0,220,0,478,230,220,0,321,509,622,697,696,496
1748222766020062482,0,220,0,476,228,219,0,319,511,622,697,695,495
1748222766122608447,0,220,0,477,229,218,0,318,509,623,697,696,496
1748222766221133638,0,220,0,479,228,217,0,320,511,623,697,696,496
1748222766319051311,0,221,0,478,232,220,0,321,511,621,696,696,496
1748222766421368544,0,218,0,475,227,217,0,319,510,623,697,696,496
1748222766520061660,0,221,0,475,222,218,0,319,510,622,697,696,496
1748222766622291192,0,217,0,476,228,220,0,322,510,623,697,696,496
1748222766720594814,0,222,0,475,228,219,0,319,511,622,696,695,496
1748222766822979214,0,224,0,479,229,220,0,317,510,622,697,696,497
1748222766921758674,0,220,0,478,228,219,0,319,510,622,696,695,497
1748222767019712616,0,221,0,476,228,219,0,319,511,622,697,697,497
1748222767122024922,0,221,0,477,230,220,0,318,508,622,697,695,496
1748222767220729317,0,222,0,477,229,219,0,320,510,623,697,696,496
1748222767322829145,0,221,0,476,228,218,0,319,510,622,697,695,496
1748222767421421841,0,221,0,478,228,219,0,319,510,623,698,696,497
1748222767519838724,0,222,0,477,228,233,0,320,510,622,696,695,496
1748222767621895577,0,222,0,476,230,219,0,317,509,622,698,696,496
1748222767720092495,0,220,0,476,227,219,0,319,511,623,697,695,496
1748222767822372137,0,221,0,476,228,218,0,317,511,622,697,696,495
1748222767920788628,0,221,0,476,229,219,0,319,510,622,696,695,495
1748222768023424638,0,221,0,478,229,220,0,319,510,623,697,697,497
1748222768121471258,0,221,0,475,227,219,0,318,509,621,696,695,496
1748222768219637764,0,222,0,475,214,215,0,318,510,623,697,695,497
1748222768322332192,0,221,0,474,229,220,0,319,510,622,696,695,495
1748222768420740778,0,221,0,477,228,219,0,319,510,623,697,696,497
1748222768522988367,0,222,0,475,231,219,0,321,511,623,697,695,496
1748222768621253355,0,221,0,479,228,214,0,319,510,623,697,695,496
1748222768719777703,0,221,0,479,228,219,0,321,512,623,696,696,496
1748222768822170041,0,222,0,476,229,219,0,319,511,623,696,695,496
1748222768920714958,0,221,0,475,228,219,0,319,511,622,697,696,497
1748222769022818633,0,220,0,476,228,220,0,319,510,622,697,696,495
1748222769121081853,0,221,0,476,229,220,0,319,509,622,697,696,497
1748222769223051542,0,221,0,478,228,218,0,319,512,624,697,696,495
1748222769321859842,0,221,0,477,229,219,0,319,510,622,697,696,496
1748222769420009376,0,220,0,475,228,219,0,319,510,623,697,695,495
1748222769522563569,0,221,0,475,229,219,0,320,510,622,697,697,497
1748222769620795386,0,222,0,475,228,219,0,320,511,623,697,696,496
1748222769722959426,0,221,0,477,228,219,0,320,510,623,697,697,496
1748222769821698803,0,220,0,478,228,219,0,320,511,622,697,696,495
1748222769919723432,0,222,0,477,229,220,0,319,511,622,697,696,497
1748222770021945905,0,221,0,476,230,220,0,317,511,623,697,695,496
1748222770120759906,0,220,0,473,229,219,0,318,510,622,697,697,497
1748222770222953075,0,221,0,477,230,220,0,319,511,623,697,696,495
1748222770321022434,0,221,0,474,228,219,0,319,510,623,697,696,496
1748222770419835693,0,220,0,477,229,220,0,319,510,623,698,695,495
1748222770521843873,0,222,0,476,230,221,0,318,510,622,697,696,495
1748222770620151015,0,221,0,476,229,221,0,321,510,623,697,696,495
1748222770722187767,0,222,0,479,229,218,1,320,511,623,697,697,497
1748222770821346132,0,220,0,477,228,221,0,315,507,621,696,694,495
1748222770923179287,0,222,0,474,228,219,0,318,509,622,697,696,496
1748222771021671745,0,221,0,476,229,218,0,320,509,622,696,695,495
1748222771119827975,0,222,0,475,230,219,0,319,509,622,698,697,497
1748222771222242733,0,221,0,476,228,217,0,319,511,622,697,696,495
1748222771320408382,0,221,0,478,228,219,0,319,510,623,697,696,495
1748222771422918642,0,221,0,479,231,219,0,320,511,622,696,696,496
1748222771521300717,0,222,0,475,229,219,0,319,510,623,697,696,496
1748222771619815048,0,222,0,475,229,220,0,319,510,622,696,695,496
1748222771722114355,0,219,0,475,228,216,0,319,510,623,697,696,496
1748222771820619021,0,221,0,478,228,219,0,320,511,622,697,695,496
1748222771922614445,0,221,0,478,228,219,0,320,511,623,697,696,497
1748222772021213084,0,221,0,475,229,220,2,319,511,622,697,695,496
1748222772123353662,0,221,0,475,221,219,0,318,509,623,697,695,496
1748222772221833506,0,221,0,474,229,219,0,319,510,622,696,695,496
1748222772320186419,0,221,0,475,233,219,0,321,510,622,697,696,496
1748222772422041350,0,220,0,464,230,219,0,320,510,622,697,695,496
1748222772520866707,0,220,0,477,229,219,0,319,511,623,698,696,496
1748222772623160198,0,223,0,476,229,219,0,318,511,622,696,696,496
1748222772721377844,0,221,0,472,229,220,0,319,510,621,698,695,495
1748222772820228502,0,221,0,475,232,219,0,320,512,623,697,696,495
1748222772922331472,0,223,0,475,226,218,0,315,507,622,697,696,497
1748222773020833440,0,221,0,477,225,218,0,319,510,622,696,696,495
1748222773122889357,0,221,0,476,229,218,0,318,510,622,697,697,497
1748222773221492630,0,221,0,475,227,249,0,320,510,621,697,695,496
1748222773320013979,0,220,0,474,229,221,0,321,511,623,697,696,496
1748222773422280723,0,221,0,475,229,220,0,320,511,623,698,696,495
1748222773520765366,0,221,0,475,231,219,0,320,511,622,697,697,497
1748222773622892200,0,221,0,476,229,218,0,320,512,624,698,696,496
1748222773721167273,0,221,0,477,227,219,0,319,510,622,697,696,496
1748222773823524560,0,222,0,477,229,220,0,319,510,622,697,696,496
1748222773921704769,0,220,0,475,230,219,0,320,510,622,696,696,497
1748222774020045729,0,220,0,476,228,221,0,320,511,623,697,696,496
