%time,opos,force
1754275032619415599,-1,3.080671883487294
1754275032621468171,-3,3.080671883487294
1754275032623348347,-5,3.8022163706135363
1754275032625304523,-7,3.8022163706135363
1754275032627353381,-9,3.9921154383887236
1754275032629327823,-10,3.9921154383887236
1754275032631332476,-12,4.879191014404545
1754275032633318728,-13,4.879191014404545
1754275032635323018,-13,3.8022163706135363
1754275032637325426,-14,3.8022163706135363
1754275032639284194,-15,4.1800657120544935
1754275032641258857,-16,4.1800657120544935
1754275032643297256,-17,4.879191014404545
1754275032645315724,-18,4.879191014404545
1754275032647225881,-19,4.879191014404545
1754275032649234918,-19,4.879191014404545
1754275032651213168,-20,4.879191014404545
1754275032653253107,-21,4.879191014404545
1754275032655242363,-22,3.8022163706135363
1754275032657205568,-23,3.8022163706135363
1754275032659202842,-23,4.879191014404545
1754275032661214138,-24,4.879191014404545
1754275032663162715,-24,4.2138476174800035
1754275032665161011,-25,4.1800657120544935
1754275032667165360,-25,4.1800657120544935
1754275032669203747,-26,4.1800657120544935
1754275032671164078,-26,4.010577735386293
1754275032673192156,-27,3.9921154383887236
1754275032675186097,-27,3.9921154383887236
1754275032677215354,-27,3.9921154383887236
1754275032679191497,-28,3.828210024390625
1754275032681194357,-28,3.8022163706135363
1754275032683231751,-29,3.9866866146113646
1754275032685134697,-29,3.9921154383887236
1754275032687192806,-29,3.6772211776158032
1754275032689202969,-30,3.6400337457638727
1754275032691263059,-31,3.6400337457638727
1754275032693167699,-32,3.6400337457638727
1754275032695290107,-34,3.796771474940048
1754275032697195890,-35,3.8022163706135363
1754275032699377153,-36,3.1005476395376137
1754275032701197140,-38,3.080671883487294
1754275032703200502,-40,3.080671883487294
1754275032705215929,-42,3.6400337457638727
1754275032707159146,-44,3.6400337457638727
1754275032709221996,-46,3.8022163706135363
1754275032711240539,-49,3.8022163706135363
1754275032713222173,-51,3.9921154383887236
1754275032715232608,-55,3.9921154383887236
1754275032717173549,-58,4.879191014404545
1754275032719153702,-61,4.879191014404545
1754275032721192240,-63,5.047780929834174
1754275032723178584,-66,5.047780929834174
