%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1754277410865041684,0,-71,8359,-3817,10009
1754277410867036007,0,-71,8361,-3816,10011
1754277410869054279,0,-70,8362,-3816,10012
1754277410871025278,0,-68,8364,-3815,10014
1754277410873062230,0,-71,8365,-3808,10015
1754277410875031334,0,-70,8367,-3807,10017
1754277410877064970,0,-69,8368,-3807,10018
1754277410879032868,0,-68,8371,-3805,10020
1754277410881043834,0,-71,8373,-3804,10022
1754277410883052444,0,-70,8374,-3804,10023
1754277410885235260,0,-64,8376,-3819,10025
1754277410887194823,0,-64,8377,-3817,10026
1754277410889147425,0,-63,8379,-3800,10028
1754277410891117673,0,-63,8380,-3799,10029
1754277410893125893,0,-64,8381,-3797,10030
1754277410895102105,0,-64,8383,-3796,10032
1754277410897119032,0,-62,8376,-3811,10033
1754277410899086171,0,-62,8378,-3810,10035
1754277410901085563,0,-57,8388,-3798,10037
1754277410903069915,0,-57,8389,-3797,10038
1754277410905196661,0,-57,8391,-3794,10040
1754277410907064995,0,-55,8393,-3788,10042
1754277410909225326,0,-55,8394,-3786,10043
1754277410911066978,0,-49,8393,-3785,10045
1754277410913176340,0,-49,8394,-3783,10046
1754277410915101418,0,-53,8399,-3797,10048
1754277410917228879,0,-52,8400,-3796,10049
1754277410919102164,0,-45,8399,-3794,10051
1754277410921130451,0,-45,8400,-3793,10052
1754277410923113610,0,-48,8405,-3781,10054
1754277410925166650,0,-48,8406,-3780,10055
1754277410927054436,0,-39,8405,-3789,10057
1754277410929074186,0,-39,8406,-3787,10058
1754277410931112369,0,-34,8408,-3776,10060
1754277410933175085,0,-34,8409,-3774,10061
1754277410935059840,0,-40,8406,-3783,10062
1754277410937079614,0,-39,8408,-3781,10064
1754277410938979825,0,-31,8413,-3801,10065
1754277410941102456,0,-30,8414,-3799,10066
1754277410943049208,0,-24,8404,-3777,10068
1754277410945041857,0,-23,8406,-3775,10070
1754277410947069501,0,-28,8399,-3764,10071
1754277410949046491,0,-27,8401,-3763,10073
1754277410951062611,0,-24,8402,-3787,10074
1754277410953036610,0,-23,8404,-3785,10076
1754277410955070299,0,-23,8421,-3759,10077
1754277410957050600,0,-22,8422,-3758,10078
1754277410959042859,0,-24,8408,-3767,10080
1754277410961039601,0,-22,8409,-3766,10081
1754277410963007795,0,-21,8411,-3755,10083
1754277410965009020,0,-20,8412,-3754,10084
1754277410967033474,0,-18,8403,-3764,10085
1754277410969019892,0,-17,8404,-3764,10086
1754277410970937981,0,-26,8410,-3747,10087
1754277410972942763,0,-25,8411,-3746,10088
1754277410974998595,0,-14,8410,-3751,10089
1754277410977025946,0,-12,8410,-3750,10089
1754277410979031020,0,-14,8418,-3743,10090
1754277410981011048,0,-13,8419,-3742,10091
1754277410983018032,0,-13,8428,-3742,10092
1754277410985017784,0,-12,8428,-3740,10092
1754277410987031216,0,-15,8429,-3755,10093
1754277410989029136,0,-14,8429,-3754,10093
1754277410991216519,0,-12,8429,-3752,10093
1754277410993019897,0,-10,8437,-3733,10093
1754277410995061302,0,-9,8438,-3732,10094
1754277410996981140,0,-19,8438,-3731,10094
1754277410999069426,0,-17,8438,-3729,10094
1754277411001021013,0,-5,8446,-3728,10094
1754277411003160365,0,-4,8446,-3726,10094
1754277411005093456,0,-11,8446,-3723,10094
1754277411007134300,0,-10,8446,-3722,10094
1754277411009056609,0,-5,8447,-3722,10095
1754277411011173396,0,-4,8447,-3721,10095
1754277411013080477,0,-5,8447,-3719,10095
1754277411015223995,0,-3,8448,-3718,10096
1754277411017149683,0,-2,8448,-3718,10096
1754277411019189618,0,-2,8449,-3716,10097
1754277411021038165,0,-2,8450,-3714,10098
1754277411023065170,0,-1,8451,-3712,10099
1754277411025041524,0,3,8452,-3711,10100
1754277411027099260,0,4,8453,-3709,10101
1754277411029062414,0,2,8454,-3713,10102
1754277411031074080,0,3,8456,-3711,10104
1754277411033050859,0,9,8457,-3746,10105
1754277411035050352,0,9,8458,-3744,10106
1754277411037168269,0,16,8459,-3717,10107
1754277411039116242,0,16,8461,-3715,10109
1754277411041149519,0,7,8462,-3716,10110
1754277411043125455,0,8,8465,-3714,10112
1754277411045097345,0,20,8466,-3714,10113
1754277411047069077,0,21,8468,-3713,10115
1754277411049043892,0,22,8438,-3720,10116
1754277411051080590,0,23,8440,-3719,10118
1754277411053223263,0,28,8472,-3724,10119
1754277411055183406,0,28,8474,-3723,10121
1754277411057187667,0,33,8476,-3722,10123
1754277411059162659,0,33,8477,-3720,10124
1754277411061104393,0,37,8480,-3724,10127
1754277411063058661,0,37,8481,-3723,10128
1754277411065163684,0,41,8483,-3710,10130
1754277411067106157,0,42,8485,-3710,10132
1754277411069074153,0,48,8478,-3720,10133
1754277411071059645,0,49,8480,-3720,10135
1754277411073160666,0,51,8481,-3719,10136
1754277411075082848,0,45,8488,-3719,10138
1754277411077172462,0,46,8489,-3719,10139
1754277411079068621,0,60,8492,-3720,10142
1754277411081164518,0,62,8494,-3720,10144
1754277411083113369,0,60,8498,-3720,10145
1754277411085229186,0,62,8500,-3720,10147
1754277411087115999,0,54,8499,-3714,10149
1754277411089235190,0,56,8500,-3714,10150
1754277411091149264,0,61,8502,-3714,10152
1754277411093231967,0,64,8503,-3714,10153
1754277411095083399,0,61,8505,-3699,10155
1754277411097133186,0,62,8506,-3700,10156
1754277411099068533,0,56,8509,-3709,10159
1754277411101295549,0,58,8510,-3710,10160
1754277411103163666,0,63,8511,-3699,10161
1754277411105192655,0,65,8513,-3699,10163
1754277411107163595,0,61,8515,-3686,10165
1754277411109140678,0,63,8516,-3686,10166
1754277411111071479,0,65,8518,-3675,10168
1754277411113154631,0,67,8519,-3675,10169
1754277411115102686,0,65,8521,-3666,10171
1754277411117094273,0,67,8522,-3666,10172
1754277411119095685,0,60,8525,-3679,10175
1754277411121124418,0,62,8527,-3678,10177
1754277411123169575,0,60,8525,-3676,10179
1754277411125066335,0,62,8526,-3675,10180
1754277411127076856,0,57,8532,-3674,10181
1754277411129078804,0,58,8534,-3673,10183
1754277411131106025,0,58,8538,-3652,10184
1754277411133161645,0,60,8540,-3650,10186
1754277411135099700,0,52,8542,-3667,10188
1754277411137143811,0,53,8544,-3666,10190
1754277411139148105,0,59,8543,-3666,10192
1754277411141082162,0,59,8544,-3664,10193
1754277411143064091,0,65,8546,-3662,10195
1754277411145045174,0,65,8547,-3661,10196
1754277411147067228,0,61,8536,-3659,10198
1754277411149047953,0,61,8537,-3657,10199
1754277411151063432,0,55,8548,-3655,10201
1754277411153071071,0,56,8549,-3653,10202
1754277411155134533,0,64,8551,-3651,10204
1754277411157098174,0,64,8553,-3649,10206
1754277411159131195,0,64,8554,-3647,10207
1754277411161057939,0,59,8547,-3642,10209
1754277411163091820,0,59,8548,-3641,10210
1754277411165093372,0,72,8550,-3643,10212
1754277411167175462,0,72,8552,-3641,10214
1754277411169113817,0,77,8546,-3638,10215
1754277411171106937,0,77,8547,-3636,10216
1754277411173120127,0,80,8549,-3636,10218
1754277411175055177,0,80,8551,-3634,10220
1754277411177008068,0,80,8559,-3630,10221
1754277411179005541,0,80,8561,-3629,10223
1754277411180989732,0,82,8562,-3629,10224
1754277411183011243,0,82,8563,-3627,10225
1754277411184988580,0,89,8573,-3625,10226
1754277411187215299,0,89,8574,-3622,10227
1754277411189044142,0,96,8560,-3625,10229
1754277411191076802,0,98,8561,-3624,10230
1754277411192996818,0,105,8555,-3632,10231
1754277411195030357,0,105,8555,-3630,10231
1754277411197002190,0,102,8559,-3628,10233
1754277411198990826,0,102,8560,-3627,10234
1754277411200994625,0,103,8558,-3625,10235
1754277411203003686,0,104,8559,-3623,10236
1754277411205075376,0,105,8563,-3624,10237
