%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1754277410128497953,0,2.3665235771208226,3.0784949738863925,4.544466660952918,2.121713505463979
1754277410129211918,0,2.3665235771208226,3.0784949738863925,4.544466660952918,2.121713505463979
1754277410129261182,0,2.3665235771208226,3.0784949738863925,4.544466660952918,2.121713505463979
1754277410129897568,0,2.3665235771208226,3.0784949738863925,4.544466660952918,2.121713505463979
1754277410130433970,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.2959748427252684
1754277410130805161,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.7751359369109274
1754277410131273074,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.7751359369109274
1754277410131806747,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.7751359369109274
1754277410132265759,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.7751359369109274
1754277410132788145,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.7751359369109274
1754277410133254754,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.7751359369109274
1754277410133822035,0,2.6495860398424185,3.0784949738863925,4.544466660952918,1.7751359369109274
1754277410134266833,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410134771805,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410135236716,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410135772490,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410136268642,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410136791701,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410137245419,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410137783265,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410138270319,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410138783764,0,2.6495860398424185,4.892274548433407,4.544466660952918,1.7751359369109274
1754277410139270123,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410139788413,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410140258795,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410140781812,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410141251402,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410141798164,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410142305652,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410142805835,0,2.6495860398424185,3.0784949738863925,4.19143533006027,1.2959748427252684
1754277410143298820,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410143805759,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410144283774,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410144790084,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410145265775,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410145793676,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410146295820,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410146814438,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.874670245050284
1754277410147331881,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.7751359369109274
1754277410147822666,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.7751359369109274
1754277410148312596,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.7751359369109274
1754277410148806235,0,2.6495860398424185,3.0784949738863925,4.356987976149286,1.7751359369109274
