%time,field.layout.data_offset,field.data0,field.data1
1748218760799397248,0,-8,7
1748218760820395130,0,-8,8
1748218760841172198,0,-8,8
1748218760862366739,0,-8,8
1748218760883151679,0,-8,8
1748218760904362618,0,-8,8
1748218760925126466,0,-8,8
1748218760945943025,0,-8,8
1748218760966913516,0,-8,8
1748218760993274036,0,-8,8
1748218761013934919,0,-8,8
1748218761034908615,0,-8,7
1748218761055856107,0,-8,7
1748218761077000613,0,-8,8
1748218761098028256,0,-8,8
1748218761118882784,0,-8,8
1748218761139561851,0,-7,8
1748218761160606164,0,-8,8
1748218761181454207,0,-8,8
1748218761202627230,0,-8,8
1748218761223717690,0,-8,8
1748218761244896887,0,-8,7
1748218761265833231,0,-9,7
1748218761286636875,0,-8,8
1748218761307569332,0,-8,8
1748218761334329509,0,-8,7
1748218761356108274,0,-8,8
1748218761378065589,0,-8,8
1748218761399697088,0,-8,8
1748218761420511065,0,-8,8
1748218761442310980,0,-8,8
1748218761463475275,0,-8,8
1748218761485308972,0,-8,8
1748218761506500578,0,-8,8
1748218761526623337,0,-8,8
1748218761552049152,0,-8,8
1748218761573005954,0,-8,8
1748218761593992646,0,-8,8
1748218761614724043,0,-8,8
1748218761635665133,0,-8,8
1748218761656919342,0,-8,7
1748218761677691691,0,-9,8
1748218761698615834,0,-8,7
1748218761719856586,0,-8,8
1748218761740959024,0,-8,8
1748218761761865536,0,-8,8
1748218761782608547,0,-8,8
1748218761803710391,0,-8,8
1748218761824566645,0,-8,8
1748218761845704248,0,-8,7
1748218761866951214,0,-8,8
1748218761887040209,0,-8,8
1748218761912229141,0,-8,8
1748218761933194416,0,-8,8
1748218761954341358,0,-8,8
1748218761975215057,0,-8,8
1748218761996556209,0,-8,8
1748218762017165165,0,-8,7
1748218762038182762,0,-8,8
1748218762059303467,0,-8,8
1748218762080459195,0,-8,8
1748218762101276992,0,-8,8
1748218762122335564,0,-8,8
1748218762143260782,0,-8,8
1748218762164042452,0,-8,8
1748218762185375091,0,-7,7
1748218762206790688,0,-8,8
1748218762227675288,0,-8,8
1748218762254109309,0,-8,7
1748218762275577009,0,-8,8
1748218762296672663,0,-7,8
1748218762317737301,0,-8,7
1748218762338575759,0,-8,7
1748218762359580423,0,-8,8
1748218762380516980,0,-8,8
1748218762402586529,0,-8,8
1748218762423475181,0,-9,8
1748218762444474224,0,-8,7
1748218762465562152,0,-8,7
1748218762486444933,0,-8,8
1748218762507228655,0,-8,7
1748218762533310313,0,-8,8
1748218762554057966,0,-8,8
1748218762575068573,0,-8,8
1748218762595955445,0,-8,8
1748218762616771757,0,-8,8
1748218762637884224,0,-7,8
1748218762658740037,0,-8,8
1748218762679655646,0,-8,7
1748218762700620936,0,-8,8
1748218762721501681,0,-8,8
1748218762742506560,0,-8,8
1748218762763526258,0,-8,8
1748218762784498860,0,-8,8
1748218762805475140,0,-9,8
1748218762826457375,0,-9,8
1748218762847349429,0,-9,7
1748218762872294266,0,-11,8
1748218762893796590,0,-9,8
1748218762915351693,0,-10,8
1748218762936630161,0,-9,8
1748218762957392605,0,-9,8
1748218762978532882,0,-9,8
1748218762999375927,0,-9,8
1748218763020061812,0,-10,8
1748218763041091415,0,-9,7
1748218763061829120,0,-9,8
1748218763082959494,0,-9,8
1748218763104085332,0,-9,8
1748218763124703025,0,-9,8
1748218763145731157,0,-9,8
1748218763166658099,0,-9,8
1748218763187676805,0,-9,8
1748218763212701006,0,-9,7
1748218763233914817,0,-9,8
1748218763254856053,0,-9,7
1748218763275702950,0,-9,8
1748218763296450821,0,-9,8
1748218763317609781,0,-9,7
1748218763338345304,0,-9,8
1748218763359547982,0,-8,8
1748218763380658999,0,-9,8
1748218763401463720,0,-9,8
1748218763422350212,0,-9,8
1748218763443362651,0,-9,8
1748218763464526061,0,-9,8
1748218763485249687,0,-9,8
1748218763506160636,0,-9,8
1748218763526943694,0,-9,8
