%time,opos,force
1754273639609339348,-52,5.925877825729511
1754273639611296603,-55,5.925877825729511
1754273639617332529,-65,6.481113915560484
1754273639619253788,-68,6.481113915560484
1754273639621254909,-72,6.6461654168955775
1754273639623170711,-76,6.6461654168955775
1754273639625207131,-80,6.834145246453131
1754273639627258146,-83,6.834145246453131
1754273639629197458,-86,7.892676699361652
1754273639631131240,-90,7.892676699361652
1754273639633163331,-94,8.83742282169577
1754273639635209954,-98,8.83742282169577
1754273639637212265,-102,9.362918027818957
1754273639639178565,-106,9.362918027818957
1754273639641184079,-109,9.362918027818957
1754273639643186702,-113,9.362918027818957
1754273639645182758,-116,9.812516915564686
1754273639647178741,-120,9.812516915564686
1754273639649204752,-123,9.989603353169676
1754273639651213517,-126,9.989603353169676
1754273639653147477,-130,10.694990205049292
1754273639655183900,-133,10.694990205049292
1754273639657181684,-136,11.14000999120724
1754273639659153373,-138,11.14000999120724
1754273639661171947,-141,11.14000999120724
1754273639663187649,-144,11.14000999120724
1754273639665145824,-147,11.395636271598637
1754273639667132777,-150,11.395636271598637
1754273639669137109,-152,11.395636271598637
1754273639671154170,-155,11.395636271598637
1754273639673188819,-157,11.725189103594916
1754273639675095110,-159,11.725189103594916
1754273639677143278,-161,11.725189103594916
1754273639679132884,-164,11.725189103594916
1754273639681142282,-166,11.395636271598637
1754273639683131512,-167,11.395636271598637
1754273639685121388,-169,11.395636271598637
1754273639687153162,-172,11.725189103594916
1754273639689125095,-174,11.725189103594916
1754273639691178734,-176,11.395636271598637
1754273639693103451,-178,11.395636271598637
1754273639695061395,-180,13.364161537494288
1754273639697125020,-182,13.364161537494288
1754273639699155506,-184,11.395636271598637
1754273639701138648,-185,11.395636271598637
1754273639703131104,-187,11.14000999120724
1754273639705130411,-189,11.14000999120724
1754273639707191334,-190,11.14000999120724
1754273639709142010,-192,11.14000999120724
1754273639711194353,-194,10.694990205049292
1754273639713154930,-195,10.694990205049292
1754273639715159978,-197,9.812516915564686
1754273639717104296,-199,9.812516915564686
1754273639719107262,-200,9.989603353169676
1754273639721082558,-202,9.989603353169676
1754273639723136142,-204,9.362918027818957
1754273639725135390,-206,9.362918027818957
1754273639727099414,-208,9.587065430129496
1754273639729162264,-209,9.587065430129496
1754273639731112492,-211,9.362918027818957
1754273639733079577,-212,9.362918027818957
1754273639735049183,-214,9.362918027818957
1754273639737061566,-216,9.362918027818957
1754273639739057249,-218,8.83742282169577
1754273639741100468,-219,8.83742282169577
1754273639743055702,-220,9.812516915564686
1754273639745087633,-221,9.812516915564686
1754273639747040407,-223,9.362918027818957
1754273639749037853,-224,9.362918027818957
1754273639751088901,-226,9.362918027818957
1754273639753108221,-228,9.362918027818957
1754273639755126163,-230,8.83742282169577
1754273639757108149,-231,8.83742282169577
1754273639759095431,-232,9.587065430129496
1754273639761094834,-233,9.587065430129496
1754273639763051843,-235,8.320162873254663
1754273639765068179,-236,8.320162873254663
1754273639767059208,-238,8.320162873254663
1754273639769062108,-239,8.320162873254663
1754273639771059547,-241,8.320162873254663
1754273639773101247,-242,9.362918027818957
1754273639775043670,-243,9.362918027818957
1754273639777054399,-244,8.83742282169577
1754273639779056782,-246,8.83742282169577
1754273639781030200,-246,9.362918027818957
1754273639783078779,-247,9.362918027818957
1754273639785004689,-248,8.83742282169577
1754273639787122566,-249,8.83742282169577
1754273639789022168,-250,8.83742282169577
1754273639791064391,-251,8.83742282169577
1754273639793081203,-252,8.320162873254663
1754273639795090459,-253,8.320162873254663
1754273639797078702,-254,8.83742282169577
1754273639799138900,-255,8.83742282169577
1754273639801070109,-256,8.320162873254663
1754273639803078834,-256,8.320162873254663
1754273639805162649,-257,8.83742282169577
1754273639807059216,-257,8.83742282169577
1754273639809035916,-258,8.320162873254663
1754273639810987899,-258,8.320162873254663
