%time,opos,force
1754204504887213334,-1,2.4078445589842024
1754204504889150497,-3,2.4078445589842024
1754204504891131346,-5,2.3747226988666994
1754204504893121802,-7,2.3747226988666994
1754204504895204185,-10,2.440966419101709
1754204504897112385,-13,2.440966419101709
1754204504899078465,-16,2.722648207853968
1754204504901082079,-20,2.722648207853968
1754204504903123479,-23,3.2784217553988957
1754204504905133123,-27,3.2784217553988957
1754204504907072558,-31,2.3747226988666994
1754204504909123244,-35,2.3747226988666994
1754204504911075385,-40,5.360331956009323
1754204504913019167,-45,5.360331956009323
1754204504915016748,-49,5.031290018846305
1754204504917075577,-55,5.031290018846305
1754204504919069498,-60,8.324703308428807
1754204504921026610,-65,8.324703308428807
1754204504923013950,-70,8.75218948232182
1754204504925011335,-75,8.75218948232182
1754204504927061292,-80,9.269449430762924
1754204504929020756,-85,9.269449430762924
1754204504931081824,-90,11.573277654467612
1754204504933049415,-95,11.573277654467612
1754204504935012839,-99,11.831646573027543
1754204504937076150,-104,11.831646573027543
1754204504939031266,-108,12.764055933597566
1754204504941064546,-112,12.764055933597566
1754204504943059915,-116,13.796188146561445
1754204504945191357,-120,13.796188146561445
1754204504947075630,-123,14.137561526697047
1754204504949087942,-127,14.578379748064737
1754204504951015593,-131,14.786250024498782
1754204504953030938,-135,14.578379748064737
1754204504955056487,-137,15.669651556456916
1754204504957035429,-140,15.669651556456916
1754204504959039704,-143,15.669651556456916
1754204504961130243,-146,15.669651556456916
1754204504963017360,-149,15.669651556456916
1754204504965061815,-152,16.807934840668235
1754204504966967849,-154,16.807934840668235
1754204504969049509,-156,15.857733482939494
1754204504970997673,-158,15.857733482939494
1754204504972985574,-160,15.857733482939494
1754204504975022196,-162,15.857733482939494
1754204504976969084,-163,16.807934840668235
1754204504979002965,-165,16.807934840668235
1754204504980983079,-166,15.207538805991225
1754204504983009955,-167,15.207538805991225
1754204504985004144,-168,14.578379748064737
1754204504986953046,-169,14.578379748064737
1754204504988951708,-170,14.474283251219227
1754204504990937342,-172,14.474283251219227
1754204504992907435,-173,12.764055933597566
1754204504994937211,-174,12.764055933597566
1754204504996920759,-175,14.578379748064737
1754204504998968387,-176,14.578379748064737
1754204505001021124,-177,12.588949177765636
1754204505003047831,-178,12.157243531293828
1754204505005011807,-180,11.61922386810672
1754204505007052187,-181,11.831646573027543
1754204505009080082,-182,11.446071516084814
1754204505010980242,-183,11.127016814116448
1754204505013015241,-184,11.972525123821226
1754204505014973531,-185,10.422952881374059
1754204505016944222,-186,10.376845118780938
1754204505018954875,-187,9.269449430762924
1754204505021101261,-188,10.020536197237174
1754204505023022999,-189,10.020536197237174
1754204505025032359,-190,9.823198987326636
1754204505027038033,-192,9.269449430762924
1754204505029077168,-193,9.202456389821538
1754204505030961419,-194,8.75218948232182
1754204505032992632,-195,8.75218948232182
1754204505034957413,-196,8.75218948232182
1754204505037064680,-198,8.75218948232182
1754204505038928068,-198,7.457287948102121
1754204505040894001,-200,8.254634505324919
