%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1752036906477898383,0,-3633,-5389,12684,5879,-3512,-4059,1755,10378
1752036906479768778,0,-3633,-5389,12684,5879,-3513,-4059,1755,10378
1752036906481831210,0,-3633,-5389,12684,5879,-3513,-4058,1756,10377
1752036906483730300,0,-3633,-5389,12684,5879,-3514,-4058,1756,10376
1752036906485808018,0,-3633,-5389,12684,5879,-3514,-4058,1756,10376
1752036906487795556,0,-3633,-5389,12684,5879,-3515,-4057,1757,10375
1752036906489802584,0,-3633,-5389,12684,5879,-3516,-4057,1757,10375
1752036906491792563,0,-3633,-5389,12684,5879,-3516,-4057,1758,10374
1752036906493790542,0,-3633,-5389,12684,5879,-3517,-4056,1758,10373
1752036906495819884,0,-3633,-5389,12684,5879,-3517,-4056,1759,10373
1752036906497760970,0,-3633,-5389,12684,5879,-3518,-4056,1759,10372
1752036906499898259,0,-3633,-5389,12684,5879,-3519,-4056,1760,10372
1752036906501798125,0,-3633,-5389,12684,5879,-3519,-4056,1760,10371
1752036906503820475,0,-3633,-5389,12684,5879,-3521,-4056,1760,10371
1752036906505811003,0,-3633,-5389,12684,5879,-3521,-4056,1760,10370
1752036906507790540,0,-3633,-5389,12684,5879,-3521,-4056,1760,10370
1752036906509715549,0,-3633,-5389,12684,5879,-3522,-4056,1760,10369
1752036906511761773,0,-3633,-5389,12684,5879,-3522,-4056,1760,10369
1752036906513752741,0,-3633,-5389,12684,5879,-3522,-4056,1760,10369
1752036906515745529,0,-3633,-5389,12684,5879,-3522,-4056,1759,10369
1752036906517769999,0,-3633,-5389,12684,5879,-3522,-4057,1759,10369
1752036906519796923,0,-3633,-5389,12684,5879,-3522,-4057,1758,10369
1752036906521757405,0,-3633,-5389,12684,5879,-3522,-4057,1758,10369
1752036906523749567,0,-3633,-5389,12684,5879,-3522,-4057,1758,10370
1752036906525761585,0,-3633,-5389,12684,5879,-3522,-4057,1757,10370
1752036906527789004,0,-3633,-5389,12684,5879,-3522,-4057,1757,10370
1752036906529734579,0,-3633,-5389,12684,5879,-3521,-4057,1756,10370
1752036906531760644,0,-3633,-5389,12684,5879,-3521,-4057,1756,10371
1752036906533729462,0,-3633,-5389,12684,5879,-3521,-4058,1756,10371
1752036906535733561,0,-3633,-5389,12684,5879,-3521,-4058,1755,10371
1752036906537716145,0,-3633,-5390,12684,5879,-3519,-4058,1754,10372
1752036906539701446,0,-3633,-5389,12684,5879,-3519,-4058,1754,10372
1752036906541768753,0,-3633,-5389,12684,5879,-3518,-4058,1754,10372
1752036906543666521,0,-3633,-5390,12684,5879,-3517,-4058,1754,10373
1752036906545600588,0,-3633,-5390,12684,5879,-3516,-4058,1754,10373
1752036906547582105,0,-3633,-5390,12684,5879,-3516,-4058,1754,10374
1752036906549565232,0,-3633,-5390,12684,5879,-3515,-4058,1754,10374
1752036906551597574,0,-3633,-5390,12684,5879,-3514,-4058,1754,10375
1752036906553632664,0,-3633,-5390,12684,5879,-3514,-4058,1754,10376
1752036906555629826,0,-3633,-5390,12684,5879,-3513,-4058,1755,10376
1752036906557707011,0,-3633,-5390,12684,5879,-3512,-4058,1755,10377
1752036906559676288,0,-3633,-5390,12684,5879,-3512,-4058,1755,10377
1752036906561631624,0,-3633,-5390,12684,5879,-3511,-4058,1756,10378
1752036906563594402,0,-3633,-5390,12684,5879,-3510,-4058,1756,10378
1752036906565540057,0,-3633,-5390,12684,5879,-3510,-4058,1756,10379
1752036906567559974,0,-3633,-5390,12684,5879,-3509,-4057,1757,10379
