%time,field.layout.data_offset,field.data1,field.data0
1747546173512323456,0,-753,1280
1747546173533340050,0,-753,1280
1747546173554467886,0,-753,1280
1747546173575547867,0,-753,1280
1747546173596419273,0,-753,1280
1747546173617390830,0,-753,1280
1747546173638280582,0,-753,1280
1747546173659255552,0,-753,1280
1747546173680072028,0,-753,1280
1747546173700964004,0,-753,1280
1747546173722051353,0,-753,1280
1747546173743109329,0,-753,1280
1747546173763981994,0,-753,1280
1747546173785107442,0,-753,1280
1747546173806007197,0,-753,1280
1747546173826944911,0,-753,1280
1747546173852748910,0,-753,1280
1747546173873669751,0,-753,1280
1747546173894735011,0,-753,1280
1747546173915612655,0,-753,1280
1747546173936852120,0,-753,1280
1747546173957727282,0,-753,1280
1747546173978996048,0,-753,1280
1747546173999461195,0,-753,1280
1747546174020332390,0,-753,1280
1747546174041650981,0,-753,1280
1747546174062478594,0,-753,1280
1747546174083224977,0,-753,1280
1747546174104363471,0,-753,1280
1747546174125372081,0,-753,1280
1747546174146098352,0,-753,1280
1747546174171291493,0,-753,1280
1747546174192214895,0,-753,1280
1747546174213261097,0,-753,1280
1747546174234246299,0,-753,1280
1747546174255209739,0,-753,1280
1747546174276094854,0,-753,1280
1747546174296890936,0,-753,1280
1747546174318472964,0,-753,1280
1747546174339085523,0,-753,1280
1747546174360259222,0,-753,1280
1747546174380846379,0,-753,1280
1747546174402124094,0,-753,1280
1747546174423111866,0,-753,1280
1747546174444174639,0,-753,1280
1747546174465014856,0,-753,1280
1747546174486082843,0,-753,1280
1747546174507842667,0,-753,1280
1747546174533921844,0,-753,1280
1747546174554777173,0,-753,1280
1747546174575784426,0,-753,1280
1747546174596793381,0,-753,1280
1747546174617952555,0,-753,1280
1747546174639109746,0,-753,1280
1747546174660004570,0,-753,1280
1747546174680633760,0,-753,1280
1747546174701635342,0,-753,1280
1747546174722638682,0,-753,1280
1747546174744595474,0,-753,1280
1747546174765711312,0,-753,1280
1747546174787589727,0,-753,1280
1747546174813528693,0,-753,1280
1747546174834389435,0,-753,1280
1747546174855354464,0,-753,1280
1747546174876291872,0,-753,1280
1747546174897930170,0,-753,1280
1747546174919310431,0,-753,1280
1747546174940244517,0,-753,1280
1747546174961276117,0,-753,1280
1747546174983207525,0,-753,1280
1747546175005188843,0,-753,1280
1747546175027116594,0,-753,1280
1747546175053057487,0,-753,1280
1747546175073848344,0,-753,1280
1747546175096046105,0,-753,1280
1747546175116817445,0,-753,1280
1747546175138043715,0,-753,1280
1747546175160222727,0,-753,1280
1747546175181757678,0,-753,1280
1747546175202825606,0,-753,1280
1747546175224917330,0,-753,1280
1747546175246441566,0,-753,1280
1747546175267392561,0,-753,1280
1747546175292236865,0,-753,1280
1747546175313258519,0,-753,1280
1747546175334210065,0,-753,1280
1747546175355105355,0,-753,1280
1747546175376010868,0,-753,1280
1747546175397004426,0,-753,1280
1747546175417969974,0,-753,1280
1747546175438824118,0,-753,1280
1747546175459885850,0,-753,1280
1747546175480868727,0,-753,1280
1747546175501947714,0,-753,1280
1747546175522861165,0,-753,1280
1747546175543771063,0,-753,1280
1747546175564885133,0,-753,1280
1747546175585794310,0,-753,1280
1747546175606553567,0,-753,1280
1747546175631725924,0,-753,1280
1747546175652690207,0,-753,1280
1747546175673521003,0,-753,1280
1747546175694554362,0,-753,1280
1747546175715423374,0,-753,1280
1747546175736342933,0,-753,1280
1747546175757443530,0,-753,1280
1747546175778413408,0,-753,1280
1747546175799256338,0,-753,1280
1747546175820272611,0,-753,1280
1747546175841360255,0,-753,1280
1747546175862246229,0,-753,1280
1747546175883141942,0,-753,1280
1747546175904070496,0,-753,1280
