%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1750045113057544053,0,-11653,3415,-81,8535,48,-9144,8903,1919
1750045113058973745,0,-11653,3415,-80,8538,48,-9144,8903,1919
1750045113060914764,0,-11642,3412,-94,8547,48,-9144,8903,1918
1750045113062912054,0,-11642,3412,-94,8547,48,-9144,8903,1918
1750045113064916527,0,-11661,3415,-94,8527,48,-9144,8903,1918
1750045113066904414,0,-11661,3415,-94,8526,48,-9144,8903,1918
1750045113068928533,0,-11642,3415,-82,8538,48,-9144,8903,1918
1750045113070900164,0,-11642,3415,-82,8538,48,-9144,8903,1918
1750045113072902094,0,-11659,3421,-76,8532,48,-9144,8903,1918
1750045113074968906,0,-11659,3421,-76,8533,48,-9144,8904,1918
1750045113076898189,0,-11647,3456,-56,8529,48,-9144,8903,1918
1750045113078878545,0,-11647,3456,-55,8529,48,-9144,8903,1918
1750045113080928442,0,-11642,3432,-75,8532,48,-9144,8903,1918
1750045113082909011,0,-11642,3432,-75,8532,48,-9144,8903,1918
1750045113084909831,0,-11641,3432,-75,8532,48,-9144,8903,1918
1750045113086929908,0,-11647,3416,-92,8537,48,-9144,8903,1918
1750045113088915792,0,-11647,3416,-92,8538,48,-9144,8904,1918
1750045113090907094,0,-11647,3416,-80,8521,48,-9144,8903,1919
1750045113092986328,0,-11647,3416,-79,8521,48,-9144,8904,1919
1750045113094931503,0,-11662,3424,-79,8532,49,-9144,8903,1919
1750045113096979254,0,-11662,3424,-78,8532,49,-9144,8903,1920
1750045113098968336,0,-11647,3418,-72,8531,49,-9144,8903,1920
1750045113100960578,0,-11648,3418,-72,8531,49,-9145,8903,1920
1750045113102999857,0,-11647,3479,-88,8528,49,-9144,8903,1920
1750045113104959950,0,-11648,3479,-88,8528,49,-9145,8903,1920
1750045113106998120,0,-11648,3425,-93,8526,49,-9144,8903,1921
1750045113108950332,0,-11648,3425,-93,8526,49,-9144,8903,1921
1750045113110939985,0,-11648,3425,-93,8528,49,-9145,8903,1921
1750045113112914185,0,-11648,3425,-93,8528,49,-9145,8903,1921
1750045113114917256,0,-11647,3420,-89,8531,50,-9145,8903,1921
1750045113116940356,0,-11647,3420,-89,8530,50,-9145,8903,1921
1750045113118924077,0,-11647,3420,-88,8527,50,-9145,8903,1922
1750045113120947125,0,-11647,3420,-89,8527,50,-9145,8903,1922
1750045113122951159,0,-11647,3420,-42,8562,50,-9145,8903,1922
1750045113124924486,0,-11647,3420,-41,8562,50,-9145,8903,1922
1750045113126910220,0,-11647,3420,-88,8525,50,-9145,8903,1922
1750045113128907779,0,-11647,3420,-88,8525,50,-9145,8903,1922
1750045113130931594,0,-11647,3421,-88,8533,51,-9145,8903,1922
1750045113132941959,0,-11647,3421,-88,8533,51,-9145,8903,1922
1750045113134965842,0,-11646,3428,-88,8528,51,-9144,8903,1922
1750045113136947088,0,-11647,3428,-88,8527,51,-9145,8903,1922
1750045113138944934,0,-11647,3422,-76,8530,51,-9145,8903,1922
1750045113140921949,0,-11647,3422,-76,8530,51,-9145,8903,1922
1750045113142959267,0,-11647,3422,-96,8533,51,-9145,8903,1923
1750045113144907076,0,-11647,3423,-97,8533,52,-9145,8903,1923
1750045113146915138,0,-11647,3423,-87,8530,52,-9145,8903,1923
1750045113148917954,0,-11647,3423,-87,8530,52,-9145,8903,1923
1750045113150925479,0,-11647,3423,-91,8530,52,-9145,8903,1923
1750045113152924778,0,-11647,3423,-91,8530,52,-9145,8903,1923
1750045113154959210,0,-11621,3420,-88,8535,52,-9145,8903,1923
1750045113156951092,0,-11620,3421,-88,8535,53,-9145,8903,1923
1750045113158943113,0,-11646,3424,-88,8545,53,-9145,8903,1923
1750045113160927512,0,-11646,3424,-87,8545,53,-9145,8903,1924
1750045113162934745,0,-11659,3421,-87,8553,53,-9144,8903,1923
1750045113164951525,0,-11660,3421,-87,8553,53,-9145,8903,1923
1750045113167051350,0,-11659,3421,-87,8553,53,-9144,8903,1923
1750045113168945951,0,-11640,3424,-93,8522,53,-9144,8903,1924
1750045113170925817,0,-11640,3424,-94,8522,53,-9144,8903,1923
1750045113172936739,0,-11652,3424,-88,8533,53,-9145,8903,1923
1750045113174926691,0,-11652,3424,-88,8533,53,-9145,8903,1922
1750045113176917023,0,-11646,3424,-76,8536,53,-9145,8903,1923
1750045113178935124,0,-11646,3424,-76,8536,53,-9145,8903,1923
1750045113180905749,0,-11664,3421,-54,8536,53,-9145,8903,1923
1750045113182886368,0,-11664,3421,-53,8536,53,-9145,8903,1923
1750045113184899808,0,-11646,3424,-126,8536,53,-9145,8903,1922
1750045113186910997,0,-11646,3424,-126,8536,53,-9145,8903,1922
1750045113188891604,0,-11641,3496,-71,8524,53,-9145,8903,1922
1750045113190905656,0,-11641,3497,-71,8524,53,-9145,8903,1922
1750045113192921302,0,-11646,3425,-87,8536,53,-9145,8903,1923
1750045113194956381,0,-11646,3425,-87,8536,53,-9145,8903,1923
1750045113196911388,0,-11653,3504,-61,8530,53,-9145,8903,1923
1750045113198889893,0,-11653,3505,-61,8530,53,-9145,8903,1923
1750045113200930948,0,-11646,3424,-80,8514,53,-9145,8903,1923
1750045113202920192,0,-11646,3424,-80,8514,53,-9145,8903,1923
1750045113204936816,0,-11647,3425,-47,8535,54,-9145,8903,1923
1750045113206942440,0,-11647,3425,-47,8535,54,-9145,8903,1922
1750045113208927770,0,-11651,3429,-86,8557,55,-9145,8903,1922
1750045113210915596,0,-11651,3429,-86,8557,55,-9145,8903,1922
1750045113212945925,0,-11640,3427,-81,8535,56,-9145,8903,1922
