%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1751092628588550059,0,2807,-7734,9595,12304,-1036,5733,4487,13667
1751092628590513767,0,2804,-7724,9595,12298,-1036,5733,4487,13667
1751092628592549034,0,2804,-7723,9596,12298,-1036,5733,4487,13667
1751092628594516135,0,2799,-7733,9596,12301,-1036,5733,4487,13667
1751092628596595956,0,2800,-7733,9596,12301,-1036,5733,4487,13667
1751092628598648866,0,2800,-7733,9597,12301,-1036,5733,4487,13667
1751092628600537142,0,2808,-7778,9597,12303,-1036,5733,4487,13667
1751092628602579795,0,2808,-7778,9597,12303,-1036,5733,4487,13667
1751092628604551728,0,2805,-7734,9598,12306,-1036,5733,4487,13667
1751092628606599913,0,2805,-7734,9598,12306,-1036,5733,4487,13667
1751092628608474456,0,2805,-7734,9598,12303,-1036,5733,4487,13667
1751092628610483561,0,2805,-7733,9598,12303,-1036,5733,4487,13667
1751092628612481696,0,2808,-7733,9599,12303,-1036,5733,4487,13667
1751092628614510885,0,2808,-7733,9599,12303,-1036,5733,4487,13667
1751092628616501289,0,2806,-7732,9599,12297,-1036,5733,4487,13667
1751092628618594998,0,2806,-7732,9600,12297,-1036,5733,4487,13667
1751092628620520238,0,2809,-7736,9669,12303,-1036,5733,4487,13667
1751092628622513416,0,2809,-7737,9670,12303,-1037,5733,4487,13667
1751092628624492078,0,2809,-7733,9602,12315,-1036,5733,4487,13667
1751092628626525020,0,2809,-7733,9602,12315,-1036,5733,4487,13667
1751092628628538488,0,2806,-7734,9603,12297,-1037,5733,4487,13667
1751092628630534341,0,2806,-7733,9603,12297,-1036,5733,4487,13667
1751092628632509460,0,2801,-7723,9603,12296,-1036,5733,4487,13667
1751092628634555044,0,2802,-7723,9603,12296,-1036,5733,4487,13667
1751092628636509083,0,2807,-7733,9604,12296,-1037,5733,4487,13667
1751092628638496927,0,2807,-7733,9604,12296,-1037,5733,4487,13667
1751092628640495654,0,2802,-7732,9604,12296,-1036,5733,4487,13667
1751092628642521120,0,2802,-7732,9605,12296,-1036,5733,4487,13667
1751092628644512657,0,2802,-7746,9605,12293,-1037,5733,4487,13667
1751092628646539165,0,2802,-7745,9605,12293,-1036,5733,4487,13667
1751092628648509546,0,2802,-7728,9606,12295,-1036,5733,4487,13667
1751092628650514754,0,2802,-7729,9606,12295,-1037,5733,4487,13667
1751092628652488861,0,2807,-7732,9606,12288,-1036,5733,4486,13667
1751092628654512230,0,2807,-7732,9606,12288,-1036,5733,4486,13667
1751092628656515663,0,2810,-7736,9607,12293,-1037,5733,4486,13667
1751092628658556794,0,2810,-7736,9607,12293,-1037,5733,4486,13667
1751092628660563086,0,3791,-7735,9607,14087,-1036,5733,4486,13667
1751092628662521131,0,2808,-7736,9608,12287,-1037,5733,4485,13667
1751092628664530911,0,2801,-7735,9608,12329,-1036,5733,4485,13667
1751092628666516381,0,2801,-7735,9608,12330,-1036,5733,4485,13667
1751092628668511192,0,2808,-7736,9609,12290,-1037,5733,4485,13667
1751092628670523070,0,2808,-7736,9609,12289,-1037,5733,4484,13667
1751092628672576592,0,2803,-7732,9609,12296,-1036,5733,4484,13667
1751092628674547731,0,2803,-7732,9609,12296,-1036,5733,4484,13667
1751092628676574197,0,2803,-7731,9610,12296,-1036,5733,4484,13667
1751092628678546725,0,2803,-7732,9610,12296,-1037,5733,4484,13667
1751092628680522240,0,2814,-7732,9610,12296,-1037,5733,4484,13667
1751092628682513901,0,2814,-7731,9611,12296,-1036,5733,4484,13667
1751092628684562300,0,2814,-7731,9611,12296,-1036,5733,4484,13667
1751092628686530138,0,2809,-7734,9611,12307,-1036,5733,4484,13667
1751092628688594640,0,2809,-7734,9612,12306,-1036,5733,4483,13667
1751092628690556994,0,2802,-7729,9612,12302,-1036,5733,4483,13667
1751092628692592011,0,2802,-7729,9612,12302,-1036,5733,4483,13667
1751092628694550176,0,2804,-7734,9612,12314,-1037,5733,4483,13667
1751092628696568275,0,2804,-7734,9613,12314,-1037,5733,4483,13667
1751092628698544320,0,2804,-7735,9613,12306,-1037,5733,4483,13667
1751092628700641078,0,2804,-7735,9613,12306,-1037,5733,4483,13667
1751092628702550666,0,2802,-7726,9614,12306,-1036,5733,4483,13667
1751092628704565773,0,2802,-7726,9614,12306,-1036,5733,4483,13667
1751092628706528278,0,2804,-7735,9614,12306,-1037,5733,4483,13667
1751092628708557374,0,2804,-7735,9615,12306,-1037,5733,4483,13667
1751092628710556027,0,2804,-7731,9615,12306,-1037,5733,4483,13667
1751092628712584019,0,2804,-7731,9615,12306,-1037,5733,4483,13667
1751092628714549880,0,2809,-7731,9615,12308,-1037,5733,4483,13667
1751092628716551553,0,2810,-7731,9616,12308,-1037,5733,4483,13667
1751092628718496693,0,2805,-7733,9616,12304,-1036,5733,4483,13667
1751092628720513001,0,2805,-7733,9616,12304,-1036,5733,4483,13667
1751092628722468035,0,2805,-7728,9617,12304,-1036,5733,4483,13667
1751092628724496826,0,2805,-7728,9617,12304,-1036,5733,4483,13667
1751092628726554611,0,1152,-7218,9617,12306,-1036,5733,4483,13667
1751092628728595626,0,2810,-7731,9618,12306,-1037,5733,4483,13667
1751092628730553434,0,2805,-7730,9618,12311,-1036,5733,4483,13667
1751092628732573671,0,2805,-7730,9618,12311,-1036,5733,4483,13667
1751092628734594324,0,2810,-7731,9618,12288,-1037,5733,4483,13667
1751092628736493011,0,2810,-7730,9619,12287,-1036,5733,4483,13667
1751092628738545915,0,2813,-7728,9619,12306,-1036,5733,4483,13667
1751092628740532655,0,2813,-7728,9619,12306,-1036,5733,4483,13667
1751092628742516492,0,2811,-7729,9620,12317,-1036,5733,4483,13667
1751092628744526753,0,2811,-7729,9620,12317,-1036,5733,4483,13667
1751092628746572640,0,1830,-7729,9620,11741,-1036,5733,4483,13667
1751092628748613941,0,2814,-7730,9621,12308,-1037,5733,4483,13667
1751092628750581606,0,6023,-8239,9621,18378,-1036,5733,4483,13667
1751092628752583643,0,2804,-7727,9621,12309,-1036,5733,4483,13667
1751092628754546658,0,2817,-7727,9621,12308,-1036,5733,4483,13667
1751092628756571385,0,2817,-7727,9622,12308,-1036,5733,4483,13667
1751092628758549730,0,2800,-7724,9622,12309,-1036,5733,4483,13667
1751092628760608089,0,2800,-7724,9622,12309,-1036,5733,4483,13667
1751092628762529558,0,2814,-7727,9623,12306,-1036,5733,4483,13667
1751092628764536833,0,2814,-7728,9623,12306,-1037,5733,4483,13667
1751092628766567437,0,2815,-7727,9623,12306,-1036,5733,4483,13667
1751092628768504488,0,2879,-7728,9654,12223,-1037,5733,4483,13667
1751092628770564311,0,2880,-7728,9654,12222,-1037,5733,4483,13667
1751092628772502137,0,2813,-7739,9625,12324,-1037,5733,4483,13667
1751092628774514925,0,2813,-7738,9625,12324,-1036,5733,4483,13667
1751092628776592570,0,2817,-7748,9625,12306,-1036,5733,4483,13667
1751092628778662525,0,2818,-7748,9626,12306,-1036,5734,4483,13667
1751092628780633826,0,2818,-7719,9626,12334,-1037,5734,4483,13667
1751092628782616491,0,2818,-7718,9626,12334,-1036,5734,4483,13667
1751092628784581823,0,2819,-7726,9627,12311,-1036,5735,4482,13667
1751092628786592037,0,2819,-7726,9627,12311,-1036,5735,4482,13667
1751092628788677002,0,2820,-7724,9627,12313,-1037,5736,4482,13667
1751092628790574622,0,2820,-7724,9627,12313,-1037,5736,4482,13667
1751092628792616640,0,2818,-7723,9628,12310,-1036,5736,4482,13667
1751092628794681486,0,2819,-7724,9628,12310,-1037,5737,4482,13667
1751092628796580855,0,2819,-7717,9628,12306,-1036,5737,4482,13667
1751092628798582032,0,2821,-7718,9629,12306,-1037,5739,4482,13667
1751092628800561679,0,2821,-7717,9629,12310,-1036,5739,4482,13667
1751092628802566049,0,2821,-7717,9629,12311,-1036,5739,4482,13667
1751092628804549235,0,2817,-7723,9630,12314,-1037,5740,4482,13667
1751092628806615639,0,2817,-7723,9630,12314,-1037,5740,4482,13667
1751092628808563751,0,2815,-7717,9630,12308,-1036,5740,4482,13667
1751092628810546792,0,2816,-7717,9630,12308,-1037,5740,4482,13667
1751092628812563549,0,2818,-7708,9631,12303,-1036,5741,4482,13667
1751092628814557618,0,2818,-7707,9631,12303,-1036,5741,4482,13667
1751092628816629688,0,-12887,-4910,9631,8547,-1037,5742,4482,13667
1751092628818573030,0,2868,-7716,9632,12309,-1036,5742,4482,13667
1751092628820531543,0,2819,-7715,9632,12314,-1036,5742,4482,13667
1751092628822560129,0,2819,-7715,9632,12314,-1036,5742,4482,13667
1751092628824555348,0,2822,-7715,9633,12317,-1036,5743,4482,13667
1751092628826516722,0,2822,-7715,9633,12317,-1036,5743,4482,13667
1751092628828520898,0,2820,-7720,9655,12312,-1036,5743,4482,13667
1751092628830539004,0,2820,-7720,9656,12312,-1036,5743,4482,13667
1751092628832533007,0,2827,-7714,9634,12315,-1036,5743,4482,13667
1751092628834538021,0,2827,-7714,9634,12315,-1036,5743,4482,13667
1751092628836521243,0,2832,-7720,9635,12318,-1036,5743,4482,13667
1751092628838541049,0,2832,-7719,9635,12318,-1035,5743,4482,13667
1751092628840541661,0,2810,-7736,9635,12314,-1035,5743,4482,13667
1751092628842523750,0,2810,-7736,9635,12314,-1035,5743,4482,13667
1751092628844567762,0,2822,-7760,9636,12318,-1035,5743,4482,13667
1751092628846530783,0,2822,-7761,9636,12318,-1035,5743,4482,13667
1751092628848552304,0,2820,-7707,9637,12318,-1035,5743,4482,13667
1751092628850559609,0,2820,-7707,9637,12319,-1035,5743,4482,13667
1751092628852561067,0,2821,-7707,9637,12319,-1035,5744,4482,13667
1751092628854549755,0,2828,-7721,9637,12311,-1035,5744,4482,13667
1751092628856553838,0,2828,-7721,9638,12311,-1035,5744,4482,13667
1751092628858521300,0,2823,-7718,9638,12317,-1035,5744,4482,13667
1751092628860557777,0,2824,-7718,9638,12317,-1035,5744,4482,13667
1751092628862539665,0,2822,-7722,9639,12316,-1035,5744,4482,13667
1751092628864542207,0,2822,-7722,9639,12316,-1035,5744,4482,13667
1751092628866518569,0,2829,-7721,9639,12340,-1035,5744,4482,13667
1751092628868498302,0,2829,-7721,9640,12340,-1035,5744,4482,13667
1751092628870471904,0,2822,-7718,9640,12329,-1035,5744,4482,13667
1751092628872530231,0,2822,-7718,9640,12329,-1035,5744,4482,13667
1751092628874466133,0,2824,-7720,9640,12329,-1035,5744,4482,13667
1751092628876556161,0,2824,-7720,9641,12330,-1035,5744,4482,13667
1751092628878505800,0,2822,-7720,9641,12321,-1035,5744,4482,13667
1751092628880474612,0,2823,-7720,9641,12321,-1035,5745,4482,13667
1751092628882475994,0,2830,-7707,9642,12321,-1035,5745,4482,13667
1751092628884501021,0,2830,-7707,9642,12321,-1035,5745,4482,13667
1751092628886475061,0,2825,-7720,9642,12328,-1035,5745,4482,13667
1751092628888491164,0,2825,-7720,9643,12328,-1035,5745,4482,13667
1751092628890466887,0,2825,-7719,9643,12337,-1035,5745,4482,13667
1751092628892466149,0,2826,-7719,9643,12337,-1035,5746,4482,13667
1751092628894452924,0,2825,-7719,9643,12335,-1035,5746,4482,13667
1751092628896509221,0,2825,-7719,9644,12336,-1035,5746,4482,13667
1751092628898464443,0,2825,-7719,9644,12331,-1035,5746,4483,13667
1751092628900485523,0,2826,-7719,9644,12330,-1035,5747,4482,13667
1751092628902540067,0,2792,-7719,9645,12324,-1035,5747,4482,13667
1751092628904501557,0,2792,-7719,9645,12324,-1035,5747,4482,13667
1751092628906453356,0,2824,-7719,9645,12328,-1035,5748,4482,13667
1751092628908533584,0,2824,-7719,9646,12328,-1035,5748,4482,13667
1751092628910474911,0,2824,-7716,9646,12328,-1035,5748,4482,13667
1751092628912486317,0,2824,-7716,9646,12328,-1035,5748,4482,13667
1751092628914457881,0,2834,-7718,9642,12331,-1035,5749,4482,13667
1751092628916470717,0,2834,-7718,9642,12332,-1035,5749,4483,13667
1751092628918461920,0,2855,-7715,9647,12327,-1035,5749,4482,13667
1751092628920479055,0,2856,-7715,9647,12328,-1035,5749,4483,13667
1751092628922467052,0,2828,-7720,9648,12331,-1035,5749,4482,13667
1751092628924508223,0,2828,-7719,9648,12332,-1035,5749,4482,13667
1751092628926485543,0,2823,-7715,9648,12311,-1035,5749,4482,13667
1751092628928525424,0,2823,-7715,9648,12311,-1035,5749,4482,13667
1751092628930516146,0,2826,-7715,9649,12327,-1035,5749,4483,13667
1751092628932510327,0,2827,-7714,9649,12326,-1034,5750,4482,13667
1751092628934486693,0,2827,-7716,9649,12332,-1034,5750,4482,13667
1751092628936538585,0,2827,-7716,9650,12332,-1034,5750,4482,13667
1751092628938570595,0,2827,-7717,9650,12332,-1035,5750,4482,13667
1751092628940613415,0,2827,-7716,9650,12336,-1034,5750,4483,13667
1751092628942577933,0,2827,-7716,9651,12336,-1034,5750,4483,13667
