%time,field.layout.data_offset,field.data0
1749302424979817440,0,313
1749302424979827562,0,314
1749302424979845545,0,314
1749302424979847657,0,313
1749302424979858934,0,312
1749302424979863586,0,313
1749302424983782891,0,315
1749302424983786669,0,313
1749302424983789257,0,314
1749302424983792308,0,313
1749302424983794908,0,313
1749302424983797646,0,312
1749302424983872504,0,314
1749302424983882520,0,313
1749302424983887614,0,314
1749302424983890017,0,315
1749302424983910645,0,313
1749302424983923537,0,315
1749302424983928682,0,313
1749302424984063487,0,314
1749302424984071335,0,314
1749302424984075443,0,314
1749302424987882975,0,313
1749302424987885333,0,313
1749302424987887067,0,316
1749302424987889183,0,314
1749302424987981769,0,315
1749302424987984233,0,314
1749302424987986727,0,315
1749302424988060644,0,314
1749302424988078010,0,314
1749302424988089589,0,314
1749302424988102290,0,314
1749302424988104586,0,314
1749302424988106940,0,314
1749302424988112594,0,314
1749302424988116987,0,314
1749302424988121623,0,315
1749302424991987152,0,314
1749302424991992692,0,313
1749302424991996752,0,313
1749302424992000221,0,314
1749302424992005821,0,313
1749302424992012504,0,314
1749302424992027305,0,314
1749302424992032052,0,314
1749302424992036106,0,313
1749302424992039862,0,314
1749302424992132713,0,312
1749302424992150417,0,314
1749302424992157323,0,314
1749302424992162890,0,314
1749302424992168723,0,314
1749302424992188105,0,314
1749302424996183948,0,314
1749302424996188776,0,314
1749302424996304787,0,314
1749302424996319072,0,314
1749302424996324509,0,315
1749302424996329097,0,314
1749302424996332742,0,313
1749302424996343980,0,315
1749302424996406550,0,315
1749302424996416160,0,315
1749302424996426345,0,314
1749302425000342122,0,314
1749302425000348524,0,313
1749302425000356511,0,316
1749302425000363158,0,314
1749302425000371075,0,315
1749302425000391803,0,315
1749302425000393576,0,314
1749302425000398628,0,315
1749302425000403572,0,314
1749302425000484551,0,315
1749302425000491618,0,313
1749302425004371876,0,314
1749302425004378562,0,314
1749302425004398523,0,314
1749302425004418523,0,313
1749302425004480219,0,315
1749302425004488429,0,314
1749302425004493856,0,313
1749302425004496951,0,314
1749302425004500168,0,315
1749302425004503620,0,314
1749302425004509092,0,314
1749302425008546987,0,314
1749302425008551421,0,314
1749302425008554229,0,314
1749302425008557716,0,314
1749302425008565170,0,315
1749302425008569237,0,314
1749302425008645608,0,316
1749302425008655159,0,314
1749302425008676345,0,316
1749302425008684635,0,312
1749302425008689803,0,314
1749302425012596361,0,314
1749302425012598415,0,313
1749302425012601108,0,317
1749302425012603843,0,314
1749302425012607043,0,314
1749302425012615612,0,314
1749302425012748872,0,316
1749302425012755474,0,314
1749302425012759700,0,315
1749302425012764877,0,314
1749302425012769719,0,314
1749302425016691933,0,313
1749302425016695213,0,314
1749302425016698580,0,314
1749302425016701442,0,314
1749302425016796169,0,314
1749302425016799910,0,314
1749302425016807780,0,315
1749302425016923574,0,314
1749302425016927742,0,314
1749302425016930849,0,314
1749302425016938960,0,314
1749302425020882989,0,314
1749302425020886459,0,317
1749302425020890671,0,312
1749302425020895838,0,312
1749302425020899286,0,314
1749302425020906032,0,316
1749302425020918656,0,314
1749302425020926902,0,314
1749302425020965544,0,313
1749302425021028171,0,315
1749302425021033591,0,314
1749302425024850746,0,314
1749302425024874558,0,315
1749302425024894723,0,318
1749302425024898575,0,314
1749302425024901414,0,315
1749302425024906346,0,314
1749302425024920804,0,318
1749302425024929592,0,314
1749302425024944669,0,316
1749302425024949336,0,315
1749302425024968256,0,314
1749302425024971272,0,311
1749302425024978245,0,317
1749302425024988700,0,314
1749302425024996817,0,313
1749302425025002587,0,314
1749302425028806202,0,314
1749302425028809056,0,314
1749302425028813823,0,314
1749302425028822067,0,314
1749302425028826345,0,314
1749302425028833617,0,314
1749302425028956680,0,313
1749302425028959755,0,315
1749302425028975381,0,313
1749302425029074013,0,317
1749302425029080357,0,314
1749302425029100885,0,314
1749302425029128880,0,315
1749302425029134774,0,317
1749302425029145555,0,314
1749302425029159527,0,314
1749302425033048284,0,314
1749302425033053335,0,314
1749302425033056814,0,315
1749302425033059318,0,314
1749302425033061894,0,319
1749302425033113416,0,313
1749302425033122996,0,314
1749302425033173447,0,314
1749302425033178096,0,313
1749302425033185651,0,314
1749302425033193467,0,314
1749302425037119631,0,314
1749302425037128729,0,315
1749302425037136760,0,313
1749302425037145754,0,314
1749302425037168162,0,312
1749302425037171842,0,315
1749302425037178882,0,314
1749302425037202938,0,313
1749302425037210140,0,316
1749302425037217378,0,314
1749302425037222631,0,314
1749302425037232478,0,314
1749302425037240181,0,306
1749302425037246622,0,316
1749302425037265442,0,315
1749302425037273990,0,314
1749302425041280777,0,316
1749302425041286138,0,314
1749302425041290876,0,313
1749302425041295983,0,314
1749302425041301186,0,313
1749302425041307308,0,314
1749302425041312241,0,315
1749302425041315841,0,314
1749302425041318213,0,314
1749302425041322368,0,314
1749302425041329706,0,314
1749302425045338619,0,318
1749302425045346048,0,314
1749302425045364648,0,314
1749302425045397828,0,314
1749302425045412862,0,314
1749302425045419666,0,313
1749302425045436007,0,314
1749302425045438312,0,257
1749302425045443519,0,315
1749302425045447376,0,314
1749302425045453144,0,314
1749302425049335229,0,284
1749302425049338058,0,312
1749302425049341005,0,313
1749302425049344994,0,314
1749302425049348008,0,314
1749302425049355938,0,314
1749302425049383779,0,314
1749302425049389818,0,317
1749302425049419780,0,314
1749302425049426096,0,315
1749302425049471753,0,315
1749302425053450860,0,314
1749302425053457581,0,313
1749302425053463236,0,314
1749302425053487937,0,314
1749302425053501861,0,314
1749302425053508997,0,314
1749302425053525100,0,314
1749302425053527165,0,313
1749302425053530172,0,314
1749302425053539018,0,313
1749302425053542288,0,318
1749302425057534084,0,313
1749302425057538648,0,314
1749302425057542262,0,313
1749302425057556647,0,314
1749302425057568490,0,314
1749302425057571059,0,313
1749302425057572904,0,314
1749302425057580923,0,314
1749302425057589413,0,313
1749302425057594850,0,314
1749302425057599001,0,316
1749302425061608753,0,312
1749302425061616493,0,315
1749302425061621610,0,314
1749302425061627621,0,315
1749302425061632181,0,314
1749302425061644502,0,314
1749302425061665006,0,314
1749302425061671036,0,314
1749302425061675773,0,314
1749302425061680782,0,315
1749302425061690963,0,322
1749302425061698556,0,314
1749302425061704920,0,314
1749302425061713971,0,314
1749302425061776820,0,315
1749302425061782304,0,314
1749302425065798689,0,314
1749302425065801584,0,314
1749302425065897261,0,315
1749302425065900162,0,314
1749302425065909592,0,314
1749302425065915453,0,314
1749302425065921024,0,315
1749302425065929411,0,314
1749302425065936343,0,315
1749302425065939337,0,314
1749302425065944992,0,312
1749302425065951491,0,313
1749302425065955501,0,313
1749302425065957836,0,314
1749302425065962158,0,314
1749302425065967800,0,314
1749302425069805652,0,314
1749302425069813748,0,314
1749302425069841150,0,314
1749302425069855137,0,314
1749302425069859624,0,315
1749302425069865048,0,314
1749302425069893004,0,314
1749302425069899230,0,314
1749302425069905943,0,314
1749302425069912635,0,317
1749302425069914909,0,315
1749302425069938048,0,314
1749302425069943953,0,313
1749302425069948086,0,318
1749302425069965741,0,313
1749302425069983681,0,314
1749302425074031895,0,313
1749302425074039529,0,314
1749302425074045940,0,315
1749302425074054514,0,314
1749302425074060488,0,314
1749302425074075504,0,314
1749302425074086143,0,314
1749302425074096241,0,314
1749302425074102661,0,314
1749302425074107437,0,314
1749302425074111957,0,314
1749302425078049649,0,314
1749302425078055935,0,316
1749302425078062961,0,313
1749302425078068622,0,314
1749302425078073837,0,314
1749302425078078457,0,314
1749302425078085229,0,314
1749302425078090904,0,314
1749302425078105813,0,314
1749302425078118050,0,314
1749302425078136674,0,314
1749302425078141067,0,315
1749302425078150385,0,313
1749302425078162235,0,312
1749302425082135220,0,315
1749302425082142569,0,314
1749302425082149603,0,314
1749302425082158106,0,314
1749302425082166126,0,314
1749302425082171363,0,314
1749302425082177545,0,314
1749302425082183547,0,314
1749302425082185756,0,314
1749302425082195482,0,313
1749302425082210820,0,313
1749302425082226247,0,314
1749302425082232211,0,314
1749302425082238259,0,316
1749302425082243907,0,313
1749302425082247861,0,313
1749302425086263328,0,314
1749302425086267825,0,315
1749302425086269729,0,314
1749302425086277358,0,313
1749302425086279441,0,314
1749302425086286586,0,314
1749302425086293405,0,314
1749302425086299695,0,313
1749302425086316751,0,315
1749302425086338548,0,314
1749302425086342541,0,317
1749302425086355084,0,312
1749302425086364609,0,315
1749302425086383744,0,314
1749302425086401584,0,313
1749302425090338276,0,314
1749302425090345089,0,314
1749302425090355305,0,314
1749302425090359833,0,314
1749302425090366361,0,312
1749302425090377243,0,313
1749302425090390542,0,314
1749302425090399242,0,313
1749302425090405212,0,314
1749302425090409189,0,313
1749302425090414993,0,314
1749302425090435914,0,314
1749302425090444378,0,315
1749302425090455096,0,314
1749302425090463942,0,313
1749302425090470028,0,314
1749302425094465401,0,314
1749302425094472982,0,314
1749302425094478231,0,316
1749302425094484440,0,314
1749302425094497080,0,314
1749302425094500453,0,313
1749302425094508927,0,314
1749302425094513598,0,313
1749302425094544104,0,314
1749302425094551157,0,313
1749302425094555527,0,315
1749302425094560998,0,314
1749302425094567587,0,314
1749302425094575666,0,314
1749302425094596319,0,316
1749302425098505721,0,314
1749302425098514108,0,314
1749302425098533005,0,312
1749302425098540441,0,308
1749302425098546430,0,313
1749302425098553783,0,314
1749302425098557995,0,313
1749302425098563313,0,313
1749302425098568309,0,313
1749302425098576955,0,314
1749302425098587793,0,315
1749302425098592044,0,313
1749302425098597067,0,313
1749302425098600904,0,314
1749302425098605225,0,313
1749302425098614938,0,314
1749302425102619549,0,312
1749302425102625846,0,314
1749302425102631430,0,312
1749302425102644051,0,314
1749302425102654207,0,314
1749302425102659233,0,315
1749302425102663806,0,314
1749302425102669581,0,313
1749302425102675602,0,314
1749302425102680590,0,314
1749302425102685571,0,314
1749302425102688586,0,314
1749302425102690915,0,314
1749302425102705049,0,315
1749302425102712276,0,310
1749302425102717591,0,314
1749302425106858165,0,315
1749302425106863847,0,315
1749302425106869106,0,314
1749302425106873654,0,315
1749302425106879146,0,314
1749302425106887764,0,314
1749302425106898920,0,314
1749302425106906303,0,313
1749302425106913607,0,314
1749302425106917277,0,311
1749302425106925159,0,314
1749302425110861252,0,313
1749302425110866602,0,314
1749302425110871988,0,314
1749302425110878932,0,314
1749302425110885495,0,311
1749302425110891032,0,314
1749302425110896303,0,310
1749302425110912196,0,314
1749302425110920135,0,315
1749302425110930207,0,314
1749302425110936555,0,316
1749302425110949032,0,314
1749302425110955529,0,314
1749302425110959582,0,312
1749302425110963792,0,314
1749302425110968069,0,315
1749302425114960993,0,313
1749302425114964437,0,316
1749302425114966790,0,314
1749302425114973245,0,314
1749302425114982517,0,314
1749302425114992102,0,317
1749302425115010304,0,312
1749302425115020411,0,315
1749302425115025824,0,312
1749302425115031873,0,350
1749302425115041904,0,316
1749302425115051589,0,314
1749302425115061753,0,314
1749302425115064466,0,314
1749302425115068338,0,314
1749302425115072081,0,314
1749302425119058988,0,315
1749302425119063622,0,313
1749302425119066596,0,314
1749302425119069500,0,314
1749302425119075179,0,313
1749302425119081238,0,314
1749302425119083760,0,314
1749302425119091348,0,314
1749302425119094597,0,314
1749302425119125670,0,311
1749302425119129983,0,308
1749302425119135260,0,316
1749302425119141248,0,314
1749302425119145743,0,313
1749302425119150005,0,313
1749302425119163066,0,314
1749302425123152082,0,287
1749302425123160192,0,314
1749302425123164303,0,314
1749302425123170986,0,326
1749302425123186564,0,314
1749302425123200280,0,313
1749302425123202539,0,314
1749302425123204398,0,294
1749302425123206458,0,314
1749302425123210937,0,315
1749302425123227844,0,314
1749302425127251481,0,314
1749302425127258956,0,314
1749302425127264260,0,314
1749302425127268901,0,312
1749302425127286641,0,313
1749302425127290269,0,313
1749302425127296020,0,314
1749302425127306851,0,314
1749302425127313006,0,313
1749302425127316747,0,313
1749302425127321796,0,315
1749302425131238287,0,312
1749302425131246838,0,314
1749302425131251015,0,314
1749302425131256728,0,313
1749302425131268309,0,314
1749302425131272146,0,313
1749302425131277883,0,315
1749302425131282488,0,314
1749302425131286164,0,314
1749302425131290247,0,310
1749302425131295451,0,313
1749302425135444897,0,313
1749302425135448523,0,315
1749302425135456640,0,314
1749302425135465506,0,314
1749302425135479320,0,304
1749302425135528933,0,313
1749302425135531977,0,313
1749302425135537768,0,314
1749302425135555547,0,314
1749302425135563571,0,313
1749302425135570005,0,313
1749302425135574543,0,312
1749302425135579160,0,313
1749302425135583628,0,314
1749302425135587908,0,313
1749302425135592643,0,314
1749302425139407417,0,313
1749302425139422270,0,311
1749302425139427497,0,314
1749302425139432720,0,315
1749302425139437436,0,313
1749302425139442753,0,315
1749302425139448294,0,315
1749302425139470366,0,314
1749302425139477781,0,314
1749302425139484723,0,314
1749302425139491788,0,315
1749302425139496787,0,314
1749302425139501804,0,313
1749302425139516225,0,314
1749302425139523315,0,315
1749302425139526891,0,314
1749302425143669771,0,313
1749302425143678718,0,314
1749302425143683888,0,313
1749302425143686786,0,314
1749302425143688626,0,314
1749302425143691685,0,319
1749302425143799096,0,313
1749302425143802604,0,315
1749302425143815280,0,314
1749302425143821411,0,315
1749302425143829193,0,314
1749302425143861526,0,314
1749302425143865194,0,315
1749302425143869172,0,314
1749302425143874412,0,313
1749302425143886212,0,315
1749302425147604588,0,314
1749302425147670577,0,313
1749302425147677048,0,314
1749302425147687180,0,314
1749302425147694234,0,315
1749302425147699359,0,314
1749302425147705833,0,314
1749302425147718766,0,312
1749302425147724049,0,313
1749302425147727742,0,314
1749302425147730777,0,314
1749302425147738514,0,313
1749302425147745049,0,313
1749302425147748051,0,316
1749302425147760592,0,313
1749302425147767269,0,309
1749302425151805776,0,311
1749302425151812615,0,313
1749302425151876887,0,314
1749302425151887377,0,314
1749302425151896270,0,314
1749302425151906011,0,314
1749302425151911937,0,314
1749302425151918135,0,312
1749302425151928426,0,315
1749302425151937550,0,314
1749302425151943174,0,313
1749302425151946340,0,314
1749302425151950855,0,314
1749302425151955971,0,314
1749302425152074739,0,314
1749302425155845980,0,322
1749302425155852394,0,313
1749302425155856486,0,313
1749302425155863190,0,313
1749302425155898652,0,313
1749302425155911151,0,316
1749302425155916604,0,315
1749302425155919062,0,314
1749302425155921803,0,313
1749302425155925651,0,312
1749302425155928619,0,313
1749302425155940989,0,314
1749302425155959175,0,315
1749302425155968755,0,314
1749302425155986138,0,313
1749302425156000362,0,313
1749302425160037180,0,313
1749302425160043796,0,313
1749302425160047941,0,313
1749302425160051985,0,314
1749302425160065097,0,313
1749302425160072895,0,313
1749302425160196651,0,314
1749302425160205776,0,314
1749302425160216201,0,314
1749302425160225024,0,314
1749302425160230117,0,314
1749302425160232696,0,314
1749302425160243168,0,311
1749302425160247024,0,314
1749302425160249229,0,313
1749302425160261377,0,314
1749302425164066477,0,314
1749302425164071211,0,313
1749302425164076594,0,313
1749302425164082237,0,313
1749302425164086843,0,314
1749302425164094461,0,314
1749302425164099870,0,314
1749302425164106557,0,314
1749302425164111691,0,313
1749302425164122196,0,313
1749302425164131893,0,314
1749302425164137132,0,314
1749302425164140393,0,314
1749302425164144650,0,313
1749302425164150922,0,314
1749302425164155320,0,313
1749302425168108079,0,312
1749302425168112717,0,312
1749302425168122159,0,313
1749302425168132682,0,313
1749302425168140975,0,313
1749302425168145339,0,312
1749302425168150743,0,315
1749302425168158849,0,314
1749302425168167052,0,313
1749302425168170895,0,314
1749302425168173593,0,314
1749302425168177196,0,314
1749302425168181023,0,315
1749302425168188027,0,314
1749302425168210278,0,314
1749302425168215064,0,314
1749302425172211026,0,314
1749302425172220825,0,315
1749302425172244543,0,314
1749302425172257561,0,314
1749302425172263309,0,313
1749302425172269916,0,314
1749302425172278574,0,313
1749302425172281878,0,313
1749302425172286193,0,314
1749302425172296052,0,311
1749302425172302437,0,314
1749302425172307218,0,312
1749302425172312321,0,315
1749302425172321846,0,312
1749302425172326337,0,314
1749302425172331284,0,313
1749302425176302271,0,313
1749302425176311689,0,314
1749302425176319001,0,313
1749302425176329098,0,314
1749302425176333914,0,314
1749302425176335932,0,312
1749302425176344217,0,313
1749302425176349228,0,314
1749302425176356823,0,313
1749302425176361869,0,313
1749302425176370102,0,314
1749302425176379666,0,312
1749302425176386085,0,313
1749302425176392356,0,313
1749302425176397057,0,313
1749302425176401409,0,314
1749302425180428892,0,314
1749302425180436106,0,313
1749302425180453724,0,314
1749302425180460306,0,314
1749302425180470155,0,310
1749302425180472078,0,316
1749302425180474356,0,314
1749302425180483183,0,314
1749302425180485259,0,313
1749302425180490126,0,315
1749302425180495013,0,314
1749302425180499628,0,315
1749302425180504079,0,313
1749302425180511235,0,312
1749302425180517462,0,314
1749302425184504478,0,314
1749302425184507766,0,314
1749302425184516258,0,315
1749302425184523960,0,313
1749302425184530556,0,314
1749302425184548935,0,314
1749302425184552140,0,315
1749302425184555343,0,313
1749302425184564910,0,314
1749302425184571074,0,314
1749302425184577216,0,315
1749302425184580701,0,314
1749302425184587497,0,314
1749302425184604767,0,313
1749302425184629106,0,314
1749302425184633046,0,313
1749302425188823494,0,314
1749302425188843725,0,315
1749302425188848602,0,314
1749302425188858992,0,314
1749302425188869819,0,313
1749302425188876632,0,314
1749302425188889011,0,314
1749302425188894034,0,315
1749302425188898743,0,314
1749302425188951514,0,315
1749302425188958435,0,317
1749302425188970751,0,315
1749302425188975075,0,314
1749302425188979054,0,318
1749302425188985091,0,314
1749302425188990238,0,314
1749302425192841998,0,314
1749302425192853599,0,315
1749302425192858055,0,315
1749302425192866847,0,315
1749302425192888913,0,316
1749302425192901900,0,315
1749302425192920535,0,314
1749302425192922438,0,314
1749302425192924835,0,312
1749302425192927365,0,315
1749302425192930171,0,314
1749302425196972466,0,315
1749302425196979877,0,315
1749302425197082625,0,315
1749302425197089413,0,316
1749302425197093993,0,313
1749302425197099221,0,314
1749302425197126087,0,315
1749302425197130208,0,315
1749302425197150410,0,315
1749302425197159138,0,315
1749302425197161980,0,314
1749302425201095242,0,314
1749302425201101734,0,314
1749302425201107874,0,314
1749302425201113573,0,315
1749302425201117947,0,315
1749302425201123505,0,312
1749302425201129107,0,314
1749302425201166763,0,312
1749302425201171637,0,315
1749302425201179657,0,315
1749302425201195644,0,315
1749302425205200981,0,315
1749302425205230096,0,315
1749302425205243784,0,314
1749302425205291464,0,315
1749302425205299773,0,320
1749302425205304812,0,312
1749302425205310037,0,317
1749302425205316292,0,315
1749302425205329684,0,316
1749302425205335317,0,315
1749302425205339885,0,315
1749302425209208394,0,315
1749302425209217327,0,315
1749302425209221446,0,315
1749302425209319404,0,314
1749302425209324088,0,315
1749302425209327776,0,315
1749302425209350215,0,316
1749302425209354717,0,315
1749302425209362442,0,315
1749302425209381757,0,315
1749302425209392224,0,314
1749302425213213956,0,317
1749302425213218398,0,315
1749302425213246816,0,315
1749302425213257309,0,315
1749302425213263714,0,315
1749302425213272211,0,315
1749302425213278586,0,316
1749302425213285756,0,316
1749302425213291682,0,314
1749302425213296534,0,316
1749302425213301410,0,315
1749302425213305150,0,314
1749302425213309249,0,315
1749302425213314059,0,315
1749302425213318063,0,316
1749302425217323469,0,315
1749302425217331290,0,315
1749302425217336307,0,315
1749302425217341989,0,327
1749302425217348404,0,316
1749302425217353320,0,314
1749302425217358832,0,315
1749302425217364795,0,314
1749302425217373700,0,315
1749302425217376261,0,315
1749302425217379672,0,315
1749302425217383603,0,317
1749302425217417059,0,315
1749302425217422916,0,315
1749302425217432164,0,315
1749302425217438141,0,316
1749302425221417971,0,313
1749302425221425408,0,316
1749302425221436893,0,317
1749302425221456893,0,315
1749302425221460278,0,315
1749302425221465367,0,315
1749302425221467611,0,316
1749302425221472926,0,316
1749302425221490571,0,315
1749302425221502273,0,316
1749302425221505795,0,315
1749302425221522524,0,315
1749302425221528879,0,315
1749302425221536940,0,319
1749302425221541497,0,315
1749302425225507310,0,316
1749302425225514395,0,314
1749302425225521491,0,304
1749302425225556200,0,315
1749302425225559470,0,315
1749302425225561379,0,315
1749302425225565215,0,315
1749302425225568703,0,315
1749302425225581323,0,315
1749302425225613938,0,315
1749302425225632808,0,316
1749302425225642425,0,315
1749302425225646454,0,314
1749302425225658869,0,314
1749302425225664417,0,316
1749302425225672426,0,315
1749302425229714822,0,315
1749302425229720062,0,315
1749302425229738531,0,315
1749302425229743855,0,315
1749302425229747217,0,314
1749302425229756423,0,316
1749302425229765856,0,315
1749302425229770738,0,315
1749302425229773974,0,316
1749302425229776328,0,315
1749302425229778229,0,316
1749302425233811430,0,315
1749302425233829407,0,315
1749302425233837155,0,314
1749302425233845520,0,316
1749302425233864268,0,317
1749302425233876324,0,315
1749302425233878603,0,316
1749302425233880899,0,316
1749302425233883133,0,315
1749302425233886114,0,315
1749302425233894270,0,315
1749302425237890875,0,313
1749302425237899639,0,316
1749302425237915495,0,315
1749302425237918833,0,315
1749302425237921491,0,315
1749302425237930475,0,315
1749302425237950724,0,315
1749302425237956822,0,317
1749302425237963735,0,315
1749302425237969675,0,314
1749302425237975607,0,317
1749302425241824132,0,316
1749302425241833403,0,315
1749302425241837542,0,315
1749302425241842244,0,315
1749302425241850186,0,315
1749302425241865791,0,316
1749302425241872740,0,315
1749302425241875010,0,316
1749302425241892103,0,318
1749302425241910142,0,315
1749302425241912841,0,314
1749302425241922788,0,316
1749302425241929612,0,316
1749302425241940930,0,316
1749302425241944565,0,318
1749302425241957805,0,317
1749302425246126875,0,316
1749302425246135381,0,315
1749302425246142790,0,314
1749302425246149657,0,315
1749302425246153401,0,315
1749302425246165843,0,316
1749302425246175586,0,315
1749302425246181513,0,316
1749302425246190906,0,316
1749302425246195548,0,315
1749302425246202777,0,316
1749302425246207487,0,314
1749302425246211711,0,315
1749302425246215665,0,316
1749302425246220185,0,315
1749302425246226116,0,316
1749302425250123328,0,316
1749302425250130174,0,317
1749302425250140034,0,316
1749302425250146827,0,316
1749302425250154168,0,313
1749302425250165897,0,315
1749302425250170060,0,315
1749302425250177225,0,317
1749302425250181911,0,315
1749302425250185938,0,315
1749302425250191970,0,315
1749302425250196935,0,316
1749302425250201094,0,315
1749302425250206128,0,315
1749302425250211843,0,313
1749302425250216483,0,316
1749302425254113723,0,315
1749302425254117259,0,316
1749302425254119897,0,315
1749302425254122354,0,315
1749302425254127611,0,315
1749302425254151449,0,315
1749302425254161309,0,316
1749302425254163950,0,314
1749302425254167856,0,315
1749302425254172103,0,316
1749302425254174985,0,314
1749302425254179496,0,315
1749302425254185747,0,317
1749302425254279791,0,315
1749302425254282881,0,317
1749302425254285517,0,315
1749302425258477156,0,313
1749302425258569501,0,274
1749302425258574786,0,314
1749302425258580961,0,316
1749302425258586861,0,314
1749302425258591154,0,317
1749302425258595510,0,315
1749302425258601136,0,315
1749302425258605600,0,315
1749302425258610291,0,315
1749302425258618192,0,314
1749302425262315087,0,315
1749302425262317778,0,315
1749302425262320567,0,315
1749302425262325793,0,315
1749302425262337089,0,315
1749302425262354326,0,315
1749302425262361939,0,315
1749302425262368274,0,315
1749302425262373900,0,316
1749302425262385558,0,316
1749302425262387546,0,315
1749302425262391752,0,314
1749302425262396165,0,314
1749302425262402556,0,339
1749302425262407051,0,315
1749302425262412142,0,314
1749302425266453169,0,315
1749302425266459166,0,315
1749302425266464081,0,315
1749302425266469277,0,315
1749302425266513310,0,316
1749302425266519525,0,316
1749302425266523383,0,315
1749302425266538409,0,315
1749302425266543385,0,315
1749302425266546902,0,318
1749302425266552283,0,315
1749302425266554430,0,315
1749302425266559184,0,314
1749302425266564113,0,315
1749302425266573490,0,315
1749302425270592837,0,316
1749302425270596811,0,313
1749302425270601110,0,315
1749302425270606239,0,315
1749302425270613082,0,315
1749302425270615734,0,315
1749302425270619060,0,313
1749302425270624644,0,315
1749302425270632132,0,314
1749302425270635508,0,315
1749302425270638446,0,315
1749302425270648046,0,315
1749302425270654385,0,316
1749302425270737664,0,317
1749302425270746525,0,315
1749302425270751617,0,315
1749302425274718592,0,316
1749302425274723663,0,321
1749302425274788053,0,316
1749302425274792082,0,315
1749302425274808102,0,316
1749302425274814006,0,313
1749302425274819701,0,315
1749302425274824955,0,315
1749302425274828921,0,315
1749302425274842255,0,316
1749302425274846744,0,317
1749302425278802627,0,316
1749302425278809230,0,315
1749302425278813875,0,316
1749302425278818923,0,315
1749302425278863680,0,315
1749302425278870221,0,317
1749302425278886580,0,315
1749302425278890394,0,315
1749302425278895079,0,316
1749302425278900773,0,314
1749302425278906369,0,315
1749302425282881287,0,315
1749302425282885138,0,315
1749302425282893891,0,315
1749302425282899949,0,319
1749302425282908908,0,316
1749302425282968598,0,314
1749302425282975486,0,314
1749302425282981228,0,321
1749302425282985052,0,315
1749302425282989418,0,315
1749302425282993721,0,315
1749302425286969516,0,315
1749302425286976865,0,315
1749302425286983021,0,315
1749302425286994693,0,316
1749302425287005765,0,311
1749302425287012154,0,317
1749302425287019681,0,315
1749302425287048823,0,315
1749302425287059342,0,314
1749302425287063485,0,315
1749302425287069672,0,315
1749302425287081893,0,315
1749302425287087093,0,315
1749302425287096375,0,315
1749302425287100750,0,317
1749302425287106459,0,315
1749302425291084319,0,315
1749302425291089798,0,315
1749302425291103554,0,318
1749302425291112198,0,316
1749302425291116840,0,315
1749302425291125141,0,316
1749302425291129727,0,314
1749302425291138354,0,315
1749302425291143614,0,315
1749302425291149284,0,316
1749302425291155165,0,316
1749302425295135666,0,315
1749302425295142209,0,314
1749302425295153022,0,315
1749302425295160183,0,315
1749302425295164806,0,315
1749302425295168896,0,316
1749302425295172752,0,314
1749302425295176808,0,314
1749302425295183062,0,316
1749302425295187011,0,315
1749302425295192368,0,315
1749302425299203495,0,315
1749302425299210631,0,315
1749302425299216157,0,315
1749302425299224609,0,314
1749302425299232623,0,315
1749302425299243287,0,315
1749302425299248345,0,317
1749302425299250674,0,316
1749302425299274231,0,314
1749302425299279264,0,315
1749302425299282922,0,314
1749302425299290021,0,308
1749302425299295072,0,314
1749302425299300249,0,315
1749302425299305179,0,315
1749302425299310020,0,315
1749302425303298781,0,315
1749302425303304758,0,315
1749302425303311329,0,315
1749302425303315935,0,315
1749302425303322659,0,315
1749302425303336966,0,314
1749302425303347545,0,311
1749302425303355077,0,315
1749302425303371228,0,315
1749302425303377659,0,315
1749302425303382157,0,316
1749302425303386209,0,315
1749302425303392363,0,317
1749302425303397242,0,315
1749302425303401227,0,315
1749302425303405445,0,318
1749302425307380260,0,314
1749302425307386619,0,316
1749302425307392271,0,315
1749302425307401959,0,315
1749302425307420897,0,315
1749302425307427517,0,315
1749302425307432703,0,315
1749302425307446799,0,315
1749302425307455750,0,315
1749302425307461095,0,315
1749302425307465683,0,315
1749302425307474794,0,315
1749302425307484311,0,316
1749302425307488878,0,315
1749302425307493627,0,315
1749302425307498283,0,316
1749302425311500520,0,316
1749302425311507417,0,315
1749302425311515548,0,314
1749302425311519133,0,316
1749302425311526842,0,316
1749302425311531997,0,314
1749302425311537179,0,314
1749302425311541987,0,314
1749302425311545613,0,314
1749302425311551573,0,315
1749302425311560853,0,315
1749302425315624701,0,314
1749302425315630573,0,315
1749302425315635827,0,315
1749302425315644559,0,315
1749302425315650400,0,311
1749302425315654805,0,313
1749302425315658426,0,316
1749302425315661099,0,315
1749302425315673408,0,320
1749302425315675489,0,315
1749302425315695484,0,314
1749302425315700877,0,315
1749302425315707534,0,315
1749302425315712612,0,315
1749302425315716659,0,315
1749302425315721808,0,316
1749302425319719034,0,314
1749302425319722842,0,315
1749302425319730304,0,315
1749302425319734819,0,314
1749302425319738564,0,310
1749302425319742160,0,315
1749302425319746858,0,316
1749302425319749949,0,315
1749302425319759102,0,315
1749302425319764785,0,316
1749302425319769377,0,315
1749302425319773197,0,315
1749302425319779901,0,314
1749302425319785260,0,315
1749302425319789714,0,314
1749302425319793381,0,314
1749302425323842917,0,317
1749302425323847827,0,316
1749302425323852411,0,315
1749302425323854129,0,315
1749302425323862115,0,315
