%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1752030465140694946,0,0.22680556526530307,0.3792767861058527,0.32939270660706316,0.9842818016980869,0.0,0.0,0.0,0.0
1752030465140777808,0,0.22680556526530307,0.3792767861058527,0.32939270660706316,0.9842818016980869,0.0,0.0,0.0,0.0
1752030465141342900,0,0.22680556526530307,0.3792767861058527,0.32939270660706316,0.9842818016980869,0.0,0.0,0.0,0.0
1752030465141849299,0,0.22680556526530307,0.3792767861058527,0.32939270660706316,0.9842818016980869,0.0,0.0,0.0,0.0
1752030465142433088,0,0.22680556526530307,0.3792767861058527,0.32939270660706316,0.9842818016980869,0.0,0.0,0.0,0.0
1752030465142846902,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465143436105,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465143822583,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465144341432,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465144910331,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465145239487,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465145733302,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465146257034,0,0.6317280796907618,0.6900778778758885,0.32939270660706316,1.80918504654975,0.0,0.0,0.0,0.0
1752030465146747591,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465147213045,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465147788049,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465148236172,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465148827740,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465149277522,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465149784709,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465150278711,0,0.6317280796907618,0.3792767861058527,0.7440736543059595,0.6233914115941585,0.0,0.0,0.0,0.5648202351103971
1752030465150745015,0,2.5080719360620156,0.3792767861058527,0.0,0.6233914115941585,0.4334707671076777,0.0,0.0,0.0
1752030465151240303,0,2.5080719360620156,0.3792767861058527,0.0,0.6233914115941585,0.4334707671076777,0.0,0.0,0.0
1752030465151800789,0,2.5080719360620156,0.3792767861058527,0.0,0.6233914115941585,0.4334707671076777,0.0,0.0,0.0
1752030465152240377,0,2.5080719360620156,0.3792767861058527,0.0,0.6233914115941585,0.4334707671076777,0.0,0.0,0.0
1752030465152775561,0,2.5080719360620156,0.3792767861058527,0.0,0.6233914115941585,0.4334707671076777,0.0,0.0,0.0
1752030465153222571,0,2.5080719360620156,0.3792767861058527,0.0,0.6233914115941585,0.4334707671076777,0.0,0.0,0.0
