%time,field.data
1749302425421695581,2.0
1749302425431609540,2.0
1749302425441650141,2.0
1749302425451649316,2.0
1749302425461626756,2.0
1749302425471618587,2.0
1749302425481659831,2.0
1749302425491592584,2.0
1749302425501698819,2.0
1749302425511762486,2.0
1749302425521609485,2.0
1749302425531685009,2.0
1749302425541577743,2.0
1749302425551648771,2.0
1749302425561827457,2.0
1749302425571867982,2.0
1749302425581988406,2.0
1749302425591658821,2.0
1749302425601726944,2.0
1749302425611556031,2.0
1749302425621704704,2.0
1749302425631604022,2.0
1749302425641577278,2.0
1749302425651679137,2.0
1749302425661588140,2.0
1749302425671755861,2.0
1749302425681672632,2.0
1749302425691702666,2.0
1749302425701585149,2.0
1749302425711636800,2.0
1749302425721583585,2.0
1749302425731539525,2.0
1749302425741911478,2.0
1749302425751557872,2.0
1749302425761580068,2.0
1749302425771591506,2.0
1749302425781803365,2.0
1749302425791809231,2.0
1749302425801610853,2.0
1749302425811627789,2.0
1749302425821607516,2.0
1749302425831598430,2.0
1749302425841643832,2.0
1749302425851623918,2.0
1749302425861613302,2.0
1749302425871621870,2.0
1749302425881706119,2.0
1749302425891759718,2.0
1749302425901612248,2.0
1749302425911695408,2.0
1749302425921652546,2.0
1749302425931598526,2.0
1749302425941634248,2.0
1749302425951629870,2.0
1749302425961742365,2.0
1749302425971743012,2.0
1749302425981645677,2.0
1749302425991613405,2.0
1749302426001622527,2.0
1749302426011619731,2.0
1749302426021629635,2.0
1749302426031622547,2.0
1749302426041679848,2.0
1749302426051628025,2.0
1749302426061585380,2.0
1749302426071603069,2.0
1749302426081765041,2.0
1749302426091622034,2.0
1749302426101637279,2.0
1749302426111667669,2.0
1749302426121626470,2.0
1749302426131627885,2.0
1749302426141649656,2.0
1749302426151701624,2.0
1749302426161647634,2.0
1749302426171784697,2.0
1749302426181676629,2.0
1749302426191568891,2.0
1749302426201564761,2.0
1749302426211597024,2.0
1749302426221617236,2.0
1749302426231561917,2.0
1749302426241608204,2.0
1749302426251620094,2.0
1749302426261670307,2.0
1749302426271579364,2.0
1749302426281565635,2.0
1749302426291544447,2.0
1749302426301555468,2.0
1749302426311551576,2.0
1749302426321616179,2.0
1749302426331615430,2.0
1749302426341590443,2.0
1749302426351543185,2.0
1749302426361673594,2.0
1749302426371640056,2.0
1749302426381712681,2.0
1749302426391637827,2.0
1749302426401591810,2.0
1749302426411564613,2.0
1749302426421617858,2.0
1749302426431625805,2.0
1749302426441605957,2.0
1749302426451692175,2.0
1749302426461659537,2.0
1749302426471642831,2.0
1749302426481670915,2.0
1749302426491547637,2.0
1749302426501653389,2.0
1749302426511856031,2.0
1749302426521657081,2.0
1749302426531644960,2.0
1749302426541712441,2.0
1749302426551634611,2.0
1749302426561650774,2.0
1749302426571819270,2.0
1749302426581740911,2.0
1749302426591722788,2.0
1749302426601786943,2.0
1749302426611688691,2.0
1749302426621661637,2.0
1749302426631725881,2.0
1749302426641663843,2.0
1749302426651709085,2.0
1749302426661637417,2.0
1749302426671678064,2.0
1749302426681694533,2.0
1749302426691696177,2.0
1749302426701621154,2.0
1749302426711568218,2.0
1749302426721550753,2.0
1749302426731592348,2.0
1749302426741571792,2.0
1749302426751557447,2.0
1749302426761906343,2.0
1749302426771630346,2.0
1749302426781626279,2.0
1749302426791563252,2.0
1749302426801663463,2.0
1749302426811662770,2.0
1749302426821611775,2.0
1749302426831544891,2.0
1749302426841600443,2.0
1749302426851725858,2.0
1749302426861649859,2.0
1749302426871694388,2.0
1749302426881663366,2.0
1749302426891689732,2.0
1749302426901708456,2.0
1749302426911663557,2.0
1749302426921677260,2.0
1749302426931748604,2.0
1749302426941748200,2.0
1749302426951700579,2.0
1749302426961723280,2.0
1749302426971605015,2.0
1749302426981809889,2.0
1749302426991801076,2.0
1749302427001709360,2.0
1749302427011699999,2.0
1749302427021803269,2.0
1749302427031758941,2.0
1749302427041846509,2.0
1749302427051720431,2.0
1749302427061618209,2.0
1749302427071640058,2.0
1749302427081575303,2.0
1749302427091760587,2.0
1749302427101701355,2.0
1749302427111688684,2.0
1749302427121732964,2.0
1749302427131659910,2.0
1749302427141655379,2.0
1749302427151620399,2.0
1749302427161645490,2.0
1749302427171570367,2.0
1749302427181663495,2.0
1749302427191650488,2.0
1749302427201641671,2.0
1749302427211719638,2.0
1749302427221687491,2.0
1749302427231639971,2.0
1749302427241628079,2.0
1749302427251561660,2.0
1749302427261575268,2.0
1749302427271564936,2.0
1749302427281580879,2.0
1749302427291569298,2.0
1749302427301596257,2.0
1749302427311603336,2.0
1749302427321629367,2.0
1749302427331580253,2.0
1749302427341595807,2.0
1749302427351566709,2.0
1749302427361624840,2.0
1749302427371556453,2.0
1749302427381615673,2.0
1749302427391601024,2.0
1749302427401629854,2.0
1749302427411600006,2.0
1749302427421626463,2.0
1749302427431565490,2.0
1749302427441655834,2.0
1749302427451725351,2.0
1749302427461721783,2.0
1749302427471670846,2.0
1749302427481674320,2.0
1749302427491664339,2.0
1749302427501756597,2.0
1749302427511588076,2.0
1749302427521707198,2.0
1749302427531647188,2.0
1749302427541645574,2.0
1749302427551663457,2.0
1749302427561636828,2.0
1749302427571610485,2.0
1749302427581654013,2.0
1749302427591624941,2.0
1749302427601668937,2.0
1749302427611768504,2.0
1749302427621951280,2.0
1749302427631601123,2.0
1749302427641704253,2.0
1749302427651624178,2.0
1749302427661739930,2.0
1749302427671675134,2.0
1749302427681793164,2.0
1749302427691785947,2.0
1749302427701708011,2.0
1749302427711657710,2.0
1749302427721685051,2.0
1749302427731604290,2.0
1749302427741829098,2.0
1749302427751630956,2.0
1749302427761672437,2.0
1749302427771606376,2.0
1749302427781728462,2.0
1749302427791824541,2.0
1749302427801599948,2.0
1749302427811645870,2.0
1749302427821706812,2.0
1749302427831596132,2.0
1749302427841643333,2.0
1749302427851567149,2.0
1749302427861652342,2.0
1749302427871600828,2.0
1749302427881577741,2.0
1749302427891562726,2.0
1749302427901591309,2.0
1749302427911651846,2.0
1749302427921660788,2.0
1749302427931696927,2.0
1749302427941618574,2.0
1749302427951650856,2.0
1749302427962064302,2.0
1749302427971630406,2.0
1749302427981717247,2.0
1749302427991623495,2.0
1749302428001646818,2.0
1749302428011722975,2.0
1749302428021747212,2.0
1749302428031557118,2.0
1749302428041659302,2.0
1749302428051630277,2.0
1749302428061601547,2.0
1749302428071579759,2.0
1749302428081612725,2.0
1749302428091664972,2.0
1749302428101632991,2.0
1749302428111634428,2.0
1749302428121700663,2.0
1749302428131636705,2.0
1749302428141707997,2.0
1749302428151726134,2.0
1749302428161610647,2.0
1749302428171646809,2.0
1749302428181609325,2.0
1749302428191590705,2.0
1749302428201736827,2.0
1749302428211727416,2.0
1749302428221648621,2.0
1749302428231621077,2.0
1749302428241697295,2.0
1749302428251707851,2.0
1749302428261681653,2.0
1749302428271596655,2.0
1749302428281643323,2.0
1749302428291624039,2.0
1749302428301800399,2.0
1749302428311765953,2.0
1749302428321639463,2.0
1749302428331549422,2.0
1749302428341567264,2.0
1749302428351758139,2.0
1749302428361589940,2.0
1749302428371612704,2.0
1749302428381755585,2.0
1749302428391544022,2.0
1749302428401601442,2.0
1749302428411637715,2.0
1749302428421597004,2.0
1749302428431579267,2.0
1749302428441669490,2.0
1749302428451559422,2.0
1749302428461630354,2.0
1749302428471571675,2.0
1749302428481729228,2.0
1749302428491661033,2.0
1749302428501589383,2.0
1749302428511675592,2.0
1749302428521756069,2.0
1749302428531648073,2.0
1749302428541645385,2.0
1749302428551630219,2.0
1749302428561628874,2.0
1749302428571689698,2.0
1749302428581719681,2.0
1749302428591613221,2.0
1749302428601723324,2.0
1749302428611623615,2.0
1749302428621689806,2.0
1749302428631680398,2.0
1749302428641854016,2.0
1749302428651678838,2.0
1749302428661652899,2.0
1749302428671597768,2.0
1749302428681723064,2.0
1749302428691632829,2.0
1749302428701790401,2.0
1749302428711654552,2.0
1749302428721759630,2.0
1749302428731736191,2.0
1749302428741783342,2.0
1749302428751682819,2.0
1749302428761676748,2.0
1749302428771641115,2.0
1749302428781659003,2.0
1749302428791765363,2.0
1749302428801600238,2.0
1749302428811590063,2.0
1749302428821800882,2.0
1749302428831678977,2.0
1749302428841617549,2.0
1749302428851590609,2.0
1749302428861593996,2.0
1749302428871556222,2.0
1749302428881612396,2.0
1749302428891607958,2.0
1749302428901631895,2.0
1749302428911735638,2.0
1749302428921572735,2.0
1749302428931584807,2.0
1749302428941674793,2.0
1749302428951610314,2.0
1749302428961597098,2.0
1749302428971561541,2.0
1749302428981694868,2.0
1749302428991560657,2.0
1749302429001573961,2.0
1749302429011553825,2.0
1749302429021664925,2.0
1749302429031595651,2.0
1749302429041629963,2.0
1749302429051577855,2.0
1749302429061661728,2.0
1749302429071648060,2.0
1749302429081600654,2.0
1749302429091663773,2.0
1749302429101662674,2.0
1749302429111631437,2.0
1749302429121830132,2.0
1749302429131656682,2.0
1749302429141626397,2.0
1749302429151697036,2.0
1749302429161577605,2.0
1749302429171574085,2.0
1749302429181794541,2.0
1749302429191640455,2.0
1749302429201576931,2.0
1749302429211559513,2.0
1749302429221739139,2.0
1749302429231721323,2.0
1749302429241699990,2.0
1749302429251655440,2.0
1749302429261608823,2.0
1749302429271627337,2.0
1749302429281646946,2.0
1749302429291615386,2.0
1749302429301622770,2.0
1749302429311609579,2.0
1749302429321940652,2.0
1749302429331718690,2.0
1749302429341742041,2.0
1749302429351642030,2.0
1749302429361753141,2.0
1749302429371711391,2.0
1749302429381675326,2.0
1749302429391685297,2.0
1749302429401623574,2.0
1749302429411575650,2.0
1749302429421555351,2.0
1749302429431591582,2.0
1749302429441694800,2.0
1749302429451673106,2.0
1749302429461780505,2.0
1749302429471610850,2.0
1749302429481587917,2.0
1749302429491526170,2.0
1749302429501540232,2.0
1749302429511530137,2.0
1749302429521611598,2.0
1749302429531613504,2.0
1749302429541662913,2.0
1749302429551592158,2.0
1749302429561638502,2.0
1749302429571604285,2.0
1749302429581588319,2.0
1749302429591658870,2.0
1749302429601637495,2.0
1749302429611652088,2.0
1749302429621638417,2.0
1749302429631657711,2.0
1749302429641676680,2.0
1749302429651658434,2.0
1749302429661630431,2.0
1749302429671642425,2.0
1749302429681677226,2.0
1749302429691608775,2.0
1749302429701686391,2.0
1749302429711650249,2.0
1749302429721564391,2.0
1749302429731586696,2.0
1749302429741624885,2.0
1749302429751823624,2.0
1749302429761829748,2.0
1749302429771839064,2.0
1749302429781899998,2.0
1749302429791871072,2.0
1749302429801581638,2.0
1749302429811587695,2.0
1749302429821572680,2.0
1749302429831664185,2.0
1749302429841638391,2.0
1749302429851594181,2.0
1749302429861656169,2.0
1749302429871602274,2.0
1749302429881603609,2.0
1749302429891580316,2.0
1749302429901670180,2.0
1749302429911597173,2.0
1749302429921593035,2.0
1749302429931615203,2.0
1749302429941666250,2.0
1749302429951591805,2.0
1749302429961635319,2.0
1749302429971598436,2.0
1749302429981592782,2.0
1749302429991581447,2.0
1749302430001820397,2.0
1749302430011736968,2.0
1749302430021628020,2.0
1749302430031628223,2.0
1749302430041645232,2.0
1749302430051601291,2.0
1749302430061601176,2.0
1749302430071592509,2.0
1749302430081580063,2.0
1749302430091691335,2.0
1749302430101754822,2.0
1749302430111578723,2.0
1749302430121571044,2.0
1749302430131581539,2.0
1749302430141671828,2.0
1749302430151660379,2.0
1749302430161617819,2.0
1749302430171664422,2.0
1749302430181795580,2.0
1749302430191658190,2.0
1749302430201669307,2.0
1749302430211607116,2.0
1749302430221755242,2.0
1749302430231672592,2.0
1749302430241825952,2.0
1749302430251703045,2.0
1749302430261795891,2.0
1749302430271717312,2.0
1749302430281667688,2.0
1749302430291718408,2.0
1749302430301708628,2.0
1749302430311626886,2.0
1749302430321606277,2.0
1749302430331575945,2.0
1749302430341661149,2.0
1749302430351651445,2.0
1749302430361636265,2.0
1749302430371644101,2.0
1749302430381599068,2.0
1749302430391607768,2.0
1749302430401669200,2.0
1749302430411737490,2.0
1749302430421645602,2.0
1749302430432090471,2.0
1749302430441691856,2.0
1749302430451612437,2.0
1749302430461620037,2.0
1749302430471749329,2.0
1749302430481604622,2.0
1749302430491575210,2.0
1749302430501581052,2.0
1749302430511582574,2.0
1749302430521789358,2.0
1749302430531802834,2.0
1749302430541852270,2.0
1749302430551789536,2.0
1749302430561804632,2.0
1749302430571671155,2.0
1749302430581643671,2.0
1749302430591574047,2.0
1749302430601587133,2.0
1749302430611557227,2.0
1749302430621571629,2.0
1749302430631556156,2.0
1749302430641630389,2.0
1749302430651617013,2.0
1749302430661623270,2.0
1749302430671625910,2.0
1749302430681682922,2.0
1749302430691605427,2.0
1749302430701663308,2.0
1749302430711637304,2.0
1749302430721741759,2.0
1749302430731630441,2.0
1749302430741666427,2.0
1749302430751612372,4.0
1749302430761756656,4.0
1749302430771741334,4.0
1749302430781712786,4.0
1749302430791636871,4.0
1749302430801664919,4.0
1749302430811633736,4.0
1749302430821762527,4.0
1749302430831636316,4.0
1749302430841662267,4.0
1749302430851703332,4.0
1749302430861822663,4.0
1749302430871684541,4.0
1749302430881708363,4.0
1749302430891697084,4.0
1749302430901797083,4.0
1749302430911760027,4.0
1749302430921599420,4.0
1749302430931565477,4.0
1749302430941674554,4.0
1749302430951665880,4.0
1749302430961672255,4.0
1749302430971721054,4.0
1749302430981711382,4.0
1749302430991660609,4.0
1749302431001606444,4.0
1749302431011680437,4.0
1749302431021681107,4.0
1749302431031587512,4.0
1749302431041652415,4.0
1749302431051652625,4.0
1749302431061621437,4.0
1749302431071600328,4.0
1749302431081595735,4.0
1749302431091582150,4.0
1749302431101618843,4.0
1749302431111648706,4.0
1749302431121689640,4.0
1749302431131656759,4.0
1749302431141649643,4.0
1749302431151615353,4.0
1749302431161659778,4.0
1749302431171565701,4.0
1749302431181593477,4.0
1749302431191602892,4.0
1749302431201641940,4.0
1749302431211639992,4.0
1749302431221647750,4.0
1749302431231632778,4.0
1749302431241575744,4.0
1749302431251613108,4.0
1749302431261615219,4.0
1749302431271628593,4.0
1749302431281680382,4.0
1749302431291592998,4.0
1749302431301778907,4.0
1749302431311683084,4.0
1749302431321675133,4.0
1749302431331666368,4.0
1749302431341654104,4.0
1749302431351595204,4.0
1749302431361577043,4.0
1749302431371589515,4.0
1749302431381655088,4.0
1749302431391617549,4.0
1749302431401623540,4.0
1749302431411658326,4.0
1749302431421733927,4.0
1749302431431608818,4.0
1749302431441677590,4.0
1749302431451771725,4.0
1749302431461726758,4.0
1749302431471606829,4.0
1749302431481685461,4.0
1749302431491618923,4.0
1749302431501761077,4.0
1749302431511662274,4.0
1749302431521623092,4.0
1749302431531593684,4.0
1749302431541791252,4.0
1749302431551558023,4.0
1749302431561614120,4.0
1749302431571598130,4.0
1749302431581566883,4.0
1749302431591655215,4.0
1749302431601598438,4.0
1749302431611574313,4.0
1749302431621630872,4.0
1749302431631610522,4.0
1749302431641615642,4.0
1749302431651537540,4.0
1749302431661572947,4.0
1749302431671520629,4.0
1749302431681548562,4.0
1749302431691527950,4.0
1749302431701580937,4.0
1749302431711544302,4.0
1749302431721630755,4.0
1749302431731568131,4.0
1749302431741664528,4.0
1749302431751576645,4.0
1749302431761772648,4.0
1749302431771743906,4.0
1749302431781778680,4.0
1749302431791603439,4.0
1749302431801633975,4.0
1749302431811644671,4.0
1749302431821800585,4.0
1749302431831675124,4.0
1749302431841821352,4.0
1749302431851682759,4.0
1749302431861598779,4.0
1749302431871609774,4.0
1749302431881705299,4.0
1749302431891797791,4.0
1749302431901710504,4.0
1749302431911612779,4.0
1749302431921661781,4.0
1749302431931569973,4.0
1749302431941630451,4.0
1749302431951588369,4.0
1749302431961640321,4.0
1749302431971753075,4.0
1749302431981679427,4.0
1749302431991591736,4.0
1749302432001638300,4.0
1749302432011583211,4.0
1749302432021639557,4.0
1749302432031609283,4.0
1749302432041690837,4.0
1749302432051621662,4.0
1749302432061704311,4.0
1749302432071614931,4.0
1749302432081676753,4.0
1749302432091626901,4.0
1749302432101559536,4.0
1749302432111572038,4.0
1749302432121671591,4.0
1749302432131627122,4.0
1749302432141692542,4.0
1749302432151597003,4.0
1749302432161596048,4.0
1749302432171597720,4.0
1749302432181605179,4.0
1749302432191723963,4.0
1749302432201662978,4.0
1749302432211523624,4.0
1749302432221604242,4.0
1749302432231603869,4.0
1749302432241587599,4.0
1749302432251568775,4.0
1749302432261635116,4.0
1749302432271547451,4.0
1749302432281579126,4.0
1749302432291572403,4.0
1749302432301655623,4.0
1749302432311614427,4.0
1749302432321661088,4.0
1749302432331613108,4.0
1749302432341699221,4.0
1749302432351674681,4.0
1749302432361691772,4.0
1749302432371614262,4.0
1749302432381579068,4.0
1749302432391623277,4.0
1749302432401670631,4.0
1749302432411615426,4.0
1749302432421693340,4.0
1749302432431620927,4.0
1749302432441802989,4.0
1749302432451630600,4.0
1749302432461696009,4.0
1749302432471589155,4.0
1749302432481598365,4.0
1749302432491594709,4.0
1749302432501662102,4.0
1749302432511628974,4.0
1749302432521618047,4.0
1749302432531692569,4.0
1749302432541629841,4.0
1749302432551668658,4.0
1749302432561702814,4.0
1749302432571671104,4.0
1749302432581666755,4.0
1749302432591645316,4.0
1749302432601719372,4.0
1749302432611578303,4.0
1749302432621592752,4.0
1749302432631697137,4.0
1749302432641810980,4.0
1749302432651837090,4.0
1749302432661657086,4.0
1749302432671591609,4.0
1749302432681605839,4.0
1749302432691659937,4.0
1749302432701675270,4.0
1749302432711566944,4.0
1749302432721545604,4.0
1749302432731569673,4.0
1749302432741587145,4.0
1749302432751608591,4.0
1749302432761699305,4.0
1749302432771610447,4.0
1749302432781633938,4.0
1749302432791608831,4.0
1749302432801559727,4.0
1749302432811554555,4.0
1749302432821617142,4.0
1749302432831552405,4.0
1749302432841656759,4.0
1749302432851623179,4.0
1749302432861679773,4.0
1749302432871587791,4.0
1749302432881590599,4.0
1749302432891630857,4.0
1749302432901631099,4.0
1749302432911576702,4.0
1749302432921657319,4.0
1749302432931616339,4.0
1749302432941626089,4.0
1749302432951575982,4.0
1749302432961703306,4.0
1749302432971667497,4.0
1749302432981714830,4.0
1749302432991714379,4.0
1749302433001636596,4.0
1749302433011697576,4.0
1749302433021630951,4.0
1749302433031578471,4.0
1749302433041638661,4.0
1749302433051577165,4.0
1749302433061583541,4.0
1749302433071609725,4.0
1749302433081762769,4.0
1749302433091672093,4.0
1749302433101906029,4.0
1749302433111643362,4.0
1749302433121675965,4.0
1749302433131641920,4.0
1749302433141576175,4.0
1749302433151586871,4.0
1749302433161657906,4.0
1749302433171684703,4.0
1749302433181665088,4.0
1749302433191709180,4.0
1749302433201640051,4.0
1749302433211669183,4.0
1749302433221561882,4.0
1749302433231624631,4.0
1749302433241772258,4.0
1749302433251555284,4.0
1749302433261554217,4.0
1749302433271708466,4.0
1749302433281597263,4.0
1749302433291633820,4.0
1749302433301593844,4.0
1749302433311525542,4.0
1749302433321573551,4.0
1749302433331780794,4.0
1749302433341561028,4.0
1749302433351550929,4.0
1749302433361613882,4.0
1749302433371598991,4.0
1749302433381872442,4.0
1749302433391638966,4.0
1749302433401640091,4.0
1749302433411665711,4.0
1749302433421631544,4.0
1749302433431608311,4.0
1749302433441675482,4.0
1749302433451601122,4.0
1749302433461644724,4.0
1749302433471627134,4.0
1749302433481697979,4.0
1749302433491621587,4.0
1749302433501688022,4.0
1749302433511603402,4.0
1749302433521609031,4.0
1749302433531592640,4.0
1749302433541587282,4.0
1749302433551623144,4.0
1749302433561680974,4.0
1749302433571587686,4.0
1749302433581545674,4.0
1749302433591635076,4.0
1749302433601723884,4.0
1749302433611607930,4.0
1749302433621620137,4.0
1749302433631573278,4.0
1749302433641679300,4.0
1749302433651665200,4.0
1749302433661683039,4.0
1749302433671679933,4.0
1749302433681782670,4.0
1749302433691797524,4.0
1749302433701693855,4.0
1749302433711669521,4.0
1749302433721812926,4.0
1749302433731645403,4.0
1749302433741621632,4.0
1749302433751807579,4.0
1749302433761741781,4.0
1749302433771678425,4.0
1749302433781641085,4.0
1749302433791606765,4.0
1749302433801645683,4.0
1749302433811561106,4.0
1749302433821657557,4.0
1749302433831592514,4.0
1749302433841644193,4.0
1749302433851819421,4.0
1749302433861576992,4.0
1749302433871635326,4.0
1749302433881599888,4.0
1749302433891610149,4.0
1749302433901770324,4.0
1749302433911624254,4.0
1749302433921625198,4.0
1749302433931684807,4.0
1749302433941704092,4.0
1749302433951613030,4.0
1749302433961690037,4.0
1749302433971654951,4.0
1749302433981720897,4.0
1749302433991550820,4.0
1749302434001714501,4.0
1749302434011748535,4.0
1749302434021788941,4.0
1749302434031847011,4.0
1749302434041698756,4.0
1749302434051605748,4.0
1749302434061589003,4.0
1749302434071692903,4.0
1749302434081606478,4.0
1749302434091590486,4.0
1749302434101745507,4.0
1749302434111583664,4.0
1749302434121596695,4.0
1749302434131661442,4.0
