%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1750481929501496312,0,-3586,3235,3740,4349,52,3118,4429,1978
1750481929503510168,0,-3586,3235,3740,4349,52,3118,4429,1978
1750481929505509054,0,-3586,3235,3740,4349,52,3118,4429,1978
1750481929507498576,0,-3586,3235,3740,4349,52,3118,4428,1978
1750481929509440971,0,-3586,3235,3740,4349,52,3118,4428,1978
1750481929511493043,0,-3586,3235,3740,4349,52,3118,4428,1978
1750481929513485309,0,-3586,3235,3740,4349,52,3118,4428,1978
1750481929515451290,0,-3586,3235,3740,4350,52,3117,4428,1978
1750481929517468186,0,-3587,3235,3740,4350,52,3118,4428,1978
1750481929519519176,0,-3587,3235,3741,4349,52,3118,4428,1978
1750481929521489340,0,-3587,3235,3740,4350,52,3118,4428,1978
1750481929523489331,0,-3587,3235,3740,4349,52,3118,4428,1978
1750481929525583891,0,-3587,3235,3740,4349,52,3117,4428,1978
1750481929527438676,0,-3587,3235,3740,4349,52,3118,4428,1978
1750481929529363326,0,-3587,3235,3740,4349,52,3118,4428,1978
1750481929531473218,0,-3586,3235,3740,4349,52,3118,4428,1977
1750481929533379706,0,-3587,3235,3740,4349,52,3118,4428,1977
1750481929535490186,0,-3587,3235,3740,4349,52,3118,4428,1977
1750481929537488934,0,-3587,3235,3740,4349,52,3118,4428,1977
1750481929539407043,0,-3587,3234,3740,4349,52,3118,4428,1977
1750481929541419112,0,-3587,3234,3740,4349,52,3118,4427,1978
1750481929543429676,0,-3587,3234,3740,4349,51,3118,4427,1977
1750481929545372148,0,-3587,3234,3740,4349,51,3118,4427,1977
1750481929547350625,0,-3587,3234,3739,4348,51,3118,4427,1977
1750481929549414335,0,-3587,3234,3739,4348,51,3118,4427,1976
1750481929551417964,0,-3587,3234,3738,4348,51,3118,4427,1976
1750481929553375725,0,-3587,3234,3738,4348,50,3118,4426,1976
1750481929555361090,0,-3587,3234,3738,4348,50,3118,4426,1976
1750481929557410286,0,-3587,3233,3737,4348,50,3118,4426,1976
1750481929559319982,0,-3587,3233,3737,4347,50,3118,4426,1975
1750481929561364236,0,-3587,3233,3737,4347,50,3118,4425,1975
1750481929563384613,0,-3587,3232,3737,4347,49,3118,4425,1975
1750481929565404494,0,-3587,3232,3736,4347,49,3118,4425,1974
1750481929567337587,0,-3587,3232,3736,4347,49,3118,4425,1974
1750481929569347027,0,-3587,3232,3736,4346,49,3118,4425,1974
1750481929571366119,0,-3587,3231,3736,4346,49,3118,4424,1974
1750481929573477223,0,-3587,3231,3735,4346,49,3118,4424,1974
1750481929575347589,0,-3587,3231,3735,4346,49,3118,4424,1974
1750481929577353339,0,-3587,3231,3735,4345,49,3118,4424,1974
1750481929579326808,0,-3587,3231,3735,4345,49,3118,4424,1974
1750481929581457563,0,-3587,3230,3735,4345,49,3118,4423,1974
1750481929583367951,0,-3587,3230,3735,4345,49,3117,4423,1975
1750481929585349385,0,-3587,3230,3735,4344,49,3118,4423,1975
1750481929587299739,0,-3587,3230,3735,4344,49,3118,4423,1975
1750481929589352840,0,-3587,3230,3735,4344,49,3118,4423,1975
1750481929591308544,0,-3587,3230,3735,4343,49,3117,4422,1975
1750481929593358609,0,-3587,3229,3735,4343,49,3117,4422,1975
1750481929595327882,0,-3587,3229,3735,4342,49,3117,4421,1975
1750481929599136055,0,-3587,3229,3735,4342,49,3118,4421,1975
1750481929599525654,0,-3587,3229,3735,4342,49,3118,4421,1975
1750481929601401162,0,-3587,3229,3735,4341,49,3118,4420,1975
1750481929603380261,0,-3588,3228,3736,4341,49,3117,4420,1975
1750481929605291716,0,-3587,3228,3735,4341,49,3117,4420,1975
1750481929607286864,0,-3587,3228,3735,4340,49,3118,4419,1976
1750481929609269153,0,-3588,3228,3735,4340,49,3118,4419,1975
1750481929611270559,0,-3588,3228,3735,4340,49,3118,4419,1976
1750481929613267345,0,-3588,3228,3735,4340,49,3118,4419,1975
1750481929615212946,0,-3588,3228,3735,4340,49,3117,4419,1976
1750481929617254766,0,-3588,3227,3735,4340,49,3117,4419,1976
1750481929619222097,0,-3589,3227,3735,4340,48,3117,4419,1975
1750481929621252616,0,-3589,3227,3735,4340,48,3116,4419,1976
1750481929623250224,0,-3590,3227,3735,4340,48,3116,4419,1975
1750481929625277734,0,-3590,3227,3735,4340,48,3115,4419,1975
1750481929627216707,0,-3591,3227,3735,4339,48,3115,4419,1975
1750481929629205217,0,-3592,3227,3735,4340,48,3114,4419,1975
1750481929631221045,0,-3592,3227,3735,4340,49,3114,4419,1975
1750481929633220239,0,-3592,3227,3735,4340,48,3114,4419,1975
1750481929635215485,0,-3592,3227,3734,4340,49,3113,4420,1975
1750481929637235596,0,-3592,3227,3734,4339,48,3113,4420,1974
1750481929639235629,0,-3593,3227,3734,4340,48,3113,4420,1974
1750481929641220409,0,-3593,3227,3734,4340,48,3113,4420,1973
1750481929643187870,0,-3594,3227,3733,4340,48,3113,4420,1973
1750481929645193599,0,-3594,3227,3733,4340,48,3112,4420,1972
1750481929647197995,0,-3594,3227,3732,4339,48,3112,4420,1972
