%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1754275020419721281,0,-272,8038,-3950,9827
1754275020421796460,0,-271,8047,-3949,9833
1754275020423748917,0,-271,8047,-3949,9833
1754275020425764262,0,-271,8044,-3949,9819
1754275020427767608,0,-271,8044,-3949,9819
1754275020429834139,0,-272,8044,-3948,9826
1754275020431779054,0,-272,8044,-3948,9826
1754275020433795462,0,-272,8055,-3948,9822
1754275020435781751,0,-272,8055,-3948,9822
1754275020437789343,0,-270,8037,-3948,9822
1754275020439780526,0,-270,8037,-3948,9823
1754275020441825469,0,-272,8036,-3948,9829
1754275020443802564,0,-272,8036,-3948,9829
1754275020445814426,0,-270,8036,-3948,9821
1754275020447772302,0,-270,8036,-3948,9821
1754275020449795714,0,-270,8044,-3948,9816
1754275020451733021,0,-270,8044,-3948,9817
1754275020453797339,0,-270,8037,-3948,9836
1754275020455762975,0,-270,8037,-3948,9836
1754275020457769200,0,-268,8038,-3948,9822
1754275020459762758,0,-268,8038,-3948,9822
1754275020461755177,0,-270,8043,-3948,9817
1754275020463727283,0,-270,8044,-3948,9817
1754275020465774045,0,-262,8041,-3948,9824
1754275020467745578,0,-262,8041,-3948,9824
1754275020469784034,0,-268,8040,-3948,9822
1754275020471778877,0,-267,8040,-3947,9822
1754275020473833536,0,-252,8039,-3947,9824
1754275020475825595,0,-252,8040,-3947,9824
1754275020477807373,0,-264,8043,-3947,9822
1754275020479860755,0,-264,8041,-3947,9824
1754275020481841270,0,-261,8031,-3947,9822
1754275020483829083,0,-261,8031,-3947,9824
1754275020485830582,0,-264,8043,-3947,9824
1754275020487821499,0,-252,8040,-3946,9831
1754275020489749166,0,-262,8033,-3946,9830
1754275020491838021,0,-255,8035,-3946,9828
1754275020493795968,0,-255,8035,-3946,9828
1754275020495980820,0,-252,8035,-3946,9831
1754275020497853735,0,-251,8035,-3945,9831
1754275020499813252,0,-261,8036,-3945,9830
1754275020501806419,0,-261,8036,-3945,9830
1754275020503841985,0,-251,8035,-3945,9831
1754275020505861299,0,-250,8035,-3944,9831
1754275020507803872,0,-251,8039,-3944,9831
1754275020509775557,0,-250,8039,-3943,9831
1754275020511788378,0,-259,8036,-3943,9831
1754275020513720148,0,-259,8036,-3943,9831
1754275020515747846,0,-258,8045,-3942,9832
1754275020517677163,0,-257,8045,-3941,9832
1754275020519758679,0,-250,8046,-3941,9832
1754275020521729027,0,-249,8046,-3940,9832
1754275020523740891,0,-253,8046,-3939,9830
1754275020525765263,0,-253,8045,-3939,9831
1754275020527789226,0,-253,8046,-3938,9833
1754275020529767533,0,-253,8045,-3938,9833
1754275020531786699,0,-259,8039,-3937,9832
1754275020533774155,0,-259,8039,-3937,9832
1754275020535738984,0,-258,8049,-3936,9826
1754275020537776122,0,-261,8046,-3936,9826
1754275020539738530,0,-258,8046,-3935,9828
1754275020541879195,0,-257,8046,-3934,9829
1754275020543837867,0,-255,8046,-3934,9829
1754275020545841699,0,-252,8055,-3933,9833
1754275020547819711,0,-251,8046,-3933,9835
1754275020549811262,0,-250,8055,-3932,9835
1754275020551801314,0,-255,8055,-3932,9829
1754275020553809109,0,-253,8046,-3932,9830
1754275020555782756,0,-256,8055,-3932,9830
1754275020557799739,0,-256,8060,-3932,9830
1754275020559781071,0,-256,8047,-3932,9830
1754275020561810310,0,-257,8035,-3932,9830
1754275020563800046,0,-255,8060,-3932,9830
1754275020565824102,0,-256,8056,-3932,9830
1754275020567846434,0,-255,8057,-3932,9830
1754275020569765694,0,-253,8057,-3932,9830
1754275020571775275,0,-251,8058,-3932,9834
1754275020573772115,0,-251,8058,-3932,9834
1754275020575813079,0,-252,8063,-3932,9839
1754275020577837825,0,-252,8063,-3932,9838
1754275020579820133,0,-252,8064,-3932,9839
1754275020581860304,0,-249,8064,-3932,9835
1754275020583803233,0,-249,8065,-3932,9835
1754275020585829500,0,-247,8065,-3932,9838
1754275020587799798,0,-247,8066,-3932,9838
1754275020589820556,0,-244,8067,-3932,9838
1754275020591845797,0,-244,8068,-3932,9838
1754275020593846306,0,-248,8064,-3931,9835
1754275020595891315,0,-248,8065,-3931,9835
1754275020597818956,0,-239,8058,-3931,9840
1754275020599853906,0,-239,8059,-3931,9840
1754275020601896281,0,-250,8038,-3931,9840
1754275020603869483,0,-250,8038,-3931,9840
1754275020605836692,0,-247,8035,-3931,9837
1754275020607864958,0,-247,8036,-3931,9837
1754275020609860552,0,-233,8063,-3930,9841
1754275020611837274,0,-233,8064,-3930,9841
1754275020613827663,0,-228,8053,-3930,9847
1754275020615785238,0,-227,8054,-3929,9847
1754275020617793955,0,-245,8051,-3929,9842
1754275020619771724,0,-245,8051,-3929,9842
1754275020621791010,0,-232,8054,-3929,9843
1754275020623771955,0,-231,8054,-3928,9843
1754275020625771036,0,-227,8052,-3927,9843
1754275020627804897,0,-232,8053,-3927,9844
1754275020629821187,0,-241,8033,-3926,9844
1754275020631801815,0,-241,8049,-3926,9849
1754275020633794453,0,-240,8054,-3925,9850
1754275020635781258,0,-240,8053,-3925,9850
1754275020637810259,0,-242,8051,-3924,9844
1754275020639773990,0,-241,8051,-3923,9844
1754275020641768605,0,-234,8055,-3923,9843
1754275020643754003,0,-233,8055,-3922,9843
1754275020645804793,0,-229,8055,-3921,9845
1754275020647789395,0,-228,8061,-3920,9846
1754275020649797542,0,-228,8074,-3920,9846
1754275020651850256,0,-227,8073,-3919,9847
1754275020653857532,0,-240,8073,-3918,9834
1754275020655792225,0,-235,8073,-3918,9842
1754275020657777017,0,-228,8077,-3917,9848
1754275020659739978,0,-227,8077,-3916,9849
1754275020661744851,0,-227,8077,-3916,9849
1754275020663830649,0,-227,8077,-3916,9848
1754275020665827349,0,-226,8077,-3915,9848
1754275020667853819,0,-232,8077,-3915,9844
1754275020669866533,0,-231,8078,-3928,9869
1754275020671841636,0,-227,8078,-3927,9869
1754275020673846471,0,-226,8079,-3927,9870
1754275020675843259,0,-226,8079,-3927,9870
1754275020677844613,0,-225,8080,-3926,9871
1754275020679840168,0,-229,8081,-3926,9872
1754275020681805852,0,-228,8082,-3925,9873
1754275020683851143,0,-227,8082,-3925,9873
1754275020685833212,0,-227,8083,-3924,9874
1754275020687822853,0,-222,8084,-3932,9875
1754275020689841155,0,-221,8085,-3932,9876
1754275020691833364,0,-218,8083,-3932,9877
1754275020693834718,0,-218,8083,-3932,9877
1754275020695841586,0,-208,8071,-3939,9878
1754275020697845255,0,-207,8072,-3939,9879
1754275020699808291,0,-216,8087,-3933,9881
1754275020701806329,0,-216,8088,-3933,9882
1754275020703807783,0,-220,8089,-3924,9883
1754275020705814269,0,-220,8090,-3924,9884
1754275020707779160,0,-209,8087,-3924,9885
1754275020709810819,0,-212,8088,-3934,9886
1754275020711827289,0,-219,8089,-3922,9887
1754275020713860966,0,-215,8090,-3923,9888
1754275020715785227,0,-215,8084,-3923,9890
1754275020717792536,0,-221,8078,-3920,9891
1754275020719766862,0,-218,8079,-3921,9892
1754275020721755086,0,-230,8086,-3921,9892
1754275020723782489,0,-219,8090,-3912,9893
1754275020725814775,0,-215,8096,-3906,9894
1754275020727782674,0,-217,8077,-3923,9895
1754275020729819167,0,-217,8078,-3923,9896
1754275020731784424,0,-216,8098,-3905,9897
1754275020733804064,0,-215,8101,-3903,9898
1754275020735798116,0,-215,8101,-3903,9898
1754275020737803638,0,-215,8107,-3903,9899
1754275020739863756,0,-214,8112,-3893,9900
1754275020741795086,0,-214,8104,-3902,9901
1754275020743792587,0,-211,8116,-3895,9901
