%time,opos,force
1753067826547820926,0,0.0
1753067826549792531,1,0.0
1753067826551800839,1,0.0
1753067826553804054,0,0.0
1753067826555788406,0,0.0
1753067826605741423,0,0.0
1753067826607779093,1,0.0
1753067826609783821,0,0.0
1753067826611773743,0,0.0
1753067826613694291,0,0.0
1753067826615782196,0,0.0
1753067826617800300,0,0.0
1753067826619734554,0,0.0
1753067826621744370,0,0.0
1753067826623756938,0,0.0
1753067826625704835,0,0.0
1753067826736631066,0,0.0
1753067826738494900,0,0.0
1753067826740562193,1,0.0
1753067826742526258,0,0.0
1753067826744517854,1,0.0
1753067826746460558,0,0.0
1753067826748500670,0,0.0
1753067826750488759,0,0.0
1753067826752532201,0,0.0
1753067826754531397,0,0.0
1753067826756486491,0,0.0
1753067826758507319,1,0.0
1753067826760463665,0,0.0
1753067826762423883,0,0.0
1753067826764442695,0,0.0
1753067826766449837,0,0.0
1753067826768494094,0,0.0
1753067826770459254,0,0.0
1753067826772441157,1,0.0
1753067826774472198,0,0.0
1753067826776451454,0,0.0
1753067826778421025,0,0.0
1753067826780433523,0,0.0
1753067826782424714,0,0.0
1753067826784370562,1,0.0
1753067826786416612,0,0.0
1753067826788385826,0,0.0
1753067826790427569,0,0.0
1753067826792410061,1,0.0
1753067826794389456,1,0.0
1753067826796408091,1,0.0
1753067826798452643,1,0.0
1753067826800359050,0,0.0
1753067826802395224,0,0.0
1753067826804360695,0,0.0
1753067826806359431,0,0.0
1753067826808334538,1,0.0
1753067826810361870,0,0.0
1753067826812348674,0,0.0
1753067826814358814,1,0.0
1753067826816380659,1,0.0
1753067826818397435,0,0.0
1753067826820345232,0,0.0
1753067826822372456,0,0.0
1753067826824319624,0,0.0
1753067826826277202,1,0.0
1753067826828279679,1,0.0
1753067826830344583,0,0.0
1753067826832299711,1,0.0
1753067826834269964,0,0.0
1753067826836270788,1,0.0
1753067826838311883,0,0.0
1753067826840283191,0,0.0
1753067826842275660,0,0.0
1753067826844305665,0,0.0
1753067826846278692,0,0.0
