%time,field.layout.data_offset,field.data1,field.data0
1747553118820606501,0,-753,1712
1747553118840921724,0,-753,1712
1747553118860870159,0,-753,1712
1747553118881000432,0,-753,1712
1747553118900675614,0,-753,1712
1747553118920852712,0,-753,1712
1747553118940981738,0,-753,1712
1747553118960946312,0,-753,1712
1747553118981022386,0,-753,1712
1747553119000796117,0,-753,1712
1747553119020756151,0,-753,1712
1747553119041055666,0,-753,1712
1747553119060979332,0,-753,1712
1747553119080996750,0,-753,1712
1747553119101101160,0,-753,1712
1747553119120793804,0,-753,1712
1747553119141086127,0,-753,1712
1747553119161090073,0,-753,1712
1747553119181006235,0,-753,1712
1747553119200564262,0,-753,1712
1747553119220589200,0,-753,1712
1747553119240967535,0,-753,1712
1747553119260860297,0,-753,1712
1747553119280915970,0,-753,1712
1747553119300735889,0,-753,1712
1747553119320756826,0,-753,1712
1747553119340833710,0,-753,1712
1747553119360596172,0,-753,1712
1747553119380712034,0,-753,1712
1747553119400917085,0,-753,1712
1747553119420682381,0,-753,1712
1747553119440995247,0,-753,1712
1747553119461014840,0,-753,1712
1747553119481055349,0,-753,1712
1747553119501095240,0,-753,1712
1747553119520955550,0,-753,1712
1747553119541086874,0,-753,1712
1747553119561031392,0,-753,1712
1747553119581073358,0,-753,1712
1747553119600627009,0,-753,1712
1747553119620563705,0,-753,1712
1747553119640581550,0,-753,1712
1747553119660610466,0,-753,1712
1747553119680635914,0,-753,1712
1747553119700733343,0,-753,1712
1747553119720634962,0,-753,1712
1747553119740673991,0,-753,1712
1747553119760540435,0,-753,1712
1747553119780865147,0,-753,1712
1747553119800584826,0,-753,1712
1747553119820648432,0,-753,1712
1747553119840763490,0,-753,1712
1747553119860781455,0,-753,1712
1747553119880868894,0,-753,1712
1747553119900662689,0,-753,1712
1747553119920633303,0,-753,1712
1747553119940659614,0,-753,1712
1747553119960660663,0,-753,1712
1747553119980716008,0,-753,1712
1747553120000676480,0,-753,1712
1747553120020657005,0,-753,1712
1747553120040671030,0,-753,1712
1747553120060865453,0,-753,1712
1747553120080988806,0,-753,1712
1747553120101082011,0,-753,1712
1747553120120643749,0,-753,1712
1747553120140953799,0,-753,1712
1747553120160856206,0,-753,1712
1747553120180994364,0,-753,1712
1747553120200766935,0,-753,1712
1747553120220814439,0,-753,1712
1747553120240885406,0,-753,1712
1747553120260774808,0,-753,1712
1747553120280980974,0,-753,1712
1747553120300973114,0,-753,1712
1747553120320741510,0,-753,1712
1747553120340797279,0,-753,1712
1747553120360781310,0,-753,1712
1747553120380807405,0,-753,1712
1747553120400686889,0,-753,1712
1747553120420677852,0,-753,1712
1747553120440830022,0,-753,1712
1747553120460873730,0,-753,1712
1747553120480719228,0,-753,1712
1747553120500881216,0,-753,1712
1747553120520800317,0,-753,1712
1747553120540871382,0,-753,1712
1747553120560812077,0,-753,1712
1747553120580803711,0,-753,1712
1747553120600869366,0,-753,1712
1747553120620714691,0,-753,1712
1747553120640821429,0,-753,1712
1747553120660783717,0,-753,1712
1747553120680768395,0,-753,1712
1747553120700786988,0,-753,1712
1747553120721023860,0,-753,1712
1747553120740946053,0,-753,1712
1747553120760915558,0,-753,1712
1747553120780804299,0,-753,1712
1747553120800705577,0,-753,1712
1747553120820776650,0,-753,1712
1747553120840965727,0,-753,1712
1747553120860966550,0,-753,1712
1747553120880797503,0,-753,1712
1747553120900798145,0,-753,1712
1747553120920695481,0,-753,1712
1747553120940957527,0,-753,1712
1747553120960838504,0,-753,1712
1747553120980952225,0,-753,1712
1747553121000695255,0,-753,1712
1747553121020804418,0,-753,1712
1747553121040805231,0,-753,1712
1747553121060691626,0,-753,1712
1747553121080676669,0,-753,1712
1747553121100850746,0,-753,1712
1747553121120588383,0,-753,1712
1747553121140764333,0,-753,1712
1747553121160817600,0,-753,1712
1747553121180985570,0,-753,1712
1747553121200740495,0,-753,1712
1747553121220776115,0,-753,1712
1747553121241051684,0,-753,1712
1747553121261009766,0,-753,1712
1747553121280800960,0,-753,1712
1747553121300971487,0,-753,1712
1747553121320779203,0,-753,1712
1747553121340892100,0,-753,1712
1747553121360760274,0,-753,1712
1747553121380955362,0,-753,1712
1747553121400824364,0,-753,1712
1747553121420826911,0,-753,1712
1747553121440732078,0,-753,1712
1747553121460810885,0,-753,1712
1747553121480823902,0,-753,1712
1747553121500836423,0,-753,1712
1747553121520792606,0,-753,1712
1747553121540703190,0,-753,1712
1747553121560703279,0,-753,1712
1747553121580696794,0,-753,1712
1747553121600739555,0,-753,1712
1747553121620581908,0,-753,1712
1747553121640794723,0,-753,1712
1747553121660621970,0,-753,1712
1747553121680767987,0,-753,1712
1747553121700690071,0,-753,1712
1747553121720683809,0,-753,1712
1747553121740863199,0,-753,1712
1747553121760808429,0,-753,1712
1747553121780908515,0,-753,1712
1747553121800701402,0,-753,1712
1747553121820799604,0,-753,1712
1747553121840752185,0,-753,1712
1747553121860926844,0,-753,1712
1747553121880811905,0,-753,1712
1747553121900575514,0,-753,1712
1747553121920701504,0,-753,1712
1747553121940803578,0,-753,1712
1747553121960884763,0,-753,1712
1747553121980675694,0,-753,1712
1747553122000919722,0,-753,1712
1747553122020718768,0,-753,1712
1747553122040791373,0,-753,1712
1747553122060721394,0,-753,1712
1747553122080771262,0,-753,1712
1747553122101001930,0,-753,1712
1747553122120635544,0,-753,1712
1747553122140916138,0,-753,1712
1747553122160958634,0,-753,1712
1747553122180913792,0,-753,1712
1747553122200829715,0,-753,1712
1747553122220585239,0,-753,1712
1747553122240833852,0,-753,1712
1747553122260857925,0,-753,1712
1747553122280782073,0,-753,1712
1747553122300751181,0,-753,1712
1747553122320947503,0,-753,1712
1747553122341087478,0,-753,1712
1747553122360961485,0,-753,1712
1747553122380780179,0,-753,1712
1747553122400620604,0,-753,1712
1747553122420809396,0,-753,1712
1747553122440847534,0,-753,1712
1747553122460761438,0,-753,1712
1747553122480669854,0,-753,1712
1747553122500520197,0,-753,1712
1747553122520949986,0,-753,1712
1747553122540925348,0,-753,1712
1747553122560954309,0,-753,1712
1747553122580891146,0,-753,1712
1747553122601059425,0,-753,1712
1747553122620759078,0,-753,1712
1747553122640868654,0,-753,1712
1747553122660992129,0,-753,1712
1747553122681022216,0,-753,1712
1747553122700791326,0,-753,1712
1747553122720645227,0,-753,1712
1747553122740818792,0,-753,1712
1747553122760791667,0,-753,1712
1747553122780830598,0,-753,1712
1747553122800669929,0,-753,1712
1747553122820822794,0,-753,1712
1747553122841025702,0,-753,1712
1747553122860850030,0,-753,1712
1747553122880799158,0,-753,1712
1747553122900595706,0,-753,1712
1747553122920791919,0,-753,1712
1747553122940888442,0,-753,1712
1747553122960956988,0,-753,1712
1747553122981034032,0,-753,1712
1747553123001053984,0,-753,1712
1747553123020699679,0,-753,1712
1747553123041044485,0,-753,1712
1747553123060813845,0,-753,1712
1747553123081000764,0,-753,1712
1747553123100871831,0,-753,1712
1747553123120737467,0,-753,1712
1747553123140797359,0,-753,1712
1747553123160830258,0,-753,1712
1747553123180899172,0,-753,1712
1747553123200938363,0,-753,1712
1747553123220815712,0,-753,1712
1747553123241053608,0,-753,1712
1747553123261030820,0,-753,1712
1747553123281058360,0,-753,1712
1747553123300934032,0,-753,1712
1747553123320870755,0,-753,1712
1747553123341175222,0,-753,1712
1747553123361111759,0,-753,1712
1747553123381141982,0,-753,1712
1747553123401154175,0,-753,1712
1747553123421023256,0,-753,1712
1747553123440824395,0,-753,1712
1747553123460788487,0,-753,1712
1747553123480734505,0,-753,1712
1747553123500930295,0,-753,1712
1747553123520906723,0,-753,1712
1747553123540682303,0,-753,1712
1747553123560995082,0,-753,1712
1747553123580943236,0,-753,1712
1747553123600638573,0,-753,1712
1747553123620813478,0,-753,1712
1747553123640989329,0,-753,1712
1747553123661028971,0,-753,1712
