%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1753067191418195016,0,874,3922,2695,11333,280,725,5838,-4428
1753067191419985170,0,875,3922,2695,11333,280,725,5838,-4428
1753067191421898288,0,874,3922,2695,11333,280,725,5838,-4428
1753067191423915083,0,875,3922,2695,11333,280,725,5838,-4428
1753067191425902208,0,875,3923,2695,11333,280,725,5838,-4428
1753067191427947536,0,874,3922,2695,11333,280,725,5838,-4427
1753067191429979596,0,875,3922,2695,11333,280,725,5838,-4427
1753067191431917945,0,875,3922,2695,11333,280,725,5838,-4427
1753067191433974180,0,874,3922,2696,11333,280,725,5838,-4427
1753067191435960703,0,875,3922,2695,11333,280,725,5838,-4427
1753067191437919801,0,875,3922,2695,11333,280,725,5838,-4427
1753067191439905261,0,875,3922,2695,11333,280,725,5838,-4427
1753067191441985945,0,875,3922,2695,11333,281,725,5838,-4427
1753067191443940449,0,875,3922,2695,11333,280,725,5838,-4428
1753067191445921234,0,875,3922,2695,11333,280,725,5838,-4427
1753067191447838911,0,874,3921,2695,11333,280,725,5838,-4427
1753067191449866536,0,874,3921,2695,11333,280,725,5838,-4427
1753067191451876087,0,875,3921,2696,11333,280,725,5838,-4427
1753067191453847626,0,875,3921,2695,11333,280,725,5838,-4427
1753067191455861019,0,875,3921,2695,11333,280,725,5838,-4427
1753067191457865789,0,874,3921,2696,11333,280,725,5838,-4427
1753067191459824869,0,874,3921,2695,11333,280,725,5838,-4427
1753067191461828137,0,875,3921,2696,11333,280,725,5838,-4427
1753067191463803018,0,875,3922,2696,11333,280,725,5838,-4427
1753067191465842466,0,875,3922,2696,11333,280,725,5838,-4427
1753067191467861294,0,874,3922,2696,11333,280,725,5838,-4426
1753067191469846498,0,874,3923,2696,11333,280,725,5838,-4426
1753067191471830652,0,874,3923,2696,11333,280,725,5838,-4426
1753067191473799543,0,874,3923,2696,11333,280,725,5838,-4426
1753067191475773101,0,874,3924,2696,11333,280,725,5838,-4426
1753067191477796485,0,874,3924,2696,11333,280,725,5838,-4426
1753067191479770222,0,874,3924,2696,11333,280,725,5838,-4426
1753067191481752109,0,874,3925,2696,11333,280,725,5838,-4425
1753067191483867492,0,874,3925,2696,11333,280,725,5838,-4425
1753067191485848665,0,874,3925,2696,11333,280,725,5838,-4425
1753067191487938234,0,874,3925,2696,11333,280,725,5838,-4425
1753067191489868393,0,874,3925,2696,11333,280,725,5838,-4426
1753067191491898862,0,874,3925,2696,11333,280,725,5838,-4425
1753067191493849815,0,874,3925,2696,11333,280,725,5838,-4425
1753067191495848262,0,874,3925,2696,11333,280,725,5838,-4426
1753067191497817677,0,874,3925,2696,11333,280,725,5838,-4425
1753067191499776370,0,874,3925,2696,11333,280,725,5838,-4426
1753067191501723500,0,874,3925,2697,11333,280,725,5838,-4425
1753067191503758451,0,874,3925,2697,11333,280,725,5838,-4426
1753067191505783360,0,874,3925,2697,11333,280,725,5838,-4425
1753067191507771178,0,874,3925,2697,11333,280,725,5838,-4425
1753067191509825138,0,874,3925,2697,11334,280,725,5838,-4425
1753067191511774233,0,875,3925,2697,11333,280,725,5838,-4425
1753067191513734320,0,874,3925,2698,11333,280,725,5838,-4426
1753067191515752643,0,874,3925,2698,11333,281,725,5838,-4426
1753067191517774712,0,874,3925,2698,11333,281,725,5838,-4426
1753067191519820182,0,874,3925,2698,11333,281,725,5838,-4426
1753067191521769875,0,874,3925,2698,11333,281,725,5838,-4426
1753067191523792074,0,875,3925,2698,11333,281,725,5838,-4426
1753067191525747360,0,874,3924,2698,11333,281,725,5838,-4426
1753067191527768600,0,874,3924,2698,11333,281,725,5838,-4426
1753067191529757539,0,875,3924,2698,11333,281,725,5838,-4426
1753067191531781244,0,875,3924,2699,11333,281,725,5838,-4426
1753067191533772096,0,875,3924,2699,11333,281,725,5838,-4426
1753067191535783781,0,874,3924,2699,11333,281,725,5838,-4426
1753067191537750967,0,874,3924,2699,11333,281,725,5838,-4426
1753067191539699289,0,875,3923,2699,11333,281,725,5838,-4426
1753067191541703302,0,874,3923,2700,11333,281,725,5838,-4426
1753067191543720555,0,875,3923,2700,11333,281,725,5838,-4426
1753067191545682059,0,874,3923,2700,11333,281,725,5838,-4426
1753067191547702014,0,875,3922,2700,11333,281,725,5838,-4426
1753067191549661935,0,875,3922,2700,11333,281,725,5838,-4426
1753067191551736621,0,874,3922,2700,11333,281,725,5838,-4426
1753067191553710278,0,875,3922,2700,11333,281,725,5838,-4426
1753067191555707172,0,875,3922,2700,11333,281,725,5838,-4426
1753067191557708521,0,875,3922,2700,11333,281,725,5838,-4425
1753067191559634674,0,875,3922,2701,11333,281,725,5838,-4426
1753067191561646074,0,874,3922,2701,11333,281,725,5838,-4426
1753067191563626502,0,874,3922,2701,11333,281,725,5838,-4425
1753067191565673347,0,875,3922,2701,11333,281,725,5838,-4425
1753067191567669810,0,875,3923,2701,11333,281,725,5838,-4425
1753067191569686859,0,875,3923,2701,11333,281,725,5838,-4425
1753067191571647107,0,874,3923,2701,11333,281,725,5838,-4425
1753067191573665488,0,875,3924,2702,11333,281,725,5838,-4425
1753067191575598233,0,875,3924,2702,11333,281,725,5838,-4425
1753067191577645575,0,874,3924,2702,11333,281,725,5838,-4425
1753067191579658642,0,875,3925,2702,11333,281,725,5838,-4426
1753067191581633541,0,874,3925,2702,11333,281,725,5838,-4426
1753067191583612643,0,874,3925,2702,11333,281,725,5838,-4426
1753067191585665304,0,875,3925,2703,11333,281,725,5838,-4426
1753067191587654761,0,874,3926,2703,11333,281,725,5838,-4426
1753067191589620512,0,874,3926,2703,11333,281,725,5838,-4427
1753067191591644387,0,874,3926,2703,11333,281,725,5838,-4427
1753067191593605311,0,874,3926,2703,11333,281,725,5838,-4428
1753067191595618896,0,874,3927,2703,11333,281,725,5838,-4428
1753067191597648907,0,875,3927,2703,11333,281,725,5839,-4428
1753067191599623095,0,874,3927,2703,11333,281,725,5838,-4428
1753067191601630057,0,874,3928,2703,11333,281,725,5838,-4428
1753067191603648018,0,874,3928,2703,11333,281,725,5838,-4428
1753067191605697044,0,875,3928,2703,11333,281,725,5838,-4429
1753067191607678795,0,874,3929,2703,11333,281,725,5838,-4429
1753067191609635111,0,874,3929,2703,11333,281,725,5838,-4428
1753067191611578258,0,874,3929,2703,11333,281,725,5838,-4429
1753067191613523742,0,875,3930,2703,11333,281,725,5838,-4429
1753067191615605265,0,875,3930,2703,11333,281,725,5838,-4428
1753067191617532299,0,874,3931,2703,11333,281,725,5838,-4428
1753067191619560610,0,874,3931,2703,11333,281,725,5838,-4428
1753067191621511365,0,874,3931,2702,11333,282,725,5838,-4428
1753067191623535838,0,874,3932,2702,11333,282,725,5838,-4428
1753067191625517750,0,874,3932,2703,11333,282,725,5838,-4428
1753067191627564062,0,875,3932,2703,11333,282,725,5838,-4428
1753067191629545647,0,874,3932,2703,11333,282,725,5838,-4428
1753067191631546637,0,875,3932,2703,11333,282,725,5838,-4428
1753067191633567656,0,874,3932,2703,11333,282,725,5838,-4428
1753067191635554844,0,874,3932,2703,11333,282,725,5838,-4428
1753067191637552371,0,875,3932,2703,11333,283,725,5838,-4428
1753067191639541187,0,875,3932,2703,11333,283,725,5838,-4428
1753067191641556327,0,875,3932,2703,11333,283,725,5838,-4427
1753067191643556033,0,875,3932,2703,11333,283,725,5838,-4427
1753067191645524173,0,875,3932,2702,11333,284,725,5838,-4427
1753067191647568992,0,875,3932,2702,11333,284,725,5838,-4426
1753067191649511019,0,874,3931,2702,11333,284,725,5838,-4426
1753067191651514649,0,874,3931,2702,11333,285,725,5838,-4426
1753067191653536809,0,875,3931,2701,11333,285,725,5838,-4425
1753067191655530484,0,875,3931,2701,11333,285,725,5838,-4425
1753067191657490822,0,874,3931,2701,11333,285,725,5838,-4425
1753067191659494905,0,874,3931,2700,11333,286,725,5838,-4425
1753067191661479562,0,875,3931,2700,11333,286,725,5838,-4425
1753067191663471327,0,875,3932,2700,11333,286,725,5838,-4425
1753067191665458544,0,875,3932,2700,11333,286,725,5838,-4424
1753067191667471255,0,875,3932,2700,11333,286,725,5838,-4424
1753067191669502659,0,875,3932,2700,11333,287,725,5838,-4424
1753067191671442855,0,875,3932,2700,11333,286,725,5838,-4424
