%time,opos,force
1753067217031465599,-1,0.0
1753067217033469941,-2,0.0
1753067217035392847,-3,0.0
1753067217037373965,-4,0.0
1753067217039332226,-5,0.0
1753067217041350717,-7,0.0
1753067217043355399,-8,0.0
1753067217045399212,-9,0.0
1753067217047402926,-10,0.0
1753067217049416810,-12,0.0
1753067217051333080,-13,0.0
1753067217053362483,-14,0.0
1753067217055397294,-15,0.0
1753067217057343814,-17,0.0
1753067217059347236,-18,0.0
1753067217061323856,-19,0.0
1753067217063395884,-20,0.0
1753067217065350875,-22,0.0
1753067217067319241,-23,0.0
1753067217069403378,-24,0.0
1753067217071419693,-25,0.0
1753067217073421004,-26,0.0
1753067217075371498,-28,0.0
1753067217077414957,-29,0.0
1753067217079331407,-30,0.0
1753067217081378051,-31,0.0
1753067217083405067,-32,0.0
1753067217085432371,-34,0.0
1753067217087377278,-35,0.0
1753067217089310601,-37,0.0
1753067217091349003,-38,0.0
1753067217093291254,-40,0.0
1753067217095286805,-41,0.0
1753067217097321827,-43,0.0
1753067217099291822,-44,0.0
1753067217101299700,-45,0.0
1753067217103278456,-46,0.0
1753067217105283829,-48,0.0
1753067217107232371,-49,0.0
1753067217109255547,-50,0.0
1753067217111282310,-51,0.0
1753067217113328231,-52,0.0
1753067217115387768,-54,0.16052930243106606
1753067217117321580,-55,2.30346172045478
1753067217119338674,-56,0.0
1753067217121289742,-57,0.0
1753067217123338184,-58,0.0
1753067217125286655,-59,0.0
1753067217127248827,-61,0.0
1753067217129206997,-62,0.0
1753067217131268265,-63,0.0
1753067217133302663,-64,0.0
1753067217135291695,-66,0.0
1753067217137283978,-67,0.0
1753067217139333611,-68,0.0
1753067217141270072,-69,0.0
1753067217143281155,-70,0.0
1753067217145170286,-71,0.0
1753067217147286752,-72,0.0
1753067217149185837,-73,0.0
1753067217151249571,-74,0.0
1753067217153266491,-76,0.0
1753067217155307400,-77,0.0
1753067217157271766,-78,0.0
1753067217159282175,-79,0.0
1753067217161267777,-80,0.0
1753067217163260855,-81,0.0
1753067217165232408,-83,0.0
1753067217167278656,-84,0.0
1753067217169225900,-85,0.0
1753067217171216442,-86,0.0
1753067217173146842,-87,0.0
1753067217175139401,-88,0.0
1753067217177157682,-89,0.0
1753067217179219980,-91,0.0
1753067217181177858,-92,0.0
1753067217183133027,-92,0.0
1753067217185092555,-94,0.0
1753067217187123457,-95,0.0
1753067217189178684,-96,0.0
1753067217191206745,-97,0.0
1753067217193133353,-98,0.0
1753067217195207535,-100,0.0
1753067217197205474,-101,0.0
1753067217199140682,-102,0.0
1753067217201221638,-103,0.0
1753067217203171017,-104,0.0
1753067217205187667,-105,0.0
1753067217207219133,-106,0.0
1753067217209204679,-107,0.0
1753067217211238416,-108,0.0
1753067217213273174,-109,0.0
1753067217215179356,-110,0.0
1753067217217224790,-111,0.0
1753067217219153890,-113,0.0
1753067217221216366,-114,0.0
1753067217223196674,-115,0.0
1753067217225009149,-116,0.0
1753067217227058875,-117,0.0
1753067217229051266,-118,0.0
1753067217231163879,-119,0.0
1753067217233087862,-120,0.0
1753067217235108246,-121,0.0
1753067217237096609,-122,0.0
1753067217239067567,-123,0.0
1753067217241070955,-124,0.0
1753067217243021505,-126,0.0
1753067217244985175,-126,0.0
1753067217247007573,-128,0.0
1753067217248967955,-129,0.0
1753067217251043076,-130,0.0
1753067217253036911,-131,0.0
1753067217255026143,-132,0.0
1753067217257007338,-133,0.0
1753067217259032385,-134,0.0
1753067217261013711,-135,0.0
1753067217262985054,-136,0.0
1753067217264949175,-137,0.0
1753067217267039214,-138,0.0
1753067217269004144,-139,0.0
1753067217270942914,-141,0.0
1753067217272939544,-142,0.0
1753067217274970754,-143,1.4887064586518148
1753067217276966209,-144,1.4887064586518148
1753067217278982022,-144,0.7474295797542381
1753067217280938612,-146,0.0
1753067217283002392,-147,0.0
1753067217284961233,-148,0.0
1753067217286969493,-149,0.0
1753067217288928640,-150,0.0
1753067217290937327,-151,0.0
1753067217292873492,-152,0.0
1753067217294927950,-153,0.0
1753067217296839791,-154,0.0
1753067217298938206,-155,0.0
1753067217300883940,-156,0.0
1753067217302896585,-157,0.0
1753067217304860501,-157,0.0
1753067217306861766,-159,0.0
1753067217308939696,-160,0.0
1753067217311010873,-161,0.0
1753067217312978319,-162,0.0
1753067217314885055,-163,0.0
1753067217316889730,-164,0.0
1753067217318865916,-165,0.0
1753067217320909938,-166,0.0
1753067217322925777,-167,0.0
1753067217324893542,-168,0.0
1753067217326910816,-169,0.0
1753067217328872387,-170,0.0
1753067217330820067,-171,0.0
1753067217332903662,-171,0.0
1753067217334841939,-173,0.0
1753067217336833505,-174,0.0
1753067217338893039,-174,0.0
1753067217340806665,-176,0.0
1753067217342827832,-177,0.0
1753067217344902294,-178,0.0
1753067217346868064,-179,0.0
1753067217348830175,-180,0.0
1753067217350815506,-180,0.0
1753067217352817720,-182,0.0
1753067217354828325,-183,0.0
1753067217356790163,-184,0.0
1753067217358788306,-185,0.0
1753067217360783847,-186,0.0
1753067217362763514,-187,0.0
1753067217364781392,-188,0.0
1753067217366765227,-189,0.0
1753067217368761238,-190,0.0
1753067217370781490,-191,0.0
1753067217372860868,-192,0.0
1753067217374891969,-193,0.0
1753067217376864901,-194,0.0
1753067217378852414,-195,0.0
1753067217380851361,-196,0.0
1753067217382865018,-197,0.0
1753067217384785235,-198,0.0
1753067217386855427,-199,0.0
1753067217388794439,-200,0.0
1753067217390860698,-201,0.0
1753067217392916181,-202,0.0
1753067217394907899,-203,0.0
1753067217396842679,-204,0.0
1753067217398836890,-206,0.0
1753067217400874888,-206,0.0
1753067217402800350,-207,0.0
1753067217404748513,-208,0.0
1753067217406724017,-209,0.0
1753067217408715505,-210,0.0
1753067217410772027,-211,0.0
1753067217412771203,-212,0.0
1753067217414797167,-213,0.0
1753067217416756719,-214,0.0
1753067217418786536,-215,0.0
1753067217420751952,-216,0.0
1753067217422833623,-217,0.0
1753067217424751412,-218,0.0
1753067217426818646,-219,0.0
1753067217428795700,-220,0.0
1753067217430790312,-222,0.0
1753067217432795343,-222,0.0
1753067217434683293,-223,0.0
1753067217436641972,-224,0.0
1753067217438630447,-225,0.0
1753067217440618780,-226,0.0
1753067217442707518,-227,0.0
1753067217444705841,-228,0.0
1753067217446715764,-229,0.0
1753067217448708425,-230,0.0
1753067217450667057,-231,0.0
1753067217452659687,-232,0.0
1753067217454635219,-233,0.0
1753067217456598651,-234,0.0
1753067217458621448,-235,0.0
1753067217460649069,-236,0.0
1753067217462623778,-236,0.0
1753067217464610145,-237,0.0
1753067217466653383,-238,0.0
1753067217468626484,-239,0.0
1753067217470638178,-241,0.0
1753067217472627567,-242,0.0
1753067217474690861,-242,0.0
1753067217476663979,-243,0.0
1753067217478655996,-244,0.0
1753067217480663285,-245,0.0
1753067217482711041,-246,0.0
1753067217484639220,-247,0.0
1753067217486555257,-248,0.0
1753067217488540391,-249,0.0
1753067217490565668,-250,0.0
1753067217492579587,-251,0.0
1753067217494588481,-252,0.0
1753067217496559839,-253,0.0
1753067217498605545,-254,0.0
1753067217500586597,-255,0.0
1753067217502489807,-255,0.0
1753067217504526892,-256,0.0
1753067217506563700,-257,0.0
1753067217508620582,-258,0.0
1753067217510608169,-259,0.0
1753067217512580597,-260,0.0
1753067217514519350,-261,0.0
1753067217516511048,-262,0.0
1753067217518514551,-263,0.0
1753067217520562094,-264,0.0
1753067217522466354,-265,0.0
1753067217524492836,-265,0.0
1753067217526469898,-266,0.0
1753067217528511803,-267,0.0
1753067217530513229,-268,0.0
1753067217532481389,-269,0.0
1753067217534479093,-270,0.0
1753067217536476991,-271,0.0
1753067217538476694,-272,1.759200854738334
1753067217540438246,-273,1.759200854738334
1753067217542424188,-273,0.0
1753067217544446997,-274,0.0
1753067217546467729,-275,0.0
1753067217548452965,-276,0.0
1753067217550521537,-277,0.0
1753067217552464396,-278,0.0
1753067217554477272,-278,0.0
1753067217556545976,-279,0.0
1753067217558563999,-280,0.0
1753067217560545070,-281,0.0
1753067217562605134,-282,0.0
1753067217564517197,-282,0.0
1753067217566555856,-283,0.0
1753067217568534178,-284,0.0
1753067217570543869,-285,0.0
1753067217572498986,-285,0.0
1753067217574508789,-286,0.0
1753067217576448692,-286,0.0
1753067217578373603,-287,0.0
1753067217580394035,-288,0.0
1753067217582379698,-289,0.0
1753067217584363890,-290,0.0
1753067217586380821,-291,0.0
1753067217588348749,-292,0.0
1753067217590377563,-292,0.0
1753067217592368611,-293,0.0
1753067217594392345,-294,0.0
1753067217596359539,-295,0.0
1753067217598326462,-296,0.0
1753067217600569736,-296,0.0
1753067217602494410,-297,0.0
1753067217604451628,-298,0.0
1753067217606439461,-299,0.0
1753067217608455977,-300,0.0
1753067217610350497,-300,0.0
1753067217612384521,-301,0.0
1753067217614390917,-302,0.0
1753067217616409600,-303,0.0
1753067217618363665,-304,0.0
1753067217620456739,-304,0.0
1753067217622401852,-305,0.0
1753067217624382743,-306,0.0
1753067217626406842,-306,0.0
1753067217628380641,-307,0.0
1753067217630391057,-308,0.0
1753067217632509563,-309,0.0
1753067217634333833,-310,0.0
1753067217636322843,-310,0.0
1753067217638354642,-311,0.0
1753067217640392799,-312,0.0
1753067217642326254,-313,0.0
1753067217644321960,-313,0.0
1753067217646269106,-314,0.0
1753067217648268470,-315,0.0
1753067217650261996,-316,0.0
1753067217652261374,-317,0.0
1753067217654281226,-318,0.0
1753067217656276432,-318,0.0
1753067217658247924,-319,0.0
1753067217660252126,-320,0.0
1753067217662244006,-320,0.0
1753067217664260652,-321,0.0
1753067217666302073,-322,0.0
1753067217668284245,-323,0.0
1753067217670293788,-323,0.0
1753067217672506175,-324,0.0
1753067217674342829,-325,0.0
1753067217676331807,-326,0.0
1753067217678222571,-328,0.0
1753067217680330769,-329,0.0
1753067217682301862,-329,0.0
1753067217684307311,-330,0.0
1753067217686290089,-331,0.0
1753067217688206593,-332,0.0
1753067217690211338,-333,0.0
1753067217692208283,-333,0.0
1753067217694295878,-334,0.0
1753067217696237549,-334,0.0
1753067217698337923,-335,0.0
1753067217700287842,-336,0.0
1753067217702336345,-337,0.0
1753067217704295409,-338,0.0
1753067217706395018,-338,0.0
1753067217708386821,-339,0.0
1753067217710321681,-340,0.0
1753067217712266159,-341,0.0
1753067217714232797,-341,0.0
1753067217716246212,-342,0.0
1753067217718217571,-343,0.0
1753067217720155546,-343,0.0
1753067217722182154,-344,0.0
1753067217724240934,-345,0.0
1753067217726233091,-346,0.0
1753067217728219665,-347,0.0
1753067217730211704,-348,0.0
1753067217732226126,-348,0.0
1753067217734213011,-349,0.0
1753067217736206985,-350,0.0
1753067217738163188,-350,0.0
1753067217740094603,-351,0.0
1753067217742078402,-352,0.0
1753067217744019848,-353,0.0
1753067217746050387,-353,0.0
1753067217748061556,-354,0.0
1753067217750058672,-355,0.0
1753067217752106645,-356,0.0
1753067217754026853,-356,0.0
1753067217756045670,-357,0.0
1753067217758063842,-357,0.0
1753067217760039747,-358,0.0
1753067217761996206,-359,0.0
1753067217764065327,-360,0.0
1753067217766005138,-361,0.0
1753067217768038060,-361,0.0
1753067217769965710,-362,0.0
1753067217772001693,-363,0.0
1753067217773982802,-363,0.0
1753067217775987617,-364,0.0
1753067217777963494,-365,0.0
1753067217780000176,-366,0.0
1753067217781984388,-366,0.0
1753067217784027481,-367,0.0
1753067217786001727,-368,0.0
1753067217788061956,-369,0.0
1753067217790097576,-369,0.0
1753067217792062402,-370,0.0
1753067217794145222,-371,0.0
1753067217796083626,-371,0.0
1753067217798101250,-372,0.0
1753067217800018001,-373,0.0
1753067217802055179,-374,0.0
1753067217804019300,-375,0.0
1753067217806050667,-375,0.0
1753067217808013281,-376,0.0
1753067217810016382,-377,0.0
1753067217812054519,-377,0.0
1753067217813981494,-378,0.0
1753067217815965776,-379,0.0
1753067217817950791,-379,0.0
1753067217819989833,-380,0.0
1753067217821979240,-381,0.0
1753067217823985385,-382,0.0
1753067217825958890,-382,0.0
1753067217827925201,-383,0.0
1753067217829959481,-384,0.0
1753067217831929253,-384,0.0
1753067217834037845,-385,0.0
1753067217835981641,-385,0.0
1753067217837934243,-386,0.0
1753067217839931413,-387,0.0
1753067217842015995,-388,0.0
1753067217843935042,-388,0.0
1753067217845965556,-389,0.0
1753067217847942961,-390,0.0
1753067217849924855,-390,0.0
1753067217852024166,-391,0.0
1753067217853913515,-392,0.0
1753067217855926011,-392,0.0
1753067217857869473,-393,0.0
1753067217859860184,-393,0.0
1753067217861932255,-394,0.0
1753067217863899280,-395,0.0
1753067217865918279,-395,0.0
1753067217867896764,-396,0.0
1753067217869925983,-397,0.0
1753067217871955723,-398,0.0
1753067217873966154,-398,0.0
1753067217875890768,-399,0.0
1753067217877910996,-400,0.0
1753067217879893473,-400,0.0
1753067217881877044,-401,0.0
1753067217883996652,-401,0.0
1753067217885915811,-402,0.0
1753067217887890179,-403,0.0
1753067217889827298,-404,0.0
1753067217891820775,-404,0.0
1753067217893861912,-405,0.0
1753067217895851581,-406,0.0
1753067217897847318,-406,0.0
1753067217899903120,-407,0.0
1753067217901895398,-407,0.0
1753067217903856280,-408,0.0
1753067217905862880,-409,0.0
1753067217907860351,-409,0.0
1753067217909838534,-410,0.0
1753067217911827891,-411,0.0
1753067217913823442,-412,0.0
1753067217915915091,-412,0.0
1753067217917909632,-413,0.0
1753067217919895504,-413,0.0
1753067217921885170,-414,0.0
1753067217923934062,-415,0.0
1753067217925898583,-415,0.0
1753067217927853466,-416,0.0
1753067217929791286,-416,0.0
1753067217931823061,-417,0.0
1753067217933782964,-418,0.0
1753067217935888229,-418,0.0
1753067217937880394,-419,0.0
1753067217939870573,-419,0.0
1753067217941790198,-421,0.0
1753067217943871872,-421,0.0
1753067217945854457,-422,0.0
1753067217947767519,-422,0.0
1753067217949784073,-423,0.0
1753067217951766386,-424,0.0
1753067217953796171,-424,0.0
1753067217955791810,-425,0.0
1753067217957795801,-425,0.0
1753067217959790905,-426,0.0
1753067217961763924,-427,0.0
1753067217963866782,-427,0.0
1753067217965852075,-428,0.0
1753067217967782386,-429,0.0
1753067217969777022,-429,0.0
1753067217971807691,-430,0.0
1753067217973778088,-431,0.0
1753067217975772618,-431,0.0
1753067217977723408,-432,0.0
1753067217979767053,-433,0.0
1753067217981800041,-434,0.0
1753067217983738127,-434,0.0
1753067217985745710,-435,0.0
1753067217987745208,-435,0.0
1753067217989744413,-435,0.0
1753067217991783351,-436,0.0
1753067217993796627,-437,0.0
1753067217995769543,-438,0.0
1753067217997734115,-438,0.0
1753067217999795626,-439,0.0
1753067218001759901,-440,0.0
1753067218003754835,-440,0.0
1753067218005722837,-441,0.0
1753067218007782536,-442,0.0
1753067218009708054,-442,0.0
1753067218011760073,-443,0.0
1753067218013700657,-444,0.0
1753067218015756794,-444,0.0
1753067218017736263,-445,0.0
1753067218019742546,-446,0.0
1753067218021679736,-446,0.0
1753067218023694131,-447,0.0
1753067218025734714,-447,0.0
1753067218027762185,-448,0.0
1753067218029712074,-448,0.0
1753067218031671551,-449,0.0
1753067218033686632,-450,0.0
1753067218035748454,-450,0.0
1753067218037628733,-451,0.0
1753067218039670763,-452,0.0
1753067218041697580,-452,0.0
1753067218043630316,-453,0.0
1753067218045591871,-454,0.0
1753067218047517509,-455,0.0
1753067218049581318,-455,0.0
1753067218051508904,-455,0.0
1753067218053612898,-456,0.0
1753067218055572364,-457,0.0
1753067218057538309,-458,0.0
1753067218059559180,-458,0.0
1753067218061617592,-459,0.0
1753067218063538955,-459,0.0
1753067218065588201,-460,0.0
1753067218067480108,-461,0.0
1753067218069518623,-461,0.0
1753067218071483292,-462,0.0
1753067218073501726,-463,0.0
1753067218075474461,-463,0.0
1753067218077501537,-463,0.0
1753067218079506831,-464,0.0
1753067218081417026,-465,0.0
1753067218083484272,-465,0.0
1753067218085473014,-466,0.0
1753067218087618738,-467,0.0
1753067218089537279,-467,0.0
1753067218091515431,-468,0.0
1753067218093586726,-468,0.0
1753067218095605186,-469,0.0
1753067218097511770,-469,0.0
1753067218099570232,-470,0.0
1753067218101474638,-470,0.0
1753067218103628962,-471,0.0
1753067218105542976,-471,0.0
1753067218107524621,-472,0.0
1753067218109455122,-472,0.0
1753067218111509386,-473,5.704562676684824
1753067218113435852,-473,5.704562676684824
1753067218115485013,-474,0.0
1753067218117496793,-475,0.0
1753067218119474863,-475,0.0
1753067218121525686,-476,0.0
1753067218123465886,-476,0.0
1753067218125458550,-476,0.0
1753067218127423808,-477,1.4887064586518148
1753067218129464063,-477,1.4887064586518148
1753067218131435087,-478,2.30346172045478
1753067218133420801,-478,2.30346172045478
1753067218135442338,-478,0.0
1753067218137434610,-479,0.0
1753067218139472562,-480,0.0
1753067218141485252,-480,0.0
1753067218143412720,-481,0.0
1753067218145411264,-481,0.0
1753067218147387127,-482,0.0
1753067218149407938,-483,0.0
1753067218151416725,-483,1.2201849074554596
1753067218153352317,-484,1.2201849074554596
1753067218155406981,-484,0.0
1753067218157383746,-485,0.0
1753067218159389636,-486,0.7780804388503917
1753067218161398249,-487,0.7780804388503917
1753067218163378672,-487,0.7780804388503917
1753067218165356241,-488,0.7780804388503917
1753067218167373614,-489,0.7780804388503917
1753067218169378260,-489,0.7780804388503917
1753067218171329374,-490,0.7780804388503917
1753067218173335373,-490,1.4887064586518148
1753067218175394316,-491,1.4887064586518148
1753067218177343199,-492,0.0
1753067218179329300,-492,0.0
1753067218181345356,-493,0.7780804388503917
1753067218183353961,-494,0.7780804388503917
1753067218185321730,-494,0.0
1753067218187373512,-495,0.0
1753067218189315947,-496,0.0
1753067218191354113,-496,0.0
1753067218193401607,-497,0.0
1753067218195377987,-497,0.0
1753067218197329533,-498,0.7780804388503917
1753067218199351592,-498,0.7780804388503917
1753067218201321239,-499,0.7780804388503917
1753067218203372224,-499,0.7780804388503917
1753067218205303321,-500,0.0
1753067218207312382,-501,0.0
1753067218209378336,-501,1.759200854738334
1753067218211297640,-502,1.759200854738334
1753067218213264793,-503,2.5657551494040627
1753067218215328667,-503,0.0
1753067218217247057,-504,0.0
1753067218219277377,-504,1.4887064586518148
1753067218221244637,-505,1.241158594868647
1753067218223260906,-505,0.7780804388503917
1753067218225236232,-506,0.7780804388503917
1753067218227270833,-506,0.7780804388503917
1753067218229284310,-507,1.1940975336767865
1753067218231312588,-507,1.2201849074554596
1753067218233292907,-508,0.7780804388503917
1753067218235227296,-509,0.7780804388503917
1753067218237222635,-509,0.1058276374788033
1753067218239182171,-510,0.0
1753067218241199801,-511,0.6186610750707436
1753067218243286295,-511,0.7780804388503917
1753067218245218011,-511,0.11230150430345753
1753067218247224247,-512,0.0
1753067218249248611,-513,0.7249280686302445
1753067218251269840,-513,0.0
1753067218253233836,-514,0.0
1753067218255224868,-514,0.0
1753067218257188062,-515,0.0
1753067218259287565,-515,0.7780804388503917
1753067218261219750,-516,0.7780804388503917
1753067218263202890,-516,0.7780804388503917
1753067218265207229,-517,0.7780804388503917
1753067218267259841,-517,1.2201849074554596
1753067218269251058,-518,1.2201849074554596
1753067218271238991,-518,0.7780804388503917
1753067218273248955,-520,0.7780804388503917
1753067218275261009,-520,0.7780804388503917
1753067218277288447,-520,0.7780804388503917
1753067218279217440,-520,0.7780804388503917
1753067218281218002,-521,0.7780804388503917
1753067218283099218,-522,0.0
1753067218285166103,-522,0.0
1753067218287128023,-523,0.0
1753067218289091687,-524,0.0
1753067218291173803,-524,0.0
1753067218293119859,-525,0.0
1753067218295072796,-525,0.0
1753067218297166014,-526,0.0
1753067218299210006,-526,0.0
1753067218301203607,-527,0.0
1753067218303142048,-527,0.0
1753067218305182581,-528,0.0
1753067218307271319,-528,1.6773612049054778
1753067218309163005,-529,1.759200854738334
1753067218311188856,-529,0.5258421867998904
1753067218313211160,-530,0.0
1753067218315099879,-530,0.0
1753067218317044294,-531,0.7780804388503917
1753067218319029114,-532,0.31410682255221994
1753067218321040762,-532,0.0
1753067218323054817,-532,0.0
1753067218325136998,-533,0.0
1753067218327056589,-533,0.0
1753067218329063676,-533,0.0
1753067218331046723,-534,0.0
1753067218333115206,-534,0.0
1753067218335028321,-535,0.0
1753067218337090131,-535,0.0
1753067218338989774,-536,0.42911105856248133
1753067218341024116,-536,0.7780804388503917
1753067218343046369,-537,0.7780804388503917
1753067218345023533,-537,0.7780804388503917
1753067218347065509,-538,0.7780804388503917
1753067218349009188,-538,1.2201849074554596
1753067218351041108,-538,1.2201849074554596
1753067218353002175,-539,0.7780804388503917
1753067218354964026,-539,0.7780804388503917
1753067218357001457,-539,0.7780804388503917
