%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1747544719613848655,0,513,0,531,606,508,1,293,476,582,655,657,478
1747544719715781502,0,513,0,531,606,508,0,294,476,583,656,656,476
1747544719814303203,0,511,1,529,605,508,0,292,476,582,656,658,476
1747544719912681368,0,513,0,531,606,508,0,293,475,582,656,658,477
1747544720015292291,0,512,0,531,607,508,0,294,476,583,656,657,477
1747544720113463756,0,513,1,532,604,508,0,293,476,582,656,657,477
1747544720215650306,0,512,0,536,605,508,0,290,475,581,655,657,478
1747544720313983981,0,512,0,529,606,508,0,293,476,583,655,656,477
1747544720412735220,0,512,0,530,605,508,0,291,475,583,657,657,477
1747544720514962875,0,513,0,531,606,508,0,294,476,582,656,657,478
1747544720613375865,0,513,1,530,605,507,0,295,477,583,656,657,477
1747544720715599493,0,512,0,533,604,507,0,293,476,583,656,657,477
1747544720814194771,0,512,0,530,606,508,0,294,475,582,656,658,477
1747544720916324478,0,511,2,530,605,508,0,292,475,582,655,656,477
1747544721014691907,0,513,0,528,606,508,0,293,475,583,656,657,477
1747544721113409842,0,514,0,532,606,508,0,293,475,582,656,658,477
1747544721215555606,0,513,0,530,603,508,0,294,477,583,655,656,477
1747544721313900680,0,512,0,531,604,507,0,292,475,582,655,657,476
1747544721416155520,0,513,1,532,606,507,0,294,475,581,656,657,477
1747544721514636226,0,512,0,530,605,508,0,294,476,582,655,656,477
1747544721613013334,0,514,0,529,607,509,0,293,476,583,656,657,477
1747544721714707654,0,514,1,531,605,509,0,294,476,582,656,657,478
1747544721813816461,0,513,0,530,605,508,0,293,476,583,656,656,477
1747544721915744183,0,512,0,533,606,508,2,293,476,583,656,657,477
1747544722014517827,0,513,1,531,605,508,0,294,476,582,656,657,477
1747544722112739141,0,512,0,528,605,509,0,293,476,582,655,656,477
1747544722214955053,0,514,0,530,605,508,0,293,476,583,656,657,477
1747544722313207984,0,513,0,532,607,508,0,294,476,582,656,657,478
1747544722415556481,0,511,0,530,605,508,0,294,477,583,656,656,478
1747544722514169992,0,512,0,530,606,508,0,293,476,583,656,657,477
1747544722616291469,0,514,0,532,606,508,0,292,475,582,656,657,477
1747544722714653353,0,513,0,530,604,508,0,293,476,582,656,656,477
1747544722813034887,0,509,0,532,605,508,0,291,475,582,656,657,477
1747544722915441278,0,513,0,532,605,508,0,293,475,581,655,657,478
1747544723013953577,0,512,0,530,605,508,0,293,476,583,655,656,476
1747544723115857903,0,512,0,530,607,509,0,293,476,582,656,657,477
1747544723214620428,0,514,0,532,605,507,0,293,476,582,656,657,477
1747544723312758688,0,514,0,533,606,509,0,293,474,582,656,656,477
1747544723414979125,0,514,0,533,606,508,0,294,476,582,655,657,477
1747544723513532345,0,515,0,532,606,508,1,294,475,583,656,656,477
1747544723615548380,0,514,0,531,606,512,0,293,475,581,656,657,476
1747544723714208852,0,512,0,530,605,508,0,293,476,582,654,656,477
1747544723816200502,0,515,0,530,606,507,3,293,476,582,656,656,477
1747544723914883511,0,515,0,529,606,508,0,294,476,583,656,657,476
1747544724013416634,0,513,1,533,606,508,0,294,476,581,655,657,478
1747544724115428771,0,516,0,532,606,508,0,293,476,582,654,655,477
1747544724213921250,0,515,0,531,606,492,2,294,476,582,656,656,477
1747544724316273930,0,514,0,529,606,508,0,293,476,583,656,657,477
1747544724414568788,0,513,1,534,604,510,0,295,477,582,656,657,477
1747544724513021600,0,515,0,530,606,509,0,293,475,581,654,656,477
1747544724615226775,0,514,0,533,607,508,0,294,476,582,654,656,477
1747544724713732126,0,514,2,531,605,508,0,293,475,582,655,656,477
1747544724815618405,0,517,0,530,620,509,0,292,474,581,655,657,477
1747544724914017387,0,513,0,530,605,508,0,292,474,581,654,656,477
1747544725012672349,0,515,1,532,608,505,0,293,476,581,654,656,477
1747544725114992770,0,516,0,530,607,509,0,293,475,582,655,656,477
1747544725213109848,0,515,0,531,606,508,0,292,475,582,655,656,476
1747544725315639579,0,515,0,531,610,506,0,293,474,581,656,657,477
1747544725414127474,0,515,0,530,605,511,0,292,475,582,655,656,477
1747544725516045235,0,515,1,533,606,508,0,292,475,581,654,655,477
1747544725614628160,0,512,0,531,605,509,0,293,475,581,654,656,477
1747544725712955015,0,514,10,530,606,508,0,292,475,582,655,655,476
1747544725815011508,0,518,0,531,608,508,0,293,475,582,655,657,476
1747544725913675734,0,516,0,532,607,508,1,293,474,580,655,657,477
1747544726016036905,0,516,0,532,605,508,0,292,475,581,654,656,477
1747544726114195840,0,514,0,532,606,509,0,292,475,581,654,656,477
1747544726212478408,0,516,0,532,607,509,0,293,476,581,654,655,477
1747544726314896346,0,517,1,530,606,501,0,293,476,582,655,655,476
1747544726413577869,0,517,0,529,606,508,0,292,475,582,655,656,475
1747544726515962255,0,518,0,532,605,508,0,292,474,581,654,656,476
1747544726613987696,0,522,0,531,606,508,0,292,475,582,655,656,477
1747544726716323782,0,517,1,533,607,508,0,292,474,581,655,656,477
1747544726814904241,0,518,0,531,605,508,0,293,474,580,654,656,478
1747544726913196095,0,518,0,530,606,504,0,294,475,581,655,655,477
1747544727015602607,0,519,0,531,606,507,0,286,471,579,654,655,477
1747544727114125299,0,519,0,531,606,508,0,291,474,580,654,656,477
1747544727215744715,0,519,0,530,606,507,0,292,474,581,654,655,476
1747544727314768720,0,520,0,532,606,508,1,293,476,582,655,656,477
1747544727412854668,0,521,0,531,607,508,0,293,475,581,656,656,476
1747544727515424494,0,521,0,533,605,508,0,292,475,581,654,656,476
1747544727613124047,0,521,0,532,609,508,0,293,474,581,655,656,477
1747544727715906196,0,520,0,529,606,508,0,291,474,580,654,656,476
1747544727814255078,0,524,1,531,606,507,0,293,475,581,654,656,477
1747544727916370351,0,522,0,530,606,508,0,293,475,581,655,655,477
1747544728014914983,0,523,0,531,606,508,0,293,475,581,654,656,476
1747544728113294802,0,522,0,529,606,509,1,293,475,581,654,655,476
1747544728215188259,0,522,0,532,607,508,0,293,475,581,654,655,476
1747544728313897819,0,523,0,532,606,509,0,293,475,582,655,657,476
1747544728416246299,0,523,1,531,606,508,0,299,475,582,656,658,478
1747544728514709835,0,521,0,531,606,508,0,293,472,583,656,657,477
1747544728612716629,0,524,0,531,606,508,0,293,475,583,657,658,477
1747544728715179687,0,525,0,531,606,508,0,295,475,581,655,656,477
1747544728813538320,0,523,3,533,606,507,0,294,475,581,654,655,477
1747544728915642454,0,523,1,531,606,508,0,295,475,581,656,656,476
1747544729014241368,0,522,0,530,606,508,0,294,476,582,655,656,476
1747544729112712541,0,522,2,530,606,510,0,293,476,583,656,656,477
1747544729214894540,0,526,0,531,606,509,0,293,475,582,656,657,476
1747544729313548784,0,524,0,530,606,507,0,294,474,581,656,657,477
1747544729415692903,0,542,0,532,605,508,0,294,476,581,654,657,478
1747544729513954738,0,526,0,531,606,508,0,295,476,582,656,656,478
1747544729616627746,0,524,0,531,606,508,0,293,477,582,655,657,477
1747544729714933814,0,526,0,532,606,508,0,293,476,583,655,656,476
1747544729813269271,0,526,0,531,606,509,0,293,476,582,656,657,476
1747544729915581022,0,524,0,530,605,507,0,293,477,583,656,657,477
1747544730013980227,0,527,0,529,607,508,0,294,476,583,657,658,478
1747544730116298913,0,527,0,530,606,508,0,292,475,583,657,658,478
1747544730214553926,0,525,1,530,606,508,0,293,476,582,656,657,477
1747544730312843791,0,528,1,533,607,508,0,295,477,583,657,659,479
1747544730414988545,0,526,0,532,609,508,0,293,477,583,656,655,477
1747544730513556056,0,528,1,530,607,509,0,294,477,583,657,658,477
1747544730615801562,0,528,1,529,606,507,0,294,477,583,657,657,478
1747544730714448867,0,528,1,530,605,508,0,293,478,584,656,658,477
1747544730816505498,0,528,0,531,605,509,0,293,476,584,657,657,477
1747544730915017811,0,528,2,534,607,508,0,294,476,582,657,658,477
1747544731013586456,0,528,1,532,606,508,0,294,476,582,656,657,478
1747544731115604269,0,531,0,531,607,508,0,294,476,583,656,657,477
1747544731214058104,0,531,0,532,606,508,0,295,477,584,656,657,478
1747544731316226484,0,529,0,531,605,509,0,294,477,583,656,658,476
1747544731414473842,0,530,0,530,606,509,0,292,476,583,657,658,476
1747544731512784257,0,531,0,532,604,509,0,294,475,583,656,658,478
1747544731615039096,0,529,0,531,605,507,7,294,476,583,656,658,478
1747544731713797087,0,530,0,530,607,508,0,294,476,583,656,656,478
1747544731815722841,0,530,0,532,605,508,0,294,477,583,657,658,478
1747544731914313196,0,531,0,532,606,509,0,295,477,584,657,657,478
1747544732016592462,0,532,0,529,606,509,0,294,476,583,657,658,477
1747544732115021755,0,531,0,530,606,507,1,293,477,583,656,658,477
1747544732213160843,0,530,1,533,605,505,0,294,477,582,657,659,478
1747544732315415533,0,531,0,531,606,509,0,293,476,582,656,658,478
1747544732413603451,0,533,0,531,605,509,0,294,477,583,655,657,478
1747544732516505139,0,530,2,533,605,508,0,294,476,583,656,657,478
1747544732614598575,0,532,0,531,607,507,0,294,477,584,657,657,477
1747544732713324819,0,532,0,529,607,508,0,293,477,584,657,658,477
1747544732815383429,0,536,0,531,607,508,0,294,475,583,657,658,477
1747544732914028881,0,534,0,531,606,508,0,294,476,582,657,658,478
1747544733015731535,0,533,0,533,605,508,0,277,467,579,654,657,477
1747544733114409820,0,532,0,532,606,508,0,291,473,580,655,657,478
1747544733212759076,0,534,0,531,606,508,0,293,476,583,655,657,477
1747544733314985268,0,528,0,531,606,507,0,293,476,583,656,656,477
1747544733413674028,0,535,0,530,606,508,0,294,476,582,657,657,477
1747544733515864589,0,534,0,531,606,509,0,293,476,583,656,657,477
1747544733614445681,0,534,0,533,606,509,0,293,476,583,656,657,477
1747544733716309026,0,534,0,531,606,508,0,294,476,582,657,658,478
