%time,field.layout.data_offset,field.data0,field.data1
1748217323742064602,0,353,-4283
1748217323762316062,0,353,-4283
1748217323782399723,0,353,-4283
1748217323802221039,0,353,-4283
1748217323822397191,0,353,-4283
1748217323842563756,0,353,-4283
1748217323862567099,0,353,-4283
1748217323882429151,0,353,-4283
1748217323902300104,0,353,-4283
1748217323922641646,0,353,-4283
1748217323942542505,0,353,-4283
1748217323962406662,0,353,-4283
1748217323982456231,0,353,-4283
1748217324002361450,0,353,-4283
1748217324022736682,0,353,-4283
1748217324042469938,0,353,-4283
1748217324062650621,0,353,-4283
1748217324082622597,0,353,-4283
1748217324102329849,0,353,-4283
1748217324122334920,0,353,-4283
1748217324142225954,0,353,-4283
1748217324162481799,0,353,-4283
1748217324182726069,0,353,-4283
1748217324202653731,0,353,-4283
1748217324222424292,0,353,-4283
1748217324242619251,0,353,-4283
1748217324262796995,0,353,-4283
1748217324282758353,0,353,-4283
1748217324302253602,0,353,-4283
1748217324322771999,0,353,-4283
1748217324342437686,0,353,-4283
1748217324362424232,0,353,-4283
1748217324382748308,0,353,-4283
1748217324402384496,0,353,-4283
1748217324422989276,0,353,-4283
1748217324442828845,0,353,-4283
1748217324462398862,0,353,-4283
1748217324482518593,0,353,-4283
1748217324502202295,0,353,-4283
1748217324522184835,0,353,-4283
1748217324542456224,0,353,-4283
1748217324562420617,0,353,-4283
1748217324582438392,0,353,-4283
1748217324602243314,0,353,-4283
1748217324622562252,0,353,-4283
1748217324642124668,0,353,-4283
1748217324662699128,0,353,-4283
1748217324682718427,0,353,-4283
1748217324702739676,0,353,-4283
1748217324722997895,0,353,-4283
1748217324742779318,0,353,-4283
1748217324762936199,0,353,-4283
1748217324782842046,0,353,-4283
1748217324803148953,0,353,-4283
1748217324822695384,0,353,-4283
1748217324843201474,0,353,-4283
1748217324863026123,0,353,-4283
1748217324883063787,0,353,-4283
1748217324902667119,0,353,-4283
1748217324922710666,0,353,-4283
1748217324942647108,0,353,-4283
1748217324962899783,0,353,-4283
1748217324982844576,0,353,-4283
1748217325002737110,0,353,-4283
1748217325022598050,0,353,-4283
1748217325042816482,0,353,-4283
1748217325062776946,0,353,-4283
1748217325082799574,0,353,-4283
1748217325102859445,0,353,-4283
1748217325122674544,0,353,-4283
1748217325142556577,0,353,-4283
1748217325162792199,0,353,-4283
1748217325182793909,0,353,-4283
1748217325202698203,0,353,-4283
1748217325222719281,0,353,-4283
1748217325242819878,0,353,-4283
1748217325262691423,0,353,-4283
1748217325283076955,0,353,-4283
1748217325302586689,0,353,-4283
1748217325322669264,0,353,-4283
1748217325342458743,0,353,-4283
1748217325362422281,0,353,-4283
1748217325382437571,0,353,-4283
1748217325402377309,0,353,-4283
1748217325422724618,0,353,-4283
1748217325442701924,0,353,-4283
1748217325463149048,0,353,-4283
1748217325483369036,0,353,-4283
1748217325503111009,0,353,-4283
1748217325522794788,0,353,-4283
1748217325542662205,0,353,-4283
1748217325562441806,0,353,-4283
1748217325582329824,0,353,-4283
1748217325602233889,0,353,-4283
1748217325622336878,0,353,-4283
1748217325642470760,0,353,-4283
1748217325662595426,0,353,-4283
1748217325682570827,0,353,-4283
1748217325702175884,0,353,-4283
1748217325722499132,0,353,-4283
1748217325742436273,0,353,-4283
1748217325762241341,0,353,-4283
1748217325782231228,0,353,-4283
1748217325802335201,0,353,-4283
1748217325822613996,0,353,-4283
1748217325842306425,0,353,-4283
1748217325862370166,0,353,-4283
1748217325882359939,0,353,-4283
1748217325902356887,0,353,-4283
1748217325922514438,0,353,-4283
1748217325942690184,0,353,-4283
1748217325962496712,0,353,-4283
1748217325982355255,0,353,-4283
1748217326002417052,0,353,-4283
1748217326022639912,0,353,-4283
1748217326042511826,0,353,-4283
1748217326062336344,0,353,-4283
1748217326082529598,0,353,-4283
1748217326102277939,0,353,-4283
1748217326122609065,0,353,-4283
1748217326142348107,0,353,-4283
1748217326162412948,0,353,-4283
1748217326182356419,0,353,-4283
1748217326202344526,0,353,-4283
1748217326222386379,0,353,-4283
1748217326242424869,0,353,-4283
1748217326262248815,0,353,-4283
1748217326282376258,0,353,-4283
1748217326302263561,0,353,-4283
1748217326322264519,0,353,-4283
1748217326342501939,0,353,-4283
1748217326362313903,0,353,-4283
1748217326382459898,0,353,-4283
1748217326402303961,0,353,-4283
1748217326422870615,0,353,-4283
1748217326442428414,0,353,-4283
1748217326462658008,0,353,-4283
1748217326482307460,0,353,-4283
1748217326502185841,0,353,-4283
1748217326522834547,0,353,-4283
1748217326542584564,0,353,-4283
1748217326562748539,0,353,-4283
1748217326582660024,0,353,-4283
1748217326602339254,0,353,-4283
1748217326622974693,0,353,-4283
1748217326642691310,0,353,-4283
1748217326662559692,0,353,-4283
1748217326682716866,0,353,-4283
1748217326702394482,0,353,-4283
1748217326722803036,0,353,-4283
1748217326742236019,0,353,-4283
1748217326762629601,0,353,-4283
1748217326782598257,0,353,-4283
1748217326802262842,0,353,-4283
1748217326822399372,0,353,-4283
1748217326842643282,0,353,-4283
1748217326862602229,0,353,-4283
1748217326882420112,0,353,-4283
1748217326902441141,0,353,-4283
1748217326922528480,0,353,-4283
1748217326942592325,0,353,-4283
1748217326962585902,0,353,-4283
1748217326982584539,0,353,-4283
1748217327002502106,0,353,-4283
1748217327022717626,0,353,-4283
1748217327042891174,0,353,-4283
1748217327062090907,0,353,-4283
1748217327082257517,0,353,-4283
1748217327102615142,0,353,-4283
1748217327122893872,0,353,-4283
1748217327142983799,0,353,-4283
1748217327162782366,0,353,-4283
1748217327182575554,0,353,-4283
1748217327202369224,0,353,-4283
1748217327222620165,0,353,-4283
1748217327242452036,0,353,-4283
1748217327262449962,0,353,-4283
1748217327282379916,0,353,-4283
1748217327302325197,0,353,-4283
1748217327322644689,0,353,-4283
1748217327342517106,0,353,-4283
1748217327362430481,0,353,-4283
1748217327382641746,0,353,-4283
1748217327402079261,0,353,-4283
1748217327422315976,0,353,-4283
1748217327442798458,0,353,-4283
1748217327462389159,0,353,-4283
1748217327482551754,0,353,-4283
1748217327502498355,0,353,-4283
1748217327522619875,0,353,-4283
1748217327542673100,0,353,-4283
1748217327562609456,0,353,-4283
1748217327582491079,0,353,-4283
1748217327602485849,0,353,-4283
1748217327622946624,0,353,-4283
1748217327642644330,0,353,-4283
1748217327662535090,0,353,-4283
1748217327682526769,0,353,-4283
1748217327702342774,0,353,-4283
1748217327722401839,0,353,-4283
1748217327742655475,0,353,-4283
1748217327762690466,0,353,-4283
1748217327782576387,0,353,-4283
1748217327802272255,0,353,-4283
1748217327822404493,0,353,-4283
1748217327842783902,0,353,-4283
1748217327862491118,0,353,-4283
1748217327882331466,0,353,-4283
1748217327902274663,0,353,-4283
1748217327922501707,0,353,-4283
1748217327942597377,0,353,-4283
1748217327962339072,0,353,-4283
1748217327982592817,0,353,-4283
1748217328002188448,0,353,-4283
1748217328022337975,0,353,-4283
1748217328042455361,0,353,-4283
1748217328062596656,0,353,-4283
1748217328082372924,0,353,-4283
1748217328102282409,0,353,-4283
1748217328122320801,0,353,-4283
1748217328142832005,0,353,-4283
1748217328162424955,0,353,-4283
1748217328182635631,0,353,-4283
1748217328202465281,0,353,-4283
1748217328222830399,0,353,-4283
1748217328242445882,0,353,-4283
1748217328262375147,0,353,-4283
1748217328282326649,0,353,-4283
1748217328302420638,0,353,-4283
1748217328322520176,0,353,-4283
1748217328342569690,0,353,-4283
1748217328362505173,0,353,-4283
1748217328382666703,0,353,-4283
1748217328402399099,0,353,-4283
1748217328422690608,0,353,-4283
1748217328442704074,0,353,-4283
1748217328462579452,0,353,-4283
1748217328482317770,0,353,-4283
1748217328502255573,0,353,-4283
1748217328522874141,0,353,-4283
1748217328542500500,0,353,-4283
1748217328562470206,0,353,-4283
1748217328582373585,0,353,-4283
1748217328602296533,0,353,-4283
1748217328622408791,0,353,-4283
1748217328642387624,0,353,-4283
1748217328662330157,0,353,-4283
1748217328682305143,0,351,-4283
1748217328702445470,0,347,-4283
1748217328722610412,0,343,-4283
1748217328742521356,0,339,-4283
1748217328762466014,0,335,-4283
1748217328782403143,0,331,-4283
1748217328802407158,0,327,-4283
1748217328822508282,0,323,-4283
1748217328842617177,0,319,-4283
