%time,field.layout.data_offset,field.data2,field.data1,field.data0,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1748215973053179739,0,220,0,444,228,219,0,309,496,604,676,677,486
1748215973151505619,0,221,0,443,229,220,0,308,495,603,676,676,485
1748215973253905960,0,220,0,443,229,220,0,307,494,604,678,677,486
1748215973352689912,0,220,0,443,228,218,2,306,496,605,676,678,487
1748215973455132615,0,221,0,445,228,219,0,308,497,604,679,679,485
1748215973553144602,0,220,0,442,228,219,0,311,496,606,680,679,487
1748215973651131996,0,221,0,445,228,219,0,309,496,607,679,680,487
1748215973753761724,0,220,0,442,228,219,0,304,494,604,678,679,489
1748215973852050178,0,221,0,443,229,218,0,307,495,606,678,678,488
1748215973954251952,0,221,0,444,228,220,0,308,496,607,678,680,487
1748215974052104290,0,221,0,444,228,220,0,309,497,607,680,681,489
1748215974150574769,0,221,0,443,230,220,0,306,496,607,680,681,489
1748215974253154887,0,220,0,444,229,219,0,307,496,606,680,680,488
1748215974351616199,0,221,0,443,228,219,0,310,498,608,682,682,489
1748215974453569177,0,217,0,443,220,219,1,310,499,608,682,683,491
1748215974552128784,0,220,0,444,228,218,0,310,499,610,682,683,491
1748215974654236596,0,221,0,444,229,219,0,310,499,608,682,682,489
1748215974752599323,0,220,0,443,229,219,0,310,499,608,682,682,488
1748215974851560126,0,221,0,443,229,219,0,309,498,608,681,682,489
1748215974953364738,0,220,0,444,228,219,0,311,497,610,681,681,491
1748215975051894304,0,222,0,444,226,220,0,310,498,608,683,681,489
1748215975154361456,0,220,0,444,229,219,0,314,501,611,683,682,490
1748215975252904194,0,221,0,444,227,219,0,313,499,611,685,683,491
1748215975351114203,0,220,0,444,228,221,0,311,500,611,684,685,490
1748215975453446688,0,219,0,443,230,219,0,311,500,611,685,684,490
1748215975551692839,0,220,0,445,227,220,0,311,500,610,685,685,489
1748215975653821835,0,221,0,443,228,222,0,311,499,611,685,685,491
1748215975752189983,0,222,2,444,223,219,13,312,501,612,684,686,493
1748215975854802411,0,220,0,443,228,218,0,320,510,623,696,696,499
1748215975953191722,0,219,0,444,228,218,0,315,506,619,692,692,498
1748215976051250151,0,219,0,444,230,220,0,315,504,618,691,691,497
1748215976153677618,0,220,0,444,224,220,0,315,506,618,691,692,495
1748215976251799577,0,220,1,443,229,219,0,316,506,618,693,691,495
1748215976354186948,0,220,0,449,228,219,0,316,506,617,693,693,498
1748215976452626465,0,220,0,443,229,219,0,315,507,618,692,693,498
1748215976551307341,0,220,0,443,229,219,0,315,506,619,693,692,498
1748215976653252080,0,220,0,444,229,223,0,314,505,619,692,692,498
1748215976751805608,0,220,0,443,229,219,0,312,501,612,686,687,493
1748215976854085843,0,220,0,445,229,220,0,313,502,614,688,687,494
1748215976952796545,0,221,0,447,231,218,0,314,504,615,689,688,494
1748215977054422745,0,219,0,445,227,222,1,313,502,615,689,690,496
1748215977153030604,0,220,0,443,228,221,0,313,503,614,689,689,494
1748215977251461909,0,221,0,443,228,218,0,313,503,615,689,688,495
1748215977353094676,0,220,0,444,229,219,0,314,503,616,689,688,495
1748215977451730297,0,220,0,444,229,219,0,317,505,617,691,689,495
1748215977554186607,0,220,0,444,228,220,0,314,504,616,690,689,494
1748215977652828003,0,219,0,443,229,219,0,310,501,614,690,690,494
1748215977751518646,0,220,0,444,227,220,0,312,503,615,689,691,495
1748215977853470484,0,222,0,444,236,220,0,308,504,615,690,689,496
1748215977952256768,0,218,0,444,226,220,0,316,505,617,691,690,495
1748215978054338542,0,220,0,441,228,219,0,314,504,616,691,691,495
1748215978152944783,0,220,0,444,229,222,0,315,505,616,691,691,495
1748215978250950821,0,220,0,444,229,219,0,314,504,616,691,691,495
1748215978353310951,0,220,0,444,223,221,0,314,505,617,691,691,495
1748215978452194067,0,221,0,445,227,218,0,315,504,616,692,690,495
1748215978554024339,0,221,1,443,230,220,0,316,504,616,692,692,496
1748215978652311368,0,219,0,443,229,219,0,316,505,617,692,690,497
1748215978754586466,0,221,0,443,230,219,0,315,506,618,691,691,496
1748215978853063082,0,220,0,443,228,219,0,315,505,618,692,692,495
1748215978951510693,0,221,0,443,228,219,0,314,506,618,693,692,495
1748215979053435386,0,220,0,444,229,219,0,315,506,618,693,693,497
1748215979152185432,0,220,0,444,230,216,0,316,506,617,693,693,497
1748215979254135314,0,220,0,444,229,219,0,316,506,619,693,692,497
1748215979352592900,0,219,0,443,229,219,0,315,506,619,693,693,497
1748215979451351791,0,219,0,443,227,218,0,315,506,619,693,694,497
1748215979553284267,0,219,0,443,227,219,0,316,507,618,694,692,497
1748215979651776916,0,220,0,445,229,219,0,315,507,619,693,695,498
1748215979753945990,0,221,0,443,228,219,0,315,505,619,694,694,497
1748215979852409182,0,219,0,445,230,219,0,316,507,619,694,694,498
1748215979954785093,0,219,0,445,228,220,0,316,508,619,693,693,498
1748215980053169620,0,220,0,444,228,220,0,316,507,620,695,694,498
1748215980151654748,0,220,0,446,230,222,0,316,506,618,694,694,498
1748215980253568698,0,220,0,447,229,220,0,315,506,618,694,693,497
1748215980352384371,0,221,0,446,228,219,0,315,506,619,695,694,497
1748215980454222915,0,220,0,447,229,223,0,316,507,620,695,695,497
1748215980553082580,0,219,0,447,228,218,0,316,506,619,693,694,499
1748215980651294589,0,222,0,447,229,224,0,316,507,620,694,693,498
1748215980753872009,0,220,0,443,228,220,0,317,507,620,695,694,497
1748215980851899849,0,221,0,448,227,219,0,316,507,619,695,695,499
1748215980954199668,0,220,0,448,228,220,0,317,507,619,694,693,497
1748215981052632039,0,220,0,449,229,220,0,315,507,620,695,695,497
1748215981155014169,0,220,0,448,228,218,0,316,507,618,695,695,498
1748215981253747756,0,221,0,449,230,220,0,316,508,619,694,694,499
1748215981351757644,0,220,0,450,229,218,0,316,508,620,696,694,497
1748215981453884958,0,220,0,451,228,219,0,315,507,620,695,695,499
1748215981552194545,0,220,0,450,229,220,0,315,507,619,694,693,498
1748215981654603703,0,220,0,452,229,220,0,315,507,620,695,694,497
1748215981753291540,0,220,3,451,227,221,0,315,507,620,695,695,498
1748215981851830621,0,220,0,451,227,219,0,316,506,619,694,694,498
1748215981953903347,0,219,0,454,229,219,0,317,508,620,695,694,498
1748215982052534446,0,220,0,453,228,218,0,316,507,620,695,695,498
1748215982154606256,0,220,0,454,231,219,0,316,507,620,694,693,499
1748215982253020080,0,220,0,453,228,219,0,315,508,620,695,693,497
1748215982351146288,0,221,0,454,230,219,0,316,506,620,695,694,498
1748215982453946090,0,221,0,454,230,219,0,316,507,619,694,695,498
1748215982552383818,0,218,0,454,227,219,0,316,508,620,695,693,498
1748215982654197019,0,220,0,454,229,220,0,316,507,620,695,695,499
1748215982752763921,0,219,0,451,228,220,0,316,507,618,694,694,499
1748215982855071277,0,219,0,455,234,218,0,312,506,619,694,693,497
1748215982953516312,0,220,0,460,228,219,3,315,506,620,695,694,498
1748215983051622070,0,220,0,457,228,220,0,316,506,619,695,695,498
1748215983154415600,0,219,0,457,235,219,0,317,507,619,695,694,497
1748215983252430044,0,221,0,457,232,220,0,316,507,620,695,694,498
1748215983354747513,0,215,0,456,230,219,3,316,507,619,695,695,498
1748215983453518444,0,220,0,458,229,219,0,317,507,620,694,693,498
1748215983551393896,0,220,1,460,228,217,0,316,509,619,695,694,496
1748215983653582013,0,220,0,458,227,226,0,316,507,619,694,696,498
1748215983752293438,0,220,0,459,228,222,0,316,507,620,695,694,497
1748215983854481318,0,219,0,459,230,220,0,317,507,621,695,694,498
1748215983952669278,0,223,0,459,227,220,0,315,507,620,696,695,499
1748215984054763410,0,221,0,460,229,218,3,317,508,619,695,694,499
1748215984153286920,0,219,0,461,229,221,0,316,508,619,695,695,496
1748215984252107673,0,220,0,460,228,219,1,316,508,619,695,695,498
1748215984354107718,0,220,0,460,228,219,0,316,508,620,694,694,496
1748215984452597517,0,221,0,460,229,218,0,316,507,620,695,695,498
1748215984554511055,0,221,0,459,227,220,0,318,512,619,695,696,499
1748215984653322106,0,220,0,460,229,218,0,317,507,619,695,694,498
1748215984751749606,0,220,0,464,228,218,0,317,509,620,695,694,498
1748215984854151987,0,220,0,463,228,219,0,316,508,620,695,695,498
1748215984952512437,0,216,0,463,229,219,0,316,507,619,694,695,499
1748215985054539947,0,220,0,460,230,219,0,317,508,620,696,694,497
1748215985152869641,0,221,0,460,233,219,0,316,507,620,696,695,499
1748215985251362665,0,219,0,458,224,219,0,318,507,619,695,694,498
1748215985353427064,0,221,0,461,229,219,0,317,509,620,695,693,498
1748215985452187592,0,220,0,464,227,220,1,315,508,620,696,695,499
1748215985554207542,0,218,0,463,230,220,0,314,506,619,694,694,498
1748215985652704004,0,220,0,465,228,219,0,316,507,620,694,693,497
1748215985755025223,0,217,0,463,229,216,0,317,507,619,696,695,498
1748215985853695498,0,221,0,463,233,219,0,317,507,619,694,695,498
1748215985951982850,0,220,0,462,229,219,1,317,508,620,696,694,497
1748215986053836645,0,220,0,463,228,219,0,316,507,620,695,695,498
1748215986152645350,0,220,0,462,228,220,0,315,507,619,694,694,497
1748215986254983003,0,220,0,466,228,219,0,319,508,620,695,694,497
1748215986353468122,0,220,0,466,229,220,0,316,507,619,695,695,499
1748215986451762964,0,220,0,464,229,218,0,316,507,618,694,694,497
1748215986553768474,0,221,0,463,228,219,0,316,508,621,694,695,498
1748215986652202448,0,225,0,465,229,219,0,318,507,620,694,695,499
1748215986754261728,0,218,0,465,228,218,0,317,508,620,695,694,498
1748215986852666352,0,220,0,467,228,220,0,316,508,620,696,694,499
1748215986955169097,0,220,0,466,229,220,0,316,506,619,694,693,498
1748215987053637196,0,220,0,464,228,220,0,316,507,620,695,694,497
1748215987151682844,0,220,0,468,229,217,0,317,507,620,695,696,499
1748215987254336221,0,220,0,466,229,220,0,316,507,619,694,694,497
1748215987352397784,0,220,0,465,228,223,0,315,507,620,695,695,498
1748215987454831519,0,220,0,464,229,220,0,315,508,620,694,694,499
1748215987553184966,0,220,0,466,229,219,0,316,508,620,695,694,498
1748215987651691727,0,219,0,466,228,219,0,317,507,620,696,695,499
1748215987754095960,0,220,0,466,228,220,0,317,508,620,695,694,498
1748215987852397754,0,221,0,468,229,222,0,316,507,620,695,695,497
1748215987954750200,0,219,0,465,231,219,0,315,507,619,695,695,497
1748215988052735040,0,221,0,468,231,219,0,317,507,619,694,694,498
1748215988155478768,0,220,0,469,227,222,0,316,507,620,695,695,498
1748215988253637166,0,219,0,466,230,219,0,317,507,620,695,694,498
1748215988352110194,0,218,0,467,230,220,0,318,508,621,695,693,497
1748215988454433261,0,219,0,468,230,221,0,317,507,621,696,694,498
1748215988552586190,0,220,0,464,223,222,0,315,506,619,694,694,498
