opos,force
265.0,5.259388504396527
266.0,5.265255826977695
267.0,5.271123149558863
268.0,5.276990472140032
269.0,5.2828577947212
270.0,5.288725117302368
271.0,5.2945924398835364
272.0,5.300459762464705
273.0,5.306327085045872
274.0,5.312194407627041
275.0,5.318061730208209
276.0,5.323929052789378
277.0,5.329796375370545
278.0,5.335663697951714
279.0,5.341531020532882
280.0,5.34739834311405
281.0,5.3532656656952184
282.0,5.359132988276387
283.0,5.365000310857555
284.0,5.370867633438723
285.0,5.376734956019892
286.0,5.38260227860106
287.0,5.388469601182228
288.0,5.3943369237633965
289.0,5.400204246344565
290.0,5.406071568925733
291.0,5.411938891506901
292.0,5.417806214088069
293.0,5.423673536669238
294.0,5.429540859250405
295.0,5.4354081818315745
296.0,5.441275504412742
297.0,5.44714282699391
298.0,5.4530101495750785
299.0,5.458877472156247
300.0,5.464744794737415
301.0,5.470612117318583
302.0,5.476479439899752
303.0,5.48234676248092
304.0,5.488214085062088
305.0,5.4940814076432565
306.0,5.499948730224425
307.0,5.505816052805593
308.0,5.511683375386761
309.0,5.51755069796793
310.0,5.523418020549098
311.0,5.529285343130265
312.0,5.5351526657114345
313.0,5.541019988292602
314.0,5.546887310873771
315.0,5.5527546334549385
316.0,5.558621956036107
317.0,5.564489278617275
318.0,5.570356601198443
319.0,5.576223923779612
320.0,5.58209124636078
321.0,5.587958568941948
322.0,5.5938258915231165
323.0,5.599693214104285
324.0,5.605560536685453
325.0,5.611427859266621
326.0,5.61729518184779
327.0,5.623162504428958
328.0,5.629029827010126
329.0,5.6348971495912945
330.0,5.640764472172462
331.0,5.646631794753631
332.0,5.6524991173347985
333.0,5.658366439915968
334.0,5.664233762497135
335.0,5.670101085078303
336.0,5.675968407659472
337.0,5.68183573024064
338.0,5.687703052821808
339.0,5.6935703754029765
340.0,5.699437697984145
341.0,5.705305020565313
342.0,5.711172343146481
343.0,5.71703966572765
344.0,5.722906988308818
345.0,5.728774310889986
346.0,5.7346416334711545
347.0,5.740508956052322
348.0,5.746376278633491
349.0,5.7522436012146585
350.0,5.758110923795828
351.0,5.763978246376995
352.0,5.769845568958164
353.0,5.775712891539332
354.0,5.781580214120501
355.0,5.787447536701668
356.0,5.7933148592828365
357.0,5.799182181864005
358.0,5.805049504445173
359.0,5.810916827026341
360.0,5.81678414960751
361.0,5.822651472188678
362.0,5.828518794769846
363.0,5.8343861173510145
364.0,5.840253439932183
365.0,5.846120762513351
366.0,5.8519880850945185
367.0,5.857855407675688
368.0,5.863722730256855
369.0,5.869590052838024
370.0,5.875457375419192
371.0,5.881324698000361
372.0,5.887192020581528
373.0,5.893059343162697
374.0,5.898926665743865
375.0,5.904793988325033
376.0,5.910661310906201
377.0,5.91652863348737
378.0,5.922395956068538
379.0,5.928263278649706
380.0,5.9341306012308745
381.0,5.939997923812043
382.0,5.945865246393211
383.0,5.951732568974379
384.0,5.957599891555548
385.0,5.963467214136715
386.0,5.969334536717884
387.0,5.975201859299052
388.0,5.981069181880221
389.0,5.986936504461388
390.0,5.992803827042557
391.0,5.998671149623725
392.0,6.004538472204894
393.0,6.010405794786061
394.0,6.01627311736723
395.0,6.022140439948398
396.0,6.028007762529566
397.0,6.033875085110735
398.0,6.039742407691903
399.0,6.045609730273071
400.0,6.051477052854239
401.0,6.057344375435408
402.0,6.063211698016576
403.0,6.069079020597744
404.0,6.074946343178912
405.0,6.080813665760081
406.0,6.086680988341248
407.0,6.092548310922417
408.0,6.098415633503585
409.0,6.104282956084754
410.0,6.110150278665921
411.0,6.116017601247091
412.0,6.121884923828258
413.0,6.127752246409426
414.0,6.133619568990595
415.0,6.139486891571763
416.0,6.145354214152931
417.0,6.151221536734099
418.0,6.157088859315268
419.0,6.162956181896436
420.0,6.168823504477604
421.0,6.174690827058773
422.0,6.180558149639941
423.0,6.186425472221108
424.0,6.1922927948022775
425.0,6.198160117383445
426.0,6.204027439964614
427.0,6.209894762545781
428.0,6.215762085126951
429.0,6.221629407708118
430.0,6.227496730289287
431.0,6.233364052870455
432.0,6.239231375451623
433.0,6.245098698032791
434.0,6.2509660206139595
435.0,6.256833343195128
436.0,6.262700665776296
437.0,6.268567988357464
438.0,6.274435310938633
439.0,6.280302633519801
440.0,6.286169956100969
441.0,6.2920372786821375
442.0,6.297904601263305
443.0,6.303771923844474
444.0,6.3096392464256414
445.0,6.315506569006811
446.0,6.321373891587978
447.0,6.327241214169147
448.0,6.333108536750315
449.0,6.338975859331484
450.0,6.344843181912651
451.0,6.3507105044938195
452.0,6.356577827074988
453.0,6.362445149656156
454.0,6.368312472237324
455.0,6.374179794818493
456.0,6.380047117399661
457.0,6.385914439980829
458.0,6.3917817625619975
459.0,6.397649085143166
460.0,6.403516407724334
461.0,6.4093837303055015
462.0,6.415251052886671
463.0,6.421118375467838
464.0,6.426985698049007
465.0,6.432853020630175
466.0,6.438720343211344
467.0,6.444587665792511
468.0,6.45045498837368
469.0,6.456322310954848
470.0,6.462189633536016
471.0,6.468056956117184
472.0,6.473924278698353
473.0,6.479791601279521
474.0,6.485658923860689
475.0,6.4915262464418575
476.0,6.497393569023026
477.0,6.503260891604194
478.0,6.509128214185362
479.0,6.514995536766531
480.0,6.520862859347698
481.0,6.526730181928867
482.0,6.532597504510035
483.0,6.538464827091204
484.0,6.544332149672371
485.0,6.55019947225354
486.0,6.556066794834708
487.0,6.561934117415877
488.0,6.567801439997044
489.0,6.573668762578213
490.0,6.579536085159381
491.0,6.585403407740549
492.0,6.5912707303217175
493.0,6.597138052902886
494.0,6.603005375484054
495.0,6.608872698065222
496.0,6.614740020646391
497.0,6.620607343227559
498.0,6.626474665808727
499.0,6.632341988389895
500.0,6.638209310971064
501.0,6.644076633552231
502.0,6.6499439561334
503.0,6.655811278714568
504.0,6.661678601295737
505.0,6.667545923876904
506.0,6.6734132464580735
507.0,6.679280569039241
508.0,6.685147891620409
509.0,6.6910152142015775
510.0,6.696882536782746
511.0,6.702749859363914
512.0,6.708617181945082
513.0,6.714484504526251
514.0,6.720351827107419
