%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1752032565955295935,0,-3583,-5300,12674,5978,-3509,-4006,1788,10355
1752032565957295548,0,-3583,-5300,12674,5978,-3509,-4006,1788,10355
1752032565959303027,0,-3582,-5300,12675,5978,-3509,-4006,1788,10355
1752032565961242968,0,-3583,-5300,12675,5978,-3509,-4006,1788,10355
1752032565963276651,0,-3582,-5300,12675,5978,-3509,-4006,1788,10356
1752032565965204662,0,-3582,-5300,12675,5978,-3509,-4006,1788,10355
1752032565967202412,0,-3583,-5299,12675,5978,-3509,-4006,1788,10356
1752032565969182234,0,-3583,-5299,12675,5978,-3509,-4006,1788,10356
1752032565971147053,0,-3583,-5299,12675,5978,-3509,-4006,1788,10356
1752032565973170039,0,-3583,-5299,12675,5978,-3509,-4006,1788,10356
1752032565975231393,0,-3583,-5299,12675,5978,-3509,-4006,1788,10356
1752032565977254067,0,-3583,-5299,12675,5978,-3509,-4006,1788,10356
1752032565979191165,0,-3583,-5298,12675,5978,-3509,-4006,1788,10356
1752032565981155136,0,-3583,-5298,12675,5978,-3509,-4006,1788,10356
1752032565983131237,0,-3583,-5298,12675,5978,-3509,-4006,1788,10356
1752032565985124678,0,-3583,-5298,12676,5978,-3509,-4006,1788,10356
1752032565987165749,0,-3584,-5298,12676,5978,-3509,-4006,1788,10357
1752032565989121475,0,-3584,-5298,12676,5978,-3509,-4006,1788,10357
1752032565991122038,0,-3584,-5298,12675,5978,-3509,-4006,1788,10357
1752032565993162663,0,-3584,-5298,12675,5978,-3509,-4006,1788,10357
1752032565995102091,0,-3584,-5298,12675,5977,-3509,-4006,1788,10357
1752032565997164357,0,-3584,-5298,12675,5977,-3509,-4006,1788,10357
1752032565999100639,0,-3584,-5298,12675,5977,-3509,-4006,1788,10357
1752032566001156019,0,-3584,-5298,12675,5977,-3509,-4006,1788,10357
1752032566003123722,0,-3585,-5298,12675,5978,-3509,-4006,1788,10357
1752032566005147872,0,-3585,-5298,12675,5978,-3509,-4006,1788,10357
1752032566007180533,0,-3584,-5298,12675,5978,-3509,-4006,1788,10357
1752032566009177772,0,-3584,-5299,12675,5978,-3509,-4006,1788,10357
1752032566011142762,0,-3584,-5299,12675,5978,-3509,-4006,1788,10357
1752032566013158093,0,-3584,-5299,12674,5978,-3509,-4006,1788,10357
1752032566015193653,0,-3584,-5299,12675,5978,-3509,-4006,1788,10357
1752032566017187825,0,-3584,-5299,12675,5978,-3509,-4006,1788,10357
1752032566019171049,0,-3584,-5299,12675,5978,-3509,-4006,1788,10357
1752032566021202337,0,-3583,-5299,12675,5979,-3509,-4006,1788,10357
1752032566023182737,0,-3583,-5299,12675,5979,-3509,-4006,1788,10357
1752032566025181764,0,-3583,-5299,12674,5979,-3509,-4006,1788,10357
1752032566027186892,0,-3583,-5299,12674,5979,-3509,-4006,1788,10357
1752032566029120482,0,-3583,-5299,12674,5979,-3509,-4006,1788,10357
1752032566031158923,0,-3583,-5300,12674,5979,-3509,-4006,1788,10357
1752032566033171569,0,-3583,-5299,12674,5979,-3509,-4006,1788,10357
1752032566035136115,0,-3583,-5300,12674,5979,-3509,-4006,1788,10357
1752032566037141611,0,-3583,-5300,12675,5979,-3509,-4006,1788,10357
1752032566039159840,0,-3582,-5299,12675,5979,-3509,-4006,1788,10357
1752032566041146486,0,-3582,-5300,12675,5979,-3509,-4006,1788,10357
1752032566043142330,0,-3583,-5299,12675,5979,-3509,-4006,1788,10357
1752032566045113053,0,-3582,-5300,12675,5979,-3509,-4006,1788,10357
1752032566047115104,0,-3583,-5300,12675,5978,-3509,-4006,1788,10357
1752032566049112316,0,-3583,-5299,12675,5978,-3509,-4006,1788,10357
1752032566051133355,0,-3583,-5299,12676,5978,-3509,-4006,1788,10357
1752032566053153908,0,-3583,-5299,12676,5978,-3509,-4006,1788,10357
1752032566055112684,0,-3583,-5299,12676,5978,-3509,-4006,1788,10357
1752032566057084653,0,-3583,-5299,12676,5978,-3509,-4006,1788,10357
1752032566059070586,0,-3583,-5299,12676,5978,-3509,-4006,1788,10357
1752032566061090397,0,-3584,-5299,12676,5977,-3509,-4006,1788,10357
1752032566063063421,0,-3584,-5299,12676,5977,-3509,-4006,1788,10357
1752032566065069235,0,-3584,-5299,12676,5977,-3509,-4006,1788,10357
1752032566067034097,0,-3584,-5299,12676,5977,-3509,-4006,1788,10357
1752032566069054517,0,-3584,-5299,12676,5977,-3509,-4006,1788,10357
1752032566071083112,0,-3585,-5299,12676,5977,-3509,-4006,1788,10357
1752032566073044196,0,-3585,-5299,12676,5977,-3509,-4006,1788,10357
1752032566075070100,0,-3585,-5299,12676,5977,-3509,-4006,1788,10357
1752032566077100027,0,-3585,-5299,12676,5977,-3509,-4006,1788,10357
1752032566079168412,0,-3585,-5300,12676,5977,-3509,-4006,1788,10357
1752032566081136342,0,-3585,-5300,12676,5977,-3509,-4006,1788,10357
1752032566083119309,0,-3584,-5300,12676,5977,-3509,-4006,1788,10357
1752032566085158668,0,-3584,-5300,12676,5977,-3509,-4006,1788,10357
1752032566087062234,0,-3584,-5300,12675,5977,-3509,-4006,1788,10357
1752032566089067845,0,-3584,-5300,12675,5977,-3509,-4006,1788,10357
1752032566091121185,0,-3584,-5300,12674,5977,-3509,-4006,1788,10357
1752032566093057670,0,-3583,-5300,12674,5978,-3509,-4006,1788,10357
1752032566095073210,0,-3583,-5300,12674,5978,-3509,-4006,1788,10357
1752032566097047764,0,-3583,-5300,12673,5978,-3509,-4006,1788,10357
1752032566099058913,0,-3583,-5300,12673,5979,-3509,-4006,1788,10357
1752032566101074349,0,-3583,-5300,12673,5979,-3509,-4006,1788,10357
1752032566103000609,0,-3582,-5300,12673,5979,-3509,-4006,1788,10357
1752032566105007028,0,-3582,-5300,12673,5979,-3509,-4006,1788,10357
1752032566107044067,0,-3582,-5300,12673,5979,-3509,-4006,1788,10357
1752032566109018940,0,-3582,-5300,12673,5979,-3509,-4006,1788,10357
1752032566111042358,0,-3582,-5300,12673,5979,-3509,-4006,1788,10357
1752032566113035640,0,-3582,-5300,12673,5979,-3509,-4006,1788,10357
1752032566115009234,0,-3582,-5300,12673,5980,-3509,-4006,1788,10357
1752032566117029754,0,-3582,-5300,12674,5979,-3509,-4006,1788,10357
1752032566119021752,0,-3582,-5299,12674,5979,-3509,-4006,1788,10357
1752032566121005679,0,-3582,-5299,12674,5979,-3509,-4006,1788,10357
1752032566122923162,0,-3582,-5299,12674,5979,-3509,-4006,1788,10357
1752032566124900606,0,-3582,-5299,12674,5979,-3509,-4006,1788,10357
1752032566126952230,0,-3582,-5299,12675,5979,-3509,-4006,1788,10357
1752032566128935117,0,-3583,-5298,12675,5979,-3509,-4006,1788,10357
1752032566130950246,0,-3583,-5298,12675,5979,-3509,-4006,1788,10357
1752032566132946347,0,-3583,-5298,12676,5979,-3509,-4006,1788,10357
1752032566134933342,0,-3583,-5297,12676,5979,-3509,-4006,1788,10357
1752032566136926638,0,-3583,-5297,12676,5979,-3509,-4006,1788,10357
1752032566138912313,0,-3583,-5297,12677,5978,-3509,-4006,1788,10357
1752032566140885559,0,-3583,-5297,12677,5978,-3509,-4006,1788,10357
1752032566142909336,0,-3584,-5297,12678,5978,-3509,-4006,1788,10357
1752032566144898144,0,-3584,-5297,12678,5978,-3509,-4006,1788,10357
1752032566146914996,0,-3584,-5297,12678,5978,-3509,-4006,1788,10357
1752032566148922374,0,-3584,-5298,12678,5977,-3509,-4006,1788,10357
1752032566151036805,0,-3584,-5298,12678,5977,-3509,-4006,1788,10357
1752032566152934037,0,-3584,-5299,12678,5977,-3509,-4006,1788,10357
1752032566154904886,0,-3584,-5299,12678,5977,-3509,-4006,1788,10357
1752032566156916638,0,-3584,-5300,12677,5977,-3509,-4006,1788,10357
1752032566158872105,0,-3584,-5300,12677,5977,-3509,-4006,1788,10357
1752032566160917279,0,-3584,-5300,12677,5977,-3509,-4006,1788,10357
1752032566162867531,0,-3584,-5301,12676,5977,-3509,-4006,1788,10357
1752032566164872530,0,-3584,-5301,12676,5978,-3509,-4006,1788,10357
1752032566166863972,0,-3584,-5301,12675,5978,-3509,-4006,1788,10357
1752032566168831017,0,-3584,-5301,12675,5978,-3509,-4006,1788,10357
1752032566170845601,0,-3584,-5302,12675,5978,-3509,-4006,1788,10357
1752032566172837594,0,-3584,-5302,12674,5978,-3509,-4006,1788,10357
1752032566174899304,0,-3584,-5303,12674,5979,-3509,-4006,1788,10357
1752032566176907070,0,-3584,-5303,12673,5979,-3509,-4006,1788,10357
1752032566178897142,0,-3584,-5303,12672,5979,-3509,-4006,1788,10358
1752032566180911027,0,-3584,-5303,12672,5979,-3509,-4006,1788,10357
1752032566182865216,0,-3584,-5303,12672,5979,-3509,-4006,1788,10357
1752032566184870479,0,-3584,-5304,12672,5980,-3509,-4006,1788,10357
1752032566186846009,0,-3583,-5303,12671,5980,-3509,-4006,1788,10357
1752032566188872001,0,-3583,-5304,12672,5980,-3509,-4006,1788,10357
1752032566190863094,0,-3583,-5303,12672,5980,-3509,-4006,1788,10357
1752032566192862782,0,-3583,-5303,12672,5981,-3509,-4006,1788,10357
