%time,field.layout.data_offset,field.data1,field.data0
1747548013466338964,0,0,0
1747548013487671903,0,0,0
1747548013508304865,0,0,0
1747548013529333765,0,0,0
1747548013550242230,0,0,0
1747548013575640739,0,0,0
1747548013596588889,0,0,0
1747548013617416008,0,0,0
1747548013638350582,0,0,0
1747548013659395383,0,0,0
1747548013680298242,0,0,0
1747548013701194991,0,0,0
1747548013722128392,0,0,0
1747548013743050449,0,0,0
1747548013764018296,0,0,0
1747548013784943649,0,0,0
1747548013805816224,0,0,0
1747548013826760699,0,0,0
1747548013847811073,0,0,0
1747548013869213690,0,0,0
1747548013890331014,0,0,0
1747548013911860190,0,0,0
1747548013938373106,0,0,0
1747548013960370412,0,0,0
1747548013981921884,0,0,0
1747548014002902843,0,0,0
1747548014023551013,0,0,0
1747548014044654090,0,0,0
1747548014065464977,0,0,0
1747548014086646202,0,0,0
1747548014107597591,0,0,0
1747548014128532708,0,0,0
1747548014150417013,0,0,0
1747548014171226072,0,0,0
1747548014196289495,0,0,0
1747548014217364234,0,0,0
1747548014238314625,0,0,0
1747548014259217718,0,0,0
1747548014279958646,0,0,0
1747548014301008812,0,0,0
1747548014321754294,0,0,0
1747548014342975363,0,0,0
1747548014364255361,0,0,0
1747548014384974063,0,0,0
1747548014406019479,0,0,0
1747548014427293750,0,0,0
1747548014448695059,0,0,0
1747548014470165940,0,0,0
1747548014490714784,0,0,0
1747548014516969847,0,0,0
1747548014537610385,0,0,0
1747548014558626564,0,0,0
1747548014579736622,0,0,0
1747548014600734533,0,0,0
1747548014621808875,0,0,0
1747548014643395449,0,0,0
1747548014664492357,0,0,0
1747548014685472822,0,0,0
1747548014706775727,0,0,0
1747548014727767978,0,0,0
1747548014748868258,0,0,0
1747548014769546254,0,0,0
1747548014790578863,0,0,0
1747548014811285484,0,0,0
1747548014837222217,0,0,0
1747548014858211121,0,0,0
1747548014879356133,0,0,0
1747548014899990495,0,0,0
1747548014921007320,0,0,0
1747548014941980926,0,0,0
1747548014963024156,0,0,0
1747548014983980662,0,0,0
1747548015004904218,0,0,0
1747548015025841915,0,0,0
1747548015046945300,0,0,0
1747548015068107157,0,0,0
1747548015088786058,0,0,0
1747548015110091537,0,0,0
1747548015131656840,0,0,0
1747548015157831317,0,0,0
1747548015178735255,0,0,0
1747548015199509780,0,0,0
1747548015220611250,0,0,0
1747548015241298930,0,0,0
1747548015262377827,0,0,0
1747548015283248480,0,0,0
1747548015304218121,0,0,0
1747548015325183301,0,0,0
1747548015346080583,0,0,0
1747548015367042059,0,0,0
1747548015387866896,0,0,0
1747548015409047828,0,0,0
1747548015429843385,0,0,0
1747548015450825764,0,0,0
1747548015475910515,0,0,0
1747548015496967542,0,0,0
1747548015517777407,0,0,0
1747548015538383291,0,0,0
1747548015559681467,0,0,0
1747548015580603669,0,0,0
1747548015601839690,0,0,0
1747548015622900464,0,0,0
1747548015643519898,0,0,0
1747548015664551173,0,0,0
1747548015685590910,0,0,0
1747548015706590820,0,0,0
1747548015727559183,0,0,0
1747548015748325890,0,0,0
1747548015769578400,0,0,0
1747548015790456510,0,0,0
1747548015816257481,0,0,0
1747548015837315503,0,0,0
1747548015858293197,0,0,0
1747548015879345193,0,0,0
1747548015900073307,0,0,0
1747548015920939750,0,0,0
1747548015941914083,0,0,0
1747548015963063450,0,0,0
1747548015984106750,0,0,0
1747548016005023416,0,0,0
1747548016025770246,0,0,0
1747548016046927428,0,0,0
1747548016067849484,0,0,0
1747548016088861271,0,0,0
1747548016109888579,0,0,0
1747548016130544829,0,0,0
1747548016156404612,0,0,0
1747548016177721745,0,0,0
1747548016198825924,0,0,0
1747548016219454776,0,0,0
1747548016240534380,0,0,0
1747548016261509957,0,0,0
1747548016282645590,0,0,0
1747548016303489068,0,0,0
1747548016324451020,0,0,0
1747548016345109781,0,0,0
1747548016366320150,0,0,0
1747548016387405481,0,0,0
1747548016408246965,0,0,0
1747548016429498209,0,0,0
1747548016450291907,0,0,0
1747548016470999283,0,0,0
1747548016496015113,0,0,0
1747548016517076455,0,0,0
1747548016537881703,0,0,0
1747548016558781691,0,0,0
1747548016579903003,0,0,0
1747548016600678103,0,0,0
1747548016621746480,0,0,0
1747548016642642125,0,0,0
1747548016663549215,0,0,0
1747548016684567080,0,0,0
1747548016705515252,0,0,0
1747548016726543001,0,0,0
1747548016747388007,0,0,0
1747548016768605641,0,0,0
1747548016789498277,0,0,0
1747548016810198045,0,0,0
1747548016835232074,0,0,0
1747548016856099007,0,0,0
1747548016877093613,0,0,0
1747548016897980594,0,0,0
1747548016919096285,0,0,0
1747548016940170053,0,0,0
1747548016961260636,0,0,0
1747548016982294859,0,0,0
1747548017003062670,0,0,0
1747548017024078861,0,0,0
1747548017044963442,0,0,0
1747548017066006006,0,0,0
1747548017087193201,0,0,0
1747548017108158862,0,0,0
1747548017129052614,0,0,0
1747548017149849292,0,0,0
1747548017170803817,0,0,0
1747548017196883404,0,0,0
1747548017217920446,0,0,0
1747548017238545690,0,0,0
1747548017259885881,0,0,0
1747548017280465755,0,0,0
1747548017301565157,0,0,0
1747548017322432806,0,0,0
1747548017343397497,0,0,0
1747548017364500911,0,0,0
1747548017385461140,0,0,0
1747548017406349521,0,0,0
1747548017427396013,0,0,0
1747548017448284520,0,0,0
1747548017469335122,0,0,0
1747548017490380280,0,0,0
1747548017511102911,0,0,0
1747548017536108969,0,0,0
1747548017556711488,0,0,0
1747548017577756308,0,0,0
1747548017598747231,0,0,0
1747548017619622761,0,0,0
1747548017640692552,0,0,0
1747548017661687879,0,0,0
1747548017682562940,0,0,0
1747548017703872703,0,0,0
1747548017724665126,0,0,0
1747548017745566742,0,0,0
1747548017766806813,0,0,0
1747548017787664623,0,0,0
1747548017808579761,0,0,0
1747548017829721825,0,0,0
1747548017850434135,0,0,0
1747548017876418386,0,0,0
1747548017897220579,0,0,0
1747548017918057863,0,0,0
1747548017939190690,0,0,0
1747548017960147879,0,0,0
1747548017981051425,0,0,-8
1747548018002053308,0,0,-9
1747548018022921943,0,0,-9
1747548018044114659,0,0,-9
1747548018064991359,0,0,-8
1747548018086051254,0,0,-9
1747548018106966980,0,0,-9
1747548018128021326,0,0,-9
1747548018148949970,0,0,-9
1747548018169838757,0,0,-9
1747548018190671045,0,0,-10
1747548018215772452,0,0,-10
1747548018236564470,0,0,-10
1747548018257598891,0,0,-9
1747548018278551947,0,0,-10
1747548018299681125,0,0,-10
1747548018320803760,0,0,-9
1747548018341501239,0,0,-9
1747548018362703410,0,0,-9
1747548018383502354,0,0,-9
1747548018404554262,0,0,-9
1747548018425458875,0,0,-9
1747548018446573261,0,0,-9
1747548018467456393,0,0,-10
1747548018488446854,0,0,-9
1747548018509451372,0,0,-9
1747548018530190405,0,0,-10
1747548018551174349,0,0,-9
1747548018577086641,0,0,-9
1747548018598005251,0,0,-9
1747548018618827742,0,0,-9
1747548018639823296,0,0,-9
1747548018660836742,0,0,-10
1747548018681717898,0,0,-9
1747548018702891966,0,0,-10
1747548018723834847,0,0,-10
1747548018744865419,0,0,-10
1747548018765794839,0,0,-9
1747548018786677374,0,0,-9
1747548018807715510,0,0,-9
1747548018828367407,0,0,-9
1747548018849359877,0,0,-9
1747548018870646538,0,0,-9
1747548018896498342,0,0,-10
1747548018917487325,0,0,-9
1747548018938474583,0,0,-9
1747548018959357355,0,0,-10
1747548018980540234,0,0,-9
1747548019001504963,0,0,-9
1747548019022205611,0,0,-9
1747548019043201870,0,0,-9
1747548019064278773,0,0,-9
1747548019085335912,0,0,-9
1747548019106157206,0,0,-9
1747548019127053648,0,0,-9
1747548019148072356,0,0,-9
1747548019169086097,0,0,-9
1747548019189995779,0,0,-9
1747548019211196491,0,0,-9
1747548019236771033,0,0,-10
1747548019258058217,0,0,-9
1747548019278848852,0,0,-10
1747548019299722584,0,0,-11
1747548019320984021,0,0,-9
1747548019341632445,0,0,-9
1747548019362608098,0,0,-9
1747548019383661766,0,0,-9
1747548019404971643,0,0,-9
1747548019425759333,0,0,-9
1747548019446342054,0,0,-9
1747548019467475107,0,0,-9
1747548019488538463,0,0,-10
1747548019509314923,0,0,-9
1747548019530341461,0,0,-10
1747548019551170732,0,0,-9
1747548019575787895,0,0,-10
1747548019596959265,0,0,-9
1747548019617982045,0,0,-9
1747548019639113571,0,0,-9
1747548019660294158,0,0,-9
1747548019681213263,0,0,-9
1747548019702249210,0,0,-9
1747548019723191069,0,0,-9
1747548019743654606,0,0,-9
1747548019764728820,0,0,-9
1747548019785755199,0,0,-9
1747548019806723761,0,0,-10
1747548019827619742,0,0,-10
1747548019848482434,0,0,-10
1747548019869546566,0,0,-10
1747548019890342341,0,0,-10
1747548019915545902,0,0,-9
1747548019936218805,0,0,-10
1747548019957543381,0,0,-9
1747548019978664556,0,0,-9
1747548019999718832,0,0,-9
1747548020020453995,0,0,-9
1747548020041475112,0,0,-9
1747548020062457685,0,0,-9
1747548020083300351,0,0,-9
1747548020104426629,0,0,-10
1747548020125335339,0,0,-9
1747548020146123800,0,0,-10
1747548020167255631,0,0,-9
1747548020188159219,0,0,-9
1747548020209230537,0,0,-9
1747548020230383294,0,0,-9
1747548020250758184,0,0,-10
1747548020276060745,0,0,-9
1747548020296842547,0,0,-9
1747548020317846236,0,0,-9
1747548020338715078,0,0,-9
1747548020359686759,0,0,-10
1747548020380566586,0,0,-10
1747548020401584741,0,0,-10
1747548020422557638,0,0,-9
1747548020443394604,0,0,-9
1747548020464394795,0,0,-10
1747548020485718955,0,0,-9
1747548020506699147,0,0,-9
1747548020527498743,0,0,-9
1747548020548468947,0,0,-9
1747548020569234983,0,0,-9
1747548020590263268,0,0,-9
1747548020611289573,0,0,-10
1747548020637570491,0,0,-9
1747548020658465879,0,0,-10
1747548020679233911,0,0,-10
1747548020700262178,0,0,-10
1747548020721131448,0,0,-9
1747548020742064205,0,0,-9
1747548020763048760,0,0,-9
1747548020784022730,0,0,-9
1747548020804941877,0,0,-9
1747548020825857125,0,0,-9
1747548020846779332,0,0,-9
1747548020867663789,0,0,-9
1747548020888656415,0,0,-9
1747548020909635397,0,0,-10
1747548020930707406,0,0,-10
1747548020955524531,0,0,-11
1747548020976534390,0,0,-9
1747548020997472142,0,0,-10
1747548021018386515,0,0,-9
1747548021039422711,0,0,-9
1747548021060431637,0,0,-9
1747548021082438997,0,0,-9
1747548021103370560,0,0,-9
1747548021124398452,0,0,-9
1747548021145116890,0,0,-9
1747548021166038861,0,0,-8
1747548021187270798,0,0,-9
1747548021208115269,0,0,-9
1747548021228955874,0,0,-10
1747548021249835074,0,0,-9
1747548021270906435,0,0,-9
1747548021296057541,0,0,-9
1747548021316921238,0,0,-9
1747548021337900533,0,0,-10
1747548021358885218,0,0,-9
1747548021379779674,0,0,-9
1747548021401032952,0,0,-10
1747548021421828525,0,0,-9
1747548021442784372,0,0,-9
1747548021463867583,0,0,-9
1747548021484735907,0,0,-9
1747548021505781539,0,0,-9
1747548021526698169,0,0,-9
1747548021547731682,0,0,-9
1747548021568510493,0,0,-10
1747548021589401072,0,0,-9
1747548021609974932,0,0,-9
1747548021635283851,0,0,-9
1747548021656534935,0,0,-9
1747548021677382210,0,0,-9
1747548021698469546,0,0,-10
1747548021719477571,0,0,-9
1747548021740363479,0,0,-9
1747548021761344092,0,0,-9
1747548021782245320,0,0,-9
1747548021803331216,0,0,-9
1747548021824299365,0,0,-9
1747548021844949403,0,0,-9
1747548021866302844,0,0,-9
1747548021887129199,0,0,-9
1747548021907995835,0,0,-9
1747548021928903373,0,0,-8
1747548021949802026,0,0,-9
1747548021970440818,0,0,-9
1747548021995715338,0,0,-9
1747548022016513478,0,0,-9
1747548022037604153,0,0,-10
1747548022058361594,0,0,-10
1747548022079384743,0,0,-10
1747548022100424287,0,0,-10
1747548022121335002,0,0,-10
1747548022142477259,0,0,-9
1747548022163473060,0,0,-9
1747548022184537914,0,0,-10
1747548022205491678,0,0,-9
1747548022226242354,0,0,-9
1747548022247295151,0,0,-9
1747548022268233088,0,0,-9
1747548022289364693,0,0,-9
1747548022310358743,0,0,-9
1747548022331179342,0,0,-9
1747548022356126544,0,0,-10
1747548022377240441,0,0,-10
1747548022398020483,0,0,-10
1747548022419142061,0,0,-10
1747548022440057990,0,0,-9
1747548022460994441,0,0,-9
1747548022481897555,0,0,-9
1747548022502924225,0,0,-9
1747548022523912628,0,0,-9
1747548022544550926,0,0,-9
1747548022565758299,0,0,-9
1747548022586748792,0,0,-9
1747548022607734878,0,0,-9
1747548022628539748,0,0,-9
1747548022649438086,0,0,-9
1747548022670354890,0,0,-10
1747548022695655407,0,0,-10
1747548022716396804,0,0,-10
1747548022737535480,0,0,-10
1747548022758450338,0,0,-10
1747548022780433496,0,0,-9
1747548022801400965,0,0,-10
1747548022822291666,0,0,-9
1747548022843309893,0,0,-9
1747548022864384705,0,0,-9
1747548022885102603,0,0,-9
1747548022906300666,0,0,-10
1747548022927183150,0,0,-9
1747548022947874106,0,0,-10
1747548022968774416,0,0,-10
1747548022990056767,0,0,-10
1747548023010765132,0,0,-10
1747548023036098061,0,0,-10
1747548023057035742,0,0,-9
1747548023077969262,0,0,-10
1747548023098831082,0,0,-10
1747548023119603169,0,0,-9
1747548023140578112,0,0,-9
1747548023161694447,0,0,-10
1747548023182734447,0,0,-9
1747548023203711000,0,0,-10
1747548023224472690,0,0,-9
1747548023245517874,0,0,-10
1747548023266309889,0,0,-10
1747548023287321401,0,0,-11
1747548023308276992,0,0,-10
1747548023329398670,0,0,-10
1747548023350332820,0,0,-10
1747548023371383245,0,0,-10
1747548023396071870,0,0,-9
1747548023417237435,0,0,-9
1747548023438104983,0,0,-9
1747548023459213537,0,0,-9
1747548023479831984,0,0,-9
1747548023501063659,0,0,-9
1747548023521953985,0,0,-10
1747548023542763847,0,0,-10
1747548023563862466,0,0,-10
1747548023584856334,0,0,-10
1747548023605769620,0,0,-9
1747548023626331179,0,0,-10
1747548023647529892,0,0,-10
1747548023668676403,0,0,-9
1747548023689656376,0,0,-10
1747548023710412433,0,0,-9
1747548023736626600,0,0,-9
1747548023757608770,0,0,-10
1747548023778444469,0,0,-10
1747548023799530552,0,0,-9
1747548023820601974,0,0,-10
1747548023841498179,0,0,-10
1747548023862338904,0,0,-10
1747548023883430154,0,0,-10
1747548023904245164,0,0,-10
1747548023925382676,0,0,-10
1747548023946217233,0,0,-9
1747548023967220896,0,0,-9
1747548023988065893,0,0,-9
1747548024009229667,0,0,-9
1747548024030075088,0,0,-9
1747548024050922937,0,0,-9
1747548024075892272,0,0,-9
1747548024097018971,0,0,-9
1747548024117840430,0,0,-10
1747548024138880699,0,0,-10
1747548024159872212,0,0,-10
1747548024180685038,0,0,-10
1747548024201793125,0,0,-10
1747548024222745716,0,0,-9
1747548024243673927,0,0,-9
1747548024264636844,0,0,-9
1747548024285634042,0,0,-9
1747548024306545138,0,0,-9
1747548024327503325,0,0,-9
1747548024348383830,0,0,-9
1747548024369405980,0,0,-10
1747548024390331777,0,0,-10
1747548024411375871,0,0,-9
1747548024437197816,0,0,-9
1747548024458250842,0,0,-10
1747548024479159087,0,0,-9
1747548024499996394,0,0,-9
1747548024521116729,0,0,-10
1747548024542031073,0,0,-10
1747548024563032553,0,0,-9
1747548024583902304,0,0,-9
1747548024605040048,0,0,-10
1747548024625895594,0,0,-9
1747548024646729390,0,0,-10
1747548024667740812,0,0,-10
1747548024688776048,0,0,-10
1747548024709700713,0,0,-11
1747548024730434931,0,0,-10
1747548024755538037,0,0,-10
1747548024776485046,0,0,-10
1747548024797377296,0,0,-9
1747548024818671397,0,0,-9
1747548024839547177,0,0,-10
1747548024860552747,0,0,-9
1747548024881541574,0,0,-9
1747548024902244635,0,0,-9
1747548024923381446,0,0,-10
1747548024944095024,0,0,-10
1747548024965369045,0,0,-10
1747548024986399676,0,0,-9
1747548025007067288,0,0,-9
1747548025028083401,0,0,-10
1747548025049039372,0,0,-9
1747548025070067927,0,0,-9
1747548025091025477,0,0,-9
1747548025115939405,0,0,-9
1747548025137142744,0,0,-9
1747548025157970677,0,0,-10
1747548025178826194,0,0,-10
1747548025200130019,0,0,-9
1747548025220840944,0,0,-10
1747548025241428233,0,0,-10
1747548025262684428,0,0,-10
1747548025283742641,0,0,-9
1747548025304750910,0,0,-9
1747548025325646833,0,0,-10
1747548025346554244,0,0,-10
1747548025367590678,0,0,-10
1747548025388549401,0,0,-9
1747548025409556498,0,0,-9
1747548025430630912,0,0,-9
1747548025451528878,0,0,-9
1747548025476216845,0,0,-10
1747548025497128553,0,0,-9
1747548025517951393,0,0,-9
