%time,field.layout.data_offset,field.data3,field.data1,field.data2,field.data0,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1747548045841029042,0,507,1,653,566,269,0,325,517,628,702,701,495
1747548045940175236,0,511,0,652,564,270,2,324,517,627,701,700,495
1747548046038439582,0,509,0,653,565,271,0,324,517,628,701,700,495
1747548046140699030,0,505,0,651,566,270,0,321,515,626,701,700,494
1747548046238979395,0,508,0,652,563,272,0,324,515,627,700,700,494
1747548046341705738,0,501,1,653,566,271,0,325,513,627,701,697,494
1747548046439913546,0,507,2,651,569,270,0,325,514,628,701,697,494
1747548046538404842,0,509,1,651,570,272,0,322,513,626,699,698,493
1747548046640592412,0,509,0,651,569,270,0,322,513,625,698,697,493
1747548046738555274,0,509,0,652,567,271,0,323,514,625,699,698,493
1747548046841090020,0,514,0,656,568,270,0,323,515,626,698,697,493
1747548046939702174,0,508,0,650,569,271,0,321,514,625,698,697,492
1747548047041763350,0,508,0,650,570,273,0,323,514,625,698,697,492
1747548047140133025,0,506,2,653,570,272,0,323,513,624,699,695,490
1747548047238600937,0,511,0,654,566,272,0,320,512,626,696,697,493
1747548047340868677,0,505,0,652,568,272,0,322,513,625,697,695,493
1747548047439455415,0,512,0,651,572,272,0,323,513,624,698,697,491
1747548047541698686,0,511,10,653,568,270,0,321,511,625,697,695,493
1747548047639822904,0,508,0,652,567,268,0,322,513,625,698,695,492
1747548047738606535,0,508,0,652,569,271,0,322,513,625,698,695,491
1747548047840360388,0,508,0,653,568,271,0,322,513,624,697,696,492
1747548047939052963,0,509,1,654,568,270,0,322,513,625,698,696,492
1747548048041392277,0,508,0,652,568,270,0,322,513,625,698,696,490
1747548048139376791,0,508,0,656,570,271,0,324,514,623,698,695,492
1747548048241697748,0,508,0,651,573,270,0,323,514,623,699,696,491
1747548048340529126,0,508,0,652,570,271,0,322,514,624,697,696,491
1747548048438520990,0,508,0,652,568,270,0,322,513,624,697,696,490
1747548048540858394,0,508,0,652,569,271,0,324,513,624,696,695,491
1747548048639502675,0,508,0,652,569,271,0,323,513,623,697,695,490
1747548048741692070,0,505,0,651,572,270,0,323,512,624,697,694,491
1747548048839912601,0,510,0,652,575,270,0,322,512,624,696,694,492
1747548048938264576,0,510,0,651,574,271,0,322,512,623,697,694,492
1747548049040766887,0,507,0,651,575,271,8,321,514,623,696,695,490
1747548049139343778,0,507,0,652,574,270,1,321,512,623,695,694,489
1747548049241406439,0,508,0,655,572,270,0,321,511,623,694,695,492
1747548049339729024,0,507,1,653,575,270,0,321,512,624,696,694,490
1747548049442137099,0,507,1,653,574,270,0,321,512,622,695,693,489
1747548049540538040,0,507,0,652,572,271,0,321,512,622,695,694,491
1747548049638857251,0,509,0,652,571,271,0,321,512,622,696,694,490
1747548049741263125,0,508,0,652,574,270,0,321,512,623,695,694,490
1747548049839630340,0,508,0,652,572,270,0,321,512,622,694,692,489
1747548049942184397,0,508,0,652,572,272,0,324,513,623,695,692,491
1747548050040438447,0,508,0,653,574,270,0,322,512,621,696,694,490
1747548050138851779,0,508,1,652,572,271,0,320,512,622,695,693,489
1747548050240752319,0,509,0,652,572,269,0,321,512,622,695,692,489
1747548050339346256,0,509,0,653,575,270,0,322,511,622,695,693,490
1747548050441523522,0,507,0,653,575,271,0,321,512,622,695,694,490
1747548050539754207,0,507,0,652,574,273,0,321,512,622,695,693,489
1747548050638203986,0,509,0,652,574,270,0,322,512,622,694,692,489
1747548050740446471,0,508,0,652,577,270,0,321,511,622,694,693,490
1747548050838949363,0,508,0,652,576,272,0,321,511,622,695,693,489
1747548050941168242,0,508,0,653,574,271,0,322,512,622,695,692,490
1747548051039666243,0,508,0,653,576,270,0,322,512,622,695,693,489
1747548051142031944,0,508,0,652,575,272,0,321,511,622,694,694,489
1747548051240458306,0,508,0,652,574,271,0,320,512,623,694,694,489
1747548051338768596,0,509,0,652,576,271,1,322,511,623,694,693,489
1747548051440758701,0,509,0,652,578,271,0,321,510,622,694,693,490
1747548051539358483,0,508,0,651,575,271,0,320,511,622,695,693,489
1747548051641693900,0,509,0,653,576,271,0,321,512,622,695,694,488
1747548051739804552,0,508,0,653,580,271,0,321,512,622,693,693,489
1747548051838023949,0,509,0,652,578,270,0,321,511,622,693,692,489
1747548051940722650,0,508,0,652,578,270,0,322,511,623,695,693,489
1747548052038770456,0,508,0,650,578,271,0,321,512,621,694,692,490
1747548052141358845,0,508,0,656,576,270,0,322,512,622,694,692,490
1747548052239447934,0,509,0,652,578,272,0,321,512,622,695,693,489
1747548052342264075,0,508,0,654,579,270,0,321,513,622,694,693,489
1747548052440674123,0,508,1,651,575,271,0,320,511,622,694,692,489
1747548052539101594,0,509,0,652,579,270,0,320,511,621,694,694,489
1747548052640925463,0,507,0,652,577,270,0,321,510,622,694,693,489
1747548052739674454,0,506,0,652,578,270,0,322,511,622,695,692,488
1747548052841640131,0,507,0,652,579,271,0,322,511,621,693,693,489
1747548052940296391,0,508,0,653,576,276,0,320,511,621,694,692,489
1747548053038646312,0,508,0,657,579,271,0,318,509,621,694,692,489
1747548053140767388,0,506,0,653,577,271,0,321,511,622,693,691,489
1747548053238890857,0,509,0,651,576,271,0,321,511,621,695,692,489
1747548053341682623,0,507,0,653,578,270,0,320,511,621,694,693,489
1747548053439907395,0,507,0,652,580,271,0,321,512,621,693,693,488
1747548053542162525,0,508,0,651,578,271,0,321,511,622,694,692,488
