opos,force
-4121.0,37.618348991103716
-4120.0,37.61108151189093
-4119.0,37.60381403267814
-4118.0,37.59654655346535
-4117.0,37.589279074252566
-4116.0,37.58201159503978
-4115.0,37.574744115826995
-4114.0,37.56747663661421
-4113.0,37.560209157401424
-4112.0,37.55294167818864
-4111.0,37.54567419897585
-4110.0,37.53840671976307
-4109.0,37.53113924055028
-4108.0,37.523871761337496
-4107.0,37.51660428212471
-4106.0,37.509336802911925
-4105.0,37.50206932369914
-4104.0,37.494801844486354
-4103.0,37.48753436527357
-4102.0,37.48026688606078
-4101.0,37.472999406848
-4100.0,37.46573192763521
-4099.0,37.458464448422426
-4098.0,37.45119696920964
-4097.0,37.443929489996854
-4096.0,37.43666201078407
-4095.0,37.42939453157128
-4094.0,37.4221270523585
-4093.0,37.41485957314571
-4092.0,37.40759209393293
-4091.0,37.40032461472014
-4090.0,37.393057135507355
-4089.0,37.38578965629457
-4088.0,37.378522177081784
-4087.0,37.37125469786899
-4086.0,37.363987218656206
-4085.0,37.35671973944342
-4084.0,37.349452260230635
-4083.0,37.34218478101785
-4082.0,37.33491730180506
-4081.0,37.32764982259228
-4080.0,37.32038234337949
-4079.0,37.31311486416671
-4078.0,37.30584738495392
-4077.0,37.298579905741136
-4076.0,37.29131242652835
-4075.0,37.284044947315564
-4074.0,37.27677746810278
-4073.0,37.26950998888999
-4072.0,37.26224250967721
-4071.0,37.25497503046442
-4070.0,37.24770755125164
-4069.0,37.24044007203885
-4068.0,37.233172592826065
-4067.0,37.22590511361328
-4066.0,37.218637634400494
-4065.0,37.21137015518771
-4064.0,37.20410267597492
-4063.0,37.19683519676214
-4062.0,37.18956771754935
-4061.0,37.182300238336566
-4060.0,37.17503275912378
-4059.0,37.167765279910995
-4058.0,37.16049780069821
-4057.0,37.153230321485424
-4056.0,37.14596284227264
-4055.0,37.138695363059846
-4054.0,37.13142788384706
-4053.0,37.124160404634274
-4052.0,37.11689292542149
-4051.0,37.1096254462087
-4050.0,37.10235796699592
-4049.0,37.09509048778313
-4048.0,37.087823008570346
-4047.0,37.08055552935756
-4046.0,37.073288050144775
-4045.0,37.06602057093199
-4044.0,37.058753091719204
-4043.0,37.05148561250642
-4042.0,37.04421813329363
-4041.0,37.03695065408085
-4040.0,37.02968317486806
-4039.0,37.022415695655276
-4038.0,37.01514821644249
-4037.0,37.007880737229705
-4036.0,37.00061325801692
-4035.0,36.993345778804134
-4034.0,36.98607829959135
-4033.0,36.97881082037856
-4032.0,36.97154334116578
-4031.0,36.96427586195299
-4030.0,36.957008382740206
-4029.0,36.94974090352742
-4028.0,36.942473424314635
-4027.0,36.93520594510185
-4026.0,36.92793846588906
-4025.0,36.92067098667628
-4024.0,36.91340350746349
-4023.0,36.9061360282507
-4022.0,36.898868549037914
-4021.0,36.89160106982513
-4020.0,36.88433359061234
-4019.0,36.87706611139956
-4018.0,36.86979863218677
-4017.0,36.862531152973986
-4016.0,36.8552636737612
-4015.0,36.847996194548415
-4014.0,36.84072871533563
-4013.0,36.833461236122844
-4012.0,36.82619375691006
-4011.0,36.81892627769727
-4010.0,36.81165879848449
-4009.0,36.8043913192717
-4008.0,36.797123840058916
-4007.0,36.78985636084613
-4006.0,36.782588881633345
-4005.0,36.77532140242056
-4004.0,36.76805392320777
-4003.0,36.76078644399499
-4002.0,36.7535189647822
-4001.0,36.74625148556942
-4000.0,36.73898400635663
-3999.0,36.731716527143845
-3998.0,36.72444904793106
-3997.0,36.717181568718274
-3996.0,36.70991408950549
-3995.0,36.7026466102927
-3994.0,36.69537913107992
-3993.0,36.68811165186713
-3992.0,36.680844172654346
-3991.0,36.673576693441554
-3990.0,36.66630921422877
-3989.0,36.65904173501598
-3988.0,36.6517742558032
-3987.0,36.64450677659041
-3986.0,36.637239297377626
-3985.0,36.62997181816484
-3984.0,36.622704338952055
-3983.0,36.61543685973927
-3982.0,36.60816938052648
-3981.0,36.6009019013137
-3980.0,36.59363442210091
-3979.0,36.58636694288813
-3978.0,36.57909946367534
-3977.0,36.571831984462555
-3976.0,36.56456450524977
-3975.0,36.557297026036984
-3974.0,36.5500295468242
-3973.0,36.54276206761141
-3972.0,36.53549458839863
-3971.0,36.52822710918584
-3970.0,36.520959629973056
-3969.0,36.51369215076027
-3968.0,36.506424671547485
-3967.0,36.4991571923347
-3966.0,36.491889713121914
-3965.0,36.48462223390913
-3964.0,36.47735475469634
-3963.0,36.47008727548356
-3962.0,36.46281979627077
-3961.0,36.455552317057986
-3960.0,36.4482848378452
-3959.0,36.44101735863241
-3958.0,36.43374987941962
-3957.0,36.42648240020684
-3956.0,36.41921492099405
-3955.0,36.411947441781265
-3954.0,36.40467996256848
-3953.0,36.397412483355694
-3952.0,36.39014500414291
-3951.0,36.38287752493012
-3950.0,36.37561004571734
-3949.0,36.36834256650455
-3948.0,36.361075087291766
-3947.0,36.35380760807898
-3946.0,36.346540128866195
-3945.0,36.33927264965341
-3944.0,36.332005170440624
-3943.0,36.32473769122784
-3942.0,36.31747021201505
-3941.0,36.31020273280227
-3940.0,36.30293525358948
-3939.0,36.295667774376696
-3938.0,36.28840029516391
-3937.0,36.281132815951125
-3936.0,36.27386533673834
-3935.0,36.266597857525554
-3934.0,36.25933037831277
-3933.0,36.25206289909998
-3932.0,36.2447954198872
-3931.0,36.23752794067441
-3930.0,36.230260461461626
-3929.0,36.22299298224884
-3928.0,36.215725503036055
-3927.0,36.20845802382326
-3926.0,36.201190544610476
-3925.0,36.19392306539769
-3924.0,36.186655586184905
-3923.0,36.17938810697212
-3922.0,36.172120627759334
-3921.0,36.16485314854655
-3920.0,36.15758566933376
-3919.0,36.15031819012098
-3918.0,36.14305071090819
-3917.0,36.135783231695406
-3916.0,36.12851575248262
-3915.0,36.121248273269835
-3914.0,36.11398079405705
-3913.0,36.106713314844264
-3912.0,36.09944583563148
-3911.0,36.09217835641869
-3910.0,36.08491087720591
-3909.0,36.07764339799312
-3908.0,36.070375918780336
-3907.0,36.06310843956755
-3906.0,36.055840960354764
-3905.0,36.04857348114198
-3904.0,36.04130600192919
-3903.0,36.03403852271641
-3902.0,36.02677104350362
-3901.0,36.01950356429084
-3900.0,36.01223608507805
-3899.0,36.004968605865265
-3898.0,35.99770112665248
-3897.0,35.990433647439694
-3896.0,35.98316616822691
-3895.0,35.975898689014116
-3894.0,35.96863120980133
-3893.0,35.961363730588545
-3892.0,35.95409625137576
-3891.0,35.946828772162974
-3890.0,35.93956129295019
-3889.0,35.9322938137374
-3888.0,35.92502633452462
-3887.0,35.91775885531183
-3886.0,35.910491376099046
-3885.0,35.90322389688626
-3884.0,35.895956417673474
-3883.0,35.88868893846069
-3882.0,35.8814214592479
-3881.0,35.87415398003512
-3880.0,35.86688650082233
-3879.0,35.85961902160955
-3878.0,35.85235154239676
-3877.0,35.845084063183975
-3876.0,35.83781658397119
-3875.0,35.830549104758404
-3874.0,35.82328162554562
-3873.0,35.81601414633283
-3872.0,35.80874666712005
-3871.0,35.80147918790726
-3870.0,35.794211708694476
-3869.0,35.78694422948169
-3868.0,35.779676750268905
-3867.0,35.77240927105612
-3866.0,35.765141791843334
-3865.0,35.75787431263055
-3864.0,35.75060683341776
-3863.0,35.74333935420497
-3862.0,35.736071874992184
-3861.0,35.7288043957794
-3860.0,35.72153691656661
-3859.0,35.71426943735383
-3858.0,35.70700195814104
-3857.0,35.69973447892826
-3856.0,35.69246699971547
-3855.0,35.685199520502685
-3854.0,35.6779320412899
-3853.0,35.670664562077114
-3852.0,35.66339708286433
-3851.0,35.65612960365154
-3850.0,35.64886212443876
-3849.0,35.64159464522597
-3848.0,35.634327166013186
-3847.0,35.6270596868004
-3846.0,35.619792207587615
-3845.0,35.61252472837483
-3844.0,35.605257249162044
-3843.0,35.59798976994926
-3842.0,35.59072229073647
-3841.0,35.58345481152369
-3840.0,35.5761873323109
-3839.0,35.568919853098116
-3838.0,35.56165237388533
-3837.0,35.554384894672545
-3836.0,35.54711741545976
-3835.0,35.53984993624697
-3834.0,35.53258245703419
-3833.0,35.5253149778214
-3832.0,35.51804749860862
-3831.0,35.510780019395824
-3830.0,35.50351254018304
-3829.0,35.49624506097025
-3828.0,35.48897758175747
-3827.0,35.48171010254468
-3826.0,35.474442623331896
-3825.0,35.46717514411911
-3824.0,35.459907664906325
-3823.0,35.45264018569354
-3822.0,35.445372706480754
-3821.0,35.43810522726797
-3820.0,35.43083774805518
-3819.0,35.4235702688424
-3818.0,35.41630278962961
-3817.0,35.409035310416826
-3816.0,35.40176783120404
-3815.0,35.394500351991255
-3814.0,35.38723287277847
-3813.0,35.37996539356568
-3812.0,35.3726979143529
-3811.0,35.36543043514011
-3810.0,35.35816295592733
-3809.0,35.35089547671454
-3808.0,35.343627997501756
-3807.0,35.33636051828897
-3806.0,35.329093039076184
-3805.0,35.3218255598634
-3804.0,35.31455808065061
-3803.0,35.30729060143783
-3802.0,35.30002312222504
-3801.0,35.292755643012256
-3800.0,35.28548816379947
-3799.0,35.27822068458668
-3798.0,35.27095320537389
-3797.0,35.26368572616111
-3796.0,35.25641824694832
-3795.0,35.249150767735536
-3794.0,35.24188328852275
-3793.0,35.234615809309965
-3792.0,35.22734833009718
-3791.0,35.22008085088439
-3790.0,35.21281337167161
-3789.0,35.20554589245882
-3788.0,35.19827841324604
-3787.0,35.19101093403325
-3786.0,35.183743454820466
-3785.0,35.17647597560768
-3784.0,35.169208496394894
