opos,force
-100.0,0.3893941226343862
-99.0,0.39352558041223495
-98.0,0.3976570381900837
-97.0,0.4017884959679324
-96.0,0.40591995374578116
-95.0,0.4100514115236299
-94.0,0.41418286930147863
-93.0,0.41831432707932736
-92.0,0.4224457848571761
-91.0,0.42657724263502483
-90.0,0.43070870041287357
-89.0,0.4348401581907223
-88.0,0.43897161596857104
-87.0,0.4431030737464198
-86.0,0.4472345315242685
-85.0,0.45136598930211724
-84.0,0.455497447079966
-83.0,0.4596289048578147
-82.0,0.46376036263566345
-81.0,0.4678918204135122
-80.0,0.4720232781913609
-79.0,0.47615473596920965
-78.0,0.4802861937470584
-77.0,0.4844176515249071
-76.0,0.48854910930275586
-75.0,0.4926805670806046
-74.0,0.4968120248584533
-73.0,0.5009434826363021
-72.0,0.5050749404141508
-71.0,0.5092063981919995
-70.0,0.5133378559698483
-69.0,0.517469313747697
-68.0,0.5216007715255457
-67.0,0.5257322293033945
-66.0,0.5298636870812432
-65.0,0.5339951448590919
-64.0,0.5381266026369407
-63.0,0.5422580604147894
-62.0,0.5463895181926381
-61.0,0.5505209759704869
-60.0,0.5546524337483356
-59.0,0.5587838915261844
-58.0,0.5629153493040331
-57.0,0.5670468070818818
-56.0,0.5711782648597306
-55.0,0.5753097226375793
-54.0,0.579441180415428
-53.0,0.5835726381932768
-52.0,0.5877040959711255
-51.0,0.5918355537489742
-50.0,0.595967011526823
-49.0,0.6000984693046717
-48.0,0.6042299270825204
-47.0,0.6083613848603692
-46.0,0.6124928426382179
-45.0,0.6166243004160666
-44.0,0.6207557581939154
-43.0,0.6248872159717641
-42.0,0.6290186737496128
-41.0,0.6331501315274616
-40.0,0.6372815893053103
-39.0,0.641413047083159
-38.0,0.6455445048610078
-37.0,0.6496759626388565
-36.0,0.6538074204167053
-35.0,0.657938878194554
-34.0,0.6620703359724027
-33.0,0.6662017937502515
-32.0,0.6703332515281002
-31.0,0.6744647093059489
-30.0,0.6785961670837977
-29.0,0.6827276248616464
-28.0,0.6868590826394951
-27.0,0.6909905404173439
-26.0,0.6951219981951926
-25.0,0.6992534559730413
