opos,force
-100.0,3.5543345489967684
-99.0,3.5601803079764376
-98.0,3.5660260669561064
-97.0,3.5718718259357756
-96.0,3.577717584915445
-95.0,3.583563343895114
-94.0,3.589409102874783
-93.0,3.595254861854452
-92.0,3.601100620834121
-91.0,3.6069463798137904
-90.0,3.612792138793459
-89.0,3.6186378977731284
-88.0,3.6244836567527976
-87.0,3.630329415732467
-86.0,3.636175174712136
-85.0,3.642020933691805
-84.0,3.647866692671474
-83.0,3.6537124516511432
-82.0,3.659558210630812
-81.0,3.665403969610481
-80.0,3.6712497285901504
-79.0,3.6770954875698196
-78.0,3.682941246549489
-77.0,3.6887870055291576
-76.0,3.694632764508827
-75.0,3.700478523488496
-74.0,3.706324282468165
-73.0,3.712170041447834
-72.0,3.7180158004275032
-71.0,3.7238615594071725
-70.0,3.7297073183868417
-69.0,3.7355530773665104
-68.0,3.7413988363461796
-67.0,3.747244595325849
-66.0,3.7530903543055176
-65.0,3.758936113285187
-64.0,3.764781872264856
-63.0,3.7706276312445253
-62.0,3.7764733902241945
-61.0,3.7823191492038633
-60.0,3.7881649081835325
-59.0,3.7940106671632017
-58.0,3.7998564261428704
-57.0,3.8057021851225397
-56.0,3.811547944102209
-55.0,3.817393703081878
-54.0,3.8232394620615473
-53.0,3.829085221041216
-52.0,3.8349309800208853
-51.0,3.8407767390005545
-50.0,3.8466224979802233
-49.0,3.8524682569598925
-48.0,3.8583140159395617
-47.0,3.864159774919231
-46.0,3.8700055338989
-45.0,3.875851292878569
-44.0,3.881697051858238
-43.0,3.8875428108379073
-42.0,3.893388569817576
-41.0,3.8992343287972453
-40.0,3.9050800877769145
-39.0,3.9109258467565837
-38.0,3.916771605736253
-37.0,3.9226173647159217
-36.0,3.928463123695591
-35.0,3.93430888267526
-34.0,3.940154641654929
-33.0,3.946000400634598
-32.0,3.9518461596142673
-31.0,3.9576919185939365
-30.0,3.9635376775736058
-29.0,3.9693834365532745
-28.0,3.9752291955329437
-27.0,3.981074954512613
-26.0,3.9869207134922817
-25.0,3.992766472471951
-24.0,3.99861223145162
-23.0,4.004457990431289
-22.0,4.010303749410959
-21.0,4.016149508390628
-20.0,4.021995267370297
-19.0,4.027841026349965
-18.0,4.0336867853296345
-17.0,4.039532544309304
-16.0,4.045378303288973
-15.0,4.051224062268642
-14.0,4.057069821248311
-13.0,4.062915580227981
-12.0,4.068761339207649
-11.0,4.074607098187318
-10.0,4.080452857166987
-9.0,4.086298616146657
-8.0,4.092144375126326
-7.0,4.097990134105995
-6.0,4.103835893085664
-5.0,4.109681652065333
-4.0,4.115527411045003
-3.0,4.121373170024671
-2.0,4.12721892900434
-1.0,4.133064687984009
0.0,4.138910446963679
1.0,4.144756205943348
2.0,4.150601964923017
3.0,4.156447723902686
4.0,4.162293482882355
5.0,4.168139241862024
6.0,4.173985000841693
7.0,4.179830759821362
8.0,4.185676518801031
9.0,4.191522277780701
10.0,4.19736803676037
11.0,4.203213795740039
12.0,4.209059554719708
13.0,4.214905313699377
14.0,4.220751072679046
15.0,4.226596831658715
16.0,4.232442590638384
17.0,4.2382883496180535
18.0,4.244134108597723
19.0,4.249979867577392
20.0,4.25582562655706
21.0,4.261671385536729
22.0,4.267517144516399
23.0,4.273362903496068
24.0,4.279208662475737
25.0,4.285054421455406
26.0,4.2909001804350755
27.0,4.296745939414745
28.0,4.302591698394414
29.0,4.308437457374082
30.0,4.3142832163537514
31.0,4.320128975333421
32.0,4.32597473431309
33.0,4.331820493292759
34.0,4.337666252272428
35.0,4.3435120112520975
36.0,4.349357770231766
37.0,4.355203529211435
38.0,4.361049288191104
39.0,4.3668950471707735
40.0,4.372740806150443
41.0,4.378586565130112
42.0,4.384432324109781
43.0,4.39027808308945
44.0,4.3961238420691195
45.0,4.401969601048788
46.0,4.407815360028457
47.0,4.413661119008126
48.0,4.4195068779877955
49.0,4.425352636967465
50.0,4.431198395947134
51.0,4.437044154926803
52.0,4.4428899139064715
53.0,4.448735672886141
54.0,4.45458143186581
55.0,4.460427190845479
56.0,4.466272949825148
57.0,4.4721187088048175
58.0,4.477964467784487
59.0,4.483810226764156
60.0,4.489655985743825
61.0,4.4955017447234935
62.0,4.501347503703163
63.0,4.507193262682832
64.0,4.513039021662501
65.0,4.51888478064217
66.0,4.52473053962184
67.0,4.530576298601509
68.0,4.536422057581177
69.0,4.542267816560846
70.0,4.5481135755405155
71.0,4.553959334520185
72.0,4.559805093499854
73.0,4.565650852479523
74.0,4.571496611459192
75.0,4.577342370438862
76.0,4.583188129418531
77.0,4.589033888398199
78.0,4.594879647377868
79.0,4.600725406357538
80.0,4.606571165337207
81.0,4.612416924316876
82.0,4.618262683296545
83.0,4.624108442276214
84.0,4.629954201255883
85.0,4.635799960235552
86.0,4.641645719215221
87.0,4.64749147819489
88.0,4.65333723717456
89.0,4.659182996154229
90.0,4.665028755133898
91.0,4.670874514113567
92.0,4.6767202730932365
93.0,4.682566032072905
94.0,4.688411791052574
95.0,4.694257550032243
96.0,4.700103309011912
97.0,4.705949067991582
98.0,4.711794826971251
99.0,4.71764058595092
100.0,4.723486344930588
101.0,4.729332103910258
102.0,4.735177862889927
103.0,4.741023621869596
104.0,4.746869380849265
105.0,4.7527151398289345
106.0,4.758560898808604
107.0,4.764406657788273
108.0,4.770252416767942
109.0,4.77609817574761
110.0,4.78194393472728
111.0,4.787789693706949
112.0,4.793635452686618
113.0,4.799481211666287
114.0,4.8053269706459565
115.0,4.811172729625626
116.0,4.817018488605294
117.0,4.822864247584963
118.0,4.8287100065646325
119.0,4.834555765544302
120.0,4.840401524523971
121.0,4.84624728350364
122.0,4.852093042483309
123.0,4.8579388014629785
124.0,4.863784560442648
125.0,4.869630319422316
126.0,4.875476078401985
127.0,4.8813218373816545
128.0,4.887167596361324
129.0,4.893013355340993
130.0,4.898859114320662
131.0,4.904704873300331
132.0,4.91055063228
133.0,4.916396391259669
134.0,4.922242150239338
135.0,4.928087909219007
136.0,4.9339336681986765
137.0,4.939779427178346
138.0,4.945625186158015
139.0,4.951470945137684
140.0,4.957316704117353
141.0,4.963162463097022
142.0,4.969008222076691
143.0,4.97485398105636
144.0,4.980699740036029
145.0,4.9865454990156985
146.0,4.992391257995368
147.0,4.998237016975037
148.0,5.004082775954705
149.0,5.0099285349343745
150.0,5.015774293914044
151.0,5.021620052893713
152.0,5.027465811873382
153.0,5.033311570853051
154.0,5.039157329832721
155.0,5.04500308881239
156.0,5.050848847792059
157.0,5.056694606771727
158.0,5.0625403657513965
159.0,5.068386124731066
160.0,5.074231883710735
161.0,5.080077642690404
162.0,5.085923401670073
163.0,5.091769160649743
164.0,5.097614919629411
165.0,5.10346067860908
166.0,5.109306437588749
167.0,5.115152196568419
168.0,5.120997955548088
169.0,5.126843714527757
170.0,5.132689473507426
171.0,5.138535232487095
172.0,5.144380991466765
173.0,5.150226750446434
174.0,5.156072509426102
175.0,5.161918268405771
176.0,5.167764027385441
177.0,5.17360978636511
178.0,5.179455545344779
179.0,5.185301304324447
180.0,5.191147063304117
