%time,field.layout.data_offset,field.data3,field.data1,field.data2,field.data0,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1747547290010838637,0,509,0,652,512,471,0,330,521,632,692,695,488
1747547290108976999,0,510,0,652,514,471,0,330,521,632,693,696,488
1747547290211438582,0,510,0,652,511,467,0,329,520,631,692,694,487
1747547290309712487,0,511,0,650,512,471,0,332,522,632,694,695,488
1747547290412442239,0,517,0,651,512,469,0,330,522,632,694,697,489
1747547290510610302,0,510,0,652,512,471,0,329,522,633,695,697,489
1747547290608998592,0,511,0,652,511,470,0,329,522,633,694,696,489
1747547290711248367,0,508,0,653,511,470,0,330,521,633,695,696,490
1747547290809796716,0,509,0,651,512,471,0,329,522,634,696,697,491
1747547290911623408,0,511,0,652,512,470,1,329,523,634,696,697,489
1747547291010106405,0,510,0,651,514,475,0,328,523,634,696,698,489
1747547291108653080,0,512,0,651,511,473,0,329,522,633,695,699,490
1747547291210771851,0,513,0,652,512,470,0,329,522,634,698,699,491
1747547291309694216,0,511,0,651,512,471,0,332,524,636,697,699,490
1747547291411627299,0,510,0,652,512,470,0,332,525,636,698,700,491
1747547291510345784,0,511,0,653,511,471,0,331,524,635,699,701,491
1747547291612357645,0,509,0,649,511,475,0,330,524,635,697,700,491
1747547291710637909,0,511,0,652,511,470,0,331,523,635,698,700,491
1747547291809256313,0,512,0,651,511,470,0,331,523,635,698,700,491
1747547291911391339,0,512,0,652,511,471,0,331,523,634,699,700,492
1747547292009862100,0,511,0,652,512,470,0,331,525,636,699,701,491
1747547292111887930,0,512,0,653,510,471,1,332,525,636,700,701,491
1747547292210363213,0,511,0,651,511,470,0,332,524,636,701,701,493
1747547292309050644,0,511,0,650,511,471,0,332,525,637,701,702,493
1747547292411049292,0,512,0,652,511,470,0,332,525,637,701,702,493
1747547292509600595,0,510,0,651,511,471,0,331,525,636,701,702,493
1747547292611579141,0,510,0,651,512,471,0,332,526,637,702,703,494
1747547292710279321,0,510,0,651,512,472,1,333,527,638,702,704,493
1747547292812374110,0,512,0,652,512,471,0,332,527,638,703,705,492
1747547292910542125,0,512,1,651,512,469,0,332,526,638,702,706,494
1747547293009093117,0,512,0,653,511,474,0,333,524,639,703,704,494
1747547293111060751,0,512,0,652,511,471,0,334,527,639,704,705,494
1747547293209411415,0,511,0,653,512,470,0,334,528,640,704,706,496
